episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,22,-0.09702902040913038,0.012972256849689522,-0.045454545454545456,-2.1346384490008683,0.28538965069316946,-1.0,1760538820.731137
2,5,-0.050504150665760236,0.02265912598398432,0.0,-0.2525207533288012,0.11329562991992159,0.0,1760538821.1664627
3,26,-0.154003053159378,0.00118328769008281,-0.038461538461538464,-4.0040793821438285,0.030765479942153062,-1.0,1760538821.9301965
4,8,-0.10501947220774609,0.015255821424451454,0.0,-0.8401557776619687,0.12204657139561163,0.0,1760538822.6263926
5,79,-0.20259001275073346,-0.008255944498081954,0.0,-16.004611007307943,-0.6522196153484744,0.0,1760538861.7383554
6,27,-0.16232867366113354,-0.0006550406840561838,-0.25925925925925924,-4.3828741888506055,-0.017686098469516964,-7.0,1760538862.2487478
7,17,-0.06599931331129075,0.0177601487565764,0.0,-1.1219883262919428,0.30192252886179877,0.0,1760538863.8225174
8,69,-0.17354342735787665,-0.002581580321274644,-0.028985507246376812,-11.97449648769349,-0.17812904216795045,-2.0,1760538899.615618
9,9,-0.0730118805754413,0.01961969712226601,0.0,-0.6571069251789716,0.17657727410039412,0.0,1760538900.1569972
10,33,-0.185153706325884,-0.0041180022278637105,0.0,-6.110072308754171,-0.13589407351950245,0.0,1760538937.1247847
11,19,-0.09194063500668102,0.014744477005990894,0.0,-1.7468720651269394,0.280145063113827,0.0,1760538937.5132143
12,47,-0.09596411265113047,0.012084192848610195,0.0,-4.510313294603132,0.5679570638846791,0.0,1760538938.5396042
13,78,-0.12998719472943698,0.005247132947026614,-0.02564102564102564,-10.139001188896085,0.4092763698680759,-2.0,1760538940.1720927
14,2,-0.1622518641923121,0.01066101706800231,0.0,-0.3245037283846242,0.02132203413600462,0.0,1760538940.2164943
15,60,-0.11833174095760422,0.007442377400719122,0.0,-7.099904457456254,0.4465426440431473,0.0,1760538979.8509147
