episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,18,-0.021967720407380945,0.0,-0.05555555555555555,-0.395418967332857,0.0,-1.0,1761045146.0899055
2,17,-0.02426242120166511,0.058823529411764705,0.0,-0.4124611604283069,1.0,0.0,1761045148.692032
3,6,-0.055045020581457604,0.0,0.0,-0.3302701234887456,0.0,0.0,1761045151.502907
4,33,-0.01962238718708452,0.0,-0.030303030303030304,-0.6475387771737892,0.0,-1.0,1761045158.3211095
5,20,-0.034580142070042244,0.0,-0.15,-0.6916028414008448,0.0,-3.0,1761045160.8861458
6,11,-0.05492816361670048,0.0,0.0,-0.6042097997837053,0.0,0.0,1761045163.906187
7,11,-0.03380108191966744,0.09090909090909091,0.0,-0.3718119011163419,1.0,0.0,1761045166.2652135
8,20,-0.04440742961933267,0.0,0.0,-0.8881485923866533,0.0,0.0,1761045172.0629478
9,15,-0.03302208896763682,0.0,0.0,-0.49533133451455236,0.0,0.0,1761045174.9403756
10,32,-0.031031132244628674,0.03125,0.0,-0.9929962318281176,1.0,0.0,1761045180.7962356
