episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,23,-0.04479852030842753,0.23722406116202313,0.0,-1.0303659670938332,5.456153406726532,0.0,1760695883.0985546
2,24,-0.06177805763623281,0.22508935868948643,0.0,-1.4826733832695873,5.402144608547674,0.0,1760695891.0331993
3,83,-0.027005052161063817,0.06954225242256488,0.0,-2.2414193293682967,5.7720069510728855,0.0,1760695902.3188078
4,51,-0.036836537856886446,0.10954295229174194,0.0,-1.878663430701209,5.586690566878839,0.0,1760695908.003013
5,31,-0.041228068851821655,0.17582340365377724,0.0,-1.2780701344064713,5.4505255132670944,0.0,1760695913.2098196
6,43,-0.04097282488152053,0.1305387566417658,-0.046511627906976744,-1.7618314699053828,5.61316653559593,-2.0,1760695921.1359253
7,50,-0.030298065519691993,0.11197209380814187,0.0,-1.5149032759845997,5.598604690407093,0.0,1760695927.9022417
8,34,-0.043403334928874285,0.1615884602469505,0.0,-1.4757133875817257,5.494007648396317,0.0,1760695933.6903777
9,39,-0.03983234531332485,0.13956703364170614,0.0,-1.5534614672196692,5.443114312026539,0.0,1760695940.9922268
10,39,-0.03330844401306039,0.1401275406957071,0.0,-1.2990293165093554,5.4649740871325765,0.0,1760695946.4608312
