episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,5,-0.007304058578032915,0.2,-0.2,-0.03652029289016458,1.0,-1.0,1,1761056565.6825953
2,5,-0.003948100483286182,0.2,0.0,-0.01974050241643091,1.0,0.0,0,1761056567.8295605
3,4,-0.0015198642846886992,0.25,0.0,-0.006079457138754797,1.0,0.0,0,1761056570.0813913
4,13,-0.006824922637822314,0.07692307692307693,0.0,-0.08872399429169008,1.0,0.0,0,1761056573.1046498
5,7,-0.003306115194994766,0.14285714285714285,0.0,-0.023142806364963363,1.0,0.0,0,1761056574.6190891
6,8,-0.004224324580971292,0.125,0.0,-0.033794596647770334,1.0,0.0,0,1761056577.2127318
7,12,-0.0034045801353754924,0.08333333333333333,0.0,-0.04085496162450591,1.0,0.0,0,1761056580.263815
8,13,-0.0049802916497268,0.07692307692307693,0.0,-0.0647437914464484,1.0,0.0,0,1761056582.66565
9,14,-0.006741924360648549,0.07142857142857142,0.0,-0.09438694104907969,1.0,0.0,0,1761056585.0715218
10,17,-0.001942104526402996,0.058823529411764705,0.0,-0.03301577694885093,1.0,0.0,0,1761056587.2516823
