feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,0.9689115881919861,1.0,0.9987394786500311,0.00381903427752596,77,1
sin_drift,1,-0.0887182354927063,0.24740716814994812,-0.003077267027864845,0.05028345907295711,77,1
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.07811979022460643,0.269757923608782,77,1
risk_0,3,0.014000000432133675,0.9628191590309143,0.07531104777492098,0.15228727754100538,77,1
risk_1,4,0.014000000432133675,0.1966809183359146,0.03779426611379371,0.03642672346840833,77,1
risk_2,5,0.014000000432133675,0.09370049834251404,0.025565531830508994,0.022553941918081258,77,1
x_r_0,6,-0.14007578790187836,0.15179362893104553,0.0007192736201278578,0.07214840294455126,77,1
x_r_1,7,-0.22038796544075012,0.22038796544075012,0.023076383889858408,0.10998198076796187,77,1
x_r_2,8,-0.22406752407550812,0.244741290807724,-0.02744629655589725,0.12646939359530546,77,1
y_r_0,9,-0.18702886998653412,0.10991666465997696,-0.0027592899181423463,0.057082682718683185,77,1
y_r_1,10,-0.20873002707958221,0.15654972195625305,0.0032807839272752395,0.06671647439851057,77,1
y_r_2,11,-0.204672172665596,0.21033865213394165,-0.03590404691761239,0.09249169149447262,77,1
vx_r_0,12,-0.5234602689743042,0.2576235830783844,-0.04492644278647063,0.17271735764402787,77,1
vx_r_1,13,-0.8298624157905579,0.5234602689743042,0.025682358724343317,0.2396810534327827,77,1
vx_r_2,14,-0.4447157084941864,0.439969539642334,-0.04154827363498799,0.21613298238718776,77,1
vy_r_0,15,-0.8295091986656189,0.6111272573471069,-0.03237638156861067,0.26328660899522005,77,1
vy_r_1,16,-0.814983069896698,0.814983069896698,0.0212539852923387,0.27523568773870155,77,1
vy_r_2,17,-0.8551080226898193,0.8405818939208984,-0.01487792891075277,0.30880888988532923,77,1
cos_trk_0,18,-0.9901325106620789,0.9858588576316833,-0.2145233602299319,0.7075505641392558,77,1
cos_trk_1,19,-0.9980602860450745,0.9889965057373047,0.16185326274339257,0.7383667895703679,77,1
cos_trk_2,20,-0.9997659921646118,0.9876895546913147,-0.11092528217024616,0.7208638533112381,77,1
sin_trk_0,21,-0.9900521039962769,0.995204746723175,-0.05064705188398235,0.6806654221202474,77,1
sin_trk_1,22,-0.9847474098205566,0.9882565140724182,0.026112252386746464,0.6638828104559751,77,1
sin_trk_2,23,-0.9965282678604126,0.990661084651947,-0.1083320776702135,0.6849500884491454,77,1
dist_n_0,24,-0.3921995759010315,-0.22937339544296265,-0.3354730966029228,0.03469312223323452,77,1
dist_n_1,25,-0.37824204564094543,-0.20038282871246338,-0.3063075095415116,0.045262006000262624,77,1
dist_n_2,26,-0.3803264796733856,-0.17856736481189728,-0.28051638370984555,0.05071148495051749,77,1
cos_drift,0,0.9645514488220215,1.0,0.9986679611297753,0.004109123198222483,156,2
sin_drift,1,-0.2638949751853943,0.24740716814994812,-0.005269480610414017,0.05132881168944504,156,2
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.07711417838268408,0.267281251823583,156,2
risk_0,3,0.014000000432133675,0.9628191590309143,0.06864997684860073,0.1097947988186523,156,2
risk_1,4,0.014000000432133675,0.1966809183359146,0.040174053319228416,0.03272022725906359,156,2
risk_2,5,0.014000000432133675,0.09370049834251404,0.02723657806069614,0.0231380981169708,156,2
x_r_0,6,-0.165032297372818,0.15368172526359558,-0.00596109702466772,0.07637099718321644,156,2
x_r_1,7,-0.22464467585086823,0.22464467585086823,0.01356416689799143,0.11268666664039281,156,2
x_r_2,8,-0.25189855694770813,0.244741290807724,-0.004625230833577621,0.12194698691229555,156,2
y_r_0,9,-0.18702886998653412,0.17978745698928833,0.006104224182658634,0.07919008782220555,156,2
y_r_1,10,-0.20873002707958221,0.18494069576263428,0.014160902519693189,0.08402668787838435,156,2
y_r_2,11,-0.204672172665596,0.26353931427001953,-0.0012469076415678884,0.10993973286893799,156,2
vx_r_0,12,-0.9298118352890015,0.9298118352890015,-0.05536697908806113,0.31427962380227115,156,2
vx_r_1,13,-0.8405967950820923,0.8405967950820923,-0.003476098026462402,0.30336058884076583,156,2
vx_r_2,14,-0.792288064956665,0.8411855101585388,-0.010683030508703357,0.2790190414366232,156,2
vy_r_0,15,-0.8295091986656189,0.630286693572998,-0.010555889749995025,0.23342310860013182,156,2
vy_r_1,16,-0.814983069896698,0.814983069896698,0.02755293925516665,0.23380908463760597,156,2
vy_r_2,17,-0.8551080226898193,0.8405818939208984,0.007061950734052337,0.26657638027496006,156,2
cos_trk_0,18,-0.9923273921012878,0.9923273921012878,-0.20393615039304283,0.7632143630049252,156,2
cos_trk_1,19,-0.9980602860450745,0.9889965057373047,0.02361583843445171,0.7569868447791639,156,2
cos_trk_2,20,-0.9997659921646118,0.9928448796272278,-0.01686183668864078,0.7051462456421363,156,2
sin_trk_0,21,-0.9900521039962769,0.995204746723175,-0.02841987795172591,0.6174822061250399,156,2
sin_trk_1,22,-0.9847474098205566,0.9882565140724182,0.03582110415953092,0.6569397171213777,156,2
sin_trk_2,23,-0.9965282678604126,0.990661084651947,-0.007555339043625641,0.71335599428324,156,2
dist_n_0,24,-0.3921995759010315,-0.22204509377479553,-0.3223166531668259,0.041467548428794986,156,2
dist_n_1,25,-0.37824204564094543,-0.20038282871246338,-0.2959559061206303,0.044702105527914156,156,2
dist_n_2,26,-0.3803264796733856,-0.17856736481189728,-0.2775551982415028,0.04667252063226136,156,2
cos_drift,0,0.9645514488220215,1.0,0.9985349525796603,0.0038073214547903007,235,3
sin_drift,1,-0.2638949751853943,0.24740716814994812,-0.00226533946537568,0.054044536742899524,235,3
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.07678468003447979,0.266471081557458,235,3
risk_0,3,0.014000000432133675,0.9628191590309143,0.11058309396451453,0.17803780052406776,235,3
risk_1,4,0.014000000432133675,0.1966809183359146,0.045594425586626894,0.032630884045188886,235,3
risk_2,5,0.014000000432133675,0.09370049834251404,0.031682138703763484,0.024987298269178632,235,3
x_r_0,6,-0.165032297372818,0.25168824195861816,0.0007549284169688201,0.07480316852874011,235,3
x_r_1,7,-0.22464467585086823,0.30601391196250916,0.02022344354599555,0.10398354046540338,235,3
x_r_2,8,-0.25189855694770813,0.28806790709495544,0.0033197160613316844,0.11448240645408914,235,3
y_r_0,9,-0.18702886998653412,0.2162906974554062,0.0033400911532535616,0.08330636855297423,235,3
y_r_1,10,-0.22277624905109406,0.20637176930904388,0.007825341912672576,0.08854457939147835,235,3
y_r_2,11,-0.231942281126976,0.26353931427001953,-0.0123459381886084,0.10575188568584433,235,3
vx_r_0,12,-0.9298118352890015,0.9298118352890015,-0.017052994668483732,0.2925451118587624,235,3
vx_r_1,13,-0.8405967950820923,0.8405967950820923,-0.003938362930970703,0.2915184948089941,235,3
vx_r_2,14,-0.792288064956665,0.8411855101585388,0.022289553914278608,0.2591740000464259,235,3
vy_r_0,15,-0.8295091986656189,0.7256695628166199,-0.027198765942073884,0.26848764929072244,235,3
vy_r_1,16,-0.814983069896698,0.8541117906570435,0.006075017409339699,0.26476040812445184,235,3
vy_r_2,17,-0.8551080226898193,0.8405818939208984,-0.0006622907507451186,0.2737723751762223,235,3
cos_trk_0,18,-0.9923273921012878,0.99998539686203,-0.10908849481889532,0.7186117112726216,235,3
cos_trk_1,19,-0.99998539686203,0.9990312457084656,0.017693221125196938,0.7160614763309435,235,3
cos_trk_2,20,-0.9997659921646118,0.9996192455291748,0.07705853576672839,0.6813680382060889,235,3
sin_trk_0,21,-0.9985880255699158,0.9987642168998718,-0.07414493408212632,0.685856100945846,235,3
sin_trk_1,22,-0.995599091053009,0.9945314526557922,-0.007507483468965631,0.7008269933147404,235,3
sin_trk_2,23,-0.9987642168998718,0.9997226595878601,-0.00745171524108723,0.7307475220161737,235,3
dist_n_0,24,-0.39301154017448425,-0.18397404253482819,-0.3218403387576977,0.043533838786160066,235,3
dist_n_1,25,-0.3862623870372772,-0.1549927294254303,-0.29935512732952174,0.045467476843785194,235,3
dist_n_2,26,-0.3806012272834778,-0.15442822873592377,-0.28486517705815895,0.04835049144735394,235,3
cos_drift,0,0.9645514488220215,1.0,0.9984535983851038,0.004099143102809822,309,4
sin_drift,1,-0.2638949751853943,0.24740716814994812,-0.006739949326011992,0.05511868257021584,309,4
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.07786594645868425,0.2680376688968755,309,4
risk_0,3,0.014000000432133675,0.9628191590309143,0.10364804704128053,0.1670357592158458,309,4
risk_1,4,0.014000000432133675,0.1966809183359146,0.04519094944205196,0.030835248132856617,309,4
risk_2,5,0.014000000432133675,0.09370049834251404,0.030308855778890344,0.02441189770340885,309,4
x_r_0,6,-0.165032297372818,0.25168824195861816,0.004292048548550186,0.0727267814780303,309,4
x_r_1,7,-0.22464467585086823,0.30601391196250916,0.016894470512622835,0.0973638619095494,309,4
x_r_2,8,-0.25189855694770813,0.28806790709495544,0.005269756505618466,0.11304771616320104,309,4
y_r_0,9,-0.18702886998653412,0.2162906974554062,-0.0015271223566218363,0.08177040606586723,309,4
y_r_1,10,-0.22277624905109406,0.20637176930904388,0.004140577713657896,0.08558215704340948,309,4
y_r_2,11,-0.231942281126976,0.3048636019229889,-0.0020080815356836486,0.10823096961074105,309,4
vx_r_0,12,-0.9298118352890015,0.9298118352890015,-0.013804302038474178,0.26655376240254575,309,4
vx_r_1,13,-0.8405967950820923,0.8405967950820923,-0.0022979855575466193,0.26063645118986656,309,4
vx_r_2,14,-0.792288064956665,0.8411855101585388,0.014864045689198968,0.23745643234381963,309,4
vy_r_0,15,-0.847470223903656,0.9332445859909058,-0.013483905514685625,0.2722710709882417,309,4
vy_r_1,16,-0.8703312873840332,0.9306043982505798,0.001754923711982392,0.2605704480084311,309,4
vy_r_2,17,-0.9332445859909058,0.867691159248352,0.005324435400743419,0.31517264314071924,309,4
cos_trk_0,18,-0.9994854927062988,0.99998539686203,-0.14077951584288592,0.739332472729084,309,4
cos_trk_1,19,-0.99998539686203,0.9991567730903625,0.026205933933119194,0.7498917335306539,309,4
cos_trk_2,20,-0.9997659921646118,0.9996192455291748,0.06518116341391429,0.6444734707937654,309,4
sin_trk_0,21,-0.9985880255699158,0.9987642168998718,-0.021398269468888276,0.6605237728731529,309,4
sin_trk_1,22,-0.995599091053009,0.9968881607055664,-0.008262303978819573,0.6634392752509489,309,4
sin_trk_2,23,-0.9987642168998718,0.9997226595878601,0.0048028143864233645,0.7639471042204812,309,4
dist_n_0,24,-0.39301154017448425,-0.18397404253482819,-0.32291349546809045,0.041425558130370604,309,4
dist_n_1,25,-0.3862623870372772,-0.1549927294254303,-0.3046034746185474,0.04264745582811736,309,4
dist_n_2,26,-0.3806012272834778,-0.12512487173080444,-0.28542384109836566,0.05026019927653269,309,4
cos_drift,0,0.9266472458839417,1.0,0.9984761858597782,0.005215067541347785,390,5
