episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,19,-0.00411535079749045,0.05263157894736842,0.0,-0.07819166515231854,1.0,0.0,0,1761056567.1837747
2,5,-0.010819298412725257,0.2,0.0,-0.05409649206362628,1.0,0.0,0,1761056567.8295605
3,17,-0.004271057363336308,0.058823529411764705,-0.058823529411764705,-0.07260797517671724,1.0,-1.0,1,1761056571.4838824
4,8,-0.0026565654792038394,0.125,0.0,-0.021252523833630715,1.0,0.0,0,1761056572.5640242
5,11,-0.0009840092546206643,0.09090909090909091,0.0,-0.010824101800827306,1.0,0.0,0,1761056575.0513499
6,6,-0.010167567656850764,0.16666666666666666,0.0,-0.06100540594110458,1.0,0.0,0,1761056576.9969852
7,20,-0.0029979661874940306,0.05,-0.1,-0.05995932374988061,1.0,-2.0,2,1761056581.1353219
8,20,-0.006567109805136838,0.05,-0.05,-0.13134219610273676,1.0,-1.0,1,1761056583.4277377
9,10,-0.004630129369069981,0.1,0.0,-0.04630129369069981,1.0,0.0,0,1761056584.630087
10,4,-0.00894533115190928,0.25,0.0,-0.03578132460763712,1.0,0.0,0,1761056585.8439405
