episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,12,-0.0038555038925836,0.08333333333333333,0.0,-0.0462660467110032,1.0,0.0,0,1761056566.4337628
2,11,-0.0027395744218956706,0.09090909090909091,0.0,-0.030135318640852376,1.0,0.0,0,1761056568.481195
3,13,-0.004715569587504873,0.07692307692307693,0.0,-0.06130240463756335,1.0,0.0,0,1761056571.0571802
4,6,-0.003770668914201438,0.16666666666666666,-0.16666666666666666,-0.02262401348520863,1.0,-1.0,1,1761056572.3489819
5,11,-0.0033606501348422244,0.09090909090909091,0.0,-0.03696715148326447,1.0,0.0,0,1761056575.0513499
6,15,-0.003123978266887428,0.06666666666666667,0.0,-0.04685967400331142,1.0,0.0,0,1761056577.9622655
7,19,-0.004923895620333281,0.05263157894736842,-0.10526315789473684,-0.09355401678633234,1.0,-2.0,2,1761056581.0263627
8,12,-0.005105240090758836,0.08333333333333333,0.0,-0.06126288108910603,1.0,0.0,0,1761056582.5570865
9,8,-0.005072301442410465,0.125,0.0,-0.04057841153928372,1.0,0.0,0,1761056584.4123716
10,9,-0.013079837506850505,0.1111111111111111,0.0,-0.11771853756165454,1.0,0.0,0,1761056586.3876858
