episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,1,-0.0017326565936637314,0.034549506165922894,-3.0,0.0,-0.0017326565936637314,0.034549506165922894,-3.0,0.0,1,True,False,False,1761306727.4715223
2,61,-0.0022939808811088423,0.035991794881256776,0.0,0.0,-0.13993283374763937,2.1954994877566634,0.0,0.0,0,False,True,False,1761306734.042081
3,22,-0.0023003374856900155,0.021044389861061778,0.0,0.0,-0.05060742468518034,0.46297657694335914,0.0,0.0,0,True,False,False,1761306741.3420918
4,55,-0.0025312791325150666,0.03781078134844938,0.0,0.0,-0.13922035228832866,2.079592974164716,0.0,0.0,0,False,True,False,1761306747.31584
5,77,-0.0016636037905054257,0.032582905209383645,0.0,-0.1196791944501339,-0.12809749186891778,2.5088837011225404,0.0,-9.215297972660311,0,False,True,False,1761306759.0227933
6,15,-0.0018838542144160892,0.021894172211373974,0.0,0.0,-0.028257813216241337,0.3284125831706096,0.0,0.0,0,True,False,False,1761306763.3937583
7,75,-0.002410285572480923,0.032849023193178825,0.0,-0.31886128096293226,-0.18077141793606924,2.463676739488412,0.0,-23.91459607221992,0,False,True,False,1761306771.419861
8,36,-0.0023885701469405583,0.020353828724427148,0.0,-0.14848849289204005,-0.08598852528986009,0.7327378340793773,0.0,-5.345585744113442,0,True,False,False,1761306776.6727817
9,1,-3.5306710302069946e-05,0.03467667777801209,-3.0,0.0,-3.5306710302069946e-05,0.03467667777801209,-3.0,0.0,1,True,False,False,1761306776.8853803
10,12,-0.0015709314256412005,0.022551371633844585,-0.25,-0.32444576883502557,-0.018851177107694406,0.270616459606135,-3.0,-3.893349226020307,1,True,False,False,1761306778.2711377
