feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9999673962593079,1.0,0.26770485628206836,0.6519932313015243,118,1
sin_drift,1,-0.9998315572738647,0.9993885159492493,0.2568666582946886,0.6668050682869109,118,1
airspeed_norm,2,-0.29211610555648804,1.0000131130218506,-0.01138632767587126,0.24541291775392832,118,1
risk_0,3,0.014000000432133675,0.9867028594017029,0.08178872313603001,0.14689795411360226,118,1
risk_1,4,0.014000000432133675,0.07826509326696396,0.030492869750359777,0.022999553350760548,118,1
risk_2,5,0.014000000432133675,0.07126648724079132,0.02145700493701181,0.01654545348080492,118,1
x_r_0,6,-0.11335473507642746,0.12579840421676636,-0.0016000232707622257,0.05467987981190721,118,1
x_r_1,7,-0.142917662858963,0.16466815769672394,0.006997110898274992,0.06675792245638985,118,1
x_r_2,8,-0.18377789855003357,0.20299522578716278,-0.014905675288715982,0.08856974676469,118,1
y_r_0,9,-0.18953773379325867,0.1997925490140915,0.027972476312227674,0.08394048761814987,118,1
y_r_1,10,-0.19298307597637177,0.22524094581604004,-0.004884442582852764,0.10628738580279996,118,1
y_r_2,11,-0.2313840240240097,0.24669358134269714,0.03653950219326732,0.10993455008725334,118,1
vx_r_0,12,-0.4403301775455475,0.4403301775455475,-0.019615560708867417,0.16228554197971853,118,1
vx_r_1,13,-0.8547292351722717,0.8531715869903564,0.018880361996954146,0.23156064909150031,118,1
vx_r_2,14,-0.5773795247077942,0.8547292351722717,-0.005828837677639095,0.20298504022948577,118,1
vy_r_0,15,-0.7523537278175354,0.7523537278175354,-3.2830391458021566e-05,0.30343780333880443,118,1
vy_r_1,16,-0.4584299325942993,0.5381271839141846,-0.008690618002743823,0.2702439019363186,118,1
vy_r_2,17,-0.5381271839141846,0.547220766544342,0.085687574733175,0.22931982641602172,118,1
cos_trk_0,18,-0.9980723261833191,0.9770725965499878,-0.05395707853485719,0.5434357150258604,118,1
cos_trk_1,19,-0.9988681077957153,0.9999154806137085,0.07921088560310713,0.6691141080880174,118,1
cos_trk_2,20,-0.9995625019073486,0.9954301118850708,-0.10483410806095197,0.6755314523081279,118,1
sin_trk_0,21,-0.9999868273735046,0.9999868273735046,-0.0097193636820983,0.8427295576835678,118,1
sin_trk_1,22,-0.9997591972351074,0.9999443292617798,-0.014436862999731194,0.7445099880935565,118,1
sin_trk_2,23,-0.9622684717178345,0.9999085068702698,0.2415427533846538,0.6944628017248718,118,1
dist_n_0,24,-0.39443230628967285,-0.23705409467220306,-0.32380329034591127,0.03277372470695461,118,1
