episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,33,-0.008126380228722826,0.016858538861036484,0.0,-0.28801261606645734,-0.26817054754785324,0.556331782414204,0.0,-9.504416330193092,0,True,False,False,1761328004.5759206
2,57,-0.00936999429752561,0.05043141181381708,0.0,-0.055619604154484234,-0.5340896749589598,2.8745904733875736,0.0,-3.1703174368056013,0,False,True,False,1761328005.0595717
3,28,-0.012140195618237296,0.015091680893326293,0.0,0.0,-0.33992547731064426,0.4225670650131362,0.0,0.0,0,False,False,True,1761328005.543574
4,1,-0.0031503731459022644,0.03428853758464773,-6.0,0.0,-0.0031503731459022644,0.03428853758464773,-6.0,0.0,1,True,False,False,1761328006.288334
5,119,-0.013024042046143937,0.02844700911202405,0.0,0.0,-1.5498610034911284,3.3851940843308617,0.0,0.0,0,False,True,False,1761328007.177252
6,39,-0.007403269663004703,0.06821342643206005,0.0,-0.08095340656971997,-0.2887275168571834,2.6603236308503417,0.0,-3.157182856219079,0,False,True,False,1761328007.5161552
7,1,-0.0029171258167810733,0.034316894860308755,0.0,0.0,-0.0029171258167810733,0.034316894860308755,0.0,0.0,0,True,False,False,1761328007.860545
8,11,-0.005204357664056486,0.20193867106904448,0.0,0.0,-0.05724793430462134,2.221325381759489,0.0,0.0,0,True,True,False,1761328008.0087144
9,25,-0.011973073252401158,0.016208641327815874,0.0,0.0,-0.29932683131002896,0.4052160331953969,0.0,0.0,0,True,False,False,1761328008.2904773
10,11,-0.004404800441850185,0.0217211521926,-0.5454545454545454,-0.5208603057840043,-0.048452804860352035,0.23893267411859997,-6.0,-5.729463363624048,1,True,False,False,1761328008.4312525
11,114,-0.010398919787670336,0.032141908802280524,0.0,0.0,-1.1854768557944184,3.6641776034599793,0.0,0.0,0,False,True,False,1761328009.5109553
12,30,-0.005349019932099708,0.018540748433493237,-0.2,-0.1294183247326642,-0.16047059796299123,0.5562224530047971,-6.0,-3.8825497419799264,1,True,False,False,1761328010.1049984
13,14,-0.011664722173641463,0.017391055057087188,0.0,-1.4980455615151465,-0.16330611043098048,0.24347477079922064,0.0,-20.97263786121205,0,True,False,False,1761328010.2844617
14,48,-0.01069781716961084,0.05624021661039614,0.0,0.0,-0.5134952241413203,2.699530397299015,0.0,0.0,0,False,True,False,1761328010.767908
15,56,-0.010180013238580251,0.048423017737593055,0.0,0.0,-0.570080741360494,2.711688993305211,0.0,0.0,0,False,True,False,1761328011.786754
16,1,-0.0028981820592740327,0.03431936537441982,0.0,0.0,-0.0028981820592740327,0.03431936537441982,0.0,0.0,0,True,False,False,1761328012.1198115
17,1,-0.05758480233275002,2.0,0.0,0.0,-0.05758480233275002,2.0,0.0,0.0,0,True,True,True,1761328012.1472383
18,90,-0.013697403685944895,0.035825072104028556,0.0,0.0,-1.2327663317350406,3.22425648936257,0.0,0.0,0,False,True,False,1761328012.782181
