episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,34,-0.020688182976984496,0.16026664950449704,0.0,-0.7033982212174729,5.449066083152899,0.0,1760708252.4202685
2,56,-0.009907739122658136,0.011877577322754507,0.0,-0.5548333908688556,0.6651443300742524,0.0,1760708258.6073368
3,42,-0.015239501690899791,0.01314075573597733,0.0,-0.6400590710177912,0.5519117409110479,0.0,1760708263.2847164
4,23,-0.02863792257486908,0.021873183042019476,0.0,-0.6586722192219888,0.503083209966448,0.0,1760708265.8973343
5,13,-0.036337181952885204,0.40172098974988385,0.0,-0.4723833653875077,5.22237286674849,0.0,1760708270.8761058
6,59,-0.010876845763956413,0.09962288826487538,0.0,-0.6417339000734283,5.877750407627647,0.0,1760708279.7048216
7,28,-0.022140404224514427,0.01945954165480049,0.0,-0.6199313182864039,0.5448671663344137,0.0,1760708282.8767345
8,53,-0.005125188599709354,0.10779379329219364,-0.11320754716981132,-0.27163499578459577,5.713071044486263,-6.0,1760708290.0949123
9,32,-0.010115963616503316,0.169676110940106,0.0,-0.3237108357281061,5.429635550083392,0.0,1760708293.6917014
10,29,-0.019125778101664208,0.019658633346615738,0.0,-0.5546475649482621,0.5701003670518564,0.0,1760708298.343014
