episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,208,-0.0022261111149644735,0.0007109963546835615,-0.014423076923076924,-0.003065176013391893,-0.4630311119126105,0.14788724177418078,-3.0,-0.6375566107855137,1,False,True,1761743051.47313
2,52,-0.0018895635850133693,0.002830759478044255,0.0,-0.014190967927797386,-0.0982573064206952,0.14719949285830128,0.0,-0.7379303322454641,0,False,True,1761743051.9411983
3,158,-0.0023680404826871247,0.0007121536058620526,0.0,-0.008759464092089173,-0.3741503962645657,0.1125202697262043,0.0,-1.3839953265500893,0,False,True,1761743054.0214963
4,243,-0.002939702757465227,-0.0021930280965139523,0.0,-0.00016233474213733253,-0.7143477700640501,-0.5329058274528904,0.0,-0.039447342339371805,0,False,True,1761743057.0228024
5,72,-0.0020768174370407316,0.0012430407391753112,0.0,-9.760641497928263e-05,-0.14953085546693268,0.08949893322062241,0.0,-0.007027661878508349,0,False,True,1761743057.6818624
6,251,-0.0023640027914537814,0.0003447052477752178,-0.02390438247011952,-0.005243104833391533,-0.5933647006548991,0.08652101719157967,-6.0,-1.3160193131812747,2,False,True,1761743077.3362865
7,33,-0.0011762012693948775,0.0062220440108878535,0.0,0.0,-0.038814641890030956,0.20532745235929917,0.0,0.0,0,False,True,1761743077.63796
8,60,-0.000536661915675148,0.008461891307760382,-0.05,-0.05692279571064622,-0.03219971494050888,0.507713478465623,-3.0,-3.4153677426387734,1,False,True,1761743079.2318106
9,102,-0.002753475439811374,-0.0007841806168686088,0.0,-0.004466065344698294,-0.28085449486076014,-0.0799864229205981,0.0,-0.45553866515922603,0,False,True,1761743081.5129294
10,21,-0.0016452970316403759,0.004015289659772706,0.0,0.0,-0.03455123766444789,0.08432108285522683,0.0,0.0,0,False,True,1761743082.3798943
11,10,-0.0006161614022858174,0.008722413150699486,0.0,-0.006273579381789037,-0.006161614022858175,0.08722413150699486,0.0,-0.06273579381789036,0,False,True,1761743083.802187
12,112,-0.002578984047431562,-0.0007932598295454016,0.0,0.0,-0.28884621331233495,-0.08884510090908498,0.0,0.0,0,False,True,1761743086.734851
13,34,-0.0015539825714360198,0.004302304058799539,0.0,0.0,-0.05283540742882467,0.14627833799918433,0.0,0.0,0,False,True,1761743088.715077
14,27,-0.0013180588994489372,0.00571577947689944,0.0,0.0,-0.035587590285121304,0.15432604587628487,0.0,0.0,0,False,True,1761743107.4951196
15,71,-0.0014292159001568865,0.004776919748361571,0.0,0.0,-0.10147432891113894,0.3391613021336715,0.0,0.0,0,False,True,1761743110.1245627
16,14,-0.0017492751023891738,0.0032719124653680675,0.0,-0.052565815102412296,-0.024489851433448433,0.04580677451515294,0.0,-0.7359214114337721,0,False,True,1761743112.003393
17,81,-0.0007750269614350644,0.009566684781599532,0.0,-0.014097871735272553,-0.06277718387624022,0.7749014673095621,0.0,-1.1419276105570768,0,True,False,1761743114.7320895
18,34,-0.0009932342552613545,0.007021675618766543,0.0,0.0,-0.03376996467888605,0.23873697103806246,0.0,0.0,0,False,True,1761743115.740898
19,192,-0.0029644739937754946,-0.002713728404852855,0.0,-0.001008280213245796,-0.569179006804895,-0.5210358537317482,0.0,-0.19358980094319284,0,False,True,1761743135.2791746
20,27,-0.0013923503201700878,0.00507121060278194,0.0,0.0,-0.03759345864459237,0.1369226862751124,0.0,0.0,0,False,True,1761743136.7479868
21,351,-0.0026067839933390426,-0.0015775637024576842,-0.017094017094017096,-0.008844753344202896,-0.914981181662004,-0.5537248595626472,-6.0,-3.1045084238152163,2,False,True,1761743140.1490192
22,128,-0.0012798157745575124,0.006026212980147176,0.0,-0.0046616684589157,-0.1638164191433616,0.7713552614588385,0.0,-0.5966935627412095,0,True,False,1761743141.3092573
23,62,-0.0018716481652275893,0.002473594995875145,0.0,-0.0006276651294721623,-0.11604218624411053,0.153362889744259,0.0,-0.03891523802727406,0,False,True,1761743142.7801683
24,69,-0.0011750520592894492,0.005685749657603555,0.0,0.0,-0.081078592090972,0.3923167263746453,0.0,0.0,0,False,True,1761743145.7605264
25,179,-0.002164013259961257,0.0009638869844406132,0.0,-0.0010024567534122851,-0.387358373533065,0.17253577021486977,0.0,-0.17943975886079902,0,False,True,1761743163.3059115
26,160,-0.0011616193718836153,0.00566592356078528,-0.01875,-0.004641499960128431,-0.18585909950137844,0.9065477697256448,-3.0,-0.742639993620549,1,False,True,1761743165.5116298
27,19,-0.0015092862162242166,0.004764769958442229,0.0,0.0,-0.028676438108260115,0.09053062921040235,0.0,0.0,0,False,True,1761743166.198285
28,156,-0.0016535502435613924,0.0034643535496680453,-0.019230769230769232,-0.005264536546200577,-0.2579538379955772,0.540439153748215,-3.0,-0.82126770120729,1,False,True,1761743168.5825317
29,74,-0.0016907762080393316,0.003229047940628407,0.0,0.0,-0.12511743939491055,0.2389495476065021,0.0,0.0,0,False,True,1761743169.354365
30,90,-0.0014163502678945273,0.004637023819175127,-0.03333333333333333,-0.02244364246980968,-0.12747152411050747,0.4173321437257614,-3.0,-2.019927822282871,1,False,True,1761743170.977713
31,215,-0.0014758043006192214,0.00372053378003007,-0.013953488372093023,-0.00501572496694982,-0.3172979246331326,0.799914762706465,-3.0,-1.0783808678942113,1,False,True,1761743172.77851
32,72,-0.0008234729367986722,0.009590695143026857,0.0,0.0,-0.059290051449504395,0.6905300502979338,0.0,0.0,0,True,False,1761743173.5653694
33,240,-0.0019060441809561185,0.0015815882581345804,-0.0125,-0.01486648221715894,-0.45745060342946847,0.3795811819522993,-3.0,-3.5679557321181457,1,False,True,1761743176.1666281
34,73,-0.0009788392603989147,0.009041551850097362,0.0,-0.015086845961369175,-0.07145526600912078,0.6600332850571075,0.0,-1.1013397551799498,0,True,False,1761743200.5259712
35,75,-0.0019041820685740066,0.0018989676441977096,0.0,-0.06172960321858376,-0.1428136551430505,0.14242257331482822,0.0,-4.629720241393782,0,False,True,1761743201.979297
36,23,-0.0007902370506647151,0.006957060920559289,0.0,-0.024449758417179713,-0.018175452165288448,0.16001240117286364,0.0,-0.5623444435951334,0,False,True,1761743202.6179333
37,71,-0.0004919547231547581,0.010647829034616653,0.0,0.0,-0.03492878534398783,0.7559958614577823,0.0,0.0,0,True,False,1761743204.037534
38,77,-0.0012697328600217135,0.005454615727283223,0.0,0.0,-0.09776943022167194,0.4200054110008081,0.0,0.0,0,False,True,1761743205.2056856
39,41,-0.0005124903528062322,0.01247551758271224,0.0,0.0,-0.021012104465055522,0.5114962208912018,0.0,0.0,0,True,False,1761743206.1836882
40,85,-0.0009997471089811753,0.0069156300815459495,0.0,-0.01768985059046491,-0.0849785042633999,0.5878285569314057,0.0,-1.5036373001895174,0,False,True,1761743209.2584348
41,103,-0.0007713790249649482,0.008396233431182749,-0.02912621359223301,-0.007967269497096797,-0.07945203957138966,0.8648120434118232,-3.0,-0.82062875820097,1,True,False,1761743212.3251522
42,56,-0.0006065006054739023,0.011010002315934528,0.0,0.0,-0.03396403390653853,0.6165601296923335,0.0,0.0,0,True,False,1761743234.1596045
43,23,-0.0008747183771366365,0.0075359724226712055,0.0,0.0,-0.02011852267414264,0.17332736572143773,0.0,0.0,0,False,True,1761743235.2231987
44,53,-0.0007639765490314274,0.010464849595506585,0.0,0.0,-0.040490757098665654,0.554637028561849,0.0,0.0,0,True,False,1761743236.941231
45,103,-0.0003919475494022378,0.010395589495169276,0.0,-0.02462259562456485,-0.04037059758843049,1.0707457180024353,0.0,-2.5361273493301795,0,True,False,1761743238.4703867
46,133,-0.000967991145122554,0.007589396917556067,0.0,0.0,-0.1287428223012997,1.0093897900349569,0.0,0.0,0,True,True,1761743240.3288033
47,66,-0.000541720892409006,0.01069603659190192,0.0,-0.029284228587666328,-0.0357535788989944,0.7059384150655268,0.0,-1.9327590867859776,0,True,False,1761743241.047021
48,55,-0.0007086750321445921,0.010051795444366766,-0.10909090909090909,-0.031229072702397477,-0.038977126767952563,0.5528487494401721,-6.0,-1.7175989986318612,2,True,False,1761743242.047291
49,133,-0.0007715275832651417,0.008730843910627856,-0.022556390977443608,-0.009785282839113013,-0.10261316857426385,1.161202240113505,-3.0,-1.3014426176020306,1,True,False,1761743243.700634
50,65,-0.0011943409439648478,0.005510089975863475,0.0,-0.00031930197191888703,-0.07763216135771511,0.3581558484311259,0.0,-0.020754628174727657,0,False,True,1761743244.5258384
51,63,-0.0006386996144259828,0.010316718088197178,0.0,0.0,-0.04023807570883692,0.6499532395564221,0.0,0.0,0,True,False,1761743246.0971
52,41,-0.0008267724689342136,0.01154393298318837,0.0,-0.0003193280675689005,-0.03389767122630276,0.4733012523107232,0.0,-0.01309245077032492,0,True,False,1761743247.23403
53,91,-0.0007835236026551908,0.00914491553243232,0.0,-0.006861219027301875,-0.07130064784162236,0.8321873134513412,0.0,-0.6243709314844706,0,True,False,1761743248.381535
54,100,-0.0013051275685681907,0.004466627611186913,-0.03,-0.015752026724278605,-0.13051275685681907,0.44666276111869124,-3.0,-1.5752026724278605,1,False,True,1761743269.3865151
55,113,-0.0007466245418358818,0.008831841347034873,0.0,0.0,-0.08436857322745464,0.9979980722149407,0.0,0.0,0,True,False,1761743270.7934523
56,68,-0.0011137847283325553,0.006401453477645323,0.0,0.0,-0.07573736152661376,0.435298836479882,0.0,0.0,0,False,True,1761743271.518307
57,91,-0.0007354235260536023,0.008291481509190337,0.0,0.0,-0.0669235408708778,0.7545248173363207,0.0,0.0,0,True,False,1761743272.8357472
58,113,-0.0008661916717223802,0.007093031915857165,0.0,-0.002049148167851941,-0.09787965890462896,0.8015126064918596,0.0,-0.2315537429672693,0,False,True,1761743274.2120059
59,30,-0.0005560795914038492,0.008760580646758368,0.0,0.0,-0.016682387742115477,0.26281741940275105,0.0,0.0,0,False,True,1761743274.5308492
60,60,-0.0006209988307590952,0.01058648783164986,0.0,0.0,-0.037259929845545714,0.6351892698989916,0.0,0.0,0,True,False,1761743276.147944
61,71,-0.0007010623220394318,0.010241274459963373,-0.04225352112676056,-0.017326980896624773,-0.04977542486479966,0.7271304866573994,-3.0,-1.2302156436603588,1,True,False,1761743277.43509
62,72,-0.0005422535698355038,0.010328573778570781,-0.08333333333333333,-0.015473706709809314,-0.03904225702815627,0.7436573120570963,-6.0,-1.1141068831062706,2,True,False,1761743278.4020293
63,121,-0.0009637036366030701,0.008226643191421683,0.0,-0.023734439158042336,-0.11660814002897148,0.9954238261620235,0.0,-2.8718671381231227,0,True,False,1761743279.899653
64,67,-0.0004802703453927345,0.010883124627390883,0.0,-0.006598834813800217,-0.03217811314131321,0.7291693500351891,0.0,-0.4421219325246145,0,True,False,1761743280.6100063
65,101,-0.001440704457613567,0.0043737710975306635,0.0,0.0,-0.14551115021897026,0.441750880850597,0.0,0.0,0,False,True,1761743281.890759
66,73,-0.0006739569626835112,0.008288864503642213,0.0,-0.0005308865247077999,-0.04919885827589632,0.6050871087658816,0.0,-0.0387547163036694,0,False,True,1761743282.6755328
67,3,-0.00026265720543529786,0.05827517477427709,0.0,0.0,-0.0007879716163058936,0.17482552432283127,0.0,0.0,0,True,False,1761743283.1082444
68,36,-0.00043577574574801256,0.013123273642926961,0.0,-0.0011612935282543726,-0.015687926846928452,0.4724378511453706,0.0,-0.04180656701715742,0,True,False,1761743305.800122
69,42,-0.0007528019376267362,0.011586990070623047,0.0,0.0,-0.03161768138032292,0.486653582966168,0.0,0.0,0,True,False,1761743306.9251347
70,33,-0.000568316466317487,0.013155364170393782,-0.09090909090909091,-0.005850706105118018,-0.018754443388477073,0.43412701762299477,-3.0,-0.1930733014688946,1,True,False,1761743307.9595585
71,113,-0.0006707074231756887,0.007832482858717637,0.0,-0.016785901217348194,-0.07578993881885282,0.8850705630350929,0.0,-1.8968068375603457,0,False,True,1761743309.8039966
72,3,-0.0002648499561378332,0.05827446714508936,0.0,0.0,-0.0007945498684134996,0.1748234014352681,0.0,0.0,0,True,False,1761743309.9766016
73,70,-0.0010083762323317986,0.006707169676090895,-0.04285714285714286,-0.009628692030465635,-0.0705863362632259,0.4695018773263626,-3.0,-0.6740084421325945,1,False,True,1761743311.60364
74,92,-0.001032471159453789,0.006637354644356886,-0.03260869565217391,-0.01383209131311186,-0.09498734666974859,0.6106366272808336,-3.0,-1.2725524008062912,1,False,True,1761743312.747641
75,148,-0.0007932765301987842,0.0071638464191556145,0.0,0.0,-0.11740492646942005,1.060249270035031,0.0,0.0,0,False,True,1761743314.3358777
76,64,-0.0005686445558855955,0.0109759310874004,0.0,-0.010030324864127091,-0.03639325157667811,0.7024595895936256,0.0,-0.6419407913041338,0,True,False,1761743314.9899101
77,116,-0.0005888011397432332,0.008046380756315148,0.0,0.0,-0.06830093221021505,0.9333801677325572,0.0,0.0,0,False,True,1761743316.6244009
78,7,-0.0005400379537725857,0.029858138654638093,0.0,0.0,-0.0037802656764081,0.20900697058246664,0.0,0.0,0,True,False,1761743316.7486413
79,26,-0.0010647245140909239,0.006396992126956462,0.0,-0.0005986018493078356,-0.02768283736636402,0.166321795300868,0.0,-0.015563648082003724,0,False,True,1761743317.7210448
80,116,-0.0009482968840598112,0.00713805344408251,-0.02586206896551724,-0.02883566915461995,-0.1100024385509381,0.8280141995135711,-3.0,-3.344937621935914,1,False,True,1761743319.8058214
81,73,-0.0007656841086353073,0.009929794225576393,0.0,0.0,-0.05589493993037743,0.7248749784670767,0.0,0.0,0,True,False,1761743342.6779413
82,101,-0.00048180637301895165,0.009615887457048881,-0.0297029702970297,-0.06940315836259586,-0.04866244367491412,0.971204633161937,-3.0,-7.009718994622182,1,True,False,1761743343.811476
