episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,87,-0.003290589188563312,0.009422338896439559,0.0,0.0,-0.28628125940500815,0.8197434839902416,0.0,0.0,0,False,True,1761664061.7062955
2,86,-0.011062225060956488,0.024356398284839112,0.0,-0.37661197420580445,-0.951351355242258,2.0946502524961637,0.0,-32.38862978169918,0,True,False,1761664072.1953487
3,83,-0.003448456935102231,0.02725397932196462,-0.12048192771084337,-0.21340785322412834,-0.28622192561348514,2.2620802837230634,-10.0,-17.71285181760265,1,True,False,1761664086.6647687
4,45,-0.006135528330650357,0.04152808001337228,0.0,0.0,-0.2760987748792661,1.8687636006017525,0.0,0.0,0,True,False,1761664091.579271
5,92,-0.007025373104198396,0.024644953905792192,0.0,-0.04591506328356282,-0.6463343255862525,2.2673357593328816,0.0,-4.2241858220877795,0,True,False,1761664109.30392
6,67,-0.01344982806185714,0.026926453882538007,0.0,-3.435326333007903,-0.9011384801444283,1.8040724101300465,0.0,-230.1668643115295,0,True,False,1761664119.6910422
7,26,-0.004477989679279649,0.06682582300754084,0.0,-0.0688135219164869,-0.11642773166127088,1.737471398196062,0.0,-1.7891515698286593,0,True,False,1761664127.5325558
8,27,-0.003924244166565802,0.06474768064934894,0.0,0.0,-0.10595459249727665,1.7481873775324215,0.0,0.0,0,True,False,1761664139.991002
9,68,-0.0169567820411972,0.003897118727965265,0.0,-0.04224498422707281,-1.1530611788014096,0.265004073501638,0.0,-2.872658927440951,0,False,True,1761664155.5726442
10,118,-0.00728124314269041,0.020707868452957485,0.0,-0.06360385844881983,-0.8591866908374683,2.443528477448983,0.0,-7.5052552969607405,0,True,False,1761664171.4398732
