episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at,pid,agent,feature,index,min,max,mean,std,samples
2,,,,,,,,,,pid_25504,obs_stats,y_r_0,9.0,-0.4744296669960022,0.5720696449279785,-0.0094918921798113,0.1784257381773215,154.0
2,,,,,,,,,,pid_25504,obs_stats,y_r_1,10.0,-0.4983698725700378,0.5622386336326599,0.0129799448776167,0.1970185879967016,154.0
2,,,,,,,,,,pid_25504,obs_stats,y_r_2,11.0,-0.4739030003547668,0.6239694356918335,0.0055084904934001,0.2423758690853165,154.0
2,,,,,,,,,,pid_25504,obs_stats,vx_r_0,12.0,-0.9110485911369324,0.9110485911369324,0.0211672888941724,0.2635853217515773,154.0
2,,,,,,,,,,pid_25504,obs_stats,vx_r_1,13.0,-0.9290818572044371,0.7801513671875,-0.0032782208935324,0.2665815129401475,154.0
2,,,,,,,,,,pid_25504,obs_stats,vx_r_2,14.0,-0.5873145461082458,0.9290818572044371,0.0320623679006814,0.2741353005831471,154.0
2,,,,,,,,,,pid_25504,obs_stats,vy_r_0,15.0,-0.8748674988746643,0.9051493406295776,-0.0030025795356116,0.2395909854838446,154.0
2,,,,,,,,,,pid_25504,obs_stats,vy_r_1,16.0,-0.860660195350647,0.7589465379714966,0.0088252655023334,0.2570814775319819,154.0
2,,,,,,,,,,pid_25504,obs_stats,vy_r_2,17.0,-0.9051493406295776,0.4788345098495483,-0.0236945767520681,0.2495061680885178,154.0
2,,,,,,,,,,pid_25504,obs_stats,cos_trk_0,18.0,-0.9999961853027344,0.9999961853027344,0.0597603472264168,0.7460912590998676,154.0
2,,,,,,,,,,pid_25504,obs_stats,cos_trk_1,19.0,-0.9995352625846864,0.9999822378158568,0.0078422148117052,0.7054700803745981,154.0
2,,,,,,,,,,pid_25504,obs_stats,cos_trk_2,20.0,-0.9999822378158568,0.9999966621398926,0.0769133934076094,0.7327373073229239,154.0
2,,,,,,,,,,pid_25504,obs_stats,sin_trk_0,21.0,-0.9999544620513916,0.9999544620513916,-0.0236790308898145,0.6676262262046699,154.0
2,,,,,,,,,,pid_25504,obs_stats,sin_trk_1,22.0,-0.9989220499992372,0.9999998807907104,-0.0113879598513874,0.7132008709698595,154.0
2,,,,,,,,,,pid_25504,obs_stats,sin_trk_2,23.0,-0.9999998807907104,0.9996707439422609,-0.0152670614158299,0.6807665090616156,154.0
2,,,,,,,,,,pid_25504,obs_stats,dist_n_0,24.0,-0.6474169492721558,0.2077945619821548,-0.399538469642957,0.1906660799834673,154.0
2,,,,,,,,,,pid_25504,obs_stats,dist_n_1,25.0,-0.6467880010604858,0.164607748389244,-0.370925411597868,0.1662042657777562,154.0
2,,,,,,,,,,pid_25504,obs_stats,dist_n_2,26.0,-0.601812481880188,0.1675258129835128,-0.2539389075487608,0.163066184525948,154.0
2,,,,,,,,,,pid_26784,obs_stats,cos_drift,0.0,-0.999999225139618,1.0,0.2525474974480007,0.7144383780402781,248.0
2,,,,,,,,,,pid_26784,obs_stats,sin_drift,1.0,-0.9996562600135804,0.9994853138923644,-0.0830828553110428,0.6501209295467372,248.0
2,,,,,,,,,,pid_26784,obs_stats,airspeed_norm,2.0,-0.5424135327339172,1.0000131130218506,-0.0625781355774961,0.2720470436839096,248.0
2,,,,,,,,,,pid_26784,obs_stats,risk_0,3.0,0.0140000004321336,0.7656790018081665,0.1147640702434845,0.1895149283286,248.0
2,,,,,,,,,,pid_26784,obs_stats,risk_1,4.0,0.0140000004321336,0.7013055086135864,0.0376002551619744,0.0585468229095048,248.0
2,,,,,,,,,,pid_26784,obs_stats,risk_2,5.0,0.0140000004321336,0.6774066686630249,0.0269477335968986,0.0483523090028921,248.0
2,,,,,,,,,,pid_26784,obs_stats,x_r_0,6.0,-0.3393897712230682,0.4061847031116485,0.0027758705597783,0.1521065659503044,248.0
2,,,,,,,,,,pid_26784,obs_stats,x_r_1,7.0,-0.5776694416999817,0.52632075548172,-0.0199440600225634,0.1937031050070599,248.0
2,,,,,,,,,,pid_26784,obs_stats,x_r_2,8.0,-0.5417298078536987,0.5612888932228088,-0.0539627581921165,0.2037496477698953,248.0
2,,,,,,,,,,pid_26784,obs_stats,y_r_0,9.0,-0.3122060000896454,0.3796680867671966,0.0128283968247893,0.1484096447237433,248.0
2,,,,,,,,,,pid_26784,obs_stats,y_r_1,10.0,-0.366010844707489,0.3643353581428528,0.0329895388605373,0.1726462187813122,248.0
2,,,,,,,,,,pid_26784,obs_stats,y_r_2,11.0,-0.3403811156749725,0.7084386348724365,0.0736698609675401,0.2244228238267905,248.0
2,,,,,,,,,,pid_26784,obs_stats,vx_r_0,12.0,-0.6142599582672119,0.6142599582672119,0.0095955665486643,0.1854169311932378,248.0
2,,,,,,,,,,pid_26784,obs_stats,vx_r_1,13.0,-0.8134199380874634,0.8134199380874634,0.003558776362033,0.2288410388442679,248.0
2,,,,,,,,,,pid_26784,obs_stats,vx_r_2,14.0,-0.4466666877269745,0.7120754718780518,-0.0346555189147869,0.2349563778431165,248.0
2,,,,,,,,,,pid_26784,obs_stats,vy_r_0,15.0,-0.9410640597343444,0.893942654132843,-0.0101308155881856,0.2504719687283509,248.0
2,,,,,,,,,,pid_26784,obs_stats,vy_r_1,16.0,-0.636828601360321,0.926330268383026,0.0073221345251846,0.2228280755166238,248.0
2,,,,,,,,,,pid_26784,obs_stats,vy_r_2,17.0,-0.893942654132843,0.8248412609100342,-0.0063432260652799,0.237077547530789,248.0
2,,,,,,,,,,pid_26784,obs_stats,cos_trk_0,18.0,-0.9996829032897948,0.9999383091926576,0.0324077365409222,0.6346296708241398,248.0
2,,,,,,,,,,pid_26784,obs_stats,cos_trk_1,19.0,-0.9999383091926576,0.999990701675415,-0.0107882584880797,0.7017600464636747,248.0
2,,,,,,,,,,pid_26784,obs_stats,cos_trk_2,20.0,-0.999989092350006,0.9994979500770568,-0.1530969358244611,0.7146867820282297,248.0
2,,,,,,,,,,pid_26784,obs_stats,sin_trk_0,21.0,-0.99998676776886,0.9999256134033204,-0.010278858233153,0.7746826222935539,248.0
2,,,,,,,,,,pid_26784,obs_stats,sin_trk_1,22.0,-0.9998814463615416,0.999941885471344,0.0266113996847472,0.7146702214255845,248.0
2,,,,,,,,,,pid_26784,obs_stats,sin_trk_2,23.0,-0.9999354481697084,0.99998676776886,0.0111015656579946,0.6852839370692245,248.0
2,,,,,,,,,,pid_26784,obs_stats,dist_n_0,24.0,-0.6268720626831055,-0.0583356618881225,-0.4149115501091846,0.1302227376683941,248.0
2,,,,,,,,,,pid_26784,obs_stats,dist_n_1,25.0,-0.6249999403953552,0.2110298424959182,-0.363372110631204,0.1731650317192169,248.0
2,,,,,,,,,,pid_26784,obs_stats,dist_n_2,26.0,-0.6249999403953552,0.2898289263248443,-0.2971306659014624,0.2027732013359305,248.0
2,,,,,,,,,,pid_27320,obs_stats,cos_drift,0.0,-0.9999980330467224,1.0,0.1767997588809643,0.7271964688696827,305.0
2,,,,,,,,,,pid_27320,obs_stats,sin_drift,1.0,-0.999966323375702,0.9999607801437378,0.0509005251213744,0.6637125912645602,305.0
2,,,,,,,,,,pid_27320,obs_stats,airspeed_norm,2.0,-0.354200005531311,1.0000131130218506,-0.0267556330565073,0.2217610289192342,305.0
2,,,,,,,,,,pid_27320,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.0922975155631782,0.1672350741793599,305.0
2,,,,,,,,,,pid_27320,obs_stats,risk_1,4.0,0.0140000004321336,0.1000674068927764,0.0289244183354446,0.0245967696756239,305.0
2,,,,,,,,,,pid_27320,obs_stats,risk_2,5.0,0.0140000004321336,0.0905738249421119,0.0205378921183406,0.0169532410582789,305.0
2,,,,,,,,,,pid_27320,obs_stats,x_r_0,6.0,-0.5454196333885193,0.5312449336051941,-0.0578842429161743,0.1655501789597448,305.0
2,,,,,,,,,,pid_27320,obs_stats,x_r_1,7.0,-0.8879837393760681,0.8232251405715942,-0.041602953750121,0.2958411274480643,305.0
2,,,,,,,,,,pid_27320,obs_stats,x_r_2,8.0,-0.5148627758026123,0.6956426501274109,-0.0759778784194839,0.2207088488223665,305.0
2,,,,,,,,,,pid_27320,obs_stats,y_r_0,9.0,-0.713943600654602,0.6923876404762268,0.0879104023096991,0.2422755264732421,305.0
2,,,,,,,,,,pid_27320,obs_stats,y_r_1,10.0,-1.102327823638916,0.6194220781326294,0.1020802490703272,0.2456370156936448,305.0
2,,,,,,,,,,pid_27320,obs_stats,y_r_2,11.0,-1.5355154275894165,1.7108190059661863,0.0105696612720942,0.5822862673882133,305.0
2,,,,,,,,,,pid_27320,obs_stats,vx_r_0,12.0,-0.4120519459247589,0.9072539806365968,0.010723875875997,0.1913526969462224,305.0
2,,,,,,,,,,pid_27320,obs_stats,vx_r_1,13.0,-0.9072539806365968,0.7498939633369446,-0.0037282672769878,0.2284322334084876,305.0
2,,,,,,,,,,pid_27320,obs_stats,vx_r_2,14.0,-0.8473963141441345,0.8473963141441345,-0.010416165787009,0.1898539346851124,305.0
2,,,,,,,,,,pid_27320,obs_stats,vy_r_0,15.0,-0.7095226645469666,0.7095226645469666,0.0320867919863094,0.2209076324554479,305.0
2,,,,,,,,,,pid_27320,obs_stats,vy_r_1,16.0,-0.899431586265564,0.899431586265564,0.0344584354583067,0.2317006459788087,305.0
2,,,,,,,,,,pid_27320,obs_stats,vy_r_2,17.0,-0.8608391880989075,0.708224892616272,-0.015257234862036,0.2797205269457238,305.0
2,,,,,,,,,,pid_27320,obs_stats,cos_trk_0,18.0,-0.9999136924743652,0.9999136924743652,0.0245061995950145,0.7095053746038177,305.0
2,,,,,,,,,,pid_27320,obs_stats,cos_trk_1,19.0,-0.9999942183494568,0.9999985694885254,-0.0263653447882074,0.7337138585028246,305.0
2,,,,,,,,,,pid_27320,obs_stats,cos_trk_2,20.0,-0.9999985694885254,0.9999734163284302,-0.0119922533242001,0.6355428778166363,305.0
2,,,,,,,,,,pid_27320,obs_stats,sin_trk_0,21.0,-0.9999966025352478,0.9999966025352478,0.144104180478903,0.6917042319304513,305.0
2,,,,,,,,,,pid_27320,obs_stats,sin_trk_1,22.0,-0.9999974966049194,0.9999974966049194,0.071861339035276,0.6775507292712948,305.0
2,,,,,,,,,,pid_27320,obs_stats,sin_trk_2,23.0,-0.9999954104423524,0.9999319314956664,0.0027124827407056,0.7740949893085535,305.0
2,,,,,,,,,,pid_27320,obs_stats,dist_n_0,24.0,-0.6512864828109741,0.4749299883842468,-0.3379472065747519,0.2538165498163887,305.0
2,,,,,,,,,,pid_27320,obs_stats,dist_n_1,25.0,-0.6290225386619568,0.8972137570381165,-0.244310878022272,0.3249050931030266,305.0
2,,,,,,,,,,pid_27320,obs_stats,dist_n_2,26.0,-0.6184905767440796,1.620106220245361,0.0043470394339596,0.4981197863894285,305.0
2,,,,,,,,,,pid_27344,obs_stats,cos_drift,0.0,-0.999999463558197,1.0,0.1528330713874662,0.7081389332376861,289.0
2,,,,,,,,,,pid_27344,obs_stats,sin_drift,1.0,-0.9989778995513916,0.9999998807907104,-0.0415877332858038,0.6905337633858137,289.0
2,,,,,,,,,,pid_27344,obs_stats,airspeed_norm,2.0,-0.3092566132545471,1.0000131130218506,-0.0223615654171396,0.2260471450984192,289.0
2,,,,,,,,,,pid_27344,obs_stats,risk_0,3.0,0.0140000004321336,0.8823738098144531,0.1026927560348721,0.176458388102811,289.0
2,,,,,,,,,,pid_27344,obs_stats,risk_1,4.0,0.0140000004321336,0.6533289551734924,0.0362075913091638,0.0536007584381269,289.0
2,,,,,,,,,,pid_27344,obs_stats,risk_2,5.0,0.0140000004321336,0.1139355152845382,0.0234378042621183,0.0204268280927971,289.0
2,,,,,,,,,,pid_27344,obs_stats,x_r_0,6.0,-0.7347025871276855,0.8408709168434143,0.040956960700188,0.2298778226590184,289.0
2,,,,,,,,,,pid_27344,obs_stats,x_r_1,7.0,-0.7329573631286621,0.8734380602836609,-0.0321609381369595,0.2408664423760284,289.0
2,,,,,,,,,,pid_27344,obs_stats,x_r_2,8.0,-0.8449471592903137,0.6952470541000366,-0.0599830752350615,0.2609879441278309,289.0
2,,,,,,,,,,pid_27344,obs_stats,y_r_0,9.0,-0.6965119242668152,0.9479511380195618,0.0318803260114247,0.188854645969339,289.0
2,,,,,,,,,,pid_27344,obs_stats,y_r_1,10.0,-0.7673705220222473,0.5243738293647766,-0.0689945022298517,0.250811533304379,289.0
2,,,,,,,,,,pid_27344,obs_stats,y_r_2,11.0,-1.273127794265747,0.6211657524108887,-0.0689864919567642,0.3173961488334699,289.0
2,,,,,,,,,,pid_27344,obs_stats,vx_r_0,12.0,-0.7925252914428711,0.6723577380180359,0.0183488726982472,0.2318652783882836,289.0
2,,,,,,,,,,pid_27344,obs_stats,vx_r_1,13.0,-0.8737301826477051,0.6606143712997437,-0.0095006225507377,0.2243960907583004,289.0
2,,,,,,,,,,pid_27344,obs_stats,vx_r_2,14.0,-0.4471174776554107,0.8737301826477051,-0.0200542455610003,0.2210974368751168,289.0
2,,,,,,,,,,pid_27344,obs_stats,vy_r_0,15.0,-0.8340268135070801,0.8935866951942444,0.0050827401119588,0.2200903935732471,289.0
2,,,,,,,,,,pid_27344,obs_stats,vy_r_1,16.0,-0.6821728348731995,0.907741367816925,-0.0474876789134258,0.2608482939486967,289.0
2,,,,,,,,,,pid_27344,obs_stats,vy_r_2,17.0,-0.8935866951942444,0.4952921867370605,-0.0430236112346121,0.250113058818479,289.0
2,,,,,,,,,,pid_27344,obs_stats,cos_trk_0,18.0,-0.9999744296073914,0.9999660849571228,0.0583922289969289,0.7509140479097243,289.0
2,,,,,,,,,,pid_27344,obs_stats,cos_trk_1,19.0,-0.9999999403953552,0.9997378587722778,-0.0719446439366903,0.6848293734039694,289.0
2,,,,,,,,,,pid_27344,obs_stats,cos_trk_2,20.0,-0.9999586939811708,0.9999586939811708,-0.0682008639896436,0.706924644509506,289.0
2,,,,,,,,,,pid_27344,obs_stats,sin_trk_0,21.0,-0.9997108578681946,0.9998828768730164,0.0243301087100974,0.6599884973145889,289.0
2,,,,,,,,,,pid_27344,obs_stats,sin_trk_1,22.0,-0.9999107718467712,0.9993029832839966,-0.1358954693635065,0.7146714264402816,289.0
2,,,,,,,,,,pid_27344,obs_stats,sin_trk_2,23.0,-0.999983251094818,0.9995487332344056,-0.1140158334843633,0.6971495660322762,289.0
2,,,,,,,,,,pid_27344,obs_stats,dist_n_0,24.0,-0.6380250453948975,0.984333336353302,-0.3493613446563172,0.2472333153695763,289.0
2,,,,,,,,,,pid_27344,obs_stats,dist_n_1,25.0,-0.6325695514678955,0.5194442272186279,-0.2844671814426113,0.2805849409771987,289.0
2,,,,,,,,,,pid_27344,obs_stats,dist_n_2,26.0,-0.6253640055656433,1.0525985956192017,-0.2181434384845262,0.3364873917669509,289.0
2,,,,,,,,,,pid_29208,obs_stats,cos_drift,0.0,-0.9999828934669496,1.0,0.0848812413879772,0.7209433258551062,267.0
2,,,,,,,,,,pid_29208,obs_stats,sin_drift,1.0,-0.9999207258224488,0.999933898448944,-0.0144356564976558,0.6903325539351501,267.0
2,,,,,,,,,,pid_29208,obs_stats,airspeed_norm,2.0,-0.3052987456321716,1.0000131130218506,-0.0056268423281205,0.2280944925114034,267.0
2,,,,,,,,,,pid_29208,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.1918895702097524,0.277848107499325,267.0
2,,,,,,,,,,pid_29208,obs_stats,risk_1,4.0,0.0140000004321336,0.8129345178604126,0.0546792314112297,0.0934167832387026,267.0
2,,,,,,,,,,pid_29208,obs_stats,risk_2,5.0,0.0140000004321336,0.1133114844560623,0.0277369308777237,0.0249363298589973,267.0
2,,,,,,,,,,pid_29208,obs_stats,x_r_0,6.0,-0.3300958573818207,0.3460830152034759,0.0073729692791248,0.1337712636047411,267.0
2,,,,,,,,,,pid_29208,obs_stats,x_r_1,7.0,-0.3465053737163543,0.3593169152736664,0.0173315552460548,0.156912621794358,267.0
2,,,,,,,,,,pid_29208,obs_stats,x_r_2,8.0,-0.7125927209854126,0.5212919116020203,-0.0331956984524088,0.2305280058538345,267.0
2,,,,,,,,,,pid_29208,obs_stats,y_r_0,9.0,-0.4319553077220917,0.5994049310684204,0.0253141510042218,0.1480737618493534,267.0
2,,,,,,,,,,pid_29208,obs_stats,y_r_1,10.0,-0.6623724699020386,0.9096267223358154,0.0402320097601704,0.2150193385787725,267.0
2,,,,,,,,,,pid_29208,obs_stats,y_r_2,11.0,-0.9245041012763976,1.2062666416168213,-0.0423726803402517,0.3049992645385102,267.0
2,,,,,,,,,,pid_29208,obs_stats,vx_r_0,12.0,-0.9418838024139404,0.9185007810592652,0.0351884964433208,0.2575819904806826,267.0
2,,,,,,,,,,pid_29208,obs_stats,vx_r_1,13.0,-0.9185007810592652,0.9418838024139404,-0.0105491137628666,0.2309114378594099,267.0
2,,,,,,,,,,pid_29208,obs_stats,vx_r_2,14.0,-0.7877146005630493,0.7366039156913757,-0.0414278335581108,0.2603712696402465,267.0
2,,,,,,,,,,pid_29208,obs_stats,vy_r_0,15.0,-0.9218542575836182,0.5186877250671387,-0.0016418697930739,0.2008342836639562,267.0
2,,,,,,,,,,pid_29208,obs_stats,vy_r_1,16.0,-0.9082120060920716,0.9218542575836182,0.015839986635454,0.239351856348168,267.0
2,,,,,,,,,,pid_29208,obs_stats,vy_r_2,17.0,-0.9226727485656738,0.9073934555053712,-0.0067913760847502,0.2599378534650232,267.0
2,,,,,,,,,,pid_29208,obs_stats,cos_trk_0,18.0,-0.999991536140442,0.999991536140442,0.0678326177658436,0.7867391736293672,267.0
2,,,,,,,,,,pid_29208,obs_stats,cos_trk_1,19.0,-0.9999977946281432,0.9997861981391908,-0.0820337720939101,0.7022941496894634,267.0
2,,,,,,,,,,pid_29208,obs_stats,cos_trk_2,20.0,-0.999996781349182,0.9999996423721312,-0.0748712962845598,0.725855511285989,267.0
2,,,,,,,,,,pid_29208,obs_stats,sin_trk_0,21.0,-0.999789535999298,0.999789535999298,-0.0013730515924732,0.6165877204926105,267.0
2,,,,,,,,,,pid_29208,obs_stats,sin_trk_1,22.0,-0.9999820590019226,0.9999973177909852,0.09218892195412,0.7037447980705241,267.0
2,,,,,,,,,,pid_29208,obs_stats,sin_trk_2,23.0,-0.999999701976776,0.9986186027526855,0.0260740141325442,0.6859912378914524,267.0
2,,,,,,,,,,pid_29208,obs_stats,dist_n_0,24.0,-0.6576902866363525,0.203113317489624,-0.4440966707825212,0.1493620588958132,267.0
2,,,,,,,,,,pid_29208,obs_stats,dist_n_1,25.0,-0.6509923338890076,0.5550599694252014,-0.3703262314395733,0.2030783715913504,267.0
2,,,,,,,,,,pid_29208,obs_stats,dist_n_2,26.0,-0.6274045705795288,0.9544907808303832,-0.2640378000223418,0.3198508482636617,267.0
2,,,,,,,,,,pid_29908,obs_stats,cos_drift,0.0,-0.9998083710670472,1.0,0.1005329033867614,0.669579573075404,321.0
2,,,,,,,,,,pid_29908,obs_stats,sin_drift,1.0,-0.9999934434890748,0.9999783635139464,-0.0955334980075422,0.7317749478938734,321.0
2,,,,,,,,,,pid_29908,obs_stats,airspeed_norm,2.0,-0.5134778022766113,1.0000131130218506,-0.067345644290794,0.2403018963143116,321.0
2,,,,,,,,,,pid_29908,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.125818498322386,0.208093490659296,321.0
2,,,,,,,,,,pid_29908,obs_stats,risk_1,4.0,0.0140000004321336,0.6476138830184937,0.0417124834346854,0.0560407728502637,321.0
2,,,,,,,,,,pid_29908,obs_stats,risk_2,5.0,0.0140000004321336,0.2900706827640533,0.0266567064257703,0.0262383600065955,321.0
2,,,,,,,,,,pid_29908,obs_stats,x_r_0,6.0,-0.3772623836994171,0.8024880886077881,0.0047652522429121,0.1941149101177933,321.0
2,,,,,,,,,,pid_29908,obs_stats,x_r_1,7.0,-0.5307537317276001,0.7969517111778259,-0.0043654385043853,0.2108458020074766,321.0
2,,,,,,,,,,pid_29908,obs_stats,x_r_2,8.0,-0.5155419707298279,0.9294888377189636,-0.0485967836056972,0.267383574546464,321.0
2,,,,,,,,,,pid_29908,obs_stats,y_r_0,9.0,-0.5775501728057861,0.3661521077156067,0.0004572751714247,0.1632674692423915,321.0
2,,,,,,,,,,pid_29908,obs_stats,y_r_1,10.0,-0.6652629375457764,0.5158119201660156,-0.0483135965073769,0.1925515797430345,321.0
2,,,,,,,,,,pid_29908,obs_stats,y_r_2,11.0,-0.7406660914421082,0.4359519481658935,-0.1187135264502491,0.2600714965440101,321.0
2,,,,,,,,,,pid_29908,obs_stats,vx_r_0,12.0,-0.7309062480926514,0.7309062480926514,-0.0068498827289279,0.2344378841933061,321.0
2,,,,,,,,,,pid_29908,obs_stats,vx_r_1,13.0,-0.503920316696167,0.4534458816051483,0.0126141805486097,0.2041728763218283,321.0
2,,,,,,,,,,pid_29908,obs_stats,vx_r_2,14.0,-0.8245776891708374,0.8245776891708374,-0.0360256550337457,0.2002518870192342,321.0
2,,,,,,,,,,pid_29908,obs_stats,vy_r_0,15.0,-0.9491272568702698,0.9491272568702698,-0.0005705142670239,0.2432345157548504,321.0
2,,,,,,,,,,pid_29908,obs_stats,vy_r_1,16.0,-0.8491198420524597,0.9294319152832032,-0.0269854321025567,0.2557360566424206,321.0
2,,,,,,,,,,pid_29908,obs_stats,vy_r_2,17.0,-0.7121136784553528,0.7734712958335876,-0.0693252146259643,0.2371227062070939,321.0
2,,,,,,,,,,pid_29908,obs_stats,cos_trk_0,18.0,-0.9999669790267944,0.9999840259552002,-0.1073439225925835,0.7329869723203454,321.0
2,,,,,,,,,,pid_29908,obs_stats,cos_trk_1,19.0,-0.9999442100524902,0.9999669790267944,0.0862057195625317,0.689797910928308,321.0
2,,,,,,,,,,pid_29908,obs_stats,cos_trk_2,20.0,-0.9999840259552002,0.9997787475585938,-0.1099076416093937,0.6513540070945929,321.0
2,,,,,,,,,,pid_29908,obs_stats,sin_trk_0,21.0,-0.9997565746307372,0.9997565746307372,0.001818912409861,0.6740126485614722,321.0
2,,,,,,,,,,pid_29908,obs_stats,sin_trk_1,22.0,-0.9998312592506408,0.9999988079071044,-0.0829091534668411,0.716207919326029,321.0
2,,,,,,,,,,pid_29908,obs_stats,sin_trk_2,23.0,-0.999995231628418,0.9998312592506408,-0.2490292052198722,0.7103070995765102,321.0
2,,,,,,,,,,pid_29908,obs_stats,dist_n_0,24.0,-0.6516294479370117,0.4494318068027496,-0.384294029010454,0.1855641151779138,321.0
2,,,,,,,,,,pid_29908,obs_stats,dist_n_1,25.0,-0.6077631711959839,0.4288417100906372,-0.3238733323621697,0.1768277619143753,321.0
2,,,,,,,,,,pid_29908,obs_stats,dist_n_2,26.0,-0.62919682264328,0.5726848244667053,-0.2006421004802082,0.2425502943744316,321.0
2,,,,,,,,,,pid_3108,obs_stats,cos_drift,0.0,-0.9998642206192015,1.0,0.1304594371310865,0.725560794655724,178.0
2,,,,,,,,,,pid_3108,obs_stats,sin_drift,1.0,-0.9996028542518616,0.999930202960968,-0.0301559490769643,0.6791030231330046,178.0
2,,,,,,,,,,pid_3108,obs_stats,airspeed_norm,2.0,-0.3428585827350616,1.0000131130218506,0.0044504013360514,0.2799404515007137,178.0
2,,,,,,,,,,pid_3108,obs_stats,risk_0,3.0,0.0140000004321336,0.9165611267089844,0.074687009823791,0.1443979969876813,178.0
2,,,,,,,,,,pid_3108,obs_stats,risk_1,4.0,0.0140000004321336,0.1125149726867675,0.0317207579867223,0.0263184066700394,178.0
2,,,,,,,,,,pid_3108,obs_stats,risk_2,5.0,0.0140000004321336,0.089490570127964,0.0207412494922035,0.0179708937454339,178.0
2,,,,,,,,,,pid_3108,obs_stats,x_r_0,6.0,-0.323771059513092,0.4470609128475189,-0.0126340504574819,0.1302338316996016,178.0
2,,,,,,,,,,pid_3108,obs_stats,x_r_1,7.0,-0.3456395864486694,0.5118653178215027,0.0318134135659522,0.1775744769326691,178.0
2,,,,,,,,,,pid_3108,obs_stats,x_r_2,8.0,-0.3782269656658172,0.405209481716156,0.0344196851613795,0.1911888635781744,178.0
2,,,,,,,,,,pid_3108,obs_stats,y_r_0,9.0,-0.3958670794963836,0.4404521882534027,0.0401568850737818,0.1663809826629207,178.0
2,,,,,,,,,,pid_3108,obs_stats,y_r_1,10.0,-0.376830130815506,0.4290259182453155,0.028681648670162,0.1675713941632413,178.0
2,,,,,,,,,,pid_3108,obs_stats,y_r_2,11.0,-0.3708398640155792,0.6686877012252808,0.0269971496106407,0.212720768519661,178.0
2,,,,,,,,,,pid_3108,obs_stats,vx_r_0,12.0,-0.864162802696228,0.864162802696228,-0.0061812556526634,0.2302403043682821,178.0
2,,,,,,,,,,pid_3108,obs_stats,vx_r_1,13.0,-0.789827823638916,0.789827823638916,0.0406577487821491,0.2367792352857688,178.0
2,,,,,,,,,,pid_3108,obs_stats,vx_r_2,14.0,-0.4741089344024658,0.6488504409790039,0.0219524760208657,0.2245621646683394,178.0
2,,,,,,,,,,pid_3108,obs_stats,vy_r_0,15.0,-0.8810949921607971,0.9082650542259216,0.0468446919328292,0.2904264459562974,178.0
2,,,,,,,,,,pid_3108,obs_stats,vy_r_1,16.0,-0.9121835827827454,0.9121835827827454,-0.0006865614951912,0.2462800135681997,178.0
2,,,,,,,,,,pid_3108,obs_stats,vy_r_2,17.0,-0.8449589610099792,0.8810949921607971,-0.0201368147554399,0.2682885962237623,178.0
2,,,,,,,,,,pid_3108,obs_stats,cos_trk_0,18.0,-0.9999470114707948,0.9969266057014464,-0.0320785349088438,0.6684530891352775,178.0
2,,,,,,,,,,pid_3108,obs_stats,cos_trk_1,19.0,-0.9999481439590454,0.9995034337043762,0.1586900949896722,0.6717499642375883,178.0
2,,,,,,,,,,pid_3108,obs_stats,cos_trk_2,20.0,-0.9993866682052612,0.99967360496521,0.0623378664087713,0.6542567452847325,178.0
2,,,,,,,,,,pid_3108,obs_stats,sin_trk_0,21.0,-0.9999938011169434,0.9999938011169434,0.0882603202663948,0.7415871087685583,178.0
2,,,,,,,,,,pid_3108,obs_stats,sin_trk_1,22.0,-0.9999512434005736,0.999801754951477,0.0036653962007232,0.7273674239869496,178.0
2,,,,,,,,,,pid_3108,obs_stats,sin_trk_2,23.0,-0.9994880557060242,0.9999512434005736,-0.055236940784903,0.7553949341421788,178.0
2,,,,,,,,,,pid_3108,obs_stats,dist_n_0,24.0,-0.6428977251052856,-0.026067953556776,-0.4144307573148039,0.1362062887729238,178.0
2,,,,,,,,,,pid_3108,obs_stats,dist_n_1,25.0,-0.5960829257965088,0.1434313803911209,-0.3683098724263647,0.1404952091442538,178.0
2,,,,,,,,,,pid_3108,obs_stats,dist_n_2,26.0,-0.5939913988113403,0.2398131638765335,-0.3171998027743499,0.1613447691252587,178.0
2,,,,,,,,,,pid_31928,obs_stats,cos_drift,0.0,-0.9999982118606568,1.0,0.0006687656793555,0.7103723761377273,316.0
2,,,,,,,,,,pid_31928,obs_stats,sin_drift,1.0,-0.9998998045921326,0.999915361404419,-0.0039794868244636,0.7060661128359482,316.0
2,,,,,,,,,,pid_31928,obs_stats,airspeed_norm,2.0,-0.8233575224876404,1.0000131130218506,-0.0494956992674527,0.2499511233696927,316.0
2,,,,,,,,,,pid_31928,obs_stats,risk_0,3.0,0.0140000004321336,1.0,0.0928536995809195,0.1718978149206979,316.0
2,,,,,,,,,,pid_31928,obs_stats,risk_1,4.0,0.0140000004321336,0.6067895293235779,0.0273516697225549,0.0441352316136755,316.0
2,,,,,,,,,,pid_31928,obs_stats,risk_2,5.0,0.0140000004321336,0.125083327293396,0.0180390957636829,0.0162770027341849,316.0
