episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,22,-0.0025337523751062015,0.2565673723459407,0.0,0.0,0.0,-0.05000000000000002,0.0,-0.05574255225233643,5.644482191610694,0.0,0.0,0.0,-1.1000000000000003,0.0,0,True,False,1764412772.2826378
2,45,-0.005606240345662054,0.021971758114346755,0.0,0.0,-0.06666666666666667,-0.05,0.0011883713745979411,-0.2522808155547924,0.988729115145604,0.0,0.0,-3.0,-2.25,0.05347671185690735,0,False,True,1764412786.7780356
3,65,-0.012495970675211902,-0.021636055161743675,-6.461538461538462,0.0,-0.046153846153846156,-0.04999999999999995,0.49128567821432095,-0.8122380938887737,-1.4063435855133388,-420.0,0.0,-3.0,-3.2499999999999964,31.933569083930863,28,False,True,1764412793.4677503
4,70,-0.009783525721188043,-0.0023976608297332108,-5.785714285714286,0.0,-0.04285714285714286,-0.04999999999999993,0.497661770329363,-0.684846800483163,-0.16783625808132474,-405.0,0.0,-3.0,-3.4999999999999956,34.83632392305541,27,False,True,1764412828.4908955
5,97,-0.006592725140684995,0.057995907981279626,0.0,0.0,0.0,-0.049999999999999906,0.10780968452638426,-0.6394943386464444,5.625603074184124,0.0,0.0,0.0,-4.849999999999991,10.457539399059273,0,True,False,1764412859.4514835
6,222,-0.006399388655075352,0.013353465744062551,-1.3513513513513513,0.0,-0.013513513513513514,-0.0500000000000001,0.1692028304474961,-1.4206642814267283,2.9644693951818866,-300.0,0.0,-3.0,-11.100000000000023,37.56302835934413,20,False,True,1764412895.232933
7,138,-0.007591886955132193,0.012042824117766339,-2.717391304347826,0.0,-0.021739130434782608,-0.04999999999999988,0.29123744826000947,-1.0476803998082427,1.6619097282517548,-375.0,0.0,-3.0,-6.8999999999999835,40.190767859881305,25,False,True,1764412909.8848145
8,45,-0.0043763110486869615,0.1405076931318331,0.0,0.0,0.0,-0.05,0.0004904436632628902,-0.19693399719091326,6.322846190932489,0.0,0.0,0.0,-2.25,0.02206996484683006,0,True,False,1764412919.640808
9,16,-0.004337670323043304,0.018536575278356955,0.0,0.0,-0.1875,-0.05000000000000001,0.0,-0.06940272516869286,0.2965852044537113,0.0,0.0,-3.0,-0.8000000000000002,0.0,0,False,True,1764412932.2667556
10,104,-0.002810121689320359,0.08488100597780178,-0.14423076923076922,0.0,0.0,-0.0499999999999999,0.034070259771467,-0.29225265568931735,8.827624621691385,-15.0,0.0,0.0,-5.1999999999999895,3.543307016232568,1,True,False,1764412954.2001164
11,63,-0.00320244595478231,0.11331715689685785,-4.285714285714286,0.0,0.0,-0.04999999999999995,0.1664753352281865,-0.20175409515128553,7.138980884502045,-270.0,0.0,0.0,-3.149999999999997,10.48794611937575,18,True,False,1764412964.935387
12,58,-0.002106642768517888,0.1192034055222779,0.0,0.0,0.0,-0.04999999999999996,0.0574094056455977,-0.1221852805740375,6.9137975202921185,0.0,0.0,0.0,-2.8999999999999977,3.3297455274446666,0,True,False,1764412975.8895717
