episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,15,-0.023539324400787823,0.0375769216996593,0.0,0.0,-0.35308986601181735,0.5636538254948895,0.0,0.0,0,1761141675.6623228
2,43,-0.02012332379966424,0.03772295926404168,0.0,0.0,-0.8653029233855623,1.622087248353792,0.0,0.0,0,1761141676.6495404
3,27,-0.04033659471702218,-0.029592928445993386,0.0,-0.026016129593769116,-1.089088057359599,-0.7990090680418214,0.0,-0.7024354990317662,0,1761141677.1608095
4,24,-0.0479108844412216,-0.0550617446087481,-0.5,0.0,-1.1498612265893184,-1.3214818706099545,-12.0,0.0,3,1761141677.9243321
5,30,-0.03576688486412217,-0.013564759597819125,-0.2,-0.0016144519538507617,-1.073006545923665,-0.4069427879345737,-6.0,-0.04843355861552285,1,1761141679.1082022
6,20,-0.024607845467378382,0.03385114272109552,0.0,0.0,-0.4921569093475676,0.6770228544219103,0.0,0.0,0,1761141679.6018746
7,32,-0.027269079810600446,0.020406500102533642,-0.1875,-0.04271213324675394,-0.8726105539392143,0.6530080032810766,-6.0,-1.3667882638961262,1,1761141681.2458816
8,20,-0.04644724125150927,-0.052779998313293795,-0.6,0.0,-0.9289448250301854,-1.055599966265876,-12.0,0.0,2,1761141681.597306
9,11,-0.00981166235775751,0.21110461850676482,0.0,0.0,-0.10792828593533262,2.322150803574413,0.0,0.0,0,1761141682.603559
10,26,-0.04257232524534729,-0.03935449204757525,0.0,0.0,-1.1068804563790295,-1.0232167932369565,0.0,0.0,0,1761141683.3267558
11,7,-0.03682648963669809,-0.013086737143351559,0.0,0.0,-0.2577854274568866,-0.09160716000346092,0.0,0.0,0,1761141683.60645
12,30,-0.01640326738626305,0.058865311038470695,0.0,0.0,-0.49209802158789145,1.7659593311541208,0.0,0.0,0,1761141684.637187
