episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,143,-0.13838111656016688,0.004070919895263705,0.0,-19.788499668103864,0.5821415450227099,0.0
2,104,-0.15162576405273714,0.0005631695300035273,0.0,-15.769079461484663,0.05856963112036684,0.0
3,38,-0.12995612581277013,0.005407052322268142,0.0,-4.938332780885265,0.2054679882461894,0.0
4,19,-0.21039470178565214,-0.009771044027561097,-0.05263157894736842,-3.997499333927391,-0.18564983652366085,-1.0
5,50,-0.13074195672932287,0.004210725304005263,0.0,-6.537097836466144,0.21053626520026314,0.0
6,58,-0.1175311595905157,0.007644739137421497,0.0,-6.816807256249911,0.44339486997044686,0.0
7,29,-0.06319601997313785,0.018012003613736314,0.0,-1.8326845792209976,0.5223481047983531,0.0
