episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,terminated_collision,truncated,finished_at
1,112,-0.0011645916036674686,0.02791795023073643,0.0,0.0,0.0,-0.005000000000000004,0.1681987605259795,-0.1304342596107565,3.1268104258424803,0.0,0.0,0.0,-0.5600000000000004,18.838261178909704,0,True,False,False,1764672551.473498
2,121,-0.001744221814270047,0.02753872513523838,0.0,0.0,0.0,-0.005000000000000004,0.165258002157276,-0.2110508395266757,3.332185741363844,0.0,0.0,0.0,-0.6050000000000004,19.996218261030396,0,True,False,False,1764672571.1107757
3,33,-0.0007549652577066564,0.07639003724336299,0.0,0.0,0.0,-0.005000000000000002,0.01885506327102448,-0.024913853504319662,2.5208712290309787,0.0,0.0,0.0,-0.16500000000000006,0.6222170879438078,0,True,False,False,1764672578.2438412
4,94,-0.0006975172113994471,0.03379562722016268,0.0,0.0,0.0,-0.005000000000000004,0.13134463078062633,-0.06556661787154804,3.176788958695292,0.0,0.0,0.0,-0.4700000000000003,12.346395293378874,0,True,False,False,1764672609.6294246
5,202,-0.002134344340701804,0.016462412252738947,0.0,0.0,0.0,-0.005000000000000002,0.2056584989167968,-0.4311375568217644,3.3254072750532675,0.0,0.0,0.0,-1.0100000000000005,41.543016781192954,0,True,False,False,1764672644.7063007
6,96,-0.0018949789159241693,0.028465361693349078,0.0,0.0,0.0,-0.005000000000000004,0.4201077896464858,-0.18191797592872025,2.7326747225615113,0.0,0.0,0.0,-0.4800000000000003,40.33034780606264,0,True,False,False,1764672656.1842668
7,57,-0.0017947446365620982,0.044468812018603955,0.0,0.0,0.0,-0.005000000000000003,0.05160844311083311,-0.1023004442840396,2.5347222850604254,0.0,0.0,0.0,-0.28500000000000014,2.9416812573174873,0,True,False,False,1764672678.290027
8,164,-0.0023475433999923453,0.01938956405826257,0.0,0.0,0.0,-0.005000000000000004,0.20055888097159966,-0.38499711759874466,3.1798885055550614,0.0,0.0,0.0,-0.8200000000000006,32.891656479342345,0,True,False,False,1764672708.6729512
9,127,-0.0011926477128416347,0.026239982933321977,0.0,0.0,0.0,-0.005000000000000004,0.08792843981634316,-0.1514662595308876,3.332477832531891,0.0,0.0,0.0,-0.6350000000000005,11.166911856675581,0,True,False,False,1764672725.1314437
10,133,-0.0017416952268848645,0.024211125457409978,0.0,0.0,0.0,-0.005000000000000004,0.14144888872443553,-0.231645465175687,3.220079685835527,0.0,0.0,0.0,-0.6650000000000005,18.812702200349925,0,True,False,False,1764672742.4965894
