episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at,pid,agent
1,1,-0.0044159473718805,2.0,0.0,0.0,-0.0044159473718805,2.0,0.0,0.0,0,True,False,1761553836.895481,pid_21672,KL001
1,1,-0.0040206628189689,2.0,0.0,0.0,-0.0040206628189689,2.0,0.0,0.0,0,True,False,1761553836.896481,pid_25268,KL005
1,5,-0.0072383947782076,0.4225497288226814,0.0,0.0,-0.0361919738910383,2.112748644113407,0.0,0.0,0,True,False,1761553836.924157,pid_27332,KL004
1,6,-0.0069350476687232,0.3547288971923711,0.0,0.0,-0.0416102860123395,2.128373383154227,0.0,0.0,0,True,False,1761553836.9311647,pid_26116,KL005
1,6,-0.0028862407386853,0.3557330495387629,0.0,0.0,-0.017317444432112,2.134398297232577,0.0,0.0,0,True,False,1761553836.943689,pid_34920,KL001
1,14,-0.005279821024963,0.0206169517204925,0.0,0.0,-0.0739174943494831,0.2886373240868954,0.0,0.0,0,False,True,1761553836.980136,pid_9896,KL004
1,14,-0.0090840507362267,0.1611163164289848,0.0,-0.0584903181205646,-0.1271767103071739,2.2556284300057885,0.0,-0.8188644536879045,0,True,False,1761553836.990149,pid_39288,KL003
1,17,-0.0139952319799494,0.0144720372762302,0.0,-1.0399600747317603,-0.2379189436591403,0.2460246336959148,0.0,-17.679321270439925,0,False,True,1761553837.0124638,pid_30340,KL003
1,21,-0.0185203744433891,0.0112140617221647,0.0,0.0,-0.3889278633111722,0.2354952961654596,0.0,0.0,0,False,True,1761553837.0330176,pid_21672,KL004
1,17,-0.0074952419836279,0.1361705063830305,0.0,-0.633545687902519,-0.1274191137216745,2.314898608511519,0.0,-10.770276694342822,6,True,False,1761553837.052398,pid_31128,KL002
1,22,-0.0099017340764199,0.1081597886359128,0.0,0.0,-0.217838149681238,2.379515349990082,0.0,0.0,0,True,False,1761553837.075431,pid_16056,KL002
1,24,-0.0078277489392644,0.0188155759342031,0.0,0.0,-0.1878659745423468,0.4515738224208762,0.0,0.0,0,False,True,1761553837.0877256,pid_28668,KL004
1,29,-0.0225145569301833,0.0082449788018614,-0.2068965517241379,-1.1677927417515164,-0.6529221509753174,0.2391043852539827,-6.0,-33.86598951079397,5,False,True,1761553837.0992396,pid_25268,KL001
1,22,-0.0291663969930679,0.0034712369738472,-0.2727272727272727,-0.4895580315610374,-0.641660733847494,0.0763672134246397,-6.0,-10.770276694342822,6,False,True,1761553837.1002436,pid_31128,KL001
1,25,-0.0144144341322804,0.0145151486129816,0.0,0.0,-0.3603608533070108,0.3628787153245418,0.0,0.0,0,False,True,1761553837.1112497,pid_19928,KL004
1,29,-0.0164134248904169,0.0826448091309468,0.0,-0.1586040196090549,-0.4759893218220917,2.396699464797457,0.0,-4.599516568662592,1,True,False,1761553837.112249,pid_9960,KL004
1,33,-0.0349599144134548,-0.0015735274948153,0.0,0.0,-1.1536771756440105,-0.0519264073289078,0.0,0.0,0,False,True,1761553837.136027,pid_9896,KL002
1,36,-0.0065627264678013,0.018214960096497,0.0,0.0,-0.2362581528408476,0.6557385634738924,0.0,0.0,0,False,True,1761553837.152031,pid_30340,KL006
1,38,-0.0250531233143945,0.0049665963439366,-0.1578947368421052,-1.1676588831734889,-0.9520186859469943,0.1887306610695941,-6.0,-44.371037560592576,8,False,True,1761553837.1570356,pid_27332,KL002
1,32,-0.0107959745009626,0.0790546051311349,0.0,0.0,-0.3454711840308055,2.529747364196319,0.0,0.0,0,True,False,1761553837.182067,pid_25120,KL001
1,37,-0.0239159975478746,0.0061669003024479,0.0,-0.4535764872749571,-0.8848919092713607,0.2281753111905726,0.0,-16.782330029173412,0,False,True,1761553837.201682,pid_16056,KL005
