episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,33,-0.10478070557292397,0.009929979512234156,-0.030303030303030304,-3.457763283906491,0.3276893239037272,-1.0
2,52,-0.16336588848358427,-0.0006494251977641496,0.0,-8.495026201146382,-0.03377011028373578,0.0
