episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at,pid,agent
28,20,-0.061300691749027,0.05,0.0,-1.22601383498054,1.0,0.0,0,1761057950.700776,pid_19792,KL001
27,17,-0.0725377538821012,0.0588235294117647,0.0,-1.233141815995722,1.0,0.0,0,1761057950.705059,pid_11724,KL004
29,19,-0.1230855728784998,0.0,0.0,-2.338625884691498,0.0,0.0,0,1761057950.7160714,pid_25636,KL001
28,28,-0.0672343952555646,0.0357142857142857,0.0,-1.882563067155811,1.0,0.0,0,1761057950.722075,pid_20112,KL001
29,12,-0.0629963738204172,0.0833333333333333,0.0,-0.7559564858450071,1.0,0.0,0,1761057950.7331166,pid_23392,KL005
31,13,-0.0949960512309748,0.0,0.0,-1.2349486660026727,0.0,0.0,0,1761057950.7336242,pid_6156,KL006
28,22,-0.0544068224088767,0.0454545454545454,0.0,-1.1969500929952883,1.0,0.0,0,1761057950.7346332,pid_19792,KL002
32,38,-0.1252790687778743,0.0263157894736842,0.0,-4.760604613559225,1.0,0.0,0,1761057950.738634,pid_13548,KL001
28,23,-0.0710131474532087,0.0,0.0,-1.6333023914238003,0.0,0.0,0,1761057950.7513654,pid_19792,KL006
26,45,-0.0588492911046672,0.0222222222222222,-0.0222222222222222,-2.648218099710028,1.0,-1.0,1,1761057950.767388,pid_19688,KL006
29,14,-0.0559760733406234,0.0714285714285714,-0.7142857142857143,-0.783665026768729,1.0,-10.0,10,1761057950.770396,pid_23392,KL002
28,18,-0.0752566365198636,0.0,0.0,-1.3546194573575456,0.0,0.0,0,1761057950.7749112,pid_25220,KL001
29,24,-0.0873388970653787,0.0,0.0,-2.0961335295690904,0.0,0.0,0,1761057950.78291,pid_25636,KL002
28,25,-0.0583638573370242,0.04,0.0,-1.4590964334256062,1.0,0.0,0,1761057950.78291,pid_19792,KL003
29,5,-0.0437568524030364,0.0,0.0,-0.2187842620151823,0.0,0.0,0,1761057950.78291,pid_10428,KL004
27,32,-0.071467087945987,0.03125,0.0,-2.286946814271584,1.0,0.0,0,1761057950.78291,pid_13348,KL005
27,8,-0.0662465138112213,0.0,0.0,-0.529972110489771,0.0,0.0,0,1761057950.787424,pid_30812,KL004
27,23,-0.0707200908198895,0.0,-0.0869565217391304,-1.6265620888574588,0.0,-2.0,2,1761057950.7939403,pid_6332,KL005
25,5,-0.0986395690081848,0.0,0.0,-0.493197845040924,0.0,0.0,0,1761057950.7977474,pid_38352,KL005
25,5,-0.0636982327751347,0.2,0.0,-0.3184911638756738,1.0,0.0,0,1761057950.7977474,pid_38352,KL006
24,50,-0.1125156101964072,0.02,-0.02,-5.625780509820361,1.0,-1.0,1,1761057950.8017485,pid_20224,KL005
27,24,-0.07286592336642,0.0416666666666666,0.0,-1.7487821607940817,1.0,0.0,0,1761057950.805745,pid_11724,KL001
29,16,-0.0454081853568504,0.0625,-0.6875,-0.7265309657096076,1.0,-11.0,11,1761057950.8097453,pid_23392,KL001
26,43,-0.1184104090768397,0.0,-0.0232558139534883,-5.091647590304111,0.0,-1.0,1,1761057950.8097453,pid_8580,KL002
29,4,-0.127934281965185,0.0,-0.5,-0.5117371278607401,0.0,-2.0,2,1761057950.810746,pid_20112,KL005
31,11,-0.0543961581114653,0.0909090909090909,0.0,-0.5983577392261193,1.0,0.0,0,1761057950.814748,pid_24100,KL004
24,34,-0.0914316402020289,0.0294117647058823,-0.0294117647058823,-3.1086757668689837,1.0,-1.0,1,1761057950.8227465,pid_20856,KL003
27,25,-0.0813909083958931,0.0,-0.12,-2.034772709897329,0.0,-3.0,3,1761057950.824749,pid_6332,KL003
29,28,-0.0772122157017178,0.0357142857142857,0.0,-2.1619420396481006,1.0,0.0,0,1761057950.8337536,pid_25636,KL005
28,22,-0.0648670691990555,0.0,0.0,-1.4270755223792229,0.0,0.0,0,1761057950.8357556,pid_25220,KL003
25,15,-0.068555442578996,0.0,-0.1333333333333333,-1.02833163868494,0.0,-2.0,2,1761057950.843274,pid_24476,KL001
29,18,-0.0599345357994487,0.0555555555555555,-0.1666666666666666,-1.078821644390078,1.0,-3.0,3,1761057950.845274,pid_23392,KL003
27,27,-0.0477035053523127,0.037037037037037,0.0,-1.287994644512444,1.0,0.0,0,1761057950.8512757,pid_6332,KL004
26,49,-0.1199928983192693,0.0,0.0,-5.879652017644198,0.0,0.0,0,1761057950.8819976,pid_8580,KL006
31,22,-0.0447471219380326,0.0454545454545454,-0.0454545454545454,-0.9844366826367182,1.0,-1.0,1,1761057950.8829997,pid_6156,KL005
27,29,-0.0929725396015495,0.0344827586206896,-0.1379310344827586,-2.696203648444937,1.0,-4.0,4,1761057950.885998,pid_6332,KL006
29,21,-0.0495457932439791,0.0476190476190476,0.0,-1.0404616581235615,1.0,0.0,0,1761057950.885998,pid_23392,KL006
29,9,-0.0564678801744867,0.1111111111111111,0.0,-0.5082109215703811,1.0,0.0,0,1761057950.8869965,pid_20112,KL006
27,15,-0.0475280572942206,0.0666666666666666,0.0,-0.712920859413309,1.0,0.0,0,1761057950.8960276,pid_30812,KL002
28,4,-0.0598921215742835,0.0,0.0,-0.2395684862971343,0.0,0.0,0,1761057950.8960276,pid_13348,KL006
29,12,-0.0897461935926151,0.0,0.0,-1.0769543231113814,0.0,0.0,0,1761057950.9010274,pid_10428,KL006
25,19,-0.0536738200252295,0.0526315789473684,0.0,-1.019802580479362,1.0,0.0,0,1761057950.902028,pid_24476,KL006
29,5,-0.1071919395163092,0.0,0.0,-0.5359596975815464,0.0,0.0,0,1761057950.9049995,pid_19792,KL006
31,17,-0.0588919219425181,0.0,0.0,-1.0011626730228085,0.0,0.0,0,1761057950.9075136,pid_24100,KL001
25,3,-0.050720826392869,0.3333333333333333,0.0,-0.1521624791786071,1.0,0.0,0,1761057950.9095137,pid_20856,KL003
28,5,-0.0818972449906592,0.2,0.0,-0.4094862249532964,1.0,0.0,0,1761057950.9105153,pid_11724,KL004
31,18,-0.0323775116270752,0.0555555555555555,-0.0555555555555555,-0.5827952092873553,1.0,-1.0,1,1761057950.9225144,pid_24100,KL003
25,14,-0.0457667298924696,0.0714285714285714,0.0,-0.6407342184945746,1.0,0.0,0,1761057950.930526,pid_38352,KL003
27,32,-0.0634101767121633,0.03125,-0.0625,-2.029125654789226,1.0,-2.0,2,1761057950.933522,pid_6332,KL001
29,25,-0.070811449696545,0.04,0.0,-1.7702862424136254,1.0,0.0,0,1761057950.9345224,pid_23392,KL004
29,12,-0.0756135794347184,0.0,0.0,-0.907362953216621,0.0,0.0,0,1761057950.9402127,pid_20112,KL002
29,12,-0.0568528797688207,0.0833333333333333,0.0,-0.682234557225849,1.0,0.0,0,1761057950.9402127,pid_20112,KL003
27,18,-0.055767167599082,0.0555555555555555,-0.1111111111111111,-1.0038090167834777,1.0,-2.0,2,1761057950.9402127,pid_30812,KL005
27,8,-0.0509001494739316,0.125,-0.375,-0.4072011957914531,1.0,-3.0,3,1761057950.941213,pid_19688,KL004
29,4,-0.0697562353958227,0.25,0.0,-0.2790249415832909,1.0,0.0,0,1761057950.9436114,pid_25220,KL004
25,16,-0.0547499194650536,0.0625,-0.125,-0.8759987114408582,1.0,-2.0,2,1761057950.959324,pid_38352,KL002
31,20,-0.0703583120061963,0.05,0.0,-1.4071662401239264,1.0,0.0,0,1761057950.959324,pid_24100,KL005
31,20,-0.0533426467778305,0.0,0.0,-1.0668529355566103,0.0,0.0,0,1761057950.959324,pid_24100,KL006
27,20,-0.051815136682677,0.05,-0.05,-1.0363027336535418,1.0,-1.0,1,1761057950.968846,pid_30812,KL001
27,20,-0.0563280939762977,0.05,-0.05,-1.1265618795259542,1.0,-1.0,1,1761057950.968846,pid_30812,KL003
33,12,-0.0729973968326908,0.0,0.0,-0.8759687619922903,0.0,0.0,0,1761057950.971352,pid_13548,KL002
27,10,-0.0859391923073856,0.0,-0.2,-0.8593919230738561,0.0,-2.0,2,1761057950.973873,pid_19688,KL005
28,9,-0.0953887165276855,0.1111111111111111,0.0,-0.8584984487491698,1.0,0.0,0,1761057950.9748757,pid_13348,KL003
29,9,-0.0388252294586028,0.1111111111111111,0.0,-0.3494270651274253,1.0,0.0,0,1761057950.9758737,pid_19792,KL001
32,4,-0.1030203042353083,0.0,0.0,-0.4120812169412335,0.0,0.0,0,1761057950.9768758,pid_6156,KL005
27,21,-0.064565288629894,0.0,-0.0952380952380952,-1.355871061227775,0.0,-2.0,2,1761057950.9818726,pid_30812,KL006
25,25,-0.0833464769158856,0.04,-0.2,-2.083661922897141,1.0,-5.0,5,1761057950.9838731,pid_24476,KL005
29,6,-0.1429536122021199,0.0,0.0,-0.8577216732127195,0.0,0.0,0,1761057950.9848711,pid_25220,KL003
25,9,-0.093819972217622,0.0,0.0,-0.8443797499585981,0.0,0.0,0,1761057950.9893858,pid_20224,KL002
28,11,-0.0987500188492714,0.0,0.0,-1.0862502073419862,0.0,0.0,0,1761057951.0077646,pid_13348,KL002
29,11,-0.0343089491351794,0.0909090909090909,0.0,-0.3773984404869743,1.0,0.0,0,1761057951.010764,pid_19792,KL005
25,20,-0.0546462610298119,0.05,-0.1,-1.0929252205962394,1.0,-2.0,2,1761057951.0137637,pid_38352,KL001
28,2,-0.0998221378950431,0.5,0.0,-0.1996442757900862,1.0,0.0,0,1761057951.0137637,pid_6332,KL002
25,28,-0.0848924823204587,0.0,-0.1785714285714285,-2.376989504972846,0.0,-5.0,5,1761057951.0240057,pid_24476,KL004
33,15,-0.0650458594310393,0.0,0.0,-0.9756878914655904,0.0,0.0,0,1761057951.0290132,pid_13548,KL003
28,3,-0.0354177410284343,0.0,0.0,-0.1062532230853031,0.0,0.0,0,1761057951.0310123,pid_6332,KL004
27,13,-0.1101471082175204,0.0,0.0,-1.4319124068277662,0.0,0.0,0,1761057951.0320122,pid_19688,KL006
25,29,-0.0614893228292162,0.0344827586206896,-0.0689655172413793,-1.7831903620472715,1.0,-2.0,2,1761057951.0360134,pid_24476,KL003
31,25,-0.0602122893161866,0.0,-0.04,-1.5053072329046662,0.0,-1.0,1,1761057951.0380142,pid_24100,KL002
27,6,-0.0771205571008542,0.1666666666666666,0.0,-0.4627233426051257,1.0,0.0,0,1761057951.0380142,pid_8580,KL004
25,12,-0.0675590342225353,0.0833333333333333,0.0,-0.8107084106704245,1.0,0.0,0,1761057951.0455472,pid_20224,KL001
28,4,-0.114683140870282,0.0,0.0,-0.4587325634811283,0.0,0.0,0,1761057951.0495467,pid_6332,KL003
29,14,-0.0791264323228807,0.0,0.0,-1.1077700525203305,0.0,0.0,0,1761057951.0535495,pid_19792,KL003
30,10,-0.0615945629334527,0.1,0.0,-0.6159456293345279,1.0,0.0,0,1761057951.060557,pid_25636,KL004
28,14,-0.0530669110764671,0.0714285714285714,-0.0714285714285714,-0.7429367550705402,1.0,-1.0,1,1761057951.0635571,pid_13348,KL001
29,21,-0.079642639920836,0.0,-0.0952380952380952,-1.672495438337556,0.0,-2.0,2,1761057951.0830836,pid_20112,KL004
32,11,-0.0577594685866017,0.0909090909090909,-0.0909090909090909,-0.6353541544526193,1.0,-1.0,1,1761057951.085081,pid_6156,KL004
25,15,-0.066134132977544,0.0,0.0,-0.9920119946631614,0.0,0.0,0,1761057951.0860834,pid_20224,KL003
30,8,-0.058515843853522,0.0,0.0,-0.4681267508281763,0.0,0.0,0,1761057951.087081,pid_23392,KL006
29,22,-0.0908497471143978,0.0,0.0,-1.998694436516753,0.0,0.0,0,1761057951.088083,pid_10428,KL002
28,16,-0.0611042298720096,0.0625,0.0,-0.9776676779521536,1.0,0.0,0,1761057951.0941222,pid_11724,KL005
30,9,-0.0932613910047526,0.0,0.0,-0.8393525190427742,0.0,0.0,0,1761057951.1041317,pid_23392,KL003
29,14,-0.056235074023754,0.0,0.0,-0.7872910363325568,0.0,0.0,0,1761057951.1085098,pid_25220,KL002
29,23,-0.0580188824585562,0.0434782608695652,0.0,-1.3344342965467937,1.0,0.0,0,1761057951.1085098,pid_10428,KL005
27,11,-0.0696148177508656,0.0909090909090909,0.0,-0.7657629952595216,1.0,0.0,0,1761057951.1125145,pid_8580,KL005
25,17,-0.0884640962352528,0.0,0.0,-1.5038896359992988,0.0,0.0,0,1761057951.1160257,pid_20224,KL004
33,20,-0.0537378535522648,0.0,-0.05,-1.0747570710452967,0.0,-1.0,1,1761057951.1210332,pid_13548,KL001
30,13,-0.0454116479690374,0.0769230769230769,0.0,-0.590351423597487,1.0,0.0,0,1761057951.1220336,pid_25636,KL003
28,8,-0.0645706013407959,0.0,0.0,-0.5165648107263676,0.0,0.0,0,1761057951.1220336,pid_6332,KL005
30,13,-0.067221363252562,0.0769230769230769,0.0,-0.8738777222833072,1.0,0.0,0,1761057951.1220336,pid_25636,KL006
32,13,-0.0461436345615866,0.0,0.0,-0.5998672493006261,0.0,0.0,0,1761057951.123036,pid_6156,KL002
29,24,-0.0552203961987737,0.0416666666666666,0.0,-1.3252895087705705,1.0,0.0,0,1761057951.1274216,pid_10428,KL001
25,16,-0.0498481793451653,0.0625,-0.125,-0.7975708695226448,1.0,-2.0,2,1761057951.1274216,pid_20856,KL005
33,21,-0.1310661623011777,0.0,-0.0476190476190476,-2.752389408324732,0.0,-1.0,1,1761057951.13495,pid_13548,KL006
28,7,-0.1264366573263579,0.0,0.0,-0.8850566012845057,0.0,0.0,0,1761057951.1359465,pid_30812,KL005
26,5,-0.0744071884824176,0.2,0.0,-0.3720359424120881,1.0,0.0,0,1761057951.1389475,pid_24476,KL003
28,19,-0.104092796261022,0.0,0.0,-1.9777631289594189,0.0,0.0,0,1761057951.1444583,pid_13348,KL005
30,15,-0.0766879649990281,0.0,0.0,-1.1503194749854218,0.0,0.0,0,1761057951.1511831,pid_25636,KL001
28,20,-0.0448329001881268,0.05,-0.15,-0.8966580037625363,1.0,-3.0,3,1761057951.1531932,pid_11724,KL003
29,18,-0.041699097305334,0.0555555555555555,0.0,-0.7505837514960138,1.0,0.0,0,1761057951.165198,pid_25220,KL006
28,11,-0.1769982975106327,0.0,0.0,-1.94698127261696,0.0,0.0,0,1761057951.170199,pid_6332,KL001
29,22,-0.0578837201049341,0.0454545454545454,0.0,-1.2734418423085525,1.0,0.0,0,1761057951.170199,pid_19792,KL004
25,21,-0.0525294668595639,0.0476190476190476,-0.0476190476190476,-1.1031188040508426,1.0,-1.0,1,1761057951.1747196,pid_20224,KL005
28,22,-0.1084377619016762,0.0,0.0,-2.3856307618368766,0.0,0.0,0,1761057951.181239,pid_11724,KL001
28,22,-0.0513247596496298,0.0454545454545454,-0.1363636363636363,-1.1291447122918574,1.0,-3.0,3,1761057951.181239,pid_11724,KL002
28,22,-0.0517887243768452,0.0454545454545454,0.0,-1.1393519362905955,1.0,0.0,0,1761057951.181239,pid_11724,KL006
25,20,-0.0396326188758747,0.05,-0.15,-0.7926523775174941,1.0,-3.0,3,1761057951.1852367,pid_20856,KL002
28,22,-0.0592861298802646,0.0454545454545454,-0.0454545454545454,-1.3042948573658224,1.0,-1.0,1,1761057951.1882348,pid_13348,KL004
28,13,-0.0969557923342852,0.0,0.0,-1.2604253003457078,0.0,0.0,0,1761057951.2058332,pid_6332,KL006
27,23,-0.0554840395923218,0.0434782608695652,0.0,-1.276132910623402,1.0,0.0,0,1761057951.214681,pid_19688,KL002
33,27,-0.0641984113322163,0.037037037037037,0.0,-1.7333571059698418,1.0,0.0,0,1761057951.2192202,pid_13548,KL005
28,11,-0.0604286115379038,0.0,-0.1818181818181818,-0.6647147269169424,0.0,-2.0,2,1761057951.2202194,pid_30812,KL002
32,20,-0.0742207822687322,0.0,0.0,-1.484415645374645,0.0,0.0,0,1761057951.2259371,pid_6156,KL003
25,23,-0.0391729571920274,0.0434782608695652,-0.5217391304347826,-0.9009780154166318,1.0,-12.0,12,1761057951.227345,pid_20856,KL006
33,28,-0.0599588049485432,0.0357142857142857,0.0,-1.6788465385592113,1.0,0.0,0,1761057951.231859,pid_13548,KL004
29,32,-0.0833659578494682,0.0,0.0,-2.667710651182984,0.0,0.0,0,1761057951.2371118,pid_10428,KL003
26,10,-0.0776755402012039,0.0,-0.1,-0.7767554020120391,0.0,-1.0,1,1761057951.241091,pid_24476,KL006
29,34,-0.0813616506590234,0.0294117647058823,0.0,-2.766296122406796,1.0,0.0,0,1761057951.2426116,pid_20112,KL001
30,17,-0.0655591900894962,0.0,0.0,-1.1145062315214356,0.0,0.0,0,1761057951.2426116,pid_23392,KL002
27,19,-0.0967761383014694,0.0526315789473684,0.0,-1.8387466277279183,1.0,0.0,0,1761057951.2450936,pid_8580,KL001
32,10,-0.0748199166398888,0.0,0.0,-0.748199166398889,0.0,0.0,0,1761057951.2450936,pid_24100,KL005
27,19,-0.0788929446514926,0.0526315789473684,0.0,-1.4989659483783608,1.0,0.0,0,1761057951.2450936,pid_8580,KL006
30,18,-0.0666874543334437,0.0555555555555555,0.0,-1.200374178001988,1.0,0.0,0,1761057951.2573557,pid_23392,KL004
29,1,-0.0195359596381776,1.0,0.0,-0.0195359596381776,1.0,0.0,0,1761057951.2593565,pid_6332,KL004
32,11,-0.1031861778521935,0.0,0.0,-1.1350479563741291,0.0,0.0,0,1761057951.2613568,pid_24100,KL003
26,11,-0.0482698007972269,0.0909090909090909,0.0,-0.5309678087694962,1.0,0.0,0,1761057951.262356,pid_24476,KL002
30,22,-0.0755564011085956,0.0,0.0,-1.6622408243891047,0.0,0.0,0,1761057951.262356,pid_25636,KL002
25,26,-0.0722073258541728,0.0384615384615384,-0.2307692307692307,-1.8773904722084933,1.0,-6.0,6,1761057951.2673566,pid_20856,KL001
27,26,-0.0554769567465353,0.0,0.0,-1.4424008754099191,0.0,0.0,0,1761057951.269358,pid_19688,KL003
29,26,-0.0508412985363819,0.0384615384615384,-0.0384615384615384,-1.3218737619459315,1.0,-1.0,1,1761057951.2728727,pid_25220,KL005
27,21,-0.0639362672607227,0.0,0.0,-1.3426616124751771,0.0,0.0,0,1761057951.2749946,pid_8580,KL003
29,2,-0.101650994308769,0.0,-0.5,-0.2033019886175381,0.0,-1.0,1,1761057951.277006,pid_6332,KL003
29,28,-0.0428573235071382,0.0357142857142857,0.0,-1.2000050581998702,1.0,0.0,0,1761057951.2793708,pid_19792,KL002
29,5,-0.0659504756488933,0.0,0.0,-0.3297523782444667,0.0,0.0,0,1761057951.2884867,pid_11724,KL005
32,25,-0.0781474354821674,0.04,-0.04,-1.953685887054186,1.0,-1.0,1,1761057951.2970028,pid_6156,KL001
32,25,-0.0459208303055431,0.04,0.0,-1.148020757638579,1.0,0.0,0,1761057951.2970028,pid_6156,KL006
29,28,-0.0571419740285698,0.0,-0.0357142857142857,-1.599975272799956,0.0,-1.0,1,1761057951.2980032,pid_25220,KL001
27,28,-0.0774024828505602,0.0357142857142857,-0.0357142857142857,-2.1672695198156866,1.0,-1.0,1,1761057951.3030052,pid_19688,KL001
25,32,-0.0753480876807137,0.03125,-0.03125,-2.4111388057828407,1.0,-1.0,1,1761057951.318585,pid_20224,KL006
30,27,-0.0850455966599534,0.037037037037037,0.0,-2.296231109818744,1.0,0.0,0,1761057951.3329418,pid_25636,KL005
32,17,-0.0477653961005243,0.0588235294117647,0.0,-0.8120117337089148,1.0,0.0,0,1761057951.351653,pid_24100,KL004
29,7,-0.0481670497978253,0.1428571428571428,0.0,-0.3371693485847776,1.0,0.0,0,1761057951.352652,pid_6332,KL005
29,7,-0.0546973999376427,0.1428571428571428,0.0,-0.3828817995634994,1.0,0.0,0,1761057951.352652,pid_6332,KL006
30,25,-0.072083290429719,0.04,0.0,-1.802082260742976,1.0,0.0,0,1761057951.3556645,pid_23392,KL005
30,2,-0.0192966418494666,0.5,0.0,-0.0385932836989332,1.0,0.0,0,1761057951.3623798,pid_19792,KL001
25,44,-0.1219903645579442,0.0227272727272727,0.0,-5.367576040549545,1.0,0.0,0,1761057951.3653822,pid_38352,KL004
29,7,-0.1207460838737798,0.0,-0.1428571428571428,-0.8452225871164589,0.0,-1.0,1,1761057951.366382,pid_13348,KL005
28,18,-0.05176244474901,0.0555555555555555,0.0,-0.9317240054821816,1.0,0.0,0,1761057951.366382,pid_30812,KL006
29,8,-0.0890113180224662,0.125,0.0,-0.7120905441797297,1.0,0.0,0,1761057951.36738,pid_6332,KL002
34,6,-0.0496593136097373,0.1666666666666666,0.0,-0.2979558816584239,1.0,0.0,0,1761057951.3683815,pid_13548,KL005
30,5,-0.0626758770227737,0.2,0.0,-0.3133793851138688,1.0,0.0,0,1761057951.3754172,pid_10428,KL005
30,2,-0.1447813426464598,0.0,0.0,-0.2895626852929197,0.0,0.0,0,1761057951.377417,pid_25220,KL002
32,19,-0.0422203174701696,0.0526315789473684,0.0,-0.8021860319332229,1.0,0.0,0,1761057951.3784175,pid_24100,KL006
29,11,-0.1195648536013961,0.0,0.0,-1.315213389615358,0.0,0.0,0,1761057951.3819304,pid_11724,KL002
26,18,-0.0764920622651304,0.0555555555555555,-0.0555555555555555,-1.3768571207723477,1.0,-1.0,1,1761057951.398459,pid_24476,KL004
26,18,-0.1065181573689739,0.0,0.0,-1.917326832641531,0.0,0.0,0,1761057951.398459,pid_24476,KL005
30,8,-0.0303105475682718,0.125,0.0,-0.2424843805461748,1.0,0.0,0,1761057951.4027286,pid_20112,KL001
28,20,-0.0416197579517549,0.05,-0.05,-0.832395159035098,1.0,-1.0,1,1761057951.4027286,pid_30812,KL003
30,8,-0.0885415114091854,0.0,-0.375,-0.7083320912734833,0.0,-3.0,3,1761057951.4027286,pid_20112,KL005
27,31,-0.0746123961317754,0.0,0.0,-2.312984280085037,0.0,0.0,0,1761057951.4037278,pid_8580,KL002
29,13,-0.0693148402427197,0.0,0.0,-0.901092923155356,0.0,0.0,0,1761057951.409732,pid_11724,KL006
30,9,-0.0612669757209785,0.1111111111111111,-0.1111111111111111,-0.5514027814888072,1.0,-1.0,1,1761057951.4187276,pid_20112,KL004
33,6,-0.0699183393156366,0.1666666666666666,0.0,-0.4195100358938197,1.0,0.0,0,1761057951.423727,pid_6156,KL003
29,10,-0.0469896027869874,0.1,0.0,-0.4698960278698739,1.0,0.0,0,1761057951.4277413,pid_13348,KL004
30,31,-0.1486986208968833,0.0,0.0,-4.609657247803384,0.0,0.0,0,1761057951.431741,pid_23392,KL001
32,23,-0.0702134556192745,0.0434782608695652,-0.0434782608695652,-1.6149094792433136,1.0,-1.0,1,1761057951.4357386,pid_24100,KL002
29,15,-0.0524811810928633,0.0666666666666666,0.0,-0.7872177163929496,1.0,0.0,0,1761057951.4377396,pid_11724,KL001
30,10,-0.0597895811162911,0.1,-0.3,-0.5978958111629111,1.0,-3.0,3,1761057951.4377396,pid_20112,KL006
26,6,-0.064428792021955,0.0,-0.1666666666666666,-0.3865727521317303,0.0,-1.0,1,1761057951.4397392,pid_20224,KL002
29,11,-0.0620933553326576,0.0909090909090909,0.0,-0.6830269086592337,1.0,0.0,0,1761057951.4427414,pid_13348,KL001
29,16,-0.0789877570175114,0.0625,0.0,-1.2638041122801835,1.0,0.0,0,1761057951.451403,pid_11724,KL003
29,12,-0.0739890655284109,0.0,0.0,-0.8878687863409316,0.0,0.0,0,1761057951.4561834,pid_13348,KL003
33,8,-0.0394930431227576,0.0,0.0,-0.3159443449820615,0.0,0.0,0,1761057951.4587588,pid_6156,KL001
31,6,-0.0336941273142476,0.1666666666666666,0.0,-0.2021647638854859,1.0,0.0,0,1761057951.459265,pid_25636,KL005
30,7,-0.1138672395498583,0.0,-0.1428571428571428,-0.7970706768490085,0.0,-1.0,1,1761057951.462277,pid_25220,KL005
33,9,-0.0357645264988484,0.1111111111111111,0.0,-0.3218807384896364,1.0,0.0,0,1761057951.480487,pid_6156,KL006
30,9,-0.0464557956991962,0.0,0.0,-0.418102161292766,0.0,0.0,0,1761057951.4925086,pid_19792,KL002
28,27,-0.0725586751972559,0.037037037037037,-0.1111111111111111,-1.9590842303259108,1.0,-3.0,3,1761057951.495516,pid_30812,KL004
31,9,-0.1191523379685649,0.0,0.0,-1.0723710417170842,0.0,0.0,0,1761057951.505567,pid_25636,KL002
28,28,-0.0938693098534061,0.0357142857142857,-0.0714285714285714,-2.628340675895372,1.0,-2.0,2,1761057951.5075688,pid_30812,KL001
33,11,-0.0820430376543786,0.0,0.0,-0.9024734141981646,0.0,0.0,0,1761057951.5171385,pid_6156,KL005
29,16,-0.0566492926602906,0.0625,0.0,-0.90638868256465,1.0,0.0,0,1761057951.5171385,pid_13348,KL006
26,7,-0.0604878125029852,0.0,0.0,-0.4234146875208964,0.0,0.0,0,1761057951.5301485,pid_38352,KL003
29,22,-0.0500826852817436,0.0,0.0,-1.1018190761983608,0.0,0.0,0,1761057951.5363417,pid_11724,KL004
25,47,-0.1273875291436804,0.0,-0.0212765957446808,-5.987213869752979,0.0,-1.0,1,1761057951.5463765,pid_20856,KL004
26,13,-0.0646891354835242,0.0,0.0,-0.8409587612858147,0.0,0.0,0,1761057951.550383,pid_20224,KL005
26,29,-0.056479436246538,0.0344827586206896,0.0,-1.637903651149604,1.0,0.0,0,1761057951.575009,pid_24476,KL001
33,15,-0.0418656602351433,0.0666666666666666,0.0,-0.6279849035271499,1.0,0.0,0,1761057951.581919,pid_6156,KL004
28,13,-0.1839389605878982,0.0,0.0,-2.391206487642677,0.0,0.0,0,1761057951.5829191,pid_19688,KL003
29,23,-0.0956709800587945,0.0,0.0,-2.2004325413522734,0.0,0.0,0,1761057951.58592,pid_6332,KL001
28,7,-0.0902333483894879,0.0,0.0,-0.6316334387264158,0.0,0.0,0,1761057951.5924275,pid_8580,KL001
30,16,-0.0422371335936758,0.0625,0.0,-0.6757941374988129,1.0,0.0,0,1761057951.5964394,pid_25220,KL006
26,11,-0.0668054391639486,0.0,0.0,-0.7348598308034352,0.0,0.0,0,1761057951.5999568,pid_38352,KL001
26,11,-0.0717014634424879,0.0,-0.1818181818181818,-0.7887160978673677,0.0,-2.0,2,1761057951.5999568,pid_38352,KL005
28,8,-0.0545821429330248,0.0,0.0,-0.436657143464199,0.0,0.0,0,1761057951.6102934,pid_8580,KL005
26,12,-0.0708130487926295,0.0,0.0,-0.849756585511555,0.0,0.0,0,1761057951.6142895,pid_38352,KL004
29,5,-0.0593406600676915,0.2,0.0,-0.2967033003384577,1.0,0.0,0,1761057951.6191435,pid_30812,KL001
34,20,-0.0683139392174983,0.05,0.0,-1.3662787843499675,1.0,0.0,0,1761057951.621154,pid_13548,KL004
28,16,-0.0891261035476009,0.0625,0.0,-1.4260176567616154,1.0,0.0,0,1761057951.629079,pid_19688,KL001
31,9,-0.0570117734088945,0.1111111111111111,-0.2222222222222222,-0.5131059606800505,1.0,-2.0,2,1761057951.6340802,pid_23392,KL002
31,9,-0.087202824767731,0.0,0.0,-0.7848254229095797,0.0,0.0,0,1761057951.6340802,pid_23392,KL005
30,3,-0.1218951293816968,0.0,0.0,-0.3656853881450906,0.0,0.0,0,1761057951.6340802,pid_11724,KL006
28,10,-0.1054601262189776,0.0,-0.1,-1.054601262189777,0.0,-1.0,1,1761057951.6401691,pid_8580,KL002
30,16,-0.0315803676706991,0.0,0.0,-0.5052858827311869,0.0,0.0,0,1761057951.6452065,pid_19792,KL006
29,7,-0.0559141529857795,0.1428571428571428,0.0,-0.3913990709004571,1.0,0.0,0,1761057951.6499412,pid_30812,KL006
29,25,-0.0603183765682349,0.04,-0.04,-1.5079594142058732,1.0,-1.0,1,1761057951.6514482,pid_13348,KL002
31,17,-0.0597751802040553,0.0,0.0,-1.0161780634689412,0.0,0.0,0,1761057951.6524549,pid_25636,KL001
28,11,-0.0695867948853416,0.0909090909090909,0.0,-0.7654547437387578,1.0,0.0,0,1761057951.6543057,pid_8580,KL004
