episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at,pid,agent
1,16,-0.0036837540884046,-0.0038410652912887,0.0,0.0,-0.0589400654144743,-0.06145704466062,0.0,0.0,0,False,True,1762863818.8883183,pid_31444,KL002
1,28,-0.0016022162643828,0.0013956298833591,0.0,0.0,-0.0448620554027186,0.0390776367340558,0.0,0.0,0,False,True,1762863819.1264975,pid_22464,KL006
1,29,-0.0024087322236202,-0.0003128473967704,0.0,-0.0208121726795981,-0.0698532344849864,-0.0090725745063439,0.0,-0.6035530077083471,0,False,True,1762863819.1642356,pid_17428,KL003
1,36,-0.0015770258048882,0.0022966163749403,0.0,0.0,-0.0567729289759768,0.0826781894978538,0.0,0.0,0,False,True,1762863819.286217,pid_37412,KL003
1,38,-0.0029636110773427,-0.0035546364065525,-0.0789473684210526,-0.0192927864120892,-0.1126172209390254,-0.1350761834489983,-3.0,-0.733125883659393,1,False,True,1762863819.328679,pid_42468,KL002
1,39,-0.0013542635865134,0.0030544366446284,0.0,0.0,-0.0528162798740232,0.1191230291405084,0.0,0.0,0,False,True,1762863819.3336806,pid_43484,KL003
1,39,-0.0013267643849538,-0.0025134452900828,0.0,0.0,-0.051743811013202,-0.0980243663132292,0.0,0.0,0,False,True,1762863819.3381965,pid_42468,KL005
1,44,-0.0033430966192461,-0.004470188815209,0.0,0.0,-0.1470962512468303,-0.1966883078691967,0.0,0.0,0,False,True,1762863819.4306326,pid_25412,KL006
1,49,-0.0029468119361739,-0.0038643084865433,0.0,0.0,-0.1443937848725236,-0.1893511158406237,0.0,0.0,0,False,True,1762863819.508669,pid_28448,KL005
1,50,-0.0026763946444804,-0.0017303202785078,0.0,0.0,-0.1338197322240221,-0.0865160139253913,0.0,0.0,0,False,True,1762863819.5411956,pid_31444,KL005
1,51,-0.0019415300436627,2.919102752137655e-05,0.0,0.0,-0.0990180322267986,0.0014887424035902,0.0,0.0,0,False,True,1762863819.542899,pid_22464,KL003
1,51,-0.003023637681137,-0.003054214058083,0.0,0.0,-0.1542055217379873,-0.1557649169622337,0.0,0.0,0,False,True,1762863819.5464149,pid_37412,KL004
1,51,-0.0007819791859025,0.0049553931001214,0.0,0.0,-0.0398809384810283,0.2527250481061931,0.0,0.0,0,False,True,1762863819.547424,pid_17048,KL003
1,51,-0.0029370032407243,-0.0033754210796408,0.0,-0.0096167886253431,-0.1497871652769442,-0.1721464750616808,0.0,-0.4904562198924992,0,False,True,1762863819.550424,pid_43052,KL005
1,53,-0.0034712898673754,-0.0044703246498504,0.0,-0.0508169834452086,-0.1839783629708994,-0.2369272064420712,0.0,-2.693300122596056,0,False,True,1762863819.6087215,pid_31816,KL003
1,56,-0.0010706565269246,0.0070693796839239,0.0,0.0,-0.0599567655077831,0.3958852622997429,0.0,0.0,0,True,False,1762863819.6612716,pid_37412,KL001
1,58,-0.0009774981889834,0.0057264939736071,-0.0517241379310344,-0.0173812350346247,-0.0566948949610415,0.3321366504692142,-3.0,-1.0081116320082342,1,False,True,1762863819.6772768,pid_36392,KL003
1,59,-0.0016754183076897,0.0022456421963093,-0.0508474576271186,-0.0283485328423316,-0.0988496801536965,0.1324928895822524,-3.0,-1.6725634376975658,1,False,True,1762863819.7132962,pid_25412,KL005
1,60,-0.0025773724158935,-0.0014863000436403,0.0,-0.0005749498982661,-0.1546423449536105,-0.0891780026184239,0.0,-0.0344969938959683,0,False,True,1762863819.7192955,pid_35044,KL005
1,60,-0.0016345907311806,0.0024472702548322,0.0,-0.0334986071918193,-0.0980754438708365,0.1468362152899366,0.0,-2.009916431509162,0,False,True,1762863819.7238076,pid_42468,KL003
1,61,-0.0035026974289943,-0.0050233685585632,0.0,0.0,-0.2136645431686523,-0.3064254820723555,0.0,0.0,0,False,True,1762863819.7379007,pid_43052,KL003
1,63,-0.0032215197671834,-0.0038798855678713,0.0,0.0,-0.2029557453325579,-0.2444327907758949,0.0,0.0,0,False,True,1762863819.7703478,pid_25936,KL004
1,67,-0.001123149628325,0.0046451607862271,0.0,-0.0005148805059099,-0.0752510250977813,0.3112257726772184,0.0,-0.0344969938959683,0,False,True,1762863819.8285992,pid_35044,KL003
1,69,-0.0021237629083885,-0.0011088497448177,0.0,0.0,-0.1465396406788118,-0.0765106323924277,0.0,0.0,0,False,True,1762863819.8688402,pid_28448,KL002
1,70,-0.0026437748233033,6.576671996960818e-05,0.0,0.0,-0.1850642376312329,0.0046036703978725,0.0,0.0,0,False,True,1762863819.8798492,pid_43484,KL002
1,70,-0.0030677211743325,-0.0037415847171206,0.0,-0.006966251707092,-0.2147404822032782,-0.2619109301984448,0.0,-0.4876376194964411,0,False,True,1762863819.888899,pid_43180,KL001
1,72,-0.0011362036517978,0.0032489565110463,0.0,0.0,-0.0818066629294419,0.2339248687953371,0.0,0.0,0,False,True,1762863819.9216387,pid_22464,KL004
1,74,-0.0028249560057721,-0.0033059695362189,0.0,0.0,-0.2090467444271386,-0.2446417456802002,0.0,0.0,0,False,True,1762863819.9666588,pid_43052,KL002
1,74,-0.0019660233179275,0.0022393070595284,-0.0405405405405405,-0.0439425566119046,-0.1454857255266367,0.165708722405104,-3.0,-3.251749189280943,1,False,True,1762863819.9696622,pid_21720,KL002
1,75,-0.0023892240340793,-0.0004816568981344,0.0,0.0,-0.1791918025559482,-0.0361242673600818,0.0,0.0,0,False,True,1762863819.9766688,pid_43180,KL004
1,79,-0.0022247528775451,-0.000254547962785,-0.0379746835443038,-0.0075214383435896,-0.175755477326066,-0.0201092890600153,-3.0,-0.594193629143583,1,False,True,1762863820.0399623,pid_37412,KL002
1,80,-0.0027907583839307,-0.002490718925374,0.0,-0.0086752293718278,-0.2232606707144611,-0.1992575140299276,0.0,-0.6940183497462267,0,False,True,1762863820.0700176,pid_36392,KL004
1,80,-0.002716150241061,-0.0004754409893607,-0.0375,-0.0448268639530573,-0.2172920192848863,-0.0380352791488589,-3.0,-3.5861491162445867,1,False,True,1762863820.0750167,pid_17048,KL004
1,81,-0.0020405617777311,0.0010778727706641,0.0,0.0,-0.165285503996224,0.0873076944237962,0.0,0.0,0,False,True,1762863820.079017,pid_31444,KL006
1,82,-0.0021290560182892,-0.000310618572816,0.0,0.0,-0.1745825934997206,-0.025470722970917,0.0,0.0,0,False,True,1762863820.0935693,pid_13708,KL004
1,82,-0.0019345005057071,0.0014337579371,0.0,-0.0029040461060449,-0.1586290414679888,0.117568150842207,0.0,-0.238131780695688,0,False,True,1762863820.0955667,pid_21720,KL005
1,85,-0.0033125519707937,-0.0045966645249203,0.0,-0.0290427589743562,-0.281566917517465,-0.3907164846182266,0.0,-2.468634512820284,0,False,True,1762863820.136215,pid_43484,KL001
1,85,-0.0032593563721217,-0.003701330934396,-0.0352941176470588,-0.019677216914089,-0.2770452916303477,-0.3146131294236617,-3.0,-1.6725634376975658,1,False,True,1762863820.1372385,pid_25412,KL002
1,86,-0.0031240267089573,-0.0041534092862155,0.0,0.0,-0.2686662969703308,-0.357193198614541,0.0,0.0,0,False,True,1762863820.1699374,pid_42468,KL001
1,86,-0.0027670333610239,-0.0019518337128945,-0.0348837209302325,-0.0098012224050014,-0.2379648690480564,-0.1678576993089313,-3.0,-0.8429051268301239,1,False,True,1762863820.1699374,pid_42468,KL006
1,86,-0.002558796624733,-0.0022205578760215,0.0,0.0,-0.2200565097270413,-0.1909679773378569,0.0,0.0,0,False,True,1762863820.172938,pid_17428,KL004
1,87,-0.0029580615594424,-0.0037214461501035,0.0,0.0,-0.2573513556714933,-0.3237658150590111,0.0,0.0,0,False,True,1762863820.172938,pid_43484,KL004
1,86,-0.0024658811695121,-0.0002966313182139,0.0,0.0,-0.2120657805780435,-0.0255102933664037,0.0,0.0,0,False,True,1762863820.172938,pid_35220,KL005
1,87,-0.0028569274700512,-0.0024689500257761,-0.0344827586206896,-0.0254961664705459,-0.2485526898944602,-0.2147986522425223,-3.0,-2.2181664829375007,1,False,True,1762863820.1739368,pid_13708,KL005
1,87,-0.0021993551978414,-0.0011287920210812,0.0,0.0,-0.1913439022122104,-0.0982049058340693,0.0,0.0,0,False,True,1762863820.179455,pid_17048,KL006
1,88,-0.0021736280455474,-0.0002251102467001,0.0,0.0,-0.1912792680081725,-0.0198097017096097,0.0,0.0,0,False,True,1762863820.1919672,pid_35220,KL002
1,93,-0.0033694630652213,-0.0043964143624801,-0.032258064516129,-0.0224488821074511,-0.3133600650655871,-0.408866535710651,-3.0,-2.087746035992957,1,False,True,1762863820.2762842,pid_36500,KL006
1,94,-0.0017220584984506,0.0004207244143284,0.0,0.0,-0.1618734988543653,0.0395480949468763,0.0,0.0,0,False,True,1762863820.2802818,pid_35044,KL004
1,95,-0.0024274298879948,0.0002664627270717,0.0,0.0,-0.2306058393595118,0.0253139590718142,0.0,0.0,0,False,True,1762863820.308626,pid_35220,KL003
1,95,-0.003447115202931,-0.0048329380997495,0.0,0.0,-0.3274759442784478,-0.4591291194762059,0.0,0.0,0,False,True,1762863820.3106291,pid_25412,KL004
1,95,-0.0034406146674061,-0.004599026538337,-0.031578947368421,-0.0377489380657324,-0.3268583934035798,-0.4369075211420237,-3.0,-3.5861491162445867,1,False,True,1762863820.3106291,pid_17048,KL005
1,96,-0.0031693747062726,-0.0032497617252937,-0.03125,-0.034541561831801,-0.3042599718021743,-0.3119771256282028,-3.0,-3.315989935852897,1,False,True,1762863820.313628,pid_36392,KL001
1,96,-0.0014793108759818,0.0025240001645115,0.0,0.0,-0.1420138440942611,0.242304015793108,0.0,0.0,0,False,True,1762863820.313628,pid_37412,KL006
1,98,-0.001527789045564,0.0032428472672928,0.0,-0.008579696490942,-0.1497233264652732,0.3177990321947015,0.0,-0.8408102561123222,0,False,True,1762863820.4933226,pid_43052,KL001
1,99,-0.0028460332549419,-0.002703849923537,0.0,0.0,-0.2817572922392539,-0.2676811424301692,0.0,0.0,0,False,True,1762863820.4953234,pid_25412,KL003
1,102,-0.0027588218031441,-0.0021499998094851,0.0,-0.0065185140613605,-0.2813998239207073,-0.2192999805674849,0.0,-0.6648884342587783,0,False,True,1762863820.5547507,pid_36500,KL005
1,107,-0.0034366375156737,-0.0050306383991955,0.0,-0.0006546440615169,-0.3677202141770879,-0.5382783087139201,0.0,-0.0700469145823159,0,False,True,1762863820.6964056,pid_36500,KL002
1,109,-0.0021515128276586,-0.0007120424574972,0.0,-0.0211731954481161,-0.23451489821479,-0.0776126278672035,0.0,-2.307878303844663,0,False,True,1762863820.7154188,pid_36392,KL002
1,111,-0.0014367760111632,0.0036946215488105,0.0,-0.0062524175652813,-0.1594821372391174,0.410102991917976,0.0,-0.6940183497462267,0,False,True,1762863820.874349,pid_36392,KL006
1,112,-0.002534203272243,-0.0015218852163437,0.0,0.0,-0.283830766491227,-0.1704511442304987,0.0,0.0,0,False,True,1762863820.8859825,pid_43484,KL005
1,116,-0.0031035997403349,0.003473329954603,-0.0517241379310344,-0.0044867971086028,-0.3600175698788578,0.4029062747339511,-6.0,-0.5204684645979298,2,False,True,1762863821.2575774,pid_31816,KL001
1,116,-0.0022283690591962,-0.0001381468070055,-0.0258620689655172,-0.0280323205972495,-0.2584908108667682,-0.0160250296126421,-3.0,-3.251749189280943,1,False,True,1762863821.272581,pid_21720,KL004
1,120,-0.0034865076934536,-0.0054025243285277,0.0,0.0,-0.4183809232144321,-0.6483029194233243,0.0,0.0,0,False,True,1762863821.465115,pid_31444,KL003
1,122,-0.0027773088114593,-0.0024593679873581,0.0,0.0,-0.3388316749980428,-0.3000428944576996,0.0,0.0,0,False,True,1762863821.6218612,pid_22464,KL005
1,126,-0.0028184592571648,-0.0031923319952767,0.0,-0.0739884809266561,-0.3551258664027763,-0.402233831404872,0.0,-9.322548596758674,0,False,True,1762863821.850265,pid_17428,KL006
1,129,-0.0013387701381159,0.003246270268385,-0.0465116279069767,-0.0221668293196266,-0.1727013478169589,0.4187688646216753,-6.0,-2.859520982231842,2,False,True,1762863822.0292614,pid_35044,KL006
1,129,-0.0031613565557025,-0.0041919140508368,0.0,-0.0010758111366645,-0.4078149956856277,-0.5407569125579563,0.0,-0.1387796366297255,0,False,True,1762863822.033261,pid_31816,KL006
1,131,-0.0016935691001011,0.0019033275882804,0.0,0.0,-0.2218575521132545,0.2493359140647366,0.0,0.0,0,False,True,1762863822.2088785,pid_13708,KL006
1,131,-0.0025406064040321,-0.0018018202712869,-0.0229007633587786,-0.0129126316116917,-0.3328194389282126,-0.2360384555385878,-3.0,-1.6915547411316223,1,False,True,1762863822.2128778,pid_25936,KL005
1,133,-0.002370088719973,-0.0007237667313142,-0.0225563909774436,-0.0090591394372611,-0.315221799756418,-0.096260975264792,-3.0,-1.2048655451557375,1,False,True,1762863822.2198775,pid_22464,KL001
1,135,-0.0026049637840614,-0.0010095358992223,0.0,0.0,-0.3516701108482987,-0.136287346395014,0.0,0.0,0,False,True,1762863822.405217,pid_28448,KL006
1,134,-0.0027846421930096,-0.0023973180943562,0.0,-0.0028080159676762,-0.3731420538632872,-0.3212406246437326,0.0,-0.3762741396686238,0,False,True,1762863822.406217,pid_35220,KL004
1,139,-0.0023656141053008,8.977471091191497e-05,0.0,-0.0177599605238869,-0.3288203606368121,0.0124786848167561,0.0,-2.468634512820284,0,False,True,1762863822.606676,pid_43484,KL006
1,143,-0.0027457902600827,-0.00177850936041,0.0,0.0,-0.3926480071918378,-0.2543268385386374,0.0,0.0,0,False,True,1762863822.9980206,pid_13708,KL001
1,143,-0.0027297633241645,-0.0028298674578855,-0.0209790209790209,-0.0196282944130133,-0.39035615535553,-0.4046710464776296,-3.0,-2.8068461010609105,1,False,True,1762863823.0005925,pid_36500,KL001
1,145,-0.0013254567118535,0.0026114615795654,-0.0206896551724137,-0.0101765756748629,-0.1921912232187616,0.3786619290369948,-3.0,-1.4756034728551315,1,False,True,1762863823.008655,pid_22464,KL002
1,148,-0.0023878882747224,0.0007692800501328,0.0,0.0,-0.3534074646589192,0.1138534474196602,0.0,0.0,0,False,True,1762863823.170341,pid_25936,KL003
1,147,-0.0025078715859376,-0.0019199640473853,0.0,0.0,-0.3686571231328385,-0.2822347149656466,0.0,0.0,0,False,True,1762863823.178501,pid_35220,KL001
1,152,-0.0028752906336436,-0.0008487920321078,0.0,-0.0085370410701766,-0.4370441763138303,-0.1290163888803914,0.0,-1.2976302426668471,0,False,True,1762863823.5520215,pid_28448,KL001
1,154,-0.0028864297832048,-0.0026055204502698,0.0,0.0,-0.4445101866135436,-0.4012501493415567,0.0,0.0,0,False,True,1762863823.564021,pid_43180,KL005
1,153,-0.0027299873214986,0.00152699695154,0.0,0.0,-0.4176880601892933,0.2336305335856269,0.0,0.0,0,False,True,1762863823.5720215,pid_31444,KL004
1,155,-0.0023807982134485,-0.0001404269730907,-0.0193548387096774,-0.0143107515028225,-0.3690237230845232,-0.0217661808290688,-3.0,-2.2181664829375007,1,False,True,1762863823.754202,pid_13708,KL002
1,158,-0.0026587378934789,-0.0010883661027671,0.0,-0.0049717432817846,-0.4200805871696721,-0.1719618442372085,0.0,-0.7855354385219772,0,False,True,1762863823.9696972,pid_17428,KL001
1,163,-0.0026805998674645,-0.002323462414869,0.0,0.0,-0.4369377783967291,-0.3787243736236532,0.0,0.0,0,False,True,1762863824.178573,pid_25936,KL002
2,64,-0.0034269972979612,-0.0014881065673837,0.0,0.0,-0.219327827069523,-0.0952388203125571,0.0,0.0,0,False,True,1762863824.2031157,pid_25412,KL005
2,67,-0.0038495495928199,-0.0034054633802079,0.0,0.0,-0.2579198227189356,-0.2281660464739296,0.0,0.0,0,False,True,1762863824.3852458,pid_25412,KL002
2,23,-0.0027561338455243,-0.0011940879497344,0.0,0.0,-0.0633910784470608,-0.0274640228438933,0.0,0.0,0,False,True,1762863824.5363054,pid_22464,KL004
1,169,-0.0034466426837833,-0.0048197067147614,0.0,-0.010108156954766,-0.5824826135593855,-0.8145304347946877,0.0,-1.70827852535547,0,False,True,1762863824.558918,pid_17048,KL001
1,170,-0.0023457498945097,-0.0014945684153928,0.0,-0.0104860485243451,-0.3987774820666515,-0.2540766306167791,0.0,-1.782628249138683,0,False,True,1762863824.701074,pid_21720,KL003
2,33,-0.0013305945955701,0.0030650863095977,0.0,0.0,-0.0439096216538163,0.101147848216725,0.0,0.0,0,False,True,1762863824.7250817,pid_43484,KL004
1,172,-0.0018779848977076,0.0018399879172184,0.0,-0.0010580373884513,-0.3230134024057096,0.3164779217615727,0.0,-0.1819824308136301,0,False,True,1762863824.7320805,pid_17428,KL002
1,173,-0.0031711607647988,-0.0039289545486581,0.0,-0.0021749950269862,-0.5486108123102033,-0.6797091369178543,0.0,-0.3762741396686238,0,False,True,1762863824.8979256,pid_35220,KL006
1,174,-0.0024999478153619,-0.0016565932045013,0.0,-0.011551243859248,-0.4349909198729862,-0.2882472175832274,0.0,-2.009916431509162,0,False,True,1762863824.906433,pid_42468,KL004
1,176,-0.0032665624300696,-0.0046272281276775,-0.0170454545454545,-0.0192693895731674,-0.5749149876922657,-0.8143921504712406,-3.0,-3.391412564877477,1,False,True,1762863825.087774,pid_31816,KL004
1,178,-0.0025163304729142,-0.0014409258425686,-0.0168539325842696,-0.0029239801381906,-0.4479068241787297,-0.2564847999772188,-3.0,-0.5204684645979298,1,False,True,1762863825.1163836,pid_31816,KL005
1,180,-0.001654914094653,0.0020311261883785,0.0,0.0,-0.2978845370375518,0.3656027139081421,0.0,0.0,0,False,True,1762863825.3133924,pid_13708,KL003
2,90,-0.002466233882347,-0.0013334462697349,0.0,-0.0200606517704923,-0.2219610494112386,-0.1200101642761468,0.0,-1.8054586593443145,0,False,True,1762863825.9177673,pid_25412,KL003
2,54,-0.0039147658199358,-0.0060061430008043,0.0,0.0,-0.2113973542765385,-0.3243317220434343,0.0,0.0,0,False,True,1762863826.1229422,pid_43484,KL005
2,22,-0.0009853586056805,0.0023387852563232,0.0,-0.0151320885929187,-0.0216778893249725,0.0514532756391111,0.0,-0.3329059490442122,0,False,True,1762863826.285697,pid_35220,KL004
2,61,-0.0014461771266561,0.0031730038638791,-0.0491803278688524,-0.0193627677293333,-0.0882168047260246,0.1935532356966257,-3.0,-1.181128831489337,1,False,True,1762863827.028734,pid_22464,KL002
2,61,-0.0023716701710092,-0.0006785217722051,-0.0491803278688524,-0.0193627677293333,-0.1446718804315624,-0.0413898281045139,-3.0,-1.181128831489337,1,False,True,1762863827.028734,pid_22464,KL005
1,207,-0.0022578085759731,0.0006651803402313,0.0,0.0,-0.4673663752264377,0.1376923304278803,0.0,0.0,0,False,True,1762863827.0297344,pid_28448,KL003
2,67,-0.0016094046740972,-0.0022899494934291,0.0,0.0,-0.107830113164519,-0.1534266160597557,0.0,0.0,0,False,True,1762863827.030733,pid_43484,KL002
2,68,-0.0033309701510434,-0.0041042367358834,0.0,0.0,-0.2265059702709576,-0.2790880980400763,0.0,0.0,0,False,True,1762863827.038251,pid_43484,KL003
1,212,-0.0024957537820188,-0.0004590849889962,0.0,0.0,-0.5290998017879891,-0.0973260176672011,0.0,0.0,0,False,True,1762863827.4407904,pid_31444,KL001
1,216,-0.0012554281771202,0.0044524957445855,-0.0277777777777777,-0.0048324530536634,-0.2711724862579753,0.9617390808304714,-6.0,-1.0438098595913088,2,False,True,1762863827.6453173,pid_35044,KL001
1,219,-0.0025973322920401,-0.001538309083739,-0.0136986301369863,-0.0058193638149593,-0.5688157719567839,-0.3368896893388536,-3.0,-1.2744406754760933,1,False,True,1762863827.8291683,pid_43180,KL002
2,1,-0.0010161928721777,0.15,-3.0,0.0,-0.0010161928721777,0.15,-3.0,0.0,1,True,False,1762863827.8702328,pid_43180,KL001
1,221,-0.0020162589208746,0.0013191439466261,-0.0135746606334841,-0.0037868419860232,-0.4455932215133085,0.2915308122043729,-3.0,-0.8368920789111467,1,False,True,1762863828.0031726,pid_31816,KL002
2,76,-0.0016558622662547,0.0010963397470776,0.0,0.0,-0.1258455322353611,0.0833218207778984,0.0,0.0,0,False,True,1762863828.0031726,pid_22464,KL006
