episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,1,-0.0029094335728183157,0.034318285769671775,0.0,0.0,-0.0029094335728183157,0.034318285769671775,0.0,0.0,0,True,False,False,1761322344.3962822
2,1,-0.002916752412964865,0.03431694600923296,0.0,0.0,-0.002916752412964865,0.03431694600923296,0.0,0.0,0,True,False,False,1761322344.4600306
3,41,-0.013031052821504524,0.013882303842998205,0.0,0.0,-0.5342731656816855,0.5691744575629264,0.0,0.0,0,True,False,True,1761322344.8071191
4,60,-0.013157285989209214,0.012178879562584588,0.0,-0.6015876332326503,-0.7894371593525529,0.7307327737550753,0.0,-36.09525799395902,0,True,False,False,1761322345.2609012
5,145,-0.04046927511335094,-0.0061562004897188815,0.0,-0.2453705260600211,-5.868044891435886,-0.8926490710092378,0.0,-35.57872627870306,0,False,False,True,1761322346.4141073
6,7,-0.004546578966593192,0.024053898410475973,0.0,-0.0928037749525281,-0.03182605276615234,0.1683772888733318,0.0,-0.6496264246676967,0,True,False,False,1761322346.5778039
7,80,-0.04159501263999225,-0.00679304787306354,0.0,0.0,-3.3276010111993797,-0.5434438298450832,0.0,0.0,0,False,False,True,1761322347.3592339
8,45,-0.03201201385980058,0.0020691395717522395,0.0,-0.32663233204655134,-1.4405406236910259,0.09311128072885078,0.0,-14.698454942094811,0,True,False,False,1761322348.2725399
9,1,-0.002922853617818089,0.03431642334085527,0.0,0.0,-0.002922853617818089,0.03431642334085527,0.0,0.0,0,True,False,False,1761322348.307388
10,5,-0.0036364219461375554,0.02657228912594889,0.0,0.0,-0.018182109730687776,0.13286144562974445,0.0,0.0,0,True,False,False,1761322348.371415
11,88,-0.015488651573587949,0.010964894788291893,0.0,0.0,-1.3630013384757396,0.9649107413696866,0.0,0.0,0,False,False,True,1761322349.1196506
12,15,-0.005242418689360596,0.020461145592116987,-0.4,-0.779727168432345,-0.07863628034040894,0.3069171838817548,-6.0,-11.695907526485176,1,True,False,False,1761322349.5041838
13,29,-0.010735836270190815,0.01562742652948385,0.0,-0.7726817606164349,-0.3113392518355336,0.45319536935503163,0.0,-22.407771057876612,0,True,False,False,1761322349.7923336
14,10,-0.007594501168564791,0.020334897515228312,-0.6,-0.8548225513466476,-0.0759450116856479,0.20334897515228312,-6.0,-8.548225513466477,1,True,False,False,1761322349.91833
15,4,-0.0018949539013523656,0.028828891718348404,0.0,0.0,-0.007579815605409462,0.11531556687339362,0.0,0.0,0,True,False,False,1761322349.9775462
16,2,-0.004913501222932586,0.03178668867441026,0.0,0.0,-0.009827002445865173,0.06357337734882051,0.0,0.0,0,True,False,False,1761322350.0168142
17,91,-0.018483541919629583,0.009583073618472271,0.0,0.0,-1.6820023146862921,0.8720596992809766,0.0,0.0,0,False,False,True,1761322350.7689104
18,13,-0.014464794109490706,0.01560278361917621,0.0,0.0,-0.18804232342337918,0.20283618704929074,0.0,0.0,0,True,False,False,1761322352.60189
19,93,-0.033144979017401544,-0.0002507571543069506,0.0,0.0,-3.0824830486183434,-0.02332041535054641,0.0,0.0,0,False,False,True,1761322353.330816
20,40,-0.01881611727714507,0.007674704521150923,0.0,-0.8124910306537412,-0.7526446910858028,0.3069881808460369,0.0,-32.49964122614965,0,False,False,True,1761322353.6815264
21,26,-0.016946271900008067,0.012755685568532519,0.0,0.0,-0.44060306940020977,0.3316478247818455,0.0,0.0,0,True,False,False,1761322443.0197222
22,49,-0.024766701752257127,0.00583740526472127,0.0,-0.3363687325020169,-1.2135683858605992,0.2860328579713422,0.0,-16.482067892598828,0,False,False,True,1761322443.4444685
23,1,-0.0005646536920120446,0.03466308421670905,0.0,0.0,-0.0005646536920120446,0.03466308421670905,0.0,0.0,0,True,False,False,1761322444.0542676
24,4,-0.00553078770857348,0.027913013564017014,0.0,0.0,-0.02212315083429392,0.11165205425606806,0.0,0.0,0,True,False,False,1761322444.1307182
25,17,-0.005316549988222117,0.020248526187967873,-0.35294117647058826,-1.24933036160149,-0.090381349799776,0.3442249451954538,-6.0,-21.23861614722533,1,True,False,False,1761322444.3642476
26,86,-0.026091888143940624,0.0036517694781174207,0.0,0.0,-2.2439023803788936,0.3140521751180982,0.0,0.0,0,False,False,True,1761322445.5624812
27,10,-0.005734553376700277,0.021557653815658773,0.0,0.0,-0.057345533767002764,0.21557653815658773,0.0,0.0,0,True,False,False,1761322447.4454353
28,2,-0.002392097655257845,0.032541729062002256,-3.0,-1.1939918855620728,-0.00478419531051569,0.06508345812400451,-6.0,-2.3879837711241456,1,True,False,False,1761322447.4884107
29,2,-0.004543441351213777,0.0318847143168679,-3.0,-1.7953457449617145,-0.009086882702427555,0.0637694286337358,-6.0,-3.590691489923429,1,True,False,False,1761322447.5284534
30,1,-0.002941397730754876,0.03431438693217381,0.0,0.0,-0.002941397730754876,0.03431438693217381,0.0,0.0,0,True,False,False,1761322447.5607462
31,76,-0.010787118068942282,0.04110527831937585,0.0,-0.05100630617950845,-0.8198209732396134,3.1240011522725646,0.0,-3.8764792696426422,0,False,True,False,1761322448.18828
32,9,-0.007113932079563952,0.02180624147753205,0.0,0.0,-0.06402538871607556,0.19625617329778844,0.0,0.0,0,True,False,False,1761322449.44422
33,13,-0.009457351160038176,0.019724901871654963,0.0,0.0,-0.12294556508049628,0.2564237243315145,0.0,0.0,0,True,False,False,1761322449.624777
34,2,-0.00460712943091517,0.03186828532856356,0.0,0.0,-0.00921425886183034,0.06373657065712712,0.0,0.0,0,True,False,False,1761322449.6867998
35,72,-0.013678640699109724,0.012604937886974678,0.0,0.0,-0.9848621303359001,0.9075555278621767,0.0,0.0,0,True,False,False,1761322450.3981435
36,110,-0.01631984128974111,0.0114642242380588,0.0,-0.11155009456030608,-1.7951825418715222,1.261064666186468,0.0,-12.270510401633668,0,False,False,True,1761322543.493803
37,37,-0.015009407226743758,0.013568190017908429,-0.16216216216216217,-0.12283990549126104,-0.555348067389519,0.5020230306626119,-6.0,-4.5450765031766585,1,True,False,False,1761322543.8271692
38,39,-0.008239200179648366,0.01722349930466563,0.0,0.0,-0.32132880700628624,0.6717164728819596,0.0,0.0,0,False,False,True,1761322544.2208703
39,45,-0.02747068708980038,0.0030639649536166394,-0.13333333333333333,-0.3890629408323577,-1.2361809190410171,0.13787842291274877,-6.0,-17.507832337456097,1,True,False,False,1761322545.1475146
40,40,-0.008082002629552694,0.016126463308871804,-0.15,-0.3454050381754097,-0.32328010518210776,0.6450585323548721,-6.0,-13.816201527016387,1,True,False,False,1761322545.6208448
41,46,-0.025966540594537933,0.005268387490118154,0.0,0.0,-1.194460867348745,0.24234582454543507,0.0,0.0,0,False,False,True,1761322546.0861075
42,62,-0.02543637172028313,0.00478661721459326,0.0,-0.05005404948104089,-1.5770550466575541,0.2967702673047821,0.0,-3.1033510678245353,0,False,False,True,1761322548.7979195
43,74,-0.02680746794096105,0.0022146637230753964,-0.08108108108108109,-0.2706360165526949,-1.9837526276311177,0.16388511550757934,-6.0,-20.027065224899424,1,True,False,False,1761322550.0998578
44,187,-0.0322311828558885,-0.0008022969638844423,0.0,-0.01019789175646386,-6.02723119405115,-0.1500295322463907,0.0,-1.9070057584587417,0,False,False,True,1761322551.8775175
45,73,-0.029270079133638795,0.0022030870513783255,-0.0821917808219178,-0.10266652206161173,-2.136715776755632,0.16082535475061777,-6.0,-7.494656110497656,1,True,False,False,1761322552.710911
46,32,-0.02236293058748537,0.007950610621499495,0.0,-0.3179748675178441,-0.7156137787995318,0.2544195398879838,0.0,-10.175195760571011,0,False,False,True,1761322553.015767
47,48,-0.04015912927120566,-0.005615330884100797,-0.125,-0.12580746637116103,-1.9276382050178715,-0.26953588243683824,-6.0,-6.038758385815729,1,True,False,False,1761322639.0817559
48,10,-0.005011098048718193,0.022056957235109493,0.0,0.0,-0.050110980487181926,0.22056957235109492,0.0,0.0,0,True,False,False,1761322639.1983044
49,16,-0.0028015394680302045,0.021205983141650037,0.0,-0.12665938641034355,-0.04482463148848327,0.3392957302664006,0.0,-2.026550182565497,0,True,False,False,1761322639.3626466
50,2,-0.0016026209781321388,0.032603443869637094,0.0,0.0,-0.0032052419562642776,0.06520688773927419,0.0,0.0,0,True,False,False,1761322639.4128172
51,3,-0.006004395675275121,0.6876638384082984,0.0,0.0,-0.018013187025825363,2.062991515224895,0.0,0.0,0,False,True,False,1761322639.4793108
52,400,-0.027595268110051682,0.0003728833802228293,0.0,-0.08502351781278401,-11.038107244020672,0.14915335208913172,0.0,-34.009407125113604,0,False,False,True,1761322642.420693
53,1,-0.005018244162977593,2.0,0.0,0.0,-0.005018244162977593,2.0,0.0,0.0,0,False,True,False,1761322642.4925678
54,16,-0.00654880534207723,0.01758750906845534,0.0,0.0,-0.10478088547323568,0.28140014509528544,0.0,0.0,0,True,False,False,1761322642.9066856
55,220,-0.03365876050096087,-0.001953923761324821,0.0,0.0,-7.4049273102113915,-0.42986322749146066,0.0,0.0,0,False,False,True,1761322644.5050795
56,6,-0.007718577377587017,0.023603075589464322,-1.0,-2.4782395496819807,-0.0463114642655221,0.14161845353678593,-6.0,-14.869437298091885,1,True,False,False,1761322644.6210258
57,33,-0.022012378459218447,0.009192552468220505,0.0,0.0,-0.7264084891542087,0.30335423145127666,0.0,0.0,0,False,False,True,1761322644.9666605
58,86,-0.017211760099848327,0.010504851102958566,0.0,-0.04375046941675729,-1.480211368586956,0.9034171948544367,0.0,-3.7625403698411266,0,False,False,True,1761322646.024002
59,2,-0.004613483982207566,0.03186679198796227,-3.0,-1.5957832471514857,-0.009226967964415132,0.06373358397592455,-6.0,-3.1915664943029713,1,True,False,False,1761322737.8784533
60,19,-0.009393946959022244,0.01790877889497897,-0.3157894736842105,-1.6450117739894785,-0.17848499222142264,0.34026679900460044,-6.0,-31.25522370580009,1,True,False,False,1761322738.1242983
61,29,-0.014776855219062506,0.01357164023653923,0.0,0.0,-0.4285288013528127,0.3935775668596377,0.0,0.0,0,True,False,False,1761322738.4882543
62,19,-0.007738238252967422,0.018219670474582575,-0.3157894736842105,-0.22127092293732237,-0.147026526806381,0.34617373901706894,-6.0,-4.204147535809125,1,True,False,False,1761322738.7407184
63,39,-0.02588860234769535,0.0052643220178427794,-0.15384615384615385,-0.19203098801719198,-1.0096554915601186,0.2053085586958684,-6.0,-7.489208532670487,1,True,False,False,1761322739.1003363
64,6,-0.002769433148995646,0.025270619147473344,0.0,-0.2828260137887712,-0.016616598893973877,0.15162371488484006,0.0,-1.6969560827326273,0,True,False,False,1761322739.1855996
65,13,-0.0072627616615436414,0.020552631470137032,0.0,0.0,-0.09441590160006734,0.2671842091117814,0.0,0.0,0,False,False,True,1761322739.3208368
66,33,-0.02459994356856691,0.0057256678035099255,0.0,0.0,-0.811798137762708,0.18894703751582753,0.0,0.0,0,True,False,False,1761322740.6134646
67,14,-0.017956107390999548,0.01305360170417377,0.0,0.0,-0.2513855034739937,0.18275042385843276,0.0,0.0,0,True,False,False,1761322740.7848117
68,41,-0.021864487083557857,0.007238848802647902,-0.14634146341463414,-0.13135895918608412,-0.8964439704258721,0.29679280090856397,-6.0,-5.3857173266294485,1,True,False,False,1761322741.1549942
69,13,-0.007958996055634984,0.019579790892447956,0.0,0.0,-0.10346694872325479,0.25453728160182343,0.0,0.0,0,True,False,False,1761322741.3062727
70,50,-0.015301087374352054,0.012983226654421634,0.0,-0.474120782423687,-0.7650543687176027,0.6491613327210817,0.0,-23.70603912118435,0,True,False,False,1761322741.9260619
71,33,-0.0186269959849549,0.01025157833746134,0.0,0.0,-0.6146908675035117,0.3383020851362242,0.0,0.0,0,False,False,True,1761322742.3675532
72,1,-0.003091515027262594,0.034295696507448126,-6.0,0.0,-0.003091515027262594,0.034295696507448126,-6.0,0.0,1,True,False,False,1761322743.8112805
73,7,-0.00967500480889151,0.02202656319804091,-0.8571428571428571,-1.3790275096003166,-0.06772503366224057,0.15418594238628636,-6.0,-9.653192567202217,1,True,False,False,1761322743.961597
74,58,-0.019545857453003638,0.009931739248782327,0.0,0.0,-1.133659732274211,0.576040876429375,0.0,0.0,0,False,False,True,1761322744.619044
75,19,-0.02245290523410352,0.00902238025217939,-0.3157894736842105,-0.35525900412657596,-0.4266051994479669,0.17142522479140843,-6.0,-6.7499210784049435,1,True,False,False,1761322745.2396336
76,57,-0.028241382812051394,0.002552380092624457,0.0,0.0,-1.6097588202869295,0.14548566527959406,0.0,0.0,0,True,False,False,1761322745.9287524
77,1,-0.0030019236301767607,0.03430691748422665,-6.0,0.0,-0.0030019236301767607,0.03430691748422665,-6.0,0.0,1,True,False,False,1761322745.9701195
78,42,-0.007461211212771975,0.017648706159361174,0.0,-0.6521871230991897,-0.31337087093642296,0.7412456586931693,0.0,-27.391859170165965,0,True,False,False,1761322746.368045
79,1,-0.00027468933661376453,0.03467356374010122,0.0,0.0,-0.00027468933661376453,0.03467356374010122,0.0,0.0,0,True,False,False,1761322746.407213
80,3,-0.003941616212306625,0.030210647060288903,0.0,0.0,-0.011824848636919873,0.0906319411808667,0.0,0.0,0,True,False,False,1761322746.4614248
81,312,-0.024160430380258207,0.004373227707112884,0.0,-0.1663419574443661,-7.53805427864056,1.3644470446192198,0.0,-51.89869072264223,0,False,False,True,1761322748.4915564
82,2,-0.004695917572648897,0.031845304518886564,0.0,0.0,-0.009391835145297794,0.06369060903777313,0.0,0.0,0,True,False,False,1761322748.5216587
83,1,-0.0029629662169007036,0.03431162847795555,0.0,0.0,-0.0029629662169007036,0.03431162847795555,0.0,0.0,0,True,False,False,1761322748.5361772
84,61,-0.012060966448673556,0.014223616015511904,0.0,-0.0891669208789646,-0.7357189533690869,0.8676405769462261,0.0,-5.439182173616841,0,False,False,True,1761322839.1241398
85,3,-0.002402911015465638,0.030598994349476365,0.0,0.0,-0.007208733046396914,0.09179698304842909,0.0,0.0,0,True,False,False,1761322839.490428
86,151,-0.018321182014481473,0.00917654407865504,0.0,0.0,-2.7664984841867026,1.3856581558769112,0.0,0.0,0,False,False,True,1761322840.5852885
87,69,-0.011707078835192137,0.015151462883103706,-0.08695652173913043,-0.4060154013231835,-0.8077884396282574,1.0454509389341557,-6.0,-28.01506269129966,1,True,False,False,1761322841.362051
88,4,-0.0038115187192436584,0.02832818397414505,0.0,0.0,-0.015246074876974634,0.1133127358965802,0.0,0.0,0,True,False,False,1761322841.4263186
89,4,-0.004167202265536762,0.028221178913767908,0.0,0.0,-0.016668809062147048,0.11288471565507163,0.0,0.0,0,True,False,False,1761322841.4873016
90,68,-0.02711620669663493,0.003496880400913057,-0.08823529411764706,-0.12896559425997103,-1.8439020553711754,0.2377878672620879,-6.0,-8.76966040967803,1,True,False,False,1761322842.0869837
91,51,-0.010090504885189597,0.014990111848377731,-0.11764705882352941,-0.7935510474524144,-0.5146157491446695,0.7644957042672643,-6.0,-40.471103420073135,1,True,False,False,1761322842.5898433
92,25,-0.006038232958777446,0.019255372659061035,0.0,-0.6574489121861915,-0.15095582396943613,0.4813843164765259,0.0,-16.436222804654786,0,True,False,False,1761322842.8386834
93,16,-0.015093239520599377,0.014625398710600833,0.0,0.0,-0.24149183232959004,0.23400637936961333,0.0,0.0,0,True,False,False,1761322843.0047324
94,60,-0.01720637321953217,0.011065614570837323,-0.1,-0.08657404400734228,-1.0323823931719303,0.6639368742502394,-6.0,-5.194442640440537,1,True,False,False,1761322843.5538728
95,4,-0.008638144310410094,0.026172265325681704,0.0,0.0,-0.034552577241640375,0.10468906130272682,0.0,0.0,0,True,False,False,1761322843.6303647
96,2,-0.005092984537736957,0.03173763520790179,0.0,0.0,-0.010185969075473913,0.06347527041580359,0.0,0.0,0,False,False,True,1761322843.6734776
97,67,-0.020013667979568436,0.009084552974774488,0.0,0.0,-1.3409157546310853,0.6086650493098906,0.0,0.0,0,True,False,False,1761322844.3556874
98,1,-0.00012199120718181335,0.03467608366261765,-6.0,0.0,-0.00012199120718181335,0.03467608366261765,-6.0,0.0,1,True,False,False,1761322844.395212
99,3,-0.001564804376615685,0.030703580391724977,-2.0,-1.6263070138054998,-0.004694413129847055,0.09211074117517493,-6.0,-4.8789210414165,1,True,False,False,1761322844.446238
100,7,-0.005625437273896063,0.023815963419014992,0.0,0.0,-0.03937806091727244,0.16671174393310495,0.0,0.0,0,True,False,False,1761322844.5351632
101,69,-0.020306767778080936,0.009695513513353916,0.0,-0.06974961643004371,-1.4011669766875845,0.6689904324214202,0.0,-4.812723533673016,0,False,False,True,1761322845.1074636
102,11,-0.004249517628980934,0.02210377457605066,0.0,0.0,-0.04674469391879027,0.24314152033655728,0.0,0.0,0,True,False,False,1761322846.0659878
103,14,-0.006047414422787724,0.1623438992607853,0.0,0.0,-0.08466380191902814,2.272814589650994,0.0,0.0,0,False,True,False,1761322846.2359872
104,31,-0.0139535190092101,0.01414799356529132,-0.1935483870967742,-0.35832895280923344,-0.4325590892855131,0.4385878005240309,-6.0,-11.108197537086237,1,True,False,False,1761322847.3544064
105,44,-0.009504628233049706,0.01702810755440374,0.0,0.0,-0.41820364225418705,0.7492367323937645,0.0,0.0,0,True,False,False,1761322847.8080518
106,20,-0.0050693260801392935,0.019115768008202784,-0.3,-0.710147371381008,-0.10138652160278587,0.38231536016405565,-6.0,-14.20294742762016,1,True,False,False,1761322848.0109932
107,102,-0.020266342933614928,0.008934905524475659,0.0,0.0,-2.067166979228723,0.9113603634965172,0.0,0.0,0,False,False,True,1761322848.749624
108,2,-0.0016009333676557783,0.032606247546319134,0.0,0.0,-0.0032018667353115567,0.06521249509263827,0.0,0.0,0,True,False,False,1761322848.7925472
109,24,-0.00678018392227973,0.10205186894068302,0.0,0.0,-0.16272441413471353,2.4492448545763925,0.0,0.0,0,False,True,False,1761322849.0229473
110,3,-0.006545598240140176,0.029152568529143903,-2.0,-1.4361976270831567,-0.019636794720420528,0.08745770558743171,-6.0,-4.30859288124947,1,True,False,False,1761322849.2332435
111,35,-0.008974681499354063,0.016690874900819757,0.0,-0.5991200370209804,-0.3141138524773922,0.5841806215286915,0.0,-20.96920129573431,0,True,False,False,1761322849.4536476
112,1,-0.0029341560534775295,0.034315165909007295,0.0,0.0,-0.0029341560534775295,0.034315165909007295,0.0,0.0,0,True,False,False,1761322849.4694273
113,22,-0.021396628012586585,0.009527139574404169,0.0,0.0,-0.4707258162769049,0.2095970706368917,0.0,0.0,0,True,False,False,1761322849.5904186
114,32,-0.007171505335903091,0.07988947494021739,0.0,0.0,-0.2294881707488989,2.5564631980869565,0.0,0.0,0,False,True,True,1761322849.7181282
115,127,-0.022056259764711875,0.007386970874223986,0.0,-0.19867716987738274,-2.801144990118408,0.9381453010264462,0.0,-25.23200057442761,0,False,False,True,1761322937.986574
116,162,-0.028571861404050044,0.0027631466935524414,0.0,0.0,-4.628641547456107,0.4476297643554955,0.0,0.0,0,False,False,True,1761322939.6576211
117,25,-0.006254339032919415,0.01907176390184693,-0.24,-0.4515420798891405,-0.15635847582298537,0.4767940975461732,-6.0,-11.288551997228513,1,True,False,False,1761322940.701974
118,43,-0.016266385435711815,0.012333835564378214,0.0,0.0,-0.699454573735608,0.5303549292682632,0.0,0.0,0,True,False,False,1761322941.202187
119,147,-0.02486167194513973,0.0016370646375459855,0.0,0.0,-3.6546657759355403,0.2406485017192599,0.0,0.0,0,False,False,True,1761322942.43143
120,62,-0.018733976050094962,0.010416666010865563,0.0,0.0,-1.1615065151058876,0.645833292673665,0.0,0.0,0,False,False,True,1761322943.3070412
121,101,-0.013902758980759563,0.013371314211426658,0.0,-0.3146836634361087,-1.4041786570567159,1.3505027353540924,0.0,-31.783050007046977,0,False,False,True,1761322944.3072681
122,1,-0.0029026535859188545,0.03431926912682037,-6.0,0.0,-0.0029026535859188545,0.03431926912682037,-6.0,0.0,1,True,False,False,1761322944.5885603
