feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9998221397399902,1.0,0.08244933867767734,0.7537478959499234,157,1
sin_drift,1,-0.9996047019958496,0.999943196773529,-0.07313430952582994,0.6527250412812079,157,1
airspeed_norm,2,-0.5639205574989319,1.0000131130218506,-0.05949245601822771,0.24006104226023653,157,1
risk_0,3,0.014000000432133675,0.9722473621368408,0.1736099322973069,0.2537306759518128,157,1
risk_1,4,0.014000000432133675,0.9109097123146057,0.06745864860238929,0.14181679673142256,157,1
risk_2,5,0.014000000432133675,0.10813349485397339,0.02894751245903361,0.025090656978698063,157,1
x_r_0,6,-0.344788134098053,0.3542533814907074,-0.010653842400735728,0.12241684385460647,157,1
x_r_1,7,-0.5816521644592285,0.344788134098053,-0.018134444385505974,0.22061367947527843,157,1
x_r_2,8,-0.7125058770179749,0.43582409620285034,-0.037713545746063205,0.24125591649835038,157,1
y_r_0,9,-0.2716424763202667,0.4293536841869354,0.014061433408456803,0.125820740418486,157,1
y_r_1,10,-0.4107106626033783,0.2709784507751465,0.01080975278612867,0.11514107695551042,157,1
y_r_2,11,-0.30462735891342163,0.3022347390651703,-0.011440717450574412,0.1317111731952535,157,1
vx_r_0,12,-0.8918951153755188,0.7294951677322388,0.003975441092832876,0.2551096347533881,157,1
vx_r_1,13,-0.6163976192474365,0.4539976119995117,-0.033281585249818474,0.26026141287866195,157,1
vx_r_2,14,-0.5431147813796997,0.8918951153755188,-0.022439265493184903,0.26361648751765543,157,1
vy_r_0,15,-0.4474840462207794,0.7843397855758667,0.02905946906217059,0.2360065839034166,157,1
vy_r_1,16,-0.7843397855758667,0.8275901079177856,0.004007396234828204,0.23107435784870822,157,1
vy_r_2,17,-0.7789708971977234,0.629364550113678,0.019097617592300716,0.21968548431827578,157,1
cos_trk_0,18,-0.9976577758789062,0.9997943043708801,-0.0001957301349990179,0.708945347565962,157,1
cos_trk_1,19,-0.9999916553497314,0.9999834895133972,-0.10085196476162765,0.7691549493280145,157,1
cos_trk_2,20,-0.9999834895133972,0.9999916553497314,-0.06412354439117346,0.7411064839140434,157,1
sin_trk_0,21,-0.9987860918045044,0.999999463558197,0.07249503044091211,0.7060577120429863,157,1
sin_trk_1,22,-0.999999463558197,0.9917135834693909,0.0017717052340080084,0.6360593099469382,157,1
sin_trk_2,23,-0.9987547993659973,0.9984716773033142,0.045440453244076626,0.6715319621937055,157,1
dist_n_0,24,-0.6513093709945679,-0.03542241081595421,-0.4784541680791955,0.14032511953403382,157,1
dist_n_1,25,-0.6513093709945679,0.22843582928180695,-0.3842757140304062,0.17503026924721923,157,1
dist_n_2,26,-0.6333255767822266,0.3154582679271698,-0.34531331914150776,0.18211016364016214,157,1
cos_drift,0,-0.9998221397399902,1.0,0.05925719186637581,0.7483768793073003,286,2
sin_drift,1,-0.9996047019958496,0.999943196773529,-0.07864513669011218,0.6585668701882457,286,2
airspeed_norm,2,-0.5639205574989319,1.0000131130218506,-0.03257922618548139,0.23663366696774443,286,2
risk_0,3,0.014000000432133675,1.0,0.15852348408759478,0.24324669741743596,286,2
risk_1,4,0.014000000432133675,0.9109097123146057,0.055905721280593595,0.11119471141542718,286,2
risk_2,5,0.014000000432133675,0.10813349485397339,0.02777663102842395,0.023912104523966977,286,2
x_r_0,6,-0.344788134098053,0.3647341728210449,0.0021929603767698543,0.1330740807844523,286,2
x_r_1,7,-0.5816521644592285,0.344788134098053,-0.00269935808654946,0.18403262261899783,286,2
x_r_2,8,-0.7125058770179749,0.43582409620285034,-0.029890386881453308,0.20472475812564472,286,2
y_r_0,9,-0.5790085196495056,0.4339126646518707,-0.022030881031597907,0.15042622729066613,286,2
y_r_1,10,-0.6136941909790039,0.5877332091331482,-0.004898923312959425,0.1713609905182448,286,2
y_r_2,11,-0.5789611339569092,0.6239446401596069,-0.025356089524514448,0.18413776487070338,286,2
vx_r_0,12,-0.8918951153755188,0.7472429871559143,-0.027253459108801288,0.24805647739258205,286,2
vx_r_1,13,-0.741980791091919,0.741547167301178,-0.041038110001526885,0.2348777529262439,286,2
vx_r_2,14,-0.5431147813796997,0.8918951153755188,-0.021338309442825026,0.24320236266977996,286,2
vy_r_0,15,-0.49194711446762085,0.7843397855758667,0.01668019534391514,0.23190296902080904,286,2
vy_r_1,16,-0.7843397855758667,0.8275901079177856,-0.009281591604255339,0.23832890412682953,286,2
vy_r_2,17,-0.7789708971977234,0.629364550113678,0.024296453893852214,0.23100274643674795,286,2
cos_trk_0,18,-0.9999953508377075,0.9999953508377075,-0.09229158733440626,0.7085568960698766,286,2
cos_trk_1,19,-0.9999916553497314,0.9999834895133972,-0.13150325356878856,0.7001144332366963,286,2
cos_trk_2,20,-0.9999943375587463,0.9999916553497314,-0.04775240222613694,0.6895551322802822,286,2
sin_trk_0,21,-0.9999954104423523,0.999999463558197,0.06279467374503193,0.6992505034376273,286,2
sin_trk_1,22,-0.999999463558197,1.0,-0.04334308469661521,0.7029292680498861,286,2
sin_trk_2,23,-1.0,1.0,0.04648814538096476,0.7235782381086666,286,2
dist_n_0,24,-0.6563116908073425,0.10703396052122116,-0.44450481932844726,0.15183939192810603,286,2
dist_n_1,25,-0.6513093709945679,0.22843582928180695,-0.379191735336049,0.1718648003704987,286,2
dist_n_2,26,-0.6333255767822266,0.3154582679271698,-0.342378336314268,0.17888046377613406,286,2
cos_drift,0,-0.9998970031738281,1.0,0.05519482735918732,0.7345887018710052,423,3
sin_drift,1,-0.9999864101409912,0.999943196773529,-0.15541440982791221,0.659912529465231,423,3
airspeed_norm,2,-0.5639205574989319,1.0000131130218506,-0.04279429485870582,0.24406873978152505,423,3
risk_0,3,0.014000000432133675,1.0,0.15133682704678184,0.23398475077275718,423,3
risk_1,4,0.014000000432133675,0.9109097123146057,0.052264523562528316,0.09736827718972471,423,3
risk_2,5,0.014000000432133675,0.11104932427406311,0.026259838887457275,0.022687081629604325,423,3
x_r_0,6,-0.3607189357280731,0.38308313488960266,0.0034630704480146327,0.13763668644471405,423,3
x_r_1,7,-0.5816521644592285,0.3607189357280731,-0.001578273363527012,0.17180328055105118,423,3
x_r_2,8,-0.7125058770179749,0.43582409620285034,-0.022890735923309306,0.18822019979439022,423,3
y_r_0,9,-0.5790085196495056,0.4345341622829437,-0.010444854259759035,0.148671031210229,423,3
y_r_1,10,-0.6136941909790039,0.5877332091331482,-0.01749828123592388,0.16565791315678005,423,3
y_r_2,11,-0.5789611339569092,0.6239446401596069,-0.0057817233146232085,0.22650605009108432,423,3
vx_r_0,12,-0.8918951153755188,0.9025105834007263,-0.01155453172801877,0.2522332047878836,423,3
vx_r_1,13,-0.8957877159118652,0.741547167301178,-0.032385985646075255,0.2421915613960864,423,3
vx_r_2,14,-0.9025105834007263,0.8918951153755188,-0.01907330551764556,0.23327016163060232,423,3
vy_r_0,15,-0.49194711446762085,0.7843397855758667,0.016218555393935918,0.21100661466835835,423,3
vy_r_1,16,-0.7843397855758667,0.9115407466888428,-0.004367004098573216,0.22994377836308158,423,3
vy_r_2,17,-0.7789708971977234,0.629364550113678,0.011771788633203939,0.22914768353452303,423,3
cos_trk_0,18,-0.9999953508377075,0.9999953508377075,-0.06335196537229873,0.7261787409286209,423,3
cos_trk_1,19,-0.9999916553497314,0.9999834895133972,-0.11403176056758627,0.7099328020330102,423,3
cos_trk_2,20,-0.9999943375587463,0.9999916553497314,-0.048730383614938456,0.6774615299824002,423,3
sin_trk_0,21,-0.9999954104423523,0.999999463558197,0.07003861641727091,0.6827108396941184,423,3
sin_trk_1,22,-0.999999463558197,1.0,-0.015529325594090766,0.6964835235676707,423,3
sin_trk_2,23,-1.0,1.0,0.03036568504174728,0.734922450773025,423,3
dist_n_0,24,-0.6563157439231873,0.10703396052122116,-0.439344013255116,0.1462534103063058,423,3
dist_n_1,25,-0.6513093709945679,0.22843582928180695,-0.38884956488742456,0.15634933499906487,423,3
dist_n_2,26,-0.6333255767822266,0.3154582679271698,-0.3154352604085136,0.1775595768943678,423,3
cos_drift,0,-0.9998970031738281,1.0,0.07912526524022019,0.7249758539448519,506,4
sin_drift,1,-0.9999864101409912,0.999943196773529,-0.13240285164229335,0.6727196866936278,506,4
airspeed_norm,2,-0.5639205574989319,1.0000131130218506,-0.03367077814771244,0.25150541286235034,506,4
risk_0,3,0.014000000432133675,1.0,0.1364908033039554,0.21976207392393668,506,4
risk_1,4,0.014000000432133675,0.9109097123146057,0.048898044868700016,0.09075286953145739,506,4
risk_2,5,0.014000000432133675,0.11104932427406311,0.025350609978314894,0.02195992962581988,506,4
x_r_0,6,-0.3607189357280731,0.38308313488960266,0.006692238347816537,0.13998221048921247,506,4
x_r_1,7,-0.5816521644592285,0.3607189357280731,-0.0010708092888789557,0.17122286808173154,506,4
x_r_2,8,-0.7125058770179749,0.43582409620285034,-0.0263586576203581,0.19387683385389395,506,4
y_r_0,9,-0.5790085196495056,0.4345341622829437,-0.0005118133154078477,0.15284859056027636,506,4
y_r_1,10,-0.6136941909790039,0.5877332091331482,-0.00882172200575944,0.17939628396407736,506,4
y_r_2,11,-0.61009681224823,0.6239446401596069,-0.012959770807212305,0.23653882351285233,506,4
vx_r_0,12,-0.8918951153755188,0.9025105834007263,-0.010215496440765935,0.2537694880782464,506,4
vx_r_1,13,-0.8957877159118652,0.9040743708610535,-0.03016298070777075,0.24395924236567998,506,4
vx_r_2,14,-0.9040743708610535,0.8918951153755188,-0.022039341524670106,0.24142457377772922,506,4
vy_r_0,15,-0.7214999794960022,0.7843397855758667,0.010613230692340972,0.22409895118359072,506,4
vy_r_1,16,-0.7843397855758667,0.9115407466888428,-0.0050417712338364385,0.234833394078626,506,4
vy_r_2,17,-0.7789708971977234,0.629364550113678,0.006211212329160861,0.23343892007795086,506,4
cos_trk_0,18,-0.9999953508377075,0.9999953508377075,-0.04655616979801237,0.7229131332435997,506,4
cos_trk_1,19,-0.9999916553497314,0.9999834895133972,-0.10448374785442623,0.7065250081654036,506,4
cos_trk_2,20,-0.9999997615814209,0.9999916553497314,-0.06951463970236281,0.6897760910872258,506,4
sin_trk_0,21,-0.9999954104423523,0.999999463558197,0.0626409681709005,0.6879486674087469,506,4
sin_trk_1,22,-0.999999463558197,1.0,-0.006140284609277796,0.7013033314013583,506,4
sin_trk_2,23,-1.0,1.0,0.014895602736669029,0.721889860809393,506,4
dist_n_0,24,-0.6563157439231873,0.10703396052122116,-0.43068466387070703,0.14370709771449455,506,4
dist_n_1,25,-0.6513093709945679,0.22843582928180695,-0.3743712147771426,0.15449503984113788,506,4
dist_n_2,26,-0.6333255767822266,0.3154582679271698,-0.2988559383914615,0.1796536658662238,506,4
cos_drift,0,-0.9999985098838806,1.0,0.0898998446653856,0.7224261313063441,604,5
sin_drift,1,-0.9999926090240479,0.999943196773529,-0.09227518815637102,0.6805399667237413,604,5
airspeed_norm,2,-0.5639205574989319,1.0000131130218506,-0.03408334691538892,0.25809029084947827,604,5
