episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,4,-0.016131164728386747,0.25,0.0,-0.06452465891354699,1.0,0.0,0,1761122227.6604793
2,12,-0.010289250360645163,0.08333333333333333,-0.16666666666666666,-0.12347100432774195,1.0,-2.0,2,1761122227.8063684
3,4,-0.020762849944978297,0.25,0.0,-0.08305139977991319,1.0,0.0,0,1761122227.8553822
4,8,-0.02441888056894899,0.125,-0.125,-0.1953510445515919,1.0,-1.0,1,1761122228.0092075
5,19,-0.013020504128687943,0.05263157894736842,0.0,-0.24738957844507092,1.0,0.0,0,1761122228.1638718
6,10,-0.021315140226063643,0.1,0.0,-0.21315140226063645,1.0,0.0,0,1761122228.2365203
7,7,-0.017031754905886664,0.14285714285714285,0.0,-0.11922228434120666,1.0,0.0,0,1761122228.3121886
8,7,-0.00982282132141491,0.14285714285714285,0.0,-0.06875974924990437,1.0,0.0,0,1761122228.4162636
9,17,-0.0065148855609594635,0.058823529411764705,0.0,-0.11075305453631087,1.0,0.0,0,1761122228.564452
10,21,-0.012544497767218296,0.047619047619047616,0.0,-0.2634344531115842,1.0,0.0,0,1761122228.7052934
11,9,-0.010209734118037321,0.1111111111111111,0.0,-0.0918876070623359,1.0,0.0,0,1761122228.7591438
12,12,-0.010077310560440486,0.08333333333333333,0.0,-0.12092772672528584,1.0,0.0,0,1761122228.8644073
13,7,-0.021415283887703546,0.14285714285714285,-0.2857142857142857,-0.1499069872139248,1.0,-2.0,2,1761122228.9115853
14,7,-0.012518795638270663,0.14285714285714285,0.0,-0.08763156946789465,1.0,0.0,0,1761122229.0213957
15,20,-0.013636277740459885,0.05,-0.1,-0.2727255548091977,1.0,-2.0,2,1761122229.1966197
16,17,-0.012579441837500057,0.058823529411764705,-0.058823529411764705,-0.21385051123750098,1.0,-1.0,1,1761122229.2853115
17,10,-0.012034203841581704,0.1,0.0,-0.12034203841581703,1.0,0.0,0,1761122229.3434703
18,15,-0.015348026965848452,0.06666666666666667,-0.06666666666666667,-0.2302204044877268,1.0,-1.0,1,1761122229.46767
19,9,-0.022158586898446367,0.1111111111111111,0.0,-0.19942728208601732,1.0,0.0,0,1761122229.518663
20,12,-0.01906193100050649,0.08333333333333333,0.0,-0.2287431720060779,1.0,0.0,0,1761122229.628091
21,12,-0.006613645726149798,0.08333333333333333,0.0,-0.07936374871379757,1.0,0.0,0,1761122229.7393756
22,5,-0.007340301235990288,0.2,0.0,-0.03670150617995144,1.0,0.0,0,1761122229.796095
23,13,-0.015087722288991228,0.07692307692307693,0.0,-0.19614038975688597,1.0,0.0,0,1761122229.9039633
24,3,-0.011646257440447906,0.3333333333333333,0.0,-0.034938772321343715,1.0,0.0,0,1761122229.9523044
25,13,-0.010421339815670068,0.07692307692307693,0.0,-0.13547741760371088,1.0,0.0,0,1761122230.1213348
26,12,-0.017803316650714104,0.08333333333333333,0.0,-0.21363979980856926,1.0,0.0,0,1761122230.2065406
27,7,-0.009455113554084713,0.14285714285714285,0.0,-0.066185794878593,1.0,0.0,0,1761122230.28405
28,7,-0.02294921881402653,0.14285714285714285,0.0,-0.1606445316981857,1.0,0.0,0,1761122230.3986266
29,15,-0.0029579330148731954,0.06666666666666667,0.0,-0.04436899522309793,1.0,0.0,0,1761122230.5524313
30,15,-0.003459843084003332,0.06666666666666667,0.0,-0.05189764626004998,1.0,0.0,0,1761122230.6382575
31,6,-0.003991928870183244,0.16666666666666666,0.0,-0.023951573221099462,1.0,0.0,0,1761122230.705192
32,6,-0.02700995473981528,0.16666666666666666,0.0,-0.1620597284388917,1.0,0.0,0,1761122230.7843494
33,15,-0.007766228671148666,0.06666666666666667,0.0,-0.11649343006723,1.0,0.0,0,1761122230.9128175
34,14,-0.014180391765886749,0.07142857142857142,-0.07142857142857142,-0.1985254847224145,1.0,-1.0,1,1761122230.9892404
35,12,-0.0125276200277372,0.08333333333333333,-0.16666666666666666,-0.1503314403328464,1.0,-2.0,2,1761122231.0700831
36,19,-0.018734904228714835,0.05263157894736842,-0.05263157894736842,-0.3559631803455819,1.0,-1.0,1,1761122231.1917453
37,23,-0.014751954800506999,0.043478260869565216,0.0,-0.33929496041166096,1.0,0.0,0,1761122231.3169467
38,3,-0.027795502903145253,0.3333333333333333,0.0,-0.08338650870943576,1.0,0.0,0,1761122231.3397744
39,3,-0.014905495328450645,0.3333333333333333,0.0,-0.04471648598535193,1.0,0.0,0,1761122231.4123783
40,8,-0.01749812952671974,0.125,0.0,-0.1399850362137579,1.0,0.0,0,1761122231.5370276
41,16,-0.005960777648242238,0.0625,-0.0625,-0.09537244237187581,1.0,-1.0,1,1761122231.658237
42,16,-0.007083255492524749,0.0625,-0.0625,-0.11333208788039599,1.0,-1.0,1,1761122231.747045
43,20,-0.0146214331120678,0.05,0.0,-0.292428662241356,1.0,0.0,0,1761122231.8535008
44,19,-0.0030747399319141842,0.05263157894736842,0.0,-0.0584200587063695,1.0,0.0,0,1761122231.9629197
45,11,-0.005258350598049153,0.09090909090909091,0.0,-0.05784185657854068,1.0,0.0,0,1761122232.0262465
46,15,-0.021390700500909205,0.06666666666666667,0.0,-0.3208605075136381,1.0,0.0,0,1761122232.1444952
47,11,-0.01841296204008375,0.09090909090909091,-0.09090909090909091,-0.20254258244092127,1.0,-1.0,1,1761122232.2441132
48,11,-0.01860861527198577,0.09090909090909091,0.0,-0.20469476799184347,1.0,0.0,0,1761122232.348652
49,13,-0.018089719712639025,0.07692307692307693,-0.07692307692307693,-0.23516635626430732,1.0,-1.0,1,1761122232.4506752
50,2,-0.02761272177731046,0.5,0.0,-0.05522544355462092,1.0,0.0,0,1761122232.4896514
51,16,-0.008910475948841,0.0625,0.0,-0.142567615181456,1.0,0.0,0,1761122232.652726
52,14,-0.019647170513525856,0.07142857142857142,0.0,-0.275060387189362,1.0,0.0,0,1761122232.744368
53,18,-0.022740862887588087,0.05555555555555555,0.0,-0.40933553197658556,1.0,0.0,0,1761122232.8731456
54,20,-0.016621896199273123,0.05,0.0,-0.33243792398546246,1.0,0.0,0,1761122232.9850178
55,15,-0.017556415568603483,0.06666666666666667,0.0,-0.26334623352905223,1.0,0.0,0,1761122233.0674355
56,13,-0.005889607817404256,0.07692307692307693,0.0,-0.07656490162625533,1.0,0.0,0,1761122233.153124
57,10,-0.005423897315227232,0.1,-0.1,-0.05423897315227232,1.0,-1.0,1,1761122233.2410216
58,18,-0.010504517359837507,0.05555555555555555,0.0,-0.18908131247707513,1.0,0.0,0,1761122233.384176
59,7,-0.01669556598156769,0.14285714285714285,0.0,-0.11686896187097384,1.0,0.0,0,1761122233.4395325
60,19,-0.011275173455592568,0.05263157894736842,-0.05263157894736842,-0.21422829565625878,1.0,-1.0,1,1761122233.5749805
61,6,-0.018058744110328796,0.16666666666666666,0.0,-0.10835246466197278,1.0,0.0,0,1761122233.6156962
62,11,-0.012620959983412281,0.09090909090909091,0.0,-0.1388305598175351,1.0,0.0,0,1761122233.7111123
63,12,-0.006192422422846858,0.08333333333333333,0.0,-0.07430906907416229,1.0,0.0,0,1761122233.781913
64,8,-0.023245251129708634,0.125,0.0,-0.18596200903766907,1.0,0.0,0,1761122233.8439293
65,20,-0.022050090683186474,0.05,0.0,-0.4410018136637295,1.0,0.0,0,1761122233.993861
66,14,-0.0076773305279962765,0.07142857142857142,0.0,-0.10748262739194787,1.0,0.0,0,1761122234.0705245
67,15,-0.0137809419557424,0.06666666666666667,0.0,-0.206714129336136,1.0,0.0,0,1761122234.1686141
68,10,-0.01652318013067706,0.1,0.0,-0.16523180130677062,1.0,0.0,0,1761122234.2520192
69,6,-0.02637537543984117,0.16666666666666666,0.0,-0.15825225263904702,1.0,0.0,0,1761122234.3258214
70,14,-0.01036102904567974,0.07142857142857142,0.0,-0.14505440663951635,1.0,0.0,0,1761122234.4844904
71,15,-0.006374696067977028,0.06666666666666667,0.0,-0.09562044101965542,1.0,0.0,0,1761122234.5806832
72,14,-0.005417781136559427,0.07142857142857142,0.0,-0.07584893591183198,1.0,0.0,0,1761122234.6781557
73,22,-0.007517927870154726,0.045454545454545456,0.0,-0.16539441314340397,1.0,0.0,0,1761122234.8294427
74,14,-0.0032536852796613844,0.07142857142857142,0.0,-0.045551593915259384,1.0,0.0,0,1761122234.9070506
75,16,-0.020805469164169414,0.0625,-0.0625,-0.3328875066267106,1.0,-1.0,1,1761122235.0005221
76,13,-0.005808848487852644,0.07692307692307693,-0.15384615384615385,-0.07551503034208437,1.0,-2.0,2,1761122235.0709202
77,9,-0.026050314767583117,0.1111111111111111,-0.2222222222222222,-0.23445283290824806,1.0,-2.0,2,1761122235.1270056
78,4,-0.0159973068962116,0.25,0.0,-0.0639892275848464,1.0,0.0,0,1761122235.190484
79,8,-0.020541745657565925,0.125,0.0,-0.1643339652605274,1.0,0.0,0,1761122235.3281376
80,10,-0.020482719626622643,0.1,-0.1,-0.20482719626622642,1.0,-1.0,1,1761122235.4592474
81,15,-0.008353720984349533,0.06666666666666667,0.0,-0.125305814765243,1.0,0.0,0,1761122235.5864549
82,14,-0.006266662375526361,0.07142857142857142,0.0,-0.08773327325736906,1.0,0.0,0,1761122235.6679413
83,8,-0.023238903391136326,0.125,0.0,-0.1859112271290906,1.0,0.0,0,1761122235.7208862
84,16,-0.01546404866804496,0.0625,0.0,-0.24742477868871937,1.0,0.0,0,1761122235.8633783
85,14,-0.012391109138466862,0.07142857142857142,-0.14285714285714285,-0.17347552793853607,1.0,-2.0,2,1761122235.9540052
86,16,-0.01684232178810333,0.0625,0.0,-0.26947714860965327,1.0,0.0,0,1761122236.0556123
87,13,-0.010560761587580458,0.07692307692307693,0.0,-0.13728990063854596,1.0,0.0,0,1761122236.132054
88,3,-0.003541292442472007,0.3333333333333333,0.0,-0.010623877327416022,1.0,0.0,0,1761122236.1723695
89,21,-0.010578487087110785,0.047619047619047616,0.0,-0.2221482288293265,1.0,0.0,0,1761122236.360334
90,17,-0.013317198520756305,0.058823529411764705,0.0,-0.22639237485285718,1.0,0.0,0,1761122236.4549162
91,19,-0.010962455288458715,0.05263157894736842,-0.05263157894736842,-0.20828665048071557,1.0,-1.0,1,1761122236.581536
92,20,-0.01943192516932548,0.05,0.0,-0.38863850338650957,1.0,0.0,0,1761122236.6895921
93,11,-0.015745706849707095,0.09090909090909091,0.0,-0.17320277534677803,1.0,0.0,0,1761122236.7506576
94,14,-0.007785519107319888,0.07142857142857142,0.0,-0.10899726750247843,1.0,0.0,0,1761122236.8615477
95,14,-0.0063450530236507435,0.07142857142857142,0.0,-0.08883074233111041,1.0,0.0,0,1761122236.9391685
96,23,-0.0039743488926731515,0.043478260869565216,0.0,-0.09141002453148249,1.0,0.0,0,1761122237.0815475
97,3,-0.0017391028792723042,0.3333333333333333,0.0,-0.0052173086378169125,1.0,0.0,0,1761122237.1040754
98,6,-0.023736715582279713,0.16666666666666666,0.0,-0.14242029349367827,1.0,0.0,0,1761122237.210137
99,20,-0.004474266805912062,0.05,-0.05,-0.08948533611824123,1.0,-1.0,1,1761122237.381221
100,5,-0.029279711306206324,0.2,0.0,-0.14639855653103162,1.0,0.0,0,1761122237.423502
