feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9999210238456726,1.0,-0.34536631288075886,0.6512776852965526,108,1
sin_drift,1,-0.9982512593269348,0.9993980526924133,0.23065261991488717,0.6411651099595496,108,1
airspeed_norm,2,-1.3693759441375732,3.422144651412964,-0.07547955983857349,0.9352001349858359,108,1
risk_0,3,0.014000000432133675,0.13789412379264832,0.047986359344105466,0.032065789406448386,108,1
risk_1,4,0.014000000432133675,0.10085973888635635,0.028601512287019036,0.02442899077389023,108,1
risk_2,5,0.014000000432133675,0.08080790936946869,0.019890972068188364,0.01564009566550086,108,1
x_r_0,6,-0.5443947315216064,0.4223966896533966,-0.0986269915428474,0.2309573241285488,108,1
x_r_1,7,-0.5648245215415955,0.5648245215415955,0.044803223762385276,0.26165083345124596,108,1
x_r_2,8,-0.6141550540924072,0.5587402582168579,0.05530150545571276,0.32724579757083794,108,1
y_r_0,9,-0.8203031420707703,0.6146009564399719,0.04133919858442688,0.27338473118734863,108,1
y_r_1,10,-0.8174079060554504,0.7715067863464355,-0.11195340846596218,0.331701256617129,108,1
y_r_2,11,-0.8839187622070312,0.8369476199150085,-0.06385596156879154,0.4233755585950589,108,1
vx_r_0,12,-1.3030972480773926,1.3613393306732178,-0.009503459014619397,0.32142576660539196,108,1
vx_r_1,13,-1.3613393306732178,1.3030972480773926,-0.0008062066497384844,0.3671473900733898,108,1
vx_r_2,14,-0.9159104824066162,0.9159104824066162,-0.01635313608373205,0.39132596423628097,108,1
vy_r_0,15,-0.9785079956054688,0.9785079956054688,0.027792320884246782,0.38332729131820753,108,1
vy_r_1,16,-0.8982424139976501,0.9568065404891968,-0.07595986994716372,0.39798666226387647,108,1
vy_r_2,17,-0.9568065404891968,0.9883098006248474,-0.035634166104029176,0.38087009580016623,108,1
cos_trk_0,18,-0.9998613595962524,0.9999864101409912,-0.009657671597475817,0.6037217669168625,108,1
cos_trk_1,19,-0.9998739957809448,0.9998613595962524,-0.033079593632094284,0.6513923565105355,108,1
cos_trk_2,20,-0.9973757266998291,0.9997521042823792,-0.06831183989911728,0.6954826387583398,108,1
sin_trk_0,21,-0.9999545812606812,0.999921977519989,0.10626483515025703,0.7958479308861274,108,1
sin_trk_1,22,-0.9999708533287048,0.9999545812606812,-0.16809852241917891,0.7452570720273738,108,1
sin_trk_2,23,-0.9997209310531616,0.9993333220481873,-0.09478536196466952,0.7154518492337857,108,1
dist_n_0,24,-0.6784065365791321,0.6537547707557678,-0.33130659015538794,0.3273599088915251,108,1
dist_n_1,25,-0.6784065365791321,0.7169420123100281,-0.20482926438907512,0.3666727204032702,108,1
dist_n_2,26,-0.8144277930259705,0.9639294147491455,-0.007843634717304393,0.42495036967776284,108,1
cos_drift,0,-0.9999706149101257,1.0,-0.13535572254175196,0.6991685571865741,342,2
sin_drift,1,-0.9999321103096008,0.999998927116394,0.2421967668838345,0.6609763105442333,342,2
airspeed_norm,2,-2.277860164642334,3.422144651412964,-0.2661396048967155,0.8682051642181033,342,2
risk_0,3,0.014000000432133675,1.0,0.09575130000754056,0.171314691142949,342,2
risk_1,4,0.014000000432133675,0.6875481605529785,0.04080346761521888,0.05341994363242,342,2
risk_2,5,0.014000000432133675,0.09081034362316132,0.023910853772135508,0.019166743241795587,342,2
x_r_0,6,-0.5970537662506104,0.5206392407417297,-0.027999620154082708,0.2521076042050316,342,2
x_r_1,7,-0.5648245215415955,0.7862073183059692,0.060560488089992655,0.2854147913218353,342,2
x_r_2,8,-0.6915330290794373,0.5970537662506104,0.04082382516935468,0.33041178563886825,342,2
y_r_0,9,-0.8203031420707703,0.6717091202735901,0.025891549618062372,0.23684225431657432,342,2
y_r_1,10,-0.8174079060554504,0.7715067863464355,-0.0500102307353365,0.27750965310721143,342,2
y_r_2,11,-0.8839187622070312,0.8369476199150085,0.0026438848816037973,0.3510652241724531,342,2
vx_r_0,12,-1.3030972480773926,1.3957599401474,0.025128796473703714,0.33608237021897175,342,2
vx_r_1,13,-1.3613393306732178,1.367568850517273,0.02671838536339795,0.3530145322979379,342,2
vx_r_2,14,-1.367568850517273,1.3368237018585205,0.005439408608727235,0.3591147761772607,342,2
vy_r_0,15,-0.9785079956054688,0.9785079956054688,0.03659566446518585,0.3327594085354135,342,2
vy_r_1,16,-0.8982424139976501,0.9568065404891968,-0.03797617490551088,0.3500727095111604,342,2
vy_r_2,17,-0.9568065404891968,0.9883098006248474,0.0028484278502846866,0.3423767329953129,342,2
cos_trk_0,18,-0.999966025352478,0.999994695186615,0.03160881974097145,0.6869320071511348,342,2
cos_trk_1,19,-0.999994695186615,0.9999861121177673,0.04027560682237497,0.7016599532231419,342,2
cos_trk_2,20,-0.9997537732124329,0.9999886751174927,-0.00029103479713027424,0.7186262076343838,342,2
sin_trk_0,21,-0.9999545812606812,0.999921977519989,0.07781007265187365,0.7238665352736261,342,2
sin_trk_1,22,-0.9999708533287048,0.9999545812606812,-0.1030360560616402,0.7059259287196652,342,2
sin_trk_2,23,-0.9998655319213867,0.9997293949127197,0.015020628959452435,0.6973396317366082,342,2
dist_n_0,24,-0.983948826789856,0.6537547707557678,-0.3840541377787237,0.32240125938481845,342,2
dist_n_1,25,-0.9268499612808228,0.7169420123100281,-0.2577252466259901,0.3256563015796254,342,2
dist_n_2,26,-0.9080926179885864,0.9639294147491455,-0.10459120120006116,0.3637042530541601,342,2
cos_drift,0,-0.9999933242797852,1.0,-0.046932699167427004,0.7232837008629472,539,3
sin_drift,1,-0.9999886751174927,0.999998927116394,0.15142660474765604,0.673453793625118,539,3
airspeed_norm,2,-2.277860164642334,3.422144651412964,-0.20024836771293852,0.8060622090890082,539,3
risk_0,3,0.014000000432133675,1.0,0.11240753332578021,0.1928393518803297,539,3
risk_1,4,0.014000000432133675,0.6875481605529785,0.03788820220630942,0.04511845090992972,539,3
risk_2,5,0.014000000432133675,0.09611993283033371,0.02294045425294889,0.018359702807229435,539,3
x_r_0,6,-0.9405572414398193,0.5206392407417297,-0.02754130426586732,0.2380784929273061,539,3
x_r_1,7,-1.2861043214797974,0.7862073183059692,-0.0660339171511375,0.3832469000578425,539,3
x_r_2,8,-1.5089665651321411,0.6836309432983398,-0.11679528775695777,0.45355124760523063,539,3
y_r_0,9,-0.8203031420707703,0.6717091202735901,0.020168424099951583,0.22914429320638913,539,3
y_r_1,10,-0.8174079060554504,1.1025527715682983,-0.04390117991931655,0.2600961837611466,539,3
y_r_2,11,-0.8839187622070312,1.4364145994186401,0.030070572247441876,0.31694675785590465,539,3
vx_r_0,12,-1.3030972480773926,1.3957599401474,0.010554772691221475,0.32437471257746325,539,3
vx_r_1,13,-1.3613393306732178,1.367568850517273,-0.02384973312179506,0.35778755094216486,539,3
vx_r_2,14,-1.367568850517273,1.3368237018585205,-0.04959580207065159,0.3662844108172497,539,3
vy_r_0,15,-1.162904977798462,1.0018473863601685,0.02960216527312718,0.34467427013891544,539,3
vy_r_1,16,-1.1943904161453247,1.1943904161453247,-0.004925163974315952,0.3322292859670796,539,3
vy_r_2,17,-0.9568065404891968,0.9883098006248474,0.031370646774281565,0.3183951044691172,539,3
cos_trk_0,18,-0.999966025352478,0.999994695186615,0.006778467702290566,0.6696450281720601,539,3
cos_trk_1,19,-0.999994695186615,0.9999861121177673,-0.03830537373797899,0.7008766506422537,539,3
cos_trk_2,20,-0.9999788403511047,0.9999886751174927,-0.10674806813154789,0.7074606237672415,539,3
sin_trk_0,21,-0.9999995231628418,0.9999995231628418,0.06312530658921446,0.7412125386907769,539,3
sin_trk_1,22,-0.9999820590019226,0.9999820590019226,-0.011849052475761828,0.7134563521182595,539,3
