feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9999726414680481,1.0,-0.05148488660213643,0.7262855931440617,171,1
sin_drift,1,-0.9999995827674866,0.9999780058860779,-0.20710210659050945,0.6577094481035621,171,1
airspeed_norm,2,-0.8993706703186035,1.0000131130218506,-0.059498670881979,0.2594813025308487,171,1
risk_0,3,0.014000000432133675,0.6639900207519531,0.05881287997359767,0.08037337288226862,171,1
risk_1,4,0.014000000432133675,0.09565359354019165,0.02887262696977597,0.023912156177023972,171,1
risk_2,5,0.014000000432133675,0.07851673662662506,0.021265841285256947,0.017416453823574003,171,1
x_r_0,6,-0.6534779667854309,0.20867381989955902,-0.012359180535858352,0.11346754284829998,171,1
x_r_1,7,-0.6456923484802246,0.29836443066596985,-0.05814429261716223,0.14969211316624878,171,1
x_r_2,8,-0.6656330823898315,0.2925669252872467,-0.02240167056466997,0.17961455317903874,171,1
y_r_0,9,-0.5266995429992676,0.6879796981811523,-0.07991086619862554,0.21606940955267354,171,1
y_r_1,10,-0.5146827101707458,0.9176872968673706,-0.05295814412485329,0.23775710106914305,171,1
y_r_2,11,-0.29148510098457336,1.0030817985534668,0.1818628364803585,0.27247163118230827,171,1
vx_r_0,12,-0.867009162902832,0.867009162902832,-0.03376715322439042,0.2710412187533827,171,1
vx_r_1,13,-0.8442409038543701,0.8442409038543701,-0.025234280872269418,0.23798687149431547,171,1
vx_r_2,14,-0.7183957695960999,0.7998610734939575,0.0033711383551485487,0.21631829272083516,171,1
vy_r_0,15,-0.47249358892440796,0.47249358892440796,-0.03088045928747073,0.21008318851017663,171,1
vy_r_1,16,-0.4727308452129364,0.516457736492157,-0.005997789495730808,0.23334013398159442,171,1
vy_r_2,17,-0.6013078689575195,0.6069189310073853,0.11921819435345411,0.2725357274387978,171,1
cos_trk_0,18,-0.9991783499717712,0.9999804496765137,-0.09875662986472335,0.754427405348164,171,1
cos_trk_1,19,-0.9999804496765137,0.999983549118042,-0.09214987094093344,0.7304936114435278,171,1
cos_trk_2,20,-0.9942387938499451,0.9999772310256958,-0.009055600387479282,0.6212041917814239,171,1
sin_trk_0,21,-0.9998135566711426,0.9995145797729492,-0.148864532747355,0.6360977900126094,171,1
sin_trk_1,22,-0.9999997615814209,0.9998135566711426,-0.034565639782871235,0.6800868110215728,171,1
sin_trk_2,23,-0.9997965097427368,1.0,0.3409321428962835,0.7092155943467371,171,1
dist_n_0,24,-0.3804287910461426,0.3590939939022064,-0.23955259442176904,0.1281928647654623,171,1
dist_n_1,25,-0.37514200806617737,0.37197771668434143,-0.21689974762532008,0.1441462032051283,171,1
dist_n_2,26,-0.37750476598739624,0.45269036293029785,-0.16468248209420427,0.18459773601312038,171,1
cos_drift,0,-0.9999726414680481,1.0,0.05553972516837526,0.7337862685919173,250,2
sin_drift,1,-0.9999995827674866,0.9999780058860779,-0.051006010197037564,0.6781332212960024,250,2
airspeed_norm,2,-0.8993706703186035,1.0000131130218506,-0.03796041155233979,0.2759866680270954,250,2
risk_0,3,0.014000000432133675,0.6639900207519531,0.05823451083526016,0.07202688393084045,250,2
risk_1,4,0.014000000432133675,0.1897771656513214,0.029723722122609625,0.026293619828122096,250,2
risk_2,5,0.014000000432133675,0.093248650431633,0.02210532030835747,0.018743480969689433,250,2
