episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,38,-0.0006805342610159145,0.07254207680936856,0.0,0.0,-0.02586030191860475,2.756598918756005,0.0,0.0,0,False,True,False,1761327055.4477077
2,3,-0.003173948328797886,0.030515733736411883,-2.0,-1.48526256997635,-0.009521844986393658,0.09154720120923565,-6.0,-4.45578770992905,1,True,False,False,1761327055.512491
3,2,-0.0024568571706116184,0.03252714115352218,-3.0,-0.9762435128642023,-0.004913714341223237,0.06505428230704435,-6.0,-1.9524870257284046,1,True,False,False,1761327055.525164
4,18,-0.0025214965062565916,0.13144289937824685,0.0,0.0,-0.045386937112618646,2.3659721888084433,0.0,0.0,0,False,True,False,1761327055.8148751
5,57,-0.0017113864535335157,0.05476743593716251,0.0,-0.2626774187253431,-0.0975490278514104,3.121743848418263,0.0,-14.972612867344557,0,False,True,False,1761327055.9981024
6,18,-0.00230635633967743,0.021404811907420065,-0.3333333333333333,-1.8731562937327497,-0.041514414114193744,0.3852866143335612,-6.0,-33.716813287189495,1,True,False,False,1761327056.1192565
7,49,-0.002051079494352814,0.06050505024873466,0.0,0.0,-0.10050289522328788,2.9647474621879986,0.0,0.0,0,False,True,False,1761327056.2538161
8,1,-0.00013805102195805369,0.03467598343355682,0.0,-0.8390811329909088,-0.00013805102195805369,0.03467598343355682,0.0,-0.8390811329909088,0,True,False,False,1761327056.2763402
9,17,-0.0025405507683930696,0.021431803310523738,-0.35294117647058826,-0.2584225600660381,-0.04318936306268218,0.36434065627890355,-6.0,-4.393183521122648,1,True,False,False,1761327056.3299778
10,2,-0.0027503578500903338,0.03246373028696237,-3.0,-1.5389051959629634,-0.0055007157001806676,0.06492746057392473,-6.0,-3.0778103919259268,1,True,False,False,1761327056.3465528
11,4,-0.0029527986881546344,0.028683141149556474,-1.5,-1.8369509827620607,-0.011811194752618537,0.1147325645982259,-6.0,-7.347803931048243,1,True,False,False,1761327056.3648448
12,4,-0.0008634484480777107,0.028954019242348195,0.0,0.0,-0.003453793792310843,0.11581607696939278,0.0,0.0,0,True,False,False,1761327056.3859794
13,1,-0.0024336525412079093,0.03443071415594445,-6.0,0.0,-0.0024336525412079093,0.03443071415594445,-6.0,0.0,1,True,False,False,1761327056.396987
14,44,-0.0015146676399496843,0.0652681961148053,0.0,0.0,-0.06664537615778611,2.8718006290514335,0.0,0.0,0,False,True,False,1761327056.5045395
15,24,-0.0032895146490414316,0.10331135282471077,0.0,0.0,-0.07894835157699436,2.4794724677930584,0.0,0.0,0,False,True,False,1761327056.6533177
