episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,58,-0.0015276792957840254,0.020019636056632685,0.0,-0.1381537005636425,-0.08860539915547347,1.1611388912846958,0.0,-8.012914632691265,0,True,False,False,1761327055.4919064
2,3,-0.0008498175524611688,0.030860951327917812,0.0,0.0,-0.0025494526573835064,0.09258285398375343,0.0,0.0,0,True,False,False,1761327055.512491
3,2,-0.004952903387058791,0.03177601526527976,0.0,0.0,-0.009905806774117582,0.06355203053055952,0.0,0.0,0,True,False,False,1761327055.525164
4,25,-0.003068351667709472,0.020680802519353118,0.0,-1.618789583582514,-0.0767087916927368,0.517020062983828,0.0,-40.46973958956285,0,True,False,False,1761327055.830391
5,94,-0.001012166756605311,0.04088301968515774,0.0,-0.3988655240713917,-0.09514367512089923,3.843003850404828,0.0,-37.49335926271082,0,False,True,False,1761327056.0645046
6,18,-0.0030491382196816716,0.02128997925196772,0.0,-1.0570671073824132,-0.05488448795427009,0.38321962653541897,0.0,-19.027207932883435,0,True,False,False,1761327056.1192565
7,53,-0.003278360310206128,0.01976141356914824,-0.11320754716981132,-0.16543258021136134,-0.17375309644092476,1.0473549191648568,-6.0,-8.76792675120215,1,True,False,False,1761327056.265459
8,1,-0.0007831891927685226,0.03465117704353493,-6.0,0.0,-0.0007831891927685226,0.03465117704353493,-6.0,0.0,1,True,False,False,1761327056.2763402
9,17,-0.0019477183111099125,0.02158983689395162,0.0,0.0,-0.033111211288868514,0.3670272271971775,0.0,0.0,0,True,False,False,1761327056.3299778
10,2,-0.004597281787239792,0.03187164616807958,0.0,-2.284742490882193,-0.009194563574479585,0.06374329233615916,0.0,-4.569484981764386,0,True,False,False,1761327056.3465528
11,4,-0.0022802751867235433,0.028780743068196724,0.0,0.0,-0.009121100746894173,0.1151229722727869,0.0,0.0,0,True,False,False,1761327056.3648448
