episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_intrusion,terminated_waypoint,truncated,finished_at
1,58,-0.0030918322289126203,0.01975965986134416,-0.10344827586206896,-0.3296463814739266,-0.179326269276932,1.1460602719579613,-6.0,-19.119490125487744,1,True,False,False,1761327055.4919064
2,3,-0.0016919832097096587,0.030761886211875183,-2.0,-1.48526256997635,-0.005075949629128976,0.09228565863562554,-6.0,-4.45578770992905,1,True,False,False,1761327055.512491
3,2,-0.004579700484247531,0.031875595057257344,0.0,0.0,-0.009159400968495062,0.06375119011451469,0.0,0.0,0,True,False,False,1761327055.525164
4,25,-0.0028753534327906134,0.020718697250326174,-0.24,-0.6456365778833475,-0.07188383581976533,0.5179674312581544,-6.0,-16.140914447083688,1,True,False,False,1761327055.830391
5,70,-0.002070479604889697,0.04812359543904243,0.0,-0.43373996220216327,-0.1449335723422788,3.3686516807329703,0.0,-30.361797354151427,0,False,True,False,1761327056.0240955
6,18,-0.0020908898538213663,0.02139375673832744,0.0,0.0,-0.037636017368784594,0.38508762128989393,0.0,0.0,0,True,False,False,1761327056.1192565
7,53,-0.001263331608665792,0.020095236724730414,0.0,-0.017084045554877445,-0.06695657525928697,1.0650475464107119,0.0,-0.9054544144085046,0,True,False,False,1761327056.265459
8,1,-0.002949443811016162,0.03431302485190879,0.0,0.0,-0.002949443811016162,0.03431302485190879,0.0,0.0,0,True,False,False,1761327056.2763402
9,17,-0.005120768847897678,0.020984848164872796,0.0,0.0,-0.08705307041426052,0.3567424188028375,0.0,0.0,0,True,False,False,1761327056.3299778
10,2,-0.0024912499635038744,0.03253167127621026,-3.0,-1.5389051959629634,-0.004982499927007749,0.06506334255242052,-6.0,-3.0778103919259268,1,True,False,False,1761327056.3465528
11,4,-0.0008491552657877506,0.028969697468686106,-1.5,-1.8369509827620607,-0.0033966210631510025,0.11587878987474443,-6.0,-7.347803931048243,1,True,False,False,1761327056.3648448
12,4,-0.005513952788597029,0.027897542014727217,0.0,0.0,-0.022055811154388115,0.11159016805890887,0.0,0.0,0,True,False,False,1761327056.3859794
13,1,-0.0028976440548599512,0.03431941324353671,0.0,0.0,-0.0028976440548599512,0.03431941324353671,0.0,0.0,0,True,False,False,1761327056.396987
14,57,-0.0015308091618518873,0.054783551875960984,0.0,0.0,-0.08725612222555758,3.1226624569297763,0.0,0.0,0,False,True,False,1761327056.5299149
15,46,-0.0016382016078833241,0.020190366874609032,-0.13043478260869565,-0.23091964070921348,-0.0753572739626329,0.9287568762320155,-6.0,-10.62230347262382,1,True,False,False,1761327056.6954594
16,14,-0.0006351744314427565,0.022150057980840694,0.0,-0.500862161550316,-0.008892442040198591,0.31010081173176973,0.0,-7.012070261704425,0,True,False,False,1761327056.7402966
17,5,-0.0027507053563512593,0.02679837476036919,0.0,0.0,-0.013753526781756297,0.13399187380184596,0.0,0.0,0,True,False,False,1761327056.7633562
18,78,-0.0009470842019265138,0.04527746826682693,0.0,-0.10792785673410964,-0.07387256775026807,3.5316425248125003,0.0,-8.418372825260551,0,False,True,False,1761327056.9494264
19,1,-0.0029547542594515392,0.034312573413090686,0.0,0.0,-0.0029547542594515392,0.034312573413090686,0.0,0.0,0,True,False,False,1761327056.965189
20,1,-0.0007929318159846949,0.03465082624074223,0.0,0.0,-0.0007929318159846949,0.03465082624074223,0.0,0.0,0,True,False,False,1761327056.9775226
21,81,-0.0013387353427673138,0.044280727459669975,0.0,-1.826292485149456,-0.10843756276415242,3.5867389242332677,0.0,-147.92969129710593,0,False,True,False,1761327057.1797445
22,1,-0.0028959542914878083,0.03431944201379844,0.0,0.0,-0.0028959542914878083,0.03431944201379844,0.0,0.0,0,True,False,False,1761327057.2178025
23,45,-0.0015691908683918734,0.020200108575735908,-0.13333333333333333,-0.23885276346370796,-0.0706135890776343,0.9090048859081159,-6.0,-10.748374355866858,1,True,False,False,1761327057.3286107
24,38,-0.005553074802845276,0.07184635150732202,0.0,0.0,-0.2110168425081205,2.7301613572782366,0.0,0.0,0,False,True,False,1761327057.4252634
25,38,-0.0021405074273227616,0.020299635295876445,0.0,0.0,-0.08133928223826495,0.771386141243305,0.0,0.0,0,True,False,False,1761327057.5815804
26,15,-0.0040834902530193585,0.15354166198583885,0.0,0.0,-0.06125235379529038,2.303124929787583,0.0,0.0,0,False,True,False,1761327057.6338897
27,72,-0.0017124240282883657,0.04734805064194555,0.0,0.0,-0.12329453003676233,3.4090596462200793,0.0,0.0,0,False,True,False,1761327057.9943883
28,2,-0.001426664864109718,0.03270169187797867,-3.0,-1.5771950085142106,-0.002853329728219436,0.06540338375595733,-6.0,-3.154390017028421,1,True,False,False,1761327058.076908
29,15,-0.0010749421328787234,0.15398663891793676,0.0,0.0,-0.01612413199318085,2.3097995837690513,0.0,0.0,0,False,True,False,1761327058.1265855
