episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,67,-0.027210379216559024,0.0041821678769736565,0.0,0.0,-1.8230954075094545,0.280205247757235,0.0,0.0,0,1761296167.8811371
2,84,-0.017398078912503234,0.010721180802786449,0.0,0.0,-1.4614386286502716,0.9005791874340616,0.0,0.0,0,1761296169.6015968
3,400,-0.032159552462386415,-2.2524365439415274e-05,0.0,0.0,-12.863820984954566,-0.009009746175766109,0.0,0.0,0,1761296226.5409756
4,171,-0.04328012523285881,-0.007825317784430207,0.0,0.0,-7.400901414818857,-1.3381293411375652,0.0,0.0,0,1761296227.7998743
5,144,-0.035821813114052165,-0.0020316637851287966,0.0,0.0,-5.158341088423511,-0.29255958505854673,0.0,0.0,0,1761296229.09437
6,97,-0.02452704373206102,0.006037781824701329,-0.24742268041237114,-0.025992765919116714,-2.379123242009919,0.5856648369960289,-24.0,-2.521298294154321,8,1761296282.7212365
7,4,-0.003938365904863123,0.028329581267010275,0.0,0.0,-0.01575346361945249,0.1133183250680411,0.0,0.0,0,1761296283.0984952
8,49,-0.01066778605314115,0.036124048840008034,0.0,0.0,-0.5227215166039163,1.7700783931603938,0.0,0.0,0,1761296338.363603
9,231,-0.02133151055039061,0.006406223132712793,0.0,-0.01335757811545417,-4.927578937140231,1.479837543656655,0.0,-3.0856005446699135,0,1761296340.6273692
10,136,-0.01735057919046665,0.01707861281376133,-0.1323529411764706,-0.009457078547644054,-2.3596787699034647,2.3226913426715408,-18.0,-1.2861626824795913,6,1761296398.9370637
11,105,-0.013164432468130868,0.013332765824310628,0.0,-0.0005734592938273002,-1.3822654091537412,1.399940411552616,0.0,-0.060213225851866524,0,1761296400.5514688
12,40,-0.0066006334676855325,0.0426304173744756,0.0,0.0,-0.2640253387074213,1.705216694979024,0.0,0.0,0,1761296401.1974094
13,28,-0.006092855240586786,0.05451979840463261,0.0,0.0,-0.17059994673643,1.5265543553297132,0.0,0.0,0,1761296402.0468485
14,112,-0.010821242151971947,0.01565548114436949,0.0,0.0,-1.2119791210208581,1.753413888169383,0.0,0.0,0,1761296473.830011
15,35,-0.00537104434392617,0.046962079259864696,0.0,0.0,-0.18798655203741593,1.6436727740952644,0.0,0.0,0,1761296474.373148
16,28,-0.007242022734962993,0.053129088876921804,0.0,0.0,-0.2027766365789638,1.4876144885538105,0.0,0.0,0,1761296475.2606282
17,105,-0.026579091845018516,0.003935693825258212,0.0,-0.011012454934396745,-2.7908046437269443,0.4132478516521123,0.0,-1.1563077681116583,0,1761296476.8818457
18,73,-0.012099336582506543,0.01430025420756777,-0.5342465753424658,-0.048213941748749815,-0.8832515705229776,1.0439185571524472,-39.0,-3.5196177476587365,13,1761296477.791726
19,98,-0.009545111334341105,0.02560765904385206,0.0,0.0,-0.9354209107654283,2.5095505862975016,0.0,0.0,0,1761296549.775697
20,42,-0.008736135050038483,0.0408244791657362,0.0,0.0,-0.36691767210161624,1.7146281249609203,0.0,0.0,0,1761296550.2887468
21,196,-0.019148039696080154,0.00817629006962892,-0.10714285714285714,-0.009920398794419985,-3.75301578043171,1.6025528536472684,-21.0,-1.9443981637063172,7,1761296552.2239153
22,29,-0.01600922515719524,0.013726647645576752,0.0,0.0,-0.46426752955866196,0.3980727817217258,0.0,0.0,0,1761296552.551053
23,60,-0.007450085489144108,0.03269723413774986,0.0,0.0,-0.4470051293486465,1.9618340482649916,0.0,0.0,0,1761296626.7544544
24,118,-0.008703387173651631,0.02451682739714816,0.0,0.0,-1.0269996864908926,2.892985632863483,0.0,0.0,0,1761296627.9906347
25,17,-0.005514626538103262,0.07811293762259554,0.0,0.0,-0.09374865114775546,1.3279199395841241,0.0,0.0,0,1761296628.1882114
26,105,-0.013134693077352419,0.02294185596292782,-0.37142857142857144,-0.021890969464529123,-1.379142773122004,2.4088948761074214,-39.0,-2.298551793775558,13,1761296629.790697
27,48,-0.00800955146185643,0.017221278249103748,0.0,0.0,-0.3844584701691086,0.8266213559569799,0.0,0.0,0,1761296630.2597706
28,138,-0.009558763870118281,0.023220535908160034,0.0,0.0,-1.3191094140763227,3.2044339553260848,0.0,0.0,0,1761296705.9847226
29,71,-0.008906010426335403,0.027651783557909478,0.0,-0.05748205150947175,-0.6323267402698136,1.963276632611573,0.0,-4.081225657172494,0,1761296706.647343
30,107,-0.012613858456286257,0.02318761129198901,0.0,0.0,-1.3496828548226296,2.481074408242824,0.0,0.0,0,1761296707.870667
31,107,-0.00830313858988091,0.026174546674254798,0.0,-0.014157095748545366,-0.8884358291172574,2.8006764941452635,0.0,-1.5148092450943542,0,1761296708.8850925
32,71,-0.005164518109333475,0.032332216746843195,0.0,0.0,-0.36668078576267676,2.295587389025867,0.0,0.0,0,1761296709.8259504
33,109,-0.008097296083973495,0.02534331008447589,0.0,-0.031578036052011045,-0.882605273153111,2.762420799207872,0.0,-3.4420059296692043,0,1761296783.935563
34,90,-0.007369041031208325,0.02811457946961798,0.0,0.0,-0.6632136928087492,2.5303121522656182,0.0,0.0,0,1761296784.6822345
35,81,-0.012705954363987916,0.026203378618261063,-0.2222222222222222,-0.025080701501655547,-1.0291823034830212,2.122473668079146,-18.0,-2.0315368216340994,6,1761296785.4207983
36,42,-0.0059152335534492,0.041919773981209774,0.0,0.0,-0.24843980924486642,1.7606305072108106,0.0,0.0,0,1761296786.0563378
37,90,-0.006479752079102618,0.02896159179246395,0.0,0.0,-0.5831776871192356,2.6065432613217556,0.0,0.0,0,1761296787.334642
38,193,-0.006143700295408391,0.015948341337075723,0.0,0.0,-1.1857341570138193,3.0780298780556143,0.0,0.0,0,1761296788.743056
39,124,-0.0077342949120967385,0.015581644605935965,0.0,0.0,-0.9590525690999956,1.9321239311360596,0.0,0.0,0,1761296867.449827
40,41,-0.005778668507961655,0.04256155808547816,0.0,-0.08441771796970705,-0.23692540882642787,1.7450238815046046,0.0,-3.461126436757989,0,1761296867.8354814
41,12,-0.0034074109554986212,0.10395159013850912,0.0,0.0,-0.04088893146598346,1.2474190816621094,0.0,0.0,0,1761296868.400274
