episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,58,-0.10688312527748406,0.00976699951188078,-0.017241379310344827,-6.199221266094075,0.5664859716890852,-1.0
2,14,-0.11111715071177257,0.010335361080190267,0.0,-1.555640109964816,0.14469505512266373,0.0
3,6,-0.20000346625346146,-0.0049298397234087505,0.0,-1.2000207975207688,-0.0295790383404525,0.0
4,10,-0.20432791567233455,-0.0031894590841816785,0.0,-2.0432791567233455,-0.03189459084181678,0.0
5,144,-0.1468426939763187,0.0015946945506493848,0.0,-21.145347932589893,0.2296360152935114,0.0
