episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,179,-0.02487674889245043,0.003634340120955655,0.0,0.0,-4.452938051748627,0.6505468816510622,0.0,0.0,0,1761296168.5479898
2,24,-0.015059418144211393,0.013158234854306264,0.0,0.0,-0.36142603546107344,0.31579763650335035,0.0,0.0,0,1761296169.8035243
3,400,-0.031094261431489433,-0.00030689432529393544,-0.105,-0.022747412759031915,-12.437704572595774,-0.12275773011757418,-42.0,-9.098965103612766,14,1761296228.029382
4,23,-0.03041796150938061,0.0019798398809760917,0.0,-0.002566066453023982,-0.699613114715754,0.04553631726245011,0.0,-0.05901952841955159,0,1761296228.2946393
5,94,-0.03085815304295056,0.0011627798916918927,0.0,0.0,-2.9006663860373525,0.1093013098190379,0.0,0.0,0,1761296281.6529436
6,52,-0.023418965791695077,0.026176622224743266,0.0,0.0,-1.217786221168144,1.3611843556866499,0.0,0.0,0,1761296282.488706
7,240,-0.025340164013642735,0.004677969402751638,0.0,0.0,-6.081639363274256,1.122712656660393,0.0,0.0,0,1761296337.5115533
8,99,-0.02485372159264702,0.0050287638431314495,-1.0303030303030303,-0.08533516824113913,-2.460518437672055,0.4978476204700135,-102.0,-8.448181655872773,34,1761296338.5447476
9,10,-0.01836301533679454,0.11487647313764382,0.0,0.0,-0.18363015336794541,1.1487647313764382,0.0,0.0,0,1761296339.045829
10,122,-0.015226013852742687,0.01240832043446556,-0.12295081967213115,-0.017568385103262845,-1.8575736900346078,1.5138150930047982,-15.0,-2.143342982598067,5,1761296399.8824732
11,75,-0.01320746557154566,0.012960568375508592,-0.4,-0.043279629519685926,-0.9905599178659245,0.9720426281631444,-30.0,-3.2459722139764446,10,1761296400.6580074
12,152,-0.01737770185859562,0.016232986610566748,-0.07894736842105263,-0.03694084532414449,-2.6414106825065344,2.4674139648061457,-12.0,-5.615008489269962,4,1761296402.8202515
13,70,-0.013233311320818203,0.027079938889295274,0.0,0.0,-0.9263317924572742,1.8955957222506692,0.0,0.0,0,1761296473.349692
14,66,-0.013774743903033983,0.013996066726582214,0.0,-0.006277854720000892,-0.9091330976002429,0.9237404039544261,0.0,-0.41433841152005885,0,1761296474.5557992
15,79,-0.0067224046075223904,0.0303717153231332,-0.1518987341772152,-0.01855661156175757,-0.5310699639942689,2.399365510527523,-12.0,-1.4659723133788483,4,1761296475.564121
16,67,-0.007722366333204117,0.03080971168647555,0.0,0.0,-0.5173985443246758,2.064250682993862,0.0,0.0,0,1761296476.4476962
17,95,-0.013842631069561736,0.013508834971849844,-0.25263157894736843,-0.01787200016934405,-1.315049951608365,1.2833393223257352,-24.0,-1.6978400160876848,8,1761296477.6218486
