episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,63,-0.02029771584506699,0.008893450971148475,0.0,0.0,-1.2787560982392203,0.5602874111823539,0.0,0.0,0,1761296167.8473315
2,157,-0.04146244434105891,-0.007044489184042931,-0.22929936305732485,-0.02541066677512931,-6.509603761546249,-1.1059848018947402,-36.0,-3.9894746836953017,12,1761296171.0107777
3,76,-0.01282240348236094,0.013800222440753731,-0.23684210526315788,-0.011801152481600652,-0.9745026646594315,1.0488169054972836,-18.0,-0.8968875886016495,6,1761296225.2514734
4,45,-0.032292312564883977,0.0013675868838793508,0.0,-0.017430797030843128,-1.453154065419779,0.06154140977457079,0.0,-0.7843858663879408,0,1761296227.0638475
5,21,-0.010391109974456645,0.01792902666207351,0.0,0.0,-0.21821330946358955,0.37650955990354373,0.0,0.0,0,1761296280.7029784
6,250,-0.023934230455179253,0.005244660063279424,-0.516,-0.010095156920586688,-5.983557613794813,1.311165015819856,-129.0,-2.523789230146672,48,1761296283.5275316
7,17,-0.0143517708214513,0.015304685847070938,0.0,0.0,-0.2439801039646721,0.26017965940020593,0.0,0.0,0,1761296283.7462971
8,269,-0.026143557671978915,0.003931465761351515,-0.04460966542750929,-0.006061245221548759,-7.032617013762328,1.0575642898035575,-12.0,-1.6304749645966161,4,1761296338.124696
9,64,-0.011699598060748799,0.014252261546742376,-0.234375,-0.029573037016337164,-0.7487742758879231,0.912144738991512,-15.0,-1.8926743690455785,5,1761296338.8956838
10,74,-0.040384019420949185,-0.0057472298389848716,0.0,0.0,-2.9884174371502397,-0.4252950080848805,0.0,0.0,0,1761296340.9725754
11,90,-0.01547224559352786,0.011846721532409813,0.0,-0.02034115269597406,-1.3925021034175074,1.0662049379168832,0.0,-1.8307037426376653,0,1761296400.021491
12,16,-0.006186674099378375,0.08173096811290652,0.0,0.0,-0.098986785590054,1.3076954898065043,0.0,0.0,0,1761296400.7835073
