episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,36,-0.18103564891384713,-0.0029648895935297207,0.0,-6.517283360898497,-0.10673602536706994,0.0
2,27,-0.15992145030433338,-0.000794047186754862,0.0,-4.317879158217002,-0.021439274042381273,0.0
3,101,-0.15129002506463826,0.0017337668097311167,0.0,-15.280292531528463,0.1751104477828428,0.0
