episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,67,-0.003417112127961283,0.02855972605501242,-1.3432835820895523,0.0,-0.04477611940298507,-0.04999999999999994,0.35340229805341883,-0.22894651257340595,1.913501645685832,-90.0,0.0,-3.0,-3.349999999999996,23.67795396957906,6,False,True,1764412774.7445548
2,148,-0.012829020227613657,-0.014679457213231101,0.0,0.0,-0.02027027027027027,-0.04999999999999988,0.1535363890525421,-1.8986949936868212,-2.172559667558203,0.0,0.0,-3.0,-7.399999999999982,22.72338557977623,0,False,True,1764412785.723916
3,37,-0.004868401054878033,0.019516754451708983,0.0,0.0,-0.08108108108108109,-0.050000000000000024,0.0,-0.18013083903048724,0.7221199147132324,0.0,0.0,-3.0,-1.850000000000001,0.0,0,False,True,1764412789.4526665
4,137,-0.00385134533868493,0.028584878955070597,-2.18978102189781,0.0,-0.021897810218978103,-0.04999999999999988,0.20496785033532186,-0.5276343113998354,3.9161284168446717,-300.0,0.0,-3.0,-6.849999999999984,28.080595495939093,20,False,True,1764412806.1386642
5,180,-0.008390787507126645,0.005031161134333785,-1.9166666666666667,0.0,-0.016666666666666666,-0.04999999999999996,0.28786001936536965,-1.510341751282796,0.9056090041800813,-345.0,0.0,-3.0,-8.999999999999993,51.81480348576653,23,False,True,1764412825.750605
6,134,-0.0062563347641096485,0.015608910499656566,-2.91044776119403,0.0,-0.022388059701492536,-0.049999999999999885,0.28264687814845885,-0.8383488583906928,2.09159400695398,-390.0,0.0,-3.0,-6.699999999999984,37.874681671893484,26,False,True,1764412849.914314
7,142,-0.005515590346821989,0.012903109375509994,-0.6338028169014085,0.0,-0.02112676056338028,-0.04999999999999988,0.08712275019476223,-0.7832138292487225,1.8322415313224192,-90.0,0.0,-3.0,-7.099999999999983,12.371430527656237,6,False,True,1764412870.6690772
8,127,-0.0028997658839627735,0.06434056123128994,-0.9448818897637795,0.0,0.0,-0.049999999999999885,0.1712193993441502,-0.3682702672632722,8.171251276373821,-120.0,0.0,0.0,-6.349999999999985,21.744863716707076,8,True,False,1764412892.945883
9,101,-0.008826368140833709,0.0514553161053318,-4.158415841584159,0.0,0.0,-0.0499999999999999,0.36931801321124985,-0.8914631822242045,5.196986926638512,-420.0,0.0,0.0,-5.04999999999999,37.301119334336235,28,True,False,1764412906.0638204
10,85,-0.002434382459730712,0.0926811285898458,-5.117647058823529,0.0,0.0,-0.04999999999999992,0.3829459352337342,-0.20692250907711052,7.8778959301368925,-435.0,0.0,0.0,-4.249999999999993,32.55040449486741,29,True,False,1764412919.0442848
11,165,-0.003504080733511105,0.04938547689643273,-1.5454545454545454,0.0,0.0,-0.04999999999999989,0.140734143358929,-0.5781733210293323,8.1486036879114,-255.0,0.0,0.0,-8.249999999999982,23.221133654223284,17,True,False,1764412940.4395158
12,132,-0.004138024708379751,0.06179197130605305,-2.159090909090909,0.0,0.0,-0.049999999999999885,0.1733417706567557,-0.5462192615061272,8.156540212399003,-285.0,0.0,0.0,-6.5999999999999845,22.881113726691755,19,True,False,1764412955.3359282
13,92,-0.004631761995435322,0.07347263470613888,-8.804347826086957,0.0,0.0,-0.04999999999999991,0.6385222801448601,-0.4261221035800496,6.7594823929647765,-810.0,0.0,0.0,-4.599999999999992,58.74404977332713,54,True,False,1764412965.520203
14,77,-0.0017737908565363702,0.10458791140385242,-4.48051948051948,0.0,0.0,-0.049999999999999926,0.5019967849902792,-0.1365818959533005,8.053269178096636,-345.0,0.0,0.0,-3.8499999999999943,38.6537524442515,23,True,False,1764412975.2751205
15,65,-0.003266142501165853,0.09197897013101931,0.0,0.0,0.0,-0.04999999999999995,0.0,-0.21229926257578044,5.978633058516255,0.0,0.0,0.0,-3.2499999999999964,0.0,0,True,False,1764412986.437672
16,63,-0.0031764142710230237,0.10018566935547878,-3.0952380952380953,0.0,0.0,-0.04999999999999995,0.2654109061900284,-0.2001140990744505,6.311697169395163,-195.0,0.0,0.0,-3.149999999999997,16.72088708997179,13,True,False,1764412998.6629
17,102,-0.002004637566686153,0.0891710844562728,-2.3529411764705883,0.0,0.0,-0.0499999999999999,0.29035625024800515,-0.20447303180198761,9.095450614539825,-240.0,0.0,0.0,-5.09999999999999,29.616337525296526,16,True,False,1764413018.8818889
18,64,-0.0020074154740555425,0.10894511073066604,-2.578125,0.0,0.0,-0.04999999999999995,0.1788191336871827,-0.12847459033955472,6.9724870867626265,-165.0,0.0,0.0,-3.1999999999999966,11.444424555979692,11,True,False,1764413027.4509878
