episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
1,2,-0.1586740626153121,0.0171279308403842,0.0,-0.3173481252306243,0.0342558616807685,0.0,1760538820.3710892,pid_12040,KL002
1,3,-0.1054981268081702,0.0164948055453354,0.0,-0.3164943804245109,0.0494844166360062,0.0,1760538820.3800857,pid_39640,KL005
1,3,-0.0820178894268229,0.0209454089684037,0.0,-0.2460536682804689,0.0628362269052111,0.0,1760538820.3880863,pid_16192,KL004
1,3,-0.0402434308952072,0.0253238052169272,0.0,-0.1207302926856218,0.0759714156507818,0.0,1760538820.398092,pid_33724,KL005
1,4,-0.1196653683524587,0.0116895981689111,0.0,-0.4786614734098348,0.0467583926756446,0.0,1760538820.4046016,pid_18364,KL006
1,5,-0.0699218739969316,0.0202354145012283,0.0,-0.3496093699846583,0.1011770725061418,0.0,1760538820.4186947,pid_31844,KL001
1,5,-0.1851431858715805,-0.0006616975638639,0.0,-0.9257159293579028,-0.0033084878193199,0.0,1760538820.4236994,pid_28688,KL001
1,6,-0.1147134262601931,0.0154524605299582,0.0,-0.6882805575611589,0.0927147631797496,0.0,1760538820.426695,pid_12040,KL005
1,6,-0.1450892376668299,0.004869214403869,0.0,-0.8705354260009794,0.0292152864232144,0.0,1760538820.432693,pid_43692,KL006
1,7,-0.140725581591793,0.0083266885289706,0.0,-0.9850790711425512,0.0582868197027947,0.0,1760538820.4571674,pid_20292,KL002
1,8,-0.0649210664931246,0.0193867998104381,0.0,-0.5193685319449974,0.1550943984835049,0.0,1760538820.4651616,pid_41396,KL006
1,8,-0.2011163980139529,-0.0046918113096463,0.0,-1.6089311841116236,-0.0375344904771705,0.0,1760538820.4661632,pid_42664,KL002
1,9,-0.0844768474916812,0.0175145449086497,0.0,-0.7602916274251311,0.1576309041778476,0.0,1760538820.4756846,pid_31844,KL004
1,9,-0.1231855282458345,0.0078994839878501,0.0,-1.108669754212511,0.0710953558906512,0.0,1760538820.4806838,pid_42664,KL001
1,8,-0.2113550446843811,-0.0074170171035266,0.0,-1.6908403574750488,-0.0593361368282129,0.0,1760538820.4856825,pid_33724,KL001
1,9,-0.216594743770955,-0.0079501840935497,0.0,-1.9493526939385952,-0.0715516568419474,0.0,1760538820.4996903,pid_33724,KL002
1,10,-0.1432177683576133,0.0032012563850541,0.0,-1.4321776835761328,0.0320125638505417,0.0,1760538820.5036914,pid_43692,KL003
1,12,-0.0946172733700426,0.013393530510533,0.0,-1.135407280440511,0.1607223661263967,0.0,1760538820.5194716,pid_16192,KL002
1,12,-0.0828485543184559,0.0164069431924765,0.0,-0.9941826518214713,0.1968833183097183,0.0,1760538820.523481,pid_44204,KL002
1,12,-0.0764397430118997,0.0159463861483313,0.0,-0.9172769161427972,0.191356633779976,0.0,1760538820.5274782,pid_35572,KL002
1,11,-0.0575212079473034,0.0186138116251386,0.0,-0.632733287420338,0.2047519278765251,0.0,1760538820.5304792,pid_11344,KL003
1,13,-0.1202178386090434,0.0092867175824518,0.0,-1.5628319019175647,0.1207273285718737,0.0,1760538820.5384796,pid_28688,KL005
1,11,-0.2247327083825668,-0.0106772322559291,0.0,-2.4720597922082352,-0.1174495548152204,0.0,1760538820.5494866,pid_35016,KL006
1,12,-0.0762577831003565,0.0171615078142403,0.0,-0.9150933972042788,0.205938093770884,0.0,1760538820.553488,pid_43484,KL004
1,15,-0.2123151615755341,-0.0082947780453719,0.0,-3.1847274236330128,-0.1244216706805796,0.0,1760538820.561794,pid_44204,KL001
1,15,-0.0983726775419676,0.0123659831163056,0.0,-1.475590163129514,0.1854897467445854,0.0,1760538820.5738063,pid_23956,KL001
1,15,-0.2294535454588156,-0.0119047524661707,0.0,-3.441803181882234,-0.1785712869925614,0.0,1760538820.581323,pid_31568,KL003
1,14,-0.0515609628433411,0.0199821790645294,0.0,-0.7218534798067766,0.2797505069034124,0.0,1760538820.5833228,pid_43484,KL001
1,15,-0.0855470352616632,0.0162050387178829,0.0,-1.283205528924949,0.2430755807682443,0.0,1760538820.5888402,pid_41396,KL005
1,17,-0.107065832297427,0.0112262739293495,0.0,-1.8201191490562592,0.1908466567989425,0.0,1760538820.5958474,pid_12040,KL003
1,16,-0.1777426264652497,-0.0025632869450708,0.0,-2.843882023443995,-0.0410125911211334,0.0,1760538820.5988464,pid_20292,KL001
1,18,-0.2228673766763739,-0.0114294825998885,-0.0555555555555555,-4.0116127801747306,-0.2057306867979943,-1.0,1760538820.600848,pid_16192,KL006
1,16,-0.1347750652902394,0.0072137715390021,0.0,-2.156401044643831,0.1154203446240346,0.0,1760538820.6053555,pid_41396,KL004
1,20,-0.1079750379736919,0.0106733584879593,-0.15,-2.159500759473839,0.2134671697591875,-3.0,1760538820.6093676,pid_18364,KL003
1,15,-0.145028192442787,0.0031621930682193,0.0,-2.1754228866418064,0.0474328960232895,0.0,1760538820.612368,pid_35016,KL004
1,18,-0.1743190278425292,-0.0026473481627113,0.0,-3.137742501165526,-0.047652266928804,0.0,1760538820.6179214,pid_43692,KL001
1,17,-0.1009952149036383,0.011936480545327,0.0,-1.7169186533618526,0.2029201692705604,0.0,1760538820.6219194,pid_41396,KL002
1,19,-0.1441829813795913,0.0034989498313117,0.0,-2.739476646212236,0.0664800467949232,0.0,1760538820.6279926,pid_33724,KL003
1,17,-0.1029612673890406,0.0082951772175833,0.0,-1.7503415456136908,0.1410180126989169,0.0,1760538820.6340098,pid_11344,KL006
1,21,-0.1270651937147559,0.0061952808506395,0.0,-2.668369068009873,0.13010089786343,0.0,1760538820.6390057,pid_16192,KL005
1,22,-0.1431058993288416,0.0038630026444348,0.0,-3.148329785234517,0.0849860581775677,0.0,1760538820.6447482,pid_39640,KL006
1,22,-0.1373795419771991,0.0042277364087078,-0.0454545454545454,-3.022349923498381,0.0930102009915722,-1.0,1760538820.68126,pid_23956,KL005
