episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent,total_intrusions
17,20,-0.0740953080376607,0.0,-0.05,-1.481906160753215,0.0,-1.0,1761043540.108389,pid_26652,KL006,
23,22,-0.0621604553622851,0.0,0.0,-1.3675300179702723,0.0,0.0,1761043540.117416,pid_27492,KL001,
19,54,-0.0883699924434332,0.0,0.0,-4.771979591945393,0.0,0.0,1761043540.139425,pid_1620,KL002,
23,33,-0.064746251306024,0.0,0.0,-2.1366262930987934,0.0,0.0,1761043540.139425,pid_6940,KL005,
18,25,-0.0472729922687749,0.0,0.0,-1.1818248067193733,0.0,0.0,1761043540.1424289,pid_23300,KL003,
23,5,-0.0861652422226161,0.0,0.0,-0.4308262111130809,0.0,0.0,1761043540.156361,pid_6532,KL006,
27,7,-0.0730293650952884,0.1428571428571428,0.0,-0.511205555667019,1.0,0.0,1761043540.176885,pid_2444,KL005,
20,13,-0.1322894707244188,0.0,0.0,-1.7197631194174443,0.0,0.0,1761043540.1788857,pid_30352,KL002,
22,29,-0.059946327973887,0.0,0.0,-1.738443511242723,0.0,0.0,1761043540.1888852,pid_4564,KL002,
23,27,-0.0703045077753283,0.0,-0.037037037037037,-1.8982217099338663,0.0,-1.0,1761043540.1949189,pid_27492,KL006,
23,37,-0.0733356436241142,0.0,-0.054054054054054,-2.713418814092226,0.0,-2.0,1761043540.1989443,pid_6940,KL001,
23,8,-0.0953032248302204,0.0,0.0,-0.7624257986417639,0.0,0.0,1761043540.2049422,pid_6532,KL004,
27,6,-0.0410771947820878,0.1666666666666666,0.0,-0.2464631686925269,1.0,0.0,1761043540.2139783,pid_30024,KL006,
27,9,-0.0680503736213768,0.0,0.0,-0.6124533625923918,0.0,0.0,1761043540.2179823,pid_2444,KL002,
23,9,-0.0456112533280638,0.0,0.0,-0.4105012799525743,0.0,0.0,1761043540.2208912,pid_6532,KL001,
23,39,-0.0527905383409759,0.0,-0.0512820512820512,-2.058830995298063,0.0,-2.0,1761043540.2269878,pid_6940,KL004,
21,14,-0.0597538001951384,0.0,0.0,-0.8365532027319388,0.0,0.0,1761043540.2315755,pid_2720,KL003,
20,4,-0.0929223662769219,0.0,0.0,-0.3716894651076878,0.0,0.0,1761043540.2355733,pid_1620,KL002,
27,10,-0.074375658052592,0.0,0.0,-0.7437565805259201,0.0,0.0,1761043540.2365732,pid_2444,KL003,
21,11,-0.0594772243159161,0.0,0.0,-0.6542494674750773,0.0,0.0,1761043540.2555292,pid_13016,KL004,
27,11,-0.1448030923251273,0.0,0.0,-1.5928340155764005,0.0,0.0,1761043540.2565312,pid_2444,KL006,
22,36,-0.0696202725496493,0.0,0.0,-2.506329811787377,0.0,0.0,1761043540.2891612,pid_4564,KL001,
22,36,-0.0818517112897223,0.0,0.0,-2.9466616064300024,0.0,0.0,1761043540.2891612,pid_4564,KL005,
23,66,-0.1111436305939323,0.0,-0.0151515151515151,-7.335479619199534,0.0,-1.0,1761043540.2921894,pid_556,KL005,
21,13,-0.0866990919982373,0.0,0.0,-1.1270881959770849,0.0,0.0,1761043540.3052242,pid_13016,KL003,
23,45,-0.0885225518169005,0.0,0.0,-3.983514831760524,0.0,0.0,1761043540.3052242,pid_6940,KL006,
27,12,-0.0493370974331032,0.0,-0.25,-0.5920451691972387,0.0,-3.0,1761043540.3067348,pid_30024,KL003,
23,34,-0.0710620588653279,0.0,0.0,-2.4161100014211514,0.0,0.0,1761043540.3117445,pid_27492,KL002,
22,38,-0.064788023279794,0.0,0.0,-2.461944884632173,0.0,0.0,1761043540.3143876,pid_4564,KL004,
20,59,-0.1198637405258287,0.0,0.0,-7.071960691023896,0.0,0.0,1761043540.3168812,pid_10228,KL001,
18,35,-0.089676284933273,0.0,0.0,-3.1386699726645584,0.0,0.0,1761043540.319826,pid_23300,KL004,
21,19,-0.0523302735010929,0.0,0.0,-0.9942751965207652,0.0,0.0,1761043540.3343773,pid_2720,KL006,
18,37,-0.1056469328198667,0.0,-0.027027027027027,-3.908936514335071,0.0,-1.0,1761043540.3458924,pid_23300,KL005,
21,20,-0.0532240329218936,0.0,0.0,-1.064480658437874,0.0,0.0,1761043540.3525226,pid_24656,KL005,
21,20,-0.0747074247316101,0.0,0.0,-1.494148494632202,0.0,0.0,1761043540.3555236,pid_2720,KL002,
23,37,-0.0636060935516523,0.0,-0.027027027027027,-2.353425461411135,0.0,-1.0,1761043540.356526,pid_27492,KL004,
21,29,-0.082297913332873,0.0,0.0,-2.386639486653318,0.0,0.0,1761043540.3675275,pid_21496,KL003,
17,33,-0.075942927378159,0.0,-0.0606060606060606,-2.506116603479248,0.0,-2.0,1761043540.381035,pid_26652,KL001,
17,33,-0.060774846581862,0.0,-0.0303030303030303,-2.0055699372014484,0.0,-1.0,1761043540.381035,pid_26652,KL003,
23,3,-0.0722564163445296,0.0,0.0,-0.2167692490335889,0.0,0.0,1761043540.3886497,pid_4564,KL006,
21,22,-0.0601431129374783,0.0,0.0,-1.3231484846245236,0.0,0.0,1761043540.3911614,pid_2720,KL001,
23,19,-0.0755677738430342,0.0,0.0,-1.4357877030176498,0.0,0.0,1761043540.4086833,pid_19800,KL006,
27,19,-0.1152936978329084,0.0,0.0,-2.1905802588252614,0.0,0.0,1761043540.40968,pid_30024,KL002,
23,20,-0.0744373153653383,0.0,0.0,-1.4887463073067675,0.0,0.0,1761043540.4299948,pid_19800,KL005,
20,17,-0.0956048617604513,0.0,0.0,-1.6252826499276734,0.0,0.0,1761043540.4379945,pid_1620,KL004,
21,4,-0.096410154444965,0.0,0.0,-0.3856406177798602,0.0,0.0,1761043540.4399977,pid_10228,KL004,
17,36,-0.049374982767616,0.0,-0.0555555555555555,-1.7774993796341778,0.0,-2.0,1761043540.4446504,pid_26652,KL002,
23,25,-0.0921804753994649,0.0,0.0,-2.304511884986624,0.0,0.0,1761043540.4511793,pid_6532,KL002,
27,22,-0.0576652435615152,0.0,-0.1363636363636363,-1.268635358353336,0.0,-3.0,1761043540.4527202,pid_30024,KL004,
19,5,-0.1299570398569631,0.0,0.0,-0.6497851992848158,0.0,0.0,1761043540.4537268,pid_23300,KL003,
21,34,-0.063309407825126,0.0,0.0,-2.152519866054284,0.0,0.0,1761043540.4547274,pid_21496,KL006,
21,21,-0.0695301187433938,0.0,0.0,-1.4601324936112712,0.0,0.0,1761043540.4617274,pid_13016,KL006,
17,37,-0.0858175221708035,0.0,-0.054054054054054,-3.175248320319732,0.0,-2.0,1761043540.4627287,pid_26652,KL005,
23,45,-0.0730282196335277,0.0,-0.0444444444444444,-3.286269883508747,0.0,-2.0,1761043540.4687302,pid_27492,KL003,
21,23,-0.0797502612214473,0.0,0.0,-1.8342560080932888,0.0,0.0,1761043540.4918506,pid_13016,KL001,
20,29,-0.0753246497800413,0.0,0.0,-2.184414843621199,0.0,0.0,1761043540.4993694,pid_30352,KL003,
24,42,-0.0735435608553041,0.0,0.0,-3.0888295559227736,0.0,0.0,1761043540.5033662,pid_15904,KL001,
24,11,-0.0875062969556936,0.0,0.0,-0.9625692665126302,0.0,0.0,1761043540.5121658,pid_6940,KL003,
24,43,-0.0821864572317449,0.0,0.0,-3.534017660965031,0.0,0.0,1761043540.5181985,pid_15904,KL003,
24,43,-0.1205687478279996,0.0,0.0,-5.184456156603987,0.0,0.0,1761043540.5181985,pid_15904,KL006,
23,29,-0.0742910720062077,0.0,0.0,-2.1544410881800244,0.0,0.0,1761043540.5212767,pid_6532,KL003,
23,50,-0.0792895203652841,0.0,0.0,-3.964476018264208,0.0,0.0,1761043540.5312915,pid_27492,KL005,
23,80,-0.0964424952837245,0.0,-0.0125,-7.715399622697962,0.0,-1.0,1761043540.532295,pid_556,KL006,
19,11,-0.13408549188809,0.0,0.0,-1.474940410768991,0.0,0.0,1761043540.5491564,pid_23300,KL002,
21,28,-0.0714492795570939,0.0,0.0,-2.00057982759863,0.0,0.0,1761043540.5611663,pid_13016,KL005,
21,34,-0.0926481579789718,0.0,0.0,-3.150037371285043,0.0,0.0,1761043540.5721674,pid_24656,KL002,
21,42,-0.0570275313563155,0.0,0.0,-2.3951563169652546,0.0,0.0,1761043540.5811677,pid_21496,KL005,
24,16,-0.0705319781912262,0.0,0.0,-1.1285116510596198,0.0,0.0,1761043540.5923889,pid_6940,KL001,
23,31,-0.0623203320723866,0.0,0.0,-1.9319302942439864,0.0,0.0,1761043540.595925,pid_19800,KL003,
23,35,-0.0450851562222064,0.0,0.0,-1.577980467777226,0.0,0.0,1761043540.5986,pid_6532,KL005,
23,17,-0.0696458567442087,0.0,0.0,-1.183979564651548,0.0,0.0,1761043540.6041143,pid_4564,KL004,
27,32,-0.0619882258963895,0.0,0.0,-1.983623228684467,0.0,0.0,1761043540.609119,pid_30024,KL001,
24,18,-0.0541221580849929,0.0,0.0,-0.9741988455298738,0.0,0.0,1761043540.6211188,pid_6940,KL002,
23,33,-0.1054960201588928,0.0,0.0,-3.481368665243464,0.0,0.0,1761043540.6221166,pid_19800,KL001,
24,19,-0.055395089912672,0.0,0.0,-1.0525067083407684,0.0,0.0,1761043540.6361158,pid_6940,KL006,
20,37,-0.0646633810359355,0.027027027027027,0.0,-2.392545098329616,1.0,0.0,1761043540.6466317,pid_30352,KL004,
27,33,-0.0650596130440898,0.0,0.0,-2.146967230454964,0.0,0.0,1761043540.650864,pid_2444,KL004,
24,54,-0.1040391807929096,0.0,0.0,-5.61811576281712,0.0,0.0,1761043540.6548717,pid_15904,KL004,
20,33,-0.0575859033683068,0.0,-0.0606060606060606,-1.9003348111541272,0.0,-2.0,1761043540.6777866,pid_1620,KL001,
20,39,-0.0652387087391038,0.0,0.0,-2.5443096408250483,0.0,0.0,1761043540.6777866,pid_30352,KL005,
21,38,-0.1016487772113968,0.0,0.0,-3.8626535340330816,0.0,0.0,1761043540.6837893,pid_13016,KL002,
23,23,-0.0570855704066769,0.0,0.0,-1.3129681193535687,0.0,0.0,1761043540.6921356,pid_4564,KL003,
21,41,-0.1044866585967054,0.0,0.0,-4.283953002464924,0.0,0.0,1761043540.7007458,pid_2720,KL005,
21,18,-0.0863852748071632,0.0,0.0,-1.5549349465289384,0.0,0.0,1761043540.7057476,pid_10228,KL005,
21,42,-0.0468008414082712,0.0,0.0,-1.9656353391473933,0.0,0.0,1761043540.7077453,pid_24656,KL006,
27,37,-0.0630115829352783,0.0,0.0,-2.331428568605298,0.0,0.0,1761043540.7122583,pid_2444,KL001,
23,25,-0.0815741120448322,0.0,0.0,-2.0393528011208057,0.0,0.0,1761043540.719424,pid_4564,KL001,
21,43,-0.0622134308941585,0.0,0.0,-2.675177528448818,0.0,0.0,1761043540.7214236,pid_24656,KL001,
27,39,-0.0753831876543771,0.0,0.0,-2.939944318520707,0.0,0.0,1761043540.7214236,pid_30024,KL005,
22,1,-0.0567552958874674,0.0,0.0,-0.0567552958874674,0.0,0.0,1761043540.7234235,pid_13016,KL004,
24,10,-0.0871426019182564,0.0,0.0,-0.8714260191825646,0.0,0.0,1761043540.7297995,pid_27492,KL001,
24,10,-0.0974305681015994,0.0,0.0,-0.9743056810159944,0.0,0.0,1761043540.7297995,pid_27492,KL002,
21,20,-0.0695734133404719,0.05,0.0,-1.3914682668094391,1.0,0.0,1761043540.7358088,pid_10228,KL001,
23,42,-0.0685335224032073,0.0,0.0,-2.8784079409347085,0.0,0.0,1761043540.743335,pid_19800,KL002,
24,27,-0.0678579752972378,0.0,0.0,-1.8321653330254213,0.0,0.0,1761043540.744341,pid_6940,KL004,
20,37,-0.0946301826032961,0.0,-0.054054054054054,-3.5013167563219576,0.0,-2.0,1761043540.7463446,pid_1620,KL003,
19,24,-0.0787417570444589,0.0,0.0,-1.8898021690670157,0.0,0.0,1761043540.7483466,pid_23300,KL001,
21,21,-0.0887660422923439,0.0,0.0,-1.8640868881392232,0.0,0.0,1761043540.7509222,pid_10228,KL002,
23,27,-0.0852522743311224,0.0,0.0,-2.3018114069403057,0.0,0.0,1761043540.7509222,pid_4564,KL005,
21,21,-0.0654146154617525,0.0,0.0,-1.3737069246968043,0.0,0.0,1761043540.7509222,pid_10228,KL006,
21,3,-0.0693579341281242,0.0,0.0,-0.2080738023843728,0.0,0.0,1761043540.7807436,pid_30352,KL004,
17,58,-0.1467896294735172,0.0,-0.0344827586206896,-8.513798509464,0.0,-2.0,1761043540.7860448,pid_26652,KL004,
24,30,-0.0968037232529788,0.0,0.0,-2.904111697589364,0.0,0.0,1761043540.7880478,pid_6940,KL005,
24,10,-0.0679906590397804,0.0,0.0,-0.6799065903978048,0.0,0.0,1761043540.7915492,pid_6532,KL004,
28,2,-0.0932848426322177,0.0,0.0,-0.1865696852644355,0.0,0.0,1761043540.7915492,pid_2444,KL006,
21,24,-0.0722613463862647,0.0,0.0,-1.7342723132703532,0.0,0.0,1761043540.7920551,pid_10228,KL003,
22,6,-0.1262835468538663,0.0,0.0,-0.7577012811231979,0.0,0.0,1761043540.8006504,pid_13016,KL002,
20,40,-0.0911413189110311,0.0,0.0,-3.6456527564412458,0.0,0.0,1761043540.8016503,pid_1620,KL006,
22,4,-0.0644564458059561,0.0,0.0,-0.2578257832238245,0.0,0.0,1761043540.8256583,pid_2720,KL004,
20,42,-0.1016809818915634,0.0,0.0,-4.270601239445664,0.0,0.0,1761043540.835272,pid_1620,KL005,
22,13,-0.0878613258600725,0.0,-0.0769230769230769,-1.1421972361809436,0.0,-1.0,1761043540.8509316,pid_21496,KL004,
24,14,-0.0543937058318297,0.0,0.0,-0.7615118816456169,0.0,0.0,1761043540.8579402,pid_556,KL001,
28,6,-0.1256761146356765,0.0,0.0,-0.7540566878140591,0.0,0.0,1761043540.8579402,pid_30024,KL004,
21,8,-0.1367755894635295,0.0,0.0,-1.0942047157082366,0.0,0.0,1761043540.8653872,pid_30352,KL005,
24,15,-0.0612954460455067,0.0666666666666666,0.0,-0.9194316906826018,1.0,0.0,1761043540.8769228,pid_556,KL004,
21,56,-0.1215346873747212,0.0,0.0,-6.805942492984389,0.0,0.0,1761043540.8814464,pid_24656,KL004,
28,8,-0.0846548929649193,0.0,0.0,-0.6772391437193549,0.0,0.0,1761043540.8909533,pid_30024,KL005,
24,21,-0.0725687288778081,0.0,0.0,-1.5239433064339711,0.0,0.0,1761043540.8934944,pid_27492,KL006,
18,6,-0.0616530753982186,0.0,-0.1666666666666666,-0.3699184523893119,0.0,-1.0,1761043540.910545,pid_26652,KL002,
18,6,-0.0849822849292206,0.0,0.0,-0.5098937095753239,0.0,0.0,1761043540.910545,pid_26652,KL004,
24,24,-0.0608909541077728,0.0,-0.0833333333333333,-1.4613828985865476,0.0,-2.0,1761043540.937607,pid_27492,KL003,
24,20,-0.1001824603431337,0.0,0.0,-2.0036492068626752,0.0,0.0,1761043540.946411,pid_6532,KL003,
23,39,-0.0649493178220848,0.0,0.0,-2.533023395061307,0.0,0.0,1761043540.957409,pid_4564,KL002,
25,9,-0.0868846659818586,0.0,0.0,-0.7819619938367283,0.0,0.0,1761043540.9584117,pid_6940,KL001,
24,26,-0.0972533314054596,0.0,0.0,-2.528586616541951,0.0,0.0,1761043540.964408,pid_27492,KL004,
24,21,-0.0677242549157791,0.0,0.0,-1.4222093532313616,0.0,0.0,1761043540.9664087,pid_556,KL002,
19,40,-0.0877974471290273,0.0,-0.05,-3.511897885161096,0.0,-2.0,1761043540.9780557,pid_23300,KL005,
28,14,-0.0552752587052957,0.0,0.0,-0.7738536218741403,0.0,0.0,1761043540.9790547,pid_30024,KL006,
18,11,-0.1507294517368116,0.0,-0.0909090909090909,-1.6580239691049274,0.0,-1.0,1761043540.9890575,pid_26652,KL001,
18,11,-0.112631287865309,0.0,0.0,-1.2389441665183996,0.0,0.0,1761043540.9890575,pid_26652,KL003,
25,15,-0.0687249123462111,0.0,0.0,-1.0308736851931677,0.0,0.0,1761043540.9956083,pid_15904,KL001,
22,12,-0.069095914549831,0.0,0.0,-0.8291509745979719,0.0,0.0,1761043540.9976077,pid_2720,KL006,
22,9,-0.1302531812951114,0.0,0.0,-1.1722786316560032,0.0,0.0,1761043540.9996068,pid_10228,KL003,
28,12,-0.0873524567435032,0.0,0.0,-1.048229480922039,0.0,0.0,1761043541.0006073,pid_2444,KL001,
23,58,-0.1105609751886066,0.0,0.0,-6.412536560939186,0.0,0.0,1761043541.011413,pid_19800,KL004,
19,43,-0.1183261195298204,0.0,-0.0232558139534883,-5.088023139782281,0.0,-1.0,1761043541.018083,pid_23300,KL004,
19,44,-0.0577189153383524,0.0,-0.0681818181818181,-2.539632274887506,0.0,-3.0,1761043541.0306032,pid_23300,KL006,
22,11,-0.1008834407247645,0.0,0.0,-1.1097178479724097,0.0,0.0,1761043541.0320306,pid_10228,KL004,
25,13,-0.077557124182632,0.0,0.0,-1.008242614374216,0.0,0.0,1761043541.0335534,pid_6940,KL002,
28,18,-0.1013234005848315,0.0,0.0,-1.8238212105269676,0.0,0.0,1761043541.0375545,pid_30024,KL002,
22,15,-0.0820779102804391,0.0,0.0,-1.2311686542065872,0.0,0.0,1761043541.044063,pid_2720,KL001,
21,20,-0.0416625311445083,0.0,0.0,-0.833250622890166,0.0,0.0,1761043541.0475905,pid_30352,KL006,
24,26,-0.0667170876131327,0.0,0.0,-1.7346442779414504,0.0,0.0,1761043541.050592,pid_556,KL006,
21,8,-0.1281751901733747,0.0,0.0,-1.0254015213869976,0.0,0.0,1761043541.0599651,pid_1620,KL001,
22,26,-0.0527086214755053,0.0,0.0,-1.3704241583631382,0.0,0.0,1761043541.064998,pid_21496,KL001,
22,26,-0.0926588065808276,0.0,-0.1153846153846153,-2.4091289711015182,0.0,-3.0,1761043541.064998,pid_21496,KL002,
21,22,-0.0751259491696249,0.0,0.0,-1.6527708817317492,0.0,0.0,1761043541.0761347,pid_30352,KL003,
22,27,-0.0778786225679765,0.0,0.0,-2.102722809335366,0.0,0.0,1761043541.0786812,pid_21496,KL003,
24,28,-0.0722081593198842,0.0,0.0,-2.0218284609567583,0.0,0.0,1761043541.0856895,pid_556,KL003,
24,6,-0.0691010817713993,0.0,0.0,-0.4146064906283961,0.0,0.0,1761043541.0937316,pid_4564,KL002,
25,16,-0.076162006458988,0.0,0.0,-1.2185921033438083,0.0,0.0,1761043541.0987284,pid_6940,KL006,
25,20,-0.0688601380448826,0.0,0.0,-1.3772027608976525,0.0,0.0,1761043541.1033845,pid_15904,KL006,
28,23,-0.0671429150580058,0.0,0.0,-1.5442870463341336,0.0,0.0,1761043541.104384,pid_30024,KL001,
24,31,-0.0622359809336727,0.0,0.0,-1.929315408943856,0.0,0.0,1761043541.1083858,pid_6532,KL005,
21,25,-0.0788013947109616,0.0,0.0,-1.9700348677740405,0.0,0.0,1761043541.113387,pid_30352,KL001,
22,17,-0.1074954636930279,0.0,0.0,-1.8274228827814751,0.0,0.0,1761043541.1213849,pid_10228,KL005,
25,21,-0.0772292145071798,0.0,-0.0476190476190476,-1.6218135046507771,0.0,-1.0,1761043541.1233838,pid_15904,KL003,
24,5,-0.0614578285969119,0.0,0.0,-0.3072891429845599,0.0,0.0,1761043541.1269202,pid_19800,KL006,
22,23,-0.0814787949267667,0.0,0.0,-1.874012283315636,0.0,0.0,1761043541.1344404,pid_13016,KL006,
24,40,-0.0607563876708945,0.0,-0.05,-2.430255506835781,0.0,-2.0,1761043541.137439,pid_27492,KL005,
20,5,-0.0397822725128872,0.0,0.0,-0.1989113625644363,0.0,0.0,1761043541.1414418,pid_23300,KL004,
21,28,-0.0669965322268936,0.0,0.0,-1.875902902353022,0.0,0.0,1761043541.1569805,pid_30352,KL002,
24,32,-0.070643124505619,0.0,0.0,-2.260579984179809,0.0,0.0,1761043541.1584878,pid_556,KL005,
25,23,-0.1222093018362624,0.0,-0.1739130434782608,-2.810813942234036,0.0,-4.0,1761043541.162498,pid_15904,KL004,
18,21,-0.0544971558831015,0.0,-0.1428571428571428,-1.1444402735451324,0.0,-3.0,1761043541.1665745,pid_26652,KL005,
24,36,-0.0710862428412725,0.0,0.0,-2.5591047422858133,0.0,0.0,1761043541.1775951,pid_6532,KL001,
22,21,-0.082846397814655,0.0,0.0,-1.7397743541077548,0.0,0.0,1761043541.1775951,pid_10228,KL006,
24,36,-0.0631489753231093,0.0,0.0,-2.2733631116319364,0.0,0.0,1761043541.1775951,pid_6532,KL006,
25,24,-0.072066066031042,0.0,0.0,-1.72958558474501,0.0,0.0,1761043541.1795952,pid_15904,KL005,
20,8,-0.0893328153106323,0.0,0.0,-0.714662522485059,0.0,0.0,1761043541.1911032,pid_23300,KL006,
22,26,-0.0726154661414622,0.0,0.0,-1.888002119678019,0.0,0.0,1761043541.200638,pid_2720,KL005,
22,27,-0.0736769393866777,0.0,0.0,-1.9892773634402985,0.0,0.0,1761043541.2086408,pid_13016,KL003,
22,27,-0.0748681525528022,0.0,-0.037037037037037,-2.021440118925661,0.0,-1.0,1761043541.2086408,pid_13016,KL005,
25,1,-0.0826764814074335,0.0,0.0,-0.0826764814074335,0.0,0.0,1761043541.2151434,pid_556,KL004,
20,10,-0.0822291600494484,0.0,0.0,-0.822291600494484,0.0,0.0,1761043541.2216792,pid_23300,KL003,
25,23,-0.1034108143532183,0.0,-0.0434782608695652,-2.3784487301240227,0.0,-1.0,1761043541.2332523,pid_6940,KL004,
24,15,-0.1500894271225248,0.0,0.0,-2.251341406837873,0.0,0.0,1761043541.2375095,pid_4564,KL003,
24,12,-0.0646811567961521,0.0,0.0,-0.776173881553826,0.0,0.0,1761043541.2385082,pid_19800,KL003,
22,14,-0.0981322886960902,0.0,0.0,-1.373852041745264,0.0,0.0,1761043541.2436635,pid_24656,KL005,
24,16,-0.1583084824319348,0.0,0.0,-2.532935718910958,0.0,0.0,1761043541.2521863,pid_4564,KL004,
25,24,-0.0844833900012456,0.0,-0.0416666666666666,-2.0276013600298954,0.0,-1.0,1761043541.2531877,pid_6940,KL003,
24,44,-0.1041582292577156,0.0,0.0,-4.582962087339489,0.0,0.0,1761043541.2759104,pid_6532,KL002,
22,16,-0.1363178521296844,0.0,0.0,-2.181085634074951,0.0,0.0,1761043541.2779102,pid_24656,KL002,
22,16,-0.0546300722819041,0.0,0.0,-0.8740811565104663,0.0,0.0,1761043541.2779102,pid_24656,KL006,
22,6,-0.061333279031623,0.0,0.0,-0.3679996741897382,0.0,0.0,1761043541.2799094,pid_30352,KL001,
22,32,-0.0752136622653612,0.0,0.0,-2.4068371924915595,0.0,0.0,1761043541.2859108,pid_2720,KL003,
22,17,-0.0523850568472006,0.0,0.0,-0.8905459664024102,0.0,0.0,1761043541.292434,pid_24656,KL003,
22,7,-0.0600363894721774,0.0,0.0,-0.4202547263052422,0.0,0.0,1761043541.2954454,pid_30352,KL006,
24,20,-0.0538154471477272,0.0,0.0,-1.0763089429545456,0.0,0.0,1761043541.3064554,pid_4564,KL001,
18,32,-0.0711971891919284,0.0,-0.09375,-2.27831005414171,0.0,-3.0,1761043541.3199754,pid_26652,KL006,
20,16,-0.065802396006632,0.0,0.0,-1.0528383361061124,0.0,0.0,1761043541.320976,pid_23300,KL001,
25,28,-0.0696747140653952,0.0,0.0,-1.950891993831067,0.0,0.0,1761043541.3234866,pid_6940,KL005,
22,31,-0.0865472446106318,0.0,0.0,-2.6829645829295874,0.0,0.0,1761043541.3343775,pid_10228,KL002,
24,23,-0.0803536068546572,0.0,0.0,-1.848132957657116,0.0,0.0,1761043541.344902,pid_4564,KL005,
22,36,-0.0538199455204494,0.0,0.0,-1.9375180387361808,0.0,0.0,1761043541.3528993,pid_2720,KL002,
24,20,-0.0919379247525279,0.0,0.0,-1.8387584950505595,0.0,0.0,1761043541.3569868,pid_19800,KL002,
24,27,-0.0606305944096742,0.0,0.0,-1.6370260490612052,0.0,0.0,1761043541.3941324,pid_4564,KL006,
28,47,-0.0722151334308471,0.0,0.0,-3.3941112712498174,0.0,0.0,1761043541.402755,pid_30024,KL003,
25,12,-0.0569670077976132,0.0,0.0,-0.6836040935713592,0.0,0.0,1761043541.4077518,pid_27492,KL005,
25,7,-0.0678120134906151,0.0,-0.1428571428571428,-0.4746840944343063,0.0,-1.0,1761043541.4157538,pid_6532,KL002,
19,5,-0.0842495273758587,0.0,0.0,-0.4212476368792939,0.0,0.0,1761043541.422386,pid_26652,KL006,
21,25,-0.0932156833386996,0.0,-0.2,-2.330392083467492,0.0,-5.0,1761043541.4353962,pid_1620,KL003,
25,41,-0.065172097585954,0.0,-0.073170731707317,-2.672056001024117,0.0,-3.0,1761043541.4373956,pid_15904,KL002,
24,26,-0.059131052100057,0.0,0.0,-1.5374073546014837,0.0,0.0,1761043541.440395,pid_19800,KL001,
22,44,-0.0671346559673955,0.0,-0.0227272727272727,-2.953924862565405,0.0,-1.0,1761043541.4459126,pid_13016,KL001,
22,16,-0.0954144727434338,0.0,0.0,-1.5266315638949417,0.0,0.0,1761043541.4664018,pid_30352,KL004,
20,24,-0.1106246035376212,0.0,0.0,-2.654990484902911,0.0,0.0,1761043541.471413,pid_23300,KL005,
28,37,-0.0884066091863775,0.0,0.0,-3.2710445398959704,0.0,0.0,1761043541.490931,pid_2444,KL005,
22,41,-0.0724039001029251,0.0,0.0,-2.968559904219931,0.0,0.0,1761043541.501955,pid_10228,KL001,
28,38,-0.0735229444034484,0.0,0.0,-2.793871887331042,0.0,0.0,1761043541.5089664,pid_2444,KL002,
24,32,-0.0703404954628988,0.0,0.0,-2.250895854812763,0.0,0.0,1761043541.5197592,pid_19800,KL005,
22,56,-0.0934048119519765,0.0,0.0,-5.230669469310689,0.0,0.0,1761043541.5332887,pid_21496,KL005,
21,30,-0.0575597047148889,0.0,-0.1333333333333333,-1.726791141446668,0.0,-4.0,1761043541.5352924,pid_1620,KL004,
25,19,-0.0586085732129404,0.0,0.0,-1.113562891045868,0.0,0.0,1761043541.5392883,pid_27492,KL004,
25,19,-0.0762856714009414,0.0,-0.1052631578947368,-1.4494277566178877,0.0,-2.0,1761043541.5392883,pid_27492,KL006,
25,15,-0.0519393300199403,0.0,0.0,-0.779089950299105,0.0,0.0,1761043541.540291,pid_6532,KL005,
24,35,-0.0514107158204672,0.0,0.0,-1.799375053716354,0.0,0.0,1761043541.558056,pid_19800,KL004,
28,41,-0.0888659961630567,0.0,0.0,-3.643505842685327,0.0,0.0,1761043541.5600555,pid_2444,KL003,
26,6,-0.0489216017783423,0.0,0.0,-0.2935296106700541,0.0,0.0,1761043541.562052,pid_15904,KL003,
26,9,-0.0944745826062483,0.0,0.0,-0.8502712434562348,0.0,0.0,1761043541.564053,pid_6940,KL001,
26,7,-0.0767304715502569,0.0,0.0,-0.5371133008517989,0.0,0.0,1761043541.5786965,pid_15904,KL002,
25,9,-0.0688113840091125,0.0,0.0,-0.6193024560820132,0.0,0.0,1761043541.5796945,pid_4564,KL002,
25,18,-0.0560778747803017,0.0,0.0,-1.0094017460454303,0.0,0.0,1761043541.584699,pid_6532,KL003,
29,9,-0.1922080695534236,0.0,0.0,-1.7298726259808124,0.0,0.0,1761043541.5896945,pid_30024,KL003,
22,39,-0.0710129149241927,0.0,0.0,-2.769503682043518,0.0,0.0,1761043541.5957315,pid_24656,KL001,
25,23,-0.0825791872195713,0.0,-0.0434782608695652,-1.8993213060501408,0.0,-1.0,1761043541.5967329,pid_27492,KL001,
23,14,-0.0585783913759839,0.0,0.0,-0.8200974792637753,0.0,0.0,1761043541.6101751,pid_2720,KL002,
23,14,-0.0614733321028129,0.0,0.0,-0.8606266494393818,0.0,0.0,1761043541.6101751,pid_2720,KL003,
23,4,-0.1757279293538568,0.0,0.0,-0.7029117174154275,0.0,0.0,1761043541.6209426,pid_10228,KL004,
26,12,-0.0800371183478758,0.0,0.0,-0.9604454201745096,0.0,0.0,1761043541.6268878,pid_6940,KL006,
