episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,7,-0.006028271822600223,0.25741168378052887,0.0,0.0,-0.04219790275820156,1.801881786463702,0.0,0.0,0,1761136929.628114
2,6,-0.013072410258770472,0.28838123522212084,0.0,-0.3145460137718427,-0.07843446155262283,1.7302874113327251,0.0,-1.8872760826310562,0,1761136931.871469
3,4,-0.015491013579353455,0.04446523069622316,0.0,0.0,-0.06196405431741382,0.17786092278489263,0.0,0.0,0,1761136932.9408088
4,23,-0.007016065193941573,0.10752096083741744,0.0,-0.009740440353365779,-0.16136949946065618,2.472982099260601,0.0,-0.2240301281274129,0,1761136937.280304
5,5,-0.010098362599918451,0.33982170676826773,0.0,0.0,-0.05049181299959226,1.6991085338413385,0.0,0.0,0,1761136937.9265604
6,25,-0.016593259763355562,0.08771953139140642,0.0,-0.16580170189066018,-0.41483149408388903,2.1929882847851605,0.0,-4.145042547266504,0,1761136942.3726442
7,3,-0.006326887791987098,0.5363158996460554,0.0,0.0,-0.018980663375961295,1.6089476989381661,0.0,0.0,0,1761136942.7999635
8,12,-0.0063618853627103004,0.16958715887993628,0.0,0.0,-0.0763426243525236,2.0350459065592355,0.0,0.0,0,1761136946.1824048
9,36,-0.020706927377809416,0.06488910629586447,-0.16666666666666666,-0.164544808317832,-0.7454493856011389,2.336007826651121,-6.0,-5.923613099441952,1,1761136951.1768324
10,19,-0.007156034651051851,0.12374841639307842,0.0,-0.03380394182719132,-0.13596465836998517,2.35121991146849,0.0,-0.642274894716635,0,1761136953.3431642
