episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,13,-0.0032741748304936785,0.07692307692307693,0.0,-0.04256427279641782,1.0,0.0,0,1761079249.3818266
2,18,-0.005102226660645253,0.05555555555555555,0.0,-0.09184007989161456,1.0,0.0,0,1761079251.992608
3,8,-0.0021834464522806586,0.125,0.0,-0.01746757161824527,1.0,0.0,0,1761079253.0739143
4,16,-0.025398406549225476,0.0625,0.0,-0.4063745047876076,1.0,0.0,0,1761079255.4981837
5,4,-0.010995645712559982,0.25,0.0,-0.043982582850239926,1.0,0.0,0,1761079256.4372404
6,20,-0.008709984844965813,0.05,0.0,-0.17419969689931628,1.0,0.0,0,1761079260.373483
7,10,-0.032080253773501835,0.1,-0.2,-0.3208025377350184,1.0,-2.0,2,1761079261.7861996
8,14,-0.004351542142434046,0.07142857142857142,0.0,-0.060921589994076646,1.0,0.0,0,1761079264.8109944
9,3,-0.040438902495746186,0.3333333333333333,0.0,-0.12131670748723855,1.0,0.0,0,1761079265.3037336
10,20,-0.01461377003398806,0.05,-0.1,-0.2922754006797612,1.0,-2.0,2,1761079269.586933
