episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,12,-0.05589585355818222,0.4334246390827088,0.0,-0.6707502426981866,5.201095668992505,0.0,1760695724.8123846
2,27,-0.032189922305162225,0.01165753777257494,0.0,-0.8691279022393801,0.3147535198595234,0.0,1760695735.1489496
3,29,-0.05502348602205179,0.18555261299666545,-0.10344827586206896,-1.595681094639502,5.381025776903298,-3.0,1760695743.43477
4,4,-0.057894283810875594,1.2674467727955878,0.0,-0.23157713524350237,5.069787091182351,0.0,1760695746.7447
5,49,-0.03802582338160127,0.11369002297137439,-0.061224489795918366,-1.8632653456984625,5.570811125597345,-3.0,1760695759.4340582
6,58,-0.03266498518057106,0.09880836651787718,0.0,-1.8945691404731215,5.730885258036876,0.0,1760695767.3049624
7,47,-0.04660078551775337,0.11996639355472488,0.0,-2.1902369193344082,5.63842049707207,0.0,1760695772.5319326
8,49,-0.03992484486033645,0.013000872960859283,0.0,-1.9563173981564859,0.6370427750821048,0.0,1760695782.2912722
9,19,-0.03418115775562837,0.27920443183608346,0.0,-0.649441997356939,5.304884204885585,0.0,1760695787.089375
10,13,-0.059834183370054576,0.3974968607935444,-0.07692307692307693,-0.7778443838107095,5.167459190316078,-1.0,1760695791.7462518
