episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,pid,agent
2,6,-0.1471726073690516,0.0046054976595465,0.0,-0.8830356442143096,0.0276329859572794,0.0,pid_46344,KL003
3,71,-0.1875146362922085,-0.0039646625576126,0.0,-13.313539176746806,-0.2814910415904956,0.0,pid_46344,KL003
4,29,-0.1553583033385892,0.0008375651945546,0.0,-4.505390796819089,0.0242893906420841,0.0,pid_46344,KL003
5,15,-0.0442951870461425,0.0219454627783574,0.0,-0.6644278056921376,0.3291819416753615,0.0,pid_46344,KL003
6,10,-0.0721509450884454,0.0181511740537022,0.0,-0.7215094508844546,0.1815117405370228,0.0,pid_46344,KL003
7,24,-0.202539229517315,-0.0077057701088665,-0.0833333333333333,-4.860941508415562,-0.1849384826127976,-2.0,pid_46344,KL003
8,79,-0.1005370812605509,0.0093503297588422,0.0,-7.942429419583528,0.7386760509485365,0.0,pid_46344,KL003
1,10,-0.0460523807624388,0.0214259517000453,0.0,-0.460523807624388,0.2142595170004532,0.0,pid_11648,KL004
2,17,-0.2306509291145092,-0.0121195765394295,0.0,-3.9210657949466574,-0.2060328011703026,0.0,pid_11648,KL004
3,45,-0.1473731068992024,0.0023696378831448,-0.0222222222222222,-6.6317898104641095,0.1066337047415174,-1.0,pid_11648,KL004
4,17,-0.1616462308321817,0.0004384248491825,0.0,-2.747985924147089,0.0074532224361025,0.0,pid_11648,KL004
5,25,-0.0572919074426869,0.0199505344192679,0.0,-1.4322976860671726,0.4987633604816995,0.0,pid_11648,KL004
6,65,-0.1439978190149299,0.0027501613625794,-0.0307692307692307,-9.359858235970442,0.1787604885676644,-2.0,pid_11648,KL004
1,5,-0.0398008465949685,10.018381337914692,-0.2,-0.1990042329748429,50.091906689573456,-1.0,pid_16836,KL004
2,15,-0.1709051921305796,-0.0015509200067262,0.0,-2.5635778819586945,-0.023263800100894,0.0,pid_16836,KL004
3,39,-0.1744679072696735,-0.0026570664940002,-0.0256410256410256,-6.804248383517269,-0.1036255932660102,-1.0,pid_16836,KL004
4,24,-0.1001384636294968,0.0100472695352825,0.0,-2.403323127107924,0.2411344688467809,0.0,pid_16836,KL004
5,12,-0.0809943875745232,0.0165342415416864,0.0,-0.9719326508942788,0.1984108985002378,0.0,pid_16836,KL004
6,32,-0.1525908940282785,0.001882690574275,0.0,-4.882908608904913,0.0602460983768002,0.0,pid_16836,KL004
1,16,-0.1469710147234401,0.0034186155625066,0.0,-2.351536235575043,0.0546978490001057,0.0,pid_17420,KL004
2,17,-0.0694470898662351,0.0172697639797766,0.0,-1.1806005277259972,0.2935859876562025,0.0,pid_17420,KL004
3,45,-0.1346662392941898,0.0041622369961227,-0.0222222222222222,-6.059980768238543,0.1873006648255245,-1.0,pid_17420,KL004
4,11,-0.1425543909623752,0.0039969537787838,0.0,-1.568098300586127,0.0439664915666224,0.0,pid_17420,KL004
5,56,-0.2064844953593128,-0.0070819924540993,-0.0357142857142857,-11.56313174012152,-0.3965915774295662,-2.0,pid_17420,KL004
6,11,-0.1211128584625709,0.0092987066121847,0.0,-1.3322414430882807,0.1022857727340322,0.0,pid_17420,KL004
7,14,-0.1473046125020573,0.0021433586833262,0.0,-2.0622645750288027,0.0300070215665673,0.0,pid_17420,KL004
8,35,-0.0482153841401932,0.0173225652335157,-0.1428571428571428,-1.6875384449067623,0.60628978317305,-5.0,pid_17420,KL004
9,3,-0.279587179286512,-0.0114673763092096,0.0,-0.8387615378595361,-0.0344021289276288,0.0,pid_17420,KL004
10,10,-0.1883538399031947,-0.0047017555371483,0.0,-1.8835383990319472,-0.0470175553714833,0.0,pid_17420,KL004
11,24,-0.116608229801316,0.0081847722085469,0.0,-2.7985975152315854,0.1964345330051269,0.0,pid_17420,KL004
1,18,-0.1209430273162414,0.0061781654569,0.0,-2.176974491692347,0.1112069782242011,0.0,pid_18076,KL004
2,39,-0.1413497529176244,0.0039698989810903,0.0,-5.512640363787352,0.1548260602625226,0.0,pid_18076,KL004
3,15,-0.1978046828790724,-0.0056073650293651,0.0,-2.9670702431860865,-0.0841104754404772,0.0,pid_18076,KL004
4,132,-0.1675288668363613,-0.0013431160071552,0.0,-22.1138104223997,-0.177291312944488,0.0,pid_18076,KL004
1,65,-0.1859571816123996,-0.0049676396262062,0.0,-12.087216804805976,-0.3228965757034062,0.0,pid_23452,KL004
2,120,-0.1739937586356481,-0.0025758973998008,0.0,-20.87925103627778,-0.3091076879761079,0.0,pid_23452,KL004
3,55,-0.192015913135459,-0.0052083263803824,-0.0909090909090909,-10.560875222450244,-0.2864579509210371,-5.0,pid_23452,KL004
4,9,-0.062292326470704,0.0183751215389652,0.0,-0.5606309382363361,0.1653760938506868,0.0,pid_23452,KL004
5,34,-0.1800837912504117,-0.0038198538344555,0.0,-6.122848902513998,-0.1298750303714879,0.0,pid_23452,KL004
6,4,-0.0538678706089795,0.0224826895506748,0.0,-0.2154714824359183,0.0899307582026994,0.0,pid_23452,KL004
7,27,-0.1223835901140395,0.007131847010371,0.0,-3.3043569330790667,0.1925598692800183,0.0,pid_23452,KL004
8,71,-0.1558871589446402,0.0005815285326186,-0.0422535211267605,-11.067988285069454,0.0412885258159225,-3.0,pid_23452,KL004
1,91,-0.169536366753682,-0.001692852571947,0.0,-15.427809374585069,-0.1540495840471812,0.0,pid_31448,KL004
2,32,-0.1560119001115815,0.0037932257315311,0.0,-4.992380803570609,0.121383223408997,0.0,pid_31448,KL004
3,23,-0.2341270259191576,-0.0122556868739123,0.0,-5.384921596140625,-0.2818807980999839,0.0,pid_31448,KL004
4,16,-0.2251882404260115,-0.0109512192297194,0.0,-3.603011846816185,-0.1752195076755108,0.0,pid_31448,KL004
5,40,-0.1466643164443038,0.0031454650032384,-0.025,-5.866572657772153,0.1258186001295398,-1.0,pid_31448,KL004
6,11,-0.0633128178321913,0.0177824862717535,0.0,-0.6964409961541045,0.1956073489892895,0.0,pid_31448,KL004
7,63,-0.1790190458938915,-0.0041215030485128,0.0,-11.278199891315166,-0.2596546920563068,0.0,pid_31448,KL004
1,33,-0.1548965188772302,0.0016106956113095,-0.0303030303030303,-5.111585122948597,0.0531529551732141,-1.0,pid_34036,KL004
2,16,-0.0849359677587075,0.0153466794215384,0.0,-1.3589754841393211,0.2455468707446149,0.0,pid_34036,KL004
3,35,-0.1155834395388384,0.0082442275397418,0.0,-4.045420383859347,0.2885479638909647,0.0,pid_34036,KL004
4,38,-0.2331491367276589,-0.0137561447429837,0.0,-8.859667195651038,-0.5227335002333842,0.0,pid_34036,KL004
1,96,-0.1751074070340282,-0.003133898208465,0.0,-16.810311075266714,-0.3008542280126425,0.0,pid_41652,KL004
2,17,-0.1905822312069881,-0.0035113454581048,0.0,-3.2398979305187985,-0.0596928727877819,0.0,pid_41652,KL004
3,63,-0.1455876716095444,0.0024961404858641,0.0,-9.1720233114013,0.1572568506094434,0.0,pid_41652,KL004
4,77,-0.1196004987836059,0.004526731368767,0.0,-9.20923840633766,0.3485583153950657,0.0,pid_41652,KL004
1,13,-0.0597561726582857,3.8657295189345287,-0.0769230769230769,-0.7768302445577152,50.25448374614887,-1.0,pid_43192,KL004
2,18,-0.1313217205719961,0.0058087400827061,0.0,-2.3637909702959297,0.1045573214887098,0.0,pid_43192,KL004
3,13,-0.119961667931033,0.0082754169796661,-0.0769230769230769,-1.5595016831034292,0.1075804207356597,-1.0,pid_43192,KL004
4,11,-0.1997019446034766,-0.004150162512415,0.0,-2.196721390638243,-0.0456517876365659,0.0,pid_43192,KL004
5,36,-0.0953417624299464,0.0125263316728987,0.0,-3.432303447478073,0.4509479402243535,0.0,pid_43192,KL004
6,21,-0.0889813204447043,0.0136024068892245,-0.1428571428571428,-1.868607729338792,0.2856505446737145,-3.0,pid_43192,KL004
7,69,-0.1971465550441799,-0.0067242280773499,0.0,-13.603112298048416,-0.4639717373371435,0.0,pid_43192,KL004
1,11,-0.1016182565994855,0.0127625492632486,0.0,-1.1178008225943414,0.1403880418957355,0.0,pid_44300,KL004
2,80,-0.1559259619101279,0.0003064265807549,0.0,-12.474076952810233,0.0245141264603989,0.0,pid_44300,KL004
3,33,-0.1473413644575513,0.0033826860638334,0.0,-4.862265027099194,0.1116286401065035,0.0,pid_44300,KL004
4,4,-0.1088857467930976,0.0143071112729665,0.0,-0.4355429871723906,0.0572284450918662,0.0,pid_44300,KL004
5,16,-0.1022510509017174,0.0109273678985868,0.0,-1.6360168144274798,0.1748378863773891,0.0,pid_44300,KL004
6,57,-0.1729496147515266,-0.001652479697488,0.0,-9.858128040837018,-0.0941913427568215,0.0,pid_44300,KL004
1,49,-0.1642419289666053,-0.0009959135364759,-0.0204081632653061,-8.04785451936366,-0.0487997632873232,-1.0,pid_46344,KL004
2,15,-0.1663455825954176,-0.0009031040891168,0.0,-2.4951837389312645,-0.0135465613367523,0.0,pid_46344,KL004
3,16,-0.2010974036092184,-0.0065930345369729,-0.3125,-3.2175584577474945,-0.105488552591567,-5.0,pid_46344,KL004
4,48,-0.139216975699377,0.0026028141708944,0.0,-6.682414833570097,0.1249350802029339,0.0,pid_46344,KL004
5,4,-0.0916652363134728,0.0165598767559238,0.0,-0.3666609452538912,0.0662395070236952,0.0,pid_46344,KL004
6,7,-0.1009910205246723,0.0135571463947672,0.0,-0.7069371436727061,0.0949000247633709,0.0,pid_46344,KL004
7,5,-0.1257309540714987,0.0095982746442029,0.0,-0.6286547703574936,0.0479913732210147,0.0,pid_46344,KL004
8,33,-0.0866024119844295,0.0136557000501039,0.0,-2.8578795954861738,0.4506381016534305,0.0,pid_46344,KL004
9,22,-0.13036749137453,0.0062898833671833,0.0,-2.868084810239661,0.1383774340780326,0.0,pid_46344,KL004
10,60,-0.0934670088087015,0.0124864486882021,0.0,-5.6080205285220925,0.7491869212921302,0.0,pid_46344,KL004
1,54,-0.2265241493642195,-0.0121604923485454,0.0,-12.232304065667858,-0.6566665868214552,0.0,pid_6784,KL004
2,108,-0.1755240758732489,-0.0024911920836105,0.0,-18.95660019431088,-0.2690487450299414,0.0,pid_6784,KL004
1,40,-0.1493721250425904,0.0016682079895256,-0.025,-5.974885001703618,0.0667283195810264,-1.0,pid_9800,KL004
2,67,-0.1973378990687304,-0.007030510903916,0.0,-13.221639237604938,-0.4710442305623765,0.0,pid_9800,KL004
3,8,-0.1244802645985743,0.0075731496757316,0.0,-0.9958421167885948,0.0605851974058528,0.0,pid_9800,KL004
4,33,-0.1606422733582298,0.0010472736672832,0.0,-5.301195020821585,0.034560031020347,0.0,pid_9800,KL004
5,200,-0.1641173423225551,-0.0012813237918008,-0.005,-32.823468464511016,-0.2562647583601734,-1.0,pid_9800,KL004
6,27,-0.0705954144412616,0.0161091644785316,0.0,-1.906076189914064,0.4349474409203541,0.0,pid_9800,KL004
1,11,-0.1518393845362147,0.0028087047278318,0.0,-1.670233229898362,0.0308957520061505,0.0,pid_1008,KL005
2,29,-0.1707906526646291,-0.0021046445101638,0.0,-4.952928927274245,-0.0610346907947514,0.0,pid_1008,KL005
3,28,-0.1726150851802764,-0.0023503085496437,-0.0357142857142857,-4.83322238504774,-0.0658086393900259,-1.0,pid_1008,KL005
4,15,-0.0915098405633809,0.0138765305506638,0.0,-1.3726476084507135,0.2081479582599577,0.0,pid_1008,KL005
5,18,-0.1021961435940269,0.0100478659289411,0.0,-1.8395305846924848,0.1808615867209398,0.0,pid_1008,KL005
6,52,-0.098232505175857,0.0116820801733555,-0.0192307692307692,-5.108090269144566,0.6074681690144897,-1.0,pid_1008,KL005
1,15,-0.0974069478099092,0.014564219679134,0.0,-1.461104217148638,0.2184632951870106,0.0,pid_16836,KL005
2,114,-0.1604510976163026,-0.0006377814665454,-0.0087719298245614,-18.2914251282585,-0.0727070871861786,-1.0,pid_16836,KL005
3,200,-0.1452008790882244,0.0027660192392397,0.0,-29.040175817644894,0.553203847847944,0.0,pid_16836,KL005
4,71,-0.1794242722394519,-0.0035181590891037,0.0,-12.739123329001083,-0.2497892953263697,0.0,pid_16836,KL005
5,30,-0.0754073595097546,0.0169972291491259,0.0,-2.262220785292641,0.5099168744737795,0.0,pid_16836,KL005
1,25,-0.1949307008151022,-0.0064787460303832,0.0,-4.873267520377556,-0.1619686507595806,0.0,pid_17420,KL005
2,31,-0.0687117601220455,0.0173280612315073,0.0,-2.130064563783411,0.5371698981767273,0.0,pid_17420,KL005
3,61,-0.1523066076996394,0.0013796362025597,-0.0327868852459016,-9.290703069678004,0.0841578083561448,-2.0,pid_17420,KL005
4,44,-0.1404770939350023,0.0042161082041346,0.0,-6.1809921331401005,0.1855087609819253,0.0,pid_17420,KL005
5,81,-0.1555160337101976,0.0006350275366898,-0.0246913580246913,-12.59679873052601,0.0514372304718798,-2.0,pid_17420,KL005
6,31,-0.079463436690655,0.0146816210781197,0.0,-2.4633665374103075,0.4551302534217109,0.0,pid_17420,KL005
1,52,-0.1343954107575064,0.0064507900606975,0.0,-6.988561359390335,0.335441083156273,0.0,pid_18076,KL005
2,14,-0.0908996039345588,0.011210018207662,0.0,-1.2725944550838242,0.1569402549072693,0.0,pid_18076,KL005
3,200,-0.1544596928001226,0.0007311473855312,0.0,-30.891938560024528,0.1462294771062453,0.0,pid_18076,KL005
1,17,-0.2493485739149119,-0.0129470885687351,0.0,-4.238925756553503,-0.220100505668497,0.0,pid_19340,KL005
2,21,-0.0774076428463484,0.0137767641405441,-0.0476190476190476,-1.6255604997733168,0.2893120469514266,-1.0,pid_19340,KL005
3,159,-0.1679962406689446,-0.000951404787918,0.0,-26.711402266362203,-0.1512733612789779,0.0,pid_19340,KL005
4,32,-0.047562784994297,0.0205559466936853,0.0,-1.5220091198175063,0.6577902941979323,0.0,pid_19340,KL005
1,24,-0.1550246023557219,0.0017132620806041,0.0,-3.720590456537327,0.0411182899345005,0.0,pid_31448,KL005
2,9,-0.1777154722965332,-0.002201194567478,0.0,-1.5994392506687989,-0.0198107511073025,0.0,pid_31448,KL005
3,41,-0.085751353955845,0.0132569957603841,0.0,-3.515805512189648,0.5435368261757488,0.0,pid_31448,KL005
4,10,-0.092975060464061,0.013721035283588,0.0,-0.9297506046406108,0.1372103528358807,0.0,pid_31448,KL005
5,43,-0.1787037581922438,-0.0029568079008311,0.0,-7.684261602266484,-0.1271427397357379,0.0,pid_31448,KL005
1,41,-0.1769331217648401,-0.0029513993560476,-0.048780487804878,-7.254257992358447,-0.1210073735979527,-2.0,pid_32180,KL005
2,57,-0.1815929056237007,-0.0043575028007325,-0.0350877192982456,-10.350795620550944,-0.2483776596417529,-2.0,pid_32180,KL005
1,59,-0.1880213801765128,-0.0044094065507237,-0.0169491525423728,-11.093261430414255,-0.2601549864927026,-1.0,pid_34036,KL005
2,30,-0.1442037388315893,0.003797321664033,0.0,-4.32611216494768,0.1139196499209926,0.0,pid_34036,KL005
3,60,-0.1727852203283298,-6.194149600286618e-05,0.0,-10.367113219699792,-0.0037164897601719,0.0,pid_34036,KL005
1,27,-0.1576697711283564,0.0006995119516319,0.0,-4.257083820465623,0.0188868226940632,0.0,pid_36744,KL005
2,73,-0.1280591132794949,0.0051387170153742,0.0,-9.348315269403132,0.3751263421223229,0.0,pid_36744,KL005
3,40,-0.1844949527240017,-0.0045343794167928,-0.15,-7.37979810896007,-0.181375176671714,-6.0,pid_36744,KL005
4,10,-0.1627886259105853,5.846068168290364e-05,0.0,-1.627886259105853,0.000584606816829,0.0,pid_36744,KL005
5,10,-0.1356068172510255,0.007000877374253,0.0,-1.3560681725102557,0.0700087737425305,0.0,pid_36744,KL005
6,23,-0.2019766258387041,-0.0062514140811892,0.0,-4.645462394290196,-0.1437825238673531,0.0,pid_36744,KL005
7,12,-0.1394966819419962,0.0042920098508235,0.0,-1.6739601833039548,0.0515041182098825,0.0,pid_36744,KL005
8,74,-0.130132971845057,0.0051976162896574,0.0,-9.62983991653422,0.3846236054346477,0.0,pid_36744,KL005
1,38,-0.153250906169241,0.0025804670887691,0.0,-5.823534434431162,0.0980577493732266,0.0,pid_41652,KL005
2,3,-0.1304824750908867,0.0167165579173991,0.0,-0.3914474252726601,0.0501496737521973,0.0,pid_41652,KL005
3,17,-0.1845799971978461,-0.0042077336815839,-0.1176470588235294,-3.137859952363385,-0.0715314725869276,-2.0,pid_41652,KL005
4,19,-0.1472400988598499,0.0055900476927979,0.0,-2.797561878337148,0.1062109061631618,0.0,pid_41652,KL005
5,17,-0.0726412117944336,0.0169349377070442,0.0,-1.234900600505371,0.2878939410197514,0.0,pid_41652,KL005
6,77,-0.1831177563798887,-0.003986267213194,-0.0259740259740259,-14.100067241251432,-0.3069425754159427,-2.0,pid_41652,KL005
1,9,-0.1576030755184415,0.0023927205733114,0.0,-1.4184276796659736,0.0215344851598034,0.0,pid_43192,KL005
2,14,-0.1343916810427135,0.0059869714904814,0.0,-1.8814835345979888,0.0838176008667408,0.0,pid_43192,KL005
3,9,-0.0481152713126796,0.021367184765106,0.0,-0.4330374418141169,0.1923046628859545,0.0,pid_43192,KL005
4,16,-0.1218888040468614,0.008639142967687,0.0,-1.9502208647497836,0.1382262874829935,0.0,pid_43192,KL005
5,109,-0.1410621273445786,0.0031957921113796,0.0,-15.375771880559066,0.3483413401403782,0.0,pid_43192,KL005
1,53,-0.1704013111297067,-0.0018876451195708,-0.0188679245283018,-9.031269489874454,-0.1000451913372539,-1.0,pid_44300,KL005
2,10,-0.1733622238068635,-0.0016745657734789,-0.5,-1.7336222380686357,-0.0167456577347893,-5.0,pid_44300,KL005
3,38,-0.0980154437432972,0.0113571544719109,0.0,-3.724586862245297,0.4315718699326167,0.0,pid_44300,KL005
4,24,-0.1396111625792044,0.0042981673383468,0.0,-3.350667901900907,0.1031560161203246,0.0,pid_44300,KL005
1,32,-0.2153663040087883,-0.0096719990611997,0.0,-6.891721728281226,-0.3095039699583918,0.0,pid_46344,KL005
2,42,-0.1810879187898169,-0.0033185142039567,0.0,-7.605692589172311,-0.1393775965661842,0.0,pid_46344,KL005
3,4,-0.0904306655818613,0.0194792555118729,0.0,-0.3617226623274454,0.0779170220474918,0.0,pid_46344,KL005
4,18,-0.1367362643330916,0.0054087211804661,0.0,-2.46125275799565,0.0973569812483912,0.0,pid_46344,KL005
5,22,-0.0872819745375214,0.013785112289059,0.0,-1.9202034398254728,0.3032724703592999,0.0,pid_46344,KL005
6,48,-0.1963559159248697,-0.0063067795442571,-0.0416666666666666,-9.425083964393746,-0.3027254181243437,-2.0,pid_46344,KL005
7,83,-0.1406830533672411,0.0042797096014387,-0.0240963855421686,-11.676693429481018,0.3552158969194132,-2.0,pid_46344,KL005
1,35,-0.1711269879253421,-0.0012107412608467,-0.0571428571428571,-5.9894445773869744,-0.0423759441296353,-2.0,pid_46668,KL005
2,63,-0.1046533230174344,0.0089169182735815,0.0,-6.593159350098369,0.5617658512356346,0.0,pid_46668,KL005
3,181,-0.1690743202877214,-0.001938314006365,0.0,-30.60245197207758,-0.3508348351520656,0.0,pid_46668,KL005
4,27,-0.0949950338062208,0.0128886368227978,-0.037037037037037,-2.564865912767962,0.3479931942155411,-1.0,pid_46668,KL005
1,1,-0.1052210708683847,0.0278275389922569,0.0,-0.1052210708683847,0.0278275389922569,0.0,pid_6784,KL005
2,12,-0.2247967646138197,-0.0109824722712728,0.0,-2.6975611753658364,-0.1317896672552743,0.0,pid_6784,KL005
3,103,-0.1398415389092052,0.0024046416027852,-0.0097087378640776,-14.403678507648138,0.2476780850868856,-1.0,pid_6784,KL005
1,33,-0.1825746106893205,-0.0038124846753863,-0.0606060606060606,-6.024962152747578,-0.125811994287749,-2.0,pid_9800,KL005
2,28,-0.1101621572520488,0.0074436211475114,-0.0357142857142857,-3.084540403057368,0.2084213921303196,-1.0,pid_9800,KL005
3,6,-0.1098445894985263,0.0121799702484653,0.0,-0.659067536991158,0.0730798214907919,0.0,pid_9800,KL005
4,83,-0.1324771431725313,0.003982309556079,-0.0120481927710843,-10.995602883320096,0.3305316931545604,-1.0,pid_9800,KL005
1,72,-0.1787385871092332,-0.0041025300704241,0.0,-12.869178271864792,-0.2953821650705371,0.0,pid_11648,KL006
2,52,-0.2297372229390493,-0.0101150315367847,0.0,-11.946335592830568,-0.5259816399128057,0.0,pid_11648,KL006
1,48,-0.1445019320272218,0.0014336329267295,-0.0625,-6.93609273730665,0.0688143804830176,-3.0,pid_16836,KL006
2,35,-0.2273018798197111,-0.0122451796257308,-0.0285714285714285,-7.955565793689888,-0.4285812869005808,-1.0,pid_16836,KL006
3,5,-0.1001929662167001,0.0171015805632503,0.0,-0.5009648310835005,0.0855079028162519,0.0,pid_16836,KL006
4,10,-0.1132477077060143,0.0106292345683281,0.0,-1.1324770770601431,0.1062923456832811,0.0,pid_16836,KL006
5,11,-0.0762156342346904,0.0181134974510938,0.0,-0.8383719765815947,0.1992484719620321,0.0,pid_16836,KL006
6,4,-0.0564721812079104,0.0227940561359327,0.0,-0.2258887248316418,0.0911762245437311,0.0,pid_16836,KL006
7,50,-0.1197315479764373,0.0063765253165079,0.0,-5.9865773988218685,0.3188262658253998,0.0,pid_16836,KL006
8,83,-0.1564250961777031,0.0007992921919854,0.0,-12.983282982749362,0.0663412519347899,0.0,pid_16836,KL006
1,11,-0.1570715181112753,0.0017762335132543,0.0,-1.727786699224028,0.0195385686457979,0.0,pid_17420,KL006
2,5,-0.1002244849669002,0.0146673786263123,0.0,-0.501122424834501,0.0733368931315615,0.0,pid_17420,KL006
3,26,-0.2086846811623472,-0.0091784015871446,-0.4230769230769231,-5.425801710221028,-0.2386384412657619,-11.0,pid_17420,KL006
4,15,-0.2186560120505667,-0.0096013632650539,0.0,-3.2798401807585007,-0.1440204489758091,0.0,pid_17420,KL006
5,13,-0.1828264307166896,-0.0022942130313639,0.0,-2.3767435993169657,-0.0298247694077312,0.0,pid_17420,KL006
6,28,-0.1422385545687077,0.0024498946627956,0.0,-3.982679527923816,0.0685970505582795,0.0,pid_17420,KL006
7,68,-0.195723919015632,-0.0067120121386191,0.0,-13.309226493062978,-0.456416825426102,0.0,pid_17420,KL006
1,38,-0.1904394823560203,-0.0049564978351548,0.0,-7.236700329528772,-0.1883469177358833,0.0,pid_19340,KL006
2,141,-0.1470736167421873,0.0022072676040729,0.0,-20.73737996064842,0.311224732174284,0.0,pid_19340,KL006
3,15,-0.1183233376711943,0.0097931857883318,0.0,-1.7748500650679149,0.1468977868249774,0.0,pid_19340,KL006
4,19,-0.0705965455890816,0.0174931271578024,0.0,-1.3413343661925508,0.3323694159982474,0.0,pid_19340,KL006
5,34,-0.114317198843522,0.009248016592809,-0.0294117647058823,-3.886784760679749,0.3144325641555068,-1.0,pid_19340,KL006
6,102,-0.1414392111852807,0.0027083117972142,0.0,-14.426799540898635,0.2762478033158566,0.0,pid_19340,KL006
1,26,-0.214845700775854,-0.0084894154055015,0.0,-5.585988220172206,-0.2207248005430392,0.0,pid_28052,KL006
2,10,-0.1245801079258371,0.007881429666903,0.0,-1.2458010792583711,0.0788142966690305,0.0,pid_28052,KL006
3,6,-0.0725616253060035,0.0188821680371153,0.0,-0.4353697518360213,0.1132930082226923,0.0,pid_28052,KL006
4,138,-0.163487383486766,-0.0012373043952175,0.0,-22.56125892117371,-0.1707480065400261,0.0,pid_28052,KL006
1,143,-0.1614926145945677,0.0003890809670981,0.0,-23.09344388702318,0.0556385782950321,0.0,pid_31448,KL006
2,29,-0.2179607767634362,-0.0105022028564344,-0.0344827586206896,-6.320862526139651,-0.3045638828366004,-1.0,pid_31448,KL006
3,80,-0.1825319739235567,-0.003206157040596,0.0,-14.60255791388454,-0.2564925632476876,0.0,pid_31448,KL006
1,42,-0.167922971440376,-0.0016625442419436,-0.0238095238095238,-7.052764800495791,-0.0698268581616335,-1.0,pid_32180,KL006
2,38,-0.1515780985840554,0.0015741174709683,-0.0263157894736842,-5.759967746194108,0.059816463896797,-1.0,pid_32180,KL006
3,52,-0.1852936435610696,-0.0046567893430271,0.0,-9.635269465175622,-0.2421530458374102,0.0,pid_32180,KL006
4,40,-0.090649694306913,0.0129678231062609,-0.075,-3.6259877722765226,0.518712924250438,-3.0,pid_32180,KL006
5,110,-0.1674196783117824,-0.0016315924208473,0.0,-18.416164614296072,-0.1794751662932088,0.0,pid_32180,KL006
6,2,-0.1875121754959531,0.008172135755071,0.0,-0.3750243509919062,0.016344271510142,0.0,pid_32180,KL006
7,74,-0.130765264092995,0.0062036443876153,-0.0135135135135135,-9.676629542881631,0.4590696846835329,-1.0,pid_32180,KL006
1,200,-0.1443584384131374,0.0025250694113644,0.0,-28.87168768262749,0.5050138822728878,0.0,pid_34036,KL006
1,17,-0.0800010265550753,0.0153811690469979,0.0,-1.3600174514362815,0.2614798737989655,0.0,pid_36744,KL006
2,27,-0.1978757525465327,-0.0068899475122079,0.0,-5.342645318756385,-0.1860285828296145,0.0,pid_36744,KL006
3,59,-0.1317293631931349,0.0043008592085778,-0.0847457627118644,-7.772032428394961,0.253750693306093,-5.0,pid_36744,KL006
4,16,-0.2135599459803761,-0.0084659421943747,0.0,-3.4169591356860174,-0.1354550751099952,0.0,pid_36744,KL006
5,10,-0.1017452777766153,0.0143039446260379,0.0,-1.0174527777661533,0.1430394462603799,0.0,pid_36744,KL006
6,60,-0.0966449711927892,0.0106937811467568,0.0,-5.798698271567355,0.6416268688054108,0.0,pid_36744,KL006
7,54,-0.165155685279841,-0.0015064264044071,0.0,-8.918407005111415,-0.0813470258379854,0.0,pid_36744,KL006
1,8,-0.0954320843300998,0.015145976609329,0.0,-0.7634566746407991,0.1211678128746324,0.0,pid_41652,KL006
2,1,-0.2761899021361964,50.0,0.0,-0.2761899021361964,50.0,0.0,pid_41652,KL006
3,34,-0.1603461860231639,-0.0004509381602117,-0.0588235294117647,-5.451770324787574,-0.0153318974471989,-2.0,pid_41652,KL006
4,7,-0.1195437722585996,0.0109280104866697,0.0,-0.8368064058101973,0.0764960734066881,0.0,pid_41652,KL006
5,2,-0.1383754518726639,0.0162842077426603,0.0,-0.2767509037453278,0.0325684154853206,0.0,pid_41652,KL006
6,12,-0.1391010547016502,0.0048429361364772,0.0,-1.6692126564198029,0.0581152336377274,0.0,pid_41652,KL006
7,42,-0.0876409396232173,0.0112621028691088,0.0,-3.680919464175127,0.4730083205025726,0.0,pid_41652,KL006
8,52,-0.1402077310705342,0.0037092018872967,0.0,-7.290802015667783,0.1928784981394334,0.0,pid_41652,KL006
1,19,-0.1271590153346326,0.0059891087521437,0.0,-2.41602129135802,0.1137930662907316,0.0,pid_43192,KL006
2,12,-0.0739961945632849,0.0196100281890259,0.0,-0.8879543347594198,0.2353203382683113,0.0,pid_43192,KL006
3,57,-0.1903558923271095,-0.0058364650881922,0.0,-10.850285862645244,-0.332678510026958,0.0,pid_43192,KL006
1,25,-0.0750443600073921,0.016149497352599,0.0,-1.8761090001848049,0.4037374338149767,0.0,pid_46668,KL006
2,18,-0.064410665351331,0.0165276914942754,0.0,-1.159391976323959,0.2974984468969576,0.0,pid_46668,KL006
3,46,-0.1598501132196962,0.001140037496946,0.0,-7.353105208106029,0.0524417248595197,0.0,pid_46668,KL006
4,21,-0.1768436984762932,-0.0019743828851125,0.0,-3.7137176680021575,-0.0414620405873634,0.0,pid_46668,KL006
5,47,-0.1064448696989738,0.0094650272769369,0.0,-5.002908875851771,0.444856282016038,0.0,pid_46668,KL006
6,118,-0.1456003528878757,0.0028122030039427,0.0,-17.180841640769337,0.3318399544652475,0.0,pid_46668,KL006
1,32,-0.1508556291248546,0.0016400404927465,0.0,-4.8273801319953495,0.0524812957678904,0.0,pid_6784,KL006
2,38,-0.2136554377357717,-0.0097369940339163,0.0,-8.118906633959325,-0.3700057732888223,0.0,pid_6784,KL006
