episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,70,-0.004357936335752574,0.030327796301920833,-3.642857142857143,0.0,-0.04285714285714286,-0.04999999999999993,0.23496928841630751,-0.30505554350268016,2.1229457411344583,-255.0,0.0,-3.0,-3.4999999999999956,16.447850189141526,17,False,True,1764412785.0406158
2,108,-0.009208935153031379,0.0035258897933101003,-1.25,0.0,-0.027777777777777776,-0.0499999999999999,0.10107201239460256,-0.994564996527389,0.38079609767749084,-135.0,0.0,-3.0,-5.399999999999989,10.915777338617076,9,False,True,1764412799.9300342
3,41,-0.006180062590110154,0.015623946098519708,0.0,0.0,-0.07317073170731707,-0.05000000000000002,0.0,-0.2533825661945163,0.640581790039308,0.0,0.0,-3.0,-2.0500000000000007,0.0,0,False,True,1764412807.3024948
4,151,-0.011934703353436844,-0.01666679057498046,-2.980132450331126,0.0,-0.019867549668874173,-0.04999999999999988,0.24470381346368317,-1.8021402063689633,-2.5166853768220494,-450.0,0.0,-3.0,-7.549999999999981,36.95027583301616,30,False,True,1764412832.2909925
5,130,-0.006600169937562281,0.016985463443402713,-2.3076923076923075,0.0,-0.023076923076923078,-0.049999999999999885,0.26486175704546977,-0.8580220918830965,2.208110247642353,-300.0,0.0,-3.0,-6.499999999999985,34.43202841591107,20,False,True,1764412851.684642
6,93,-0.005755271547317904,0.014075402105985015,-3.870967741935484,0.0,-0.03225806451612903,-0.049999999999999906,0.3033802511430739,-0.5352402539005651,1.3090123958566064,-360.0,0.0,-3.0,-4.6499999999999915,28.21436335630587,24,False,True,1764412876.7061465
7,41,-0.0012007858198819802,0.15819281032794247,-3.292682926829268,0.0,0.0,-0.05000000000000002,0.2754497604107945,-0.04923221861516119,6.485905223445641,-135.0,0.0,0.0,-2.0500000000000007,11.293440176842575,9,True,False,1764412889.5862722
8,212,-0.003772996863594248,0.040670586148450615,-1.2735849056603774,0.0,0.0,-0.05000000000000007,0.1578977799793408,-0.7998753350819806,8.62216426347153,-270.0,0.0,0.0,-10.600000000000016,33.47432935562025,18,True,True,1764412923.1403787
9,93,-0.002498668231651648,0.07304657867752931,-1.1290322580645162,0.0,0.0,-0.049999999999999906,0.11698524814407013,-0.23237614554360325,6.793331817010226,-105.0,0.0,0.0,-4.6499999999999915,10.879628077398522,7,True,False,1764412932.5693758
10,63,-0.001910243156394072,0.11538580844121107,-5.714285714285714,0.0,0.0,-0.04999999999999995,0.4528860701620244,-0.12034531885282654,7.269305931796298,-360.0,0.0,0.0,-3.149999999999997,28.53182242020754,24,True,False,1764412945.4297998
11,103,-0.001969784608551288,0.08881960262935766,0.0,0.0,0.0,-0.0499999999999999,0.002481885588556651,-0.20288781468078265,9.14841907082384,0.0,0.0,0.0,-5.14999999999999,0.25563421562133504,0,True,False,1764412965.514177
12,15,-0.00342838299980468,0.3605448708087854,0.0,0.0,0.0,-0.05000000000000001,0.0,-0.0514257449970702,5.408173062131781,0.0,0.0,0.0,-0.7500000000000001,0.0,0,True,False,1764412970.9569566
13,76,-0.0022288976277486934,0.09928178576868855,-0.7894736842105263,0.0,0.0,-0.049999999999999926,0.12683375231855187,-0.1693962197089007,7.5454157184203305,-60.0,0.0,0.0,-3.7999999999999945,9.639365176209942,4,True,False,1764412990.7612665
14,60,-0.003319260811641411,0.11244866389761352,-7.25,0.0,0.0,-0.049999999999999954,0.5236270699174511,-0.19915564869848465,6.746919833856811,-435.0,0.0,0.0,-2.9999999999999973,31.417624195047065,29,True,False,1764413000.1483233
15,70,-0.0028151530475556473,0.08879653675111122,-1.7142857142857142,0.0,0.0,-0.04999999999999993,0.3913984948480405,-0.1970607133288953,6.215757572577786,-120.0,0.0,0.0,-3.4999999999999956,27.397894639362836,8,True,False,1764413014.9688897
