episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,13,-0.004075105055114576,0.07692307692307693,0.0,-0.05297636571648949,1.0,0.0,0,1761056486.8375447
2,17,-0.0034916424520710474,0.058823529411764705,-0.058823529411764705,-0.05935792168520781,1.0,-1.0,1,1761056489.4219468
3,4,-0.0034997768080480846,0.25,0.0,-0.013999107232192338,1.0,0.0,0,1761056490.2891238
4,6,-0.006042682008783678,0.16666666666666666,0.0,-0.03625609205270207,1.0,0.0,0,1761056492.6743052
5,19,-0.0038412804927738615,0.05263157894736842,0.0,-0.07298432936270337,1.0,0.0,0,1761056495.8827863
6,17,-0.005016569713947091,0.058823529411764705,0.0,-0.08528168513710055,1.0,0.0,0,1761056497.8066127
7,14,-0.004401109138704147,0.07142857142857142,-0.07142857142857142,-0.06161552794185806,1.0,-1.0,1,1761056499.4245293
8,11,-0.0021820669567479104,0.09090909090909091,0.0,-0.024002736524227013,1.0,0.0,0,1761056500.7529058
9,13,-0.002908989509233212,0.07692307692307693,0.0,-0.037816863620031754,1.0,0.0,0,1761056502.6108682
10,5,-0.008410975106753383,0.2,0.0,-0.04205487553376692,1.0,0.0,0,1761056503.892248
