feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,0.5540086030960083,1.0,0.9928622417066288,0.047962461844493744,87,1
sin_drift,1,-0.24938710033893585,0.8325109481811523,0.022111462367278383,0.10767995809865782,87,1
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.0691039599177171,0.2548351631267356,87,1
risk_0,3,0.014000000432133675,0.9021489024162292,0.19891168241356985,0.22073027373384643,87,1
risk_1,4,0.014000000432133675,0.33501699566841125,0.05725739643662828,0.03882943212137154,87,1
risk_2,5,0.014000000432133675,0.08742589503526688,0.04504287385264004,0.024276580684227358,87,1
x_r_0,6,-0.1368090957403183,0.20938175916671753,0.01381751059905102,0.07274215902174955,87,1
x_r_1,7,-0.20938175916671753,0.1810140609741211,-0.005133901162062312,0.07264957393258001,87,1
x_r_2,8,-0.1810140609741211,0.16728082299232483,-0.0019980787959260255,0.08456007780650612,87,1
y_r_0,9,-0.19884467124938965,0.11325670033693314,-0.026447252017156832,0.06457426088953193,87,1
y_r_1,10,-0.23997639119625092,0.19794249534606934,-0.02453272827585153,0.10354992005267687,87,1
y_r_2,11,-0.18744729459285736,0.21568752825260162,0.015153608220661518,0.08725321839074278,87,1
vx_r_0,12,-0.8160938620567322,0.8160938620567322,-0.02202250294644257,0.3154781640608855,87,1
vx_r_1,13,-0.7528759837150574,0.6613549590110779,0.013535943717278282,0.2893320309065196,87,1
vx_r_2,14,-0.5981370806694031,0.5981370806694031,-0.02483533558317985,0.23721289633817683,87,1
vy_r_0,15,-0.46772173047065735,0.6149802207946777,0.05329723901318751,0.20679420863884507,87,1
vy_r_1,16,-0.5348484516143799,0.6377108693122864,0.0023160102916346195,0.18519387961464107,87,1
vy_r_2,17,-0.6149802207946777,0.3338811695575714,-0.017666941224972043,0.17022822738502813,87,1
cos_trk_0,18,-0.9981876015663147,0.999968409538269,-0.09973290322840903,0.8290938427508046,87,1
cos_trk_1,19,-0.999968409538269,0.9998865723609924,0.10705658022699685,0.8753362458632765,87,1
cos_trk_2,20,-0.9999061226844788,0.9993447065353394,0.05056938957208872,0.8304962778018173,87,1
sin_trk_0,21,-0.8887838125228882,0.9578025937080383,0.16494370622282054,0.5353935125992128,87,1
sin_trk_1,22,-0.9565864205360413,0.9777419567108154,0.054930115118622766,0.4803827411390359,87,1
sin_trk_2,23,-0.9777419567108154,0.9730288982391357,-0.07449195997511174,0.5600921969831788,87,1
dist_n_0,24,-0.3887232840061188,-0.22909481823444366,-0.3263684697877402,0.033867829452260016,87,1
dist_n_1,25,-0.3887232840061188,-0.2066590040922165,-0.30627754210740665,0.04196477920748216,87,1
dist_n_2,26,-0.3569513261318207,-0.2268301248550415,-0.30747517566571286,0.030651755334249655,87,1
cos_drift,0,0.5540086030960083,1.0,0.9953804369811172,0.03337192220421565,182,2
sin_drift,1,-0.29787954688072205,0.8325109481811523,0.025325589876776747,0.08666083887024437,182,2
airspeed_norm,2,-0.0003179334453307092,1.0000131130218506,0.06605244812153915,0.24882825561400598,182,2
risk_0,3,0.014000000432133675,0.934203565120697,0.2382724680221424,0.26325951148126403,182,2
risk_1,4,0.014000000432133675,0.33501699566841125,0.05418646994179914,0.04022733122100855,182,2
risk_2,5,0.014000000432133675,0.1363404542207718,0.04160095933456341,0.029038203592635384,182,2
x_r_0,6,-0.1368090957403183,0.20938175916671753,0.013526370978829777,0.059127025928308895,182,2
x_r_1,7,-0.20938175916671753,0.1810140609741211,0.0067202373346055425,0.05714653975000102,182,2
