episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,52,-0.11432187785235357,0.019230769230769232,0.0,-5.944737648322385,1.0,0.0,0,1761051848.5400333
2,17,-0.10928408685376081,0.0,0.0,-1.8578294765139338,0.0,0.0,0,1761051848.8864841
3,23,-0.13380522991210184,0.0,0.0,-3.0775202879783423,0.0,0.0,0,1761051850.3895915
4,19,-0.21854657586840212,0.0,0.0,-4.1523849414996405,0.0,0.0,0,1761051884.9760182
5,31,-0.10444068445965014,0.0,0.0,-3.2376612182491544,0.0,0.0,0,1761051885.7672672
6,32,-0.19723675867253604,0.0,0.0,-6.311576277521153,0.0,0.0,0,1761051886.8790367
7,61,-0.1365103503513991,0.0,-0.03278688524590164,-8.327131371435346,0.0,-2.0,2,1761051920.5692563
8,11,-0.0478263762993122,0.09090909090909091,-0.09090909090909091,-0.5260901392924342,1.0,-1.0,1,1761051921.014411
9,74,-0.13581503562299171,0.0,0.0,-10.050312636101387,0.0,0.0,0,1761051922.475179
10,27,-0.1683453460465362,0.0,0.0,-4.545324343256477,0.0,0.0,0,1761051922.9678166
11,28,-0.07044087248219304,0.03571428571428571,-0.03571428571428571,-1.9723444295014052,1.0,-1.0,1,1761051956.4998868
12,14,-0.1106292818062968,0.0,0.0,-1.5488099452881552,0.0,0.0,0,1761051956.860441
13,44,-0.06935983907527962,0.022727272727272728,-0.06818181818181818,-3.0518329193123033,1.0,-3.0,3,1761051957.9877512
14,16,-0.14878420185057997,0.0,0.0,-2.3805472296092796,0.0,0.0,0,1761051958.5964432
15,59,-0.10634025366520326,0.0,-0.01694915254237288,-6.274074966246992,0.0,-1.0,1,1761051959.7259207
16,36,-0.07577483166029236,0.0,0.0,-2.7278939397705253,0.0,0.0,0,1761051996.1283336
17,19,-0.11346918054637753,0.0,0.0,-2.155914430381173,0.0,0.0,0,1761051996.4939818
18,37,-0.07559454297042248,0.0,0.0,-2.7969980899056317,0.0,0.0,0,1761051997.594176
19,14,-0.10319142424921489,0.0,0.0,-1.4446799394890084,0.0,0.0,0,1761051997.9771085
20,48,-0.11587002593464212,0.020833333333333332,0.0,-5.561761244862821,1.0,0.0,0,1761051999.4057734
21,25,-0.09412650720860824,0.04,0.0,-2.353162680215206,1.0,0.0,0,1761052042.1661947
22,16,-0.0920020133954571,0.0,0.0,-1.4720322143273137,0.0,0.0,0,1761052042.6175609
