episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,110,-0.03831633841746865,-0.003492502406778824,-0.3,-0.028083940246857474,-4.214797225921552,-0.38417526474567065,-33.0,-3.0892334271543223,13,1761293939.8211591
2,32,-0.014354440245317106,0.014008071702349707,0.0,0.0,-0.4593420878501474,0.4482582944751906,0.0,0.0,0,1761293940.2477033
3,36,-0.01541925683730588,0.01069911351211015,0.0,0.0,-0.5550932461430117,0.38516808643596545,0.0,0.0,0,1761293942.4723508
4,73,-0.04517471312117009,-0.009235755273478707,-0.2054794520547945,-0.028476199630475367,-3.2977540578454168,-0.6742101349639456,-15.0,-2.0787625730247017,5,1761294000.6027224
5,198,-0.03017068457014745,0.0007850588034283778,0.0,0.0,-5.973795544889195,0.1554416430788188,0.0,0.0,0,1761294054.4408793
6,55,-0.017209102705406303,0.010590093773043123,0.0,0.0,-0.9465006487973466,0.5824551575173718,0.0,0.0,0,1761294055.9855874
7,64,-0.018938589035461733,0.009877229268937832,0.0,0.0,-1.212069698269551,0.6321426732120212,0.0,0.0,0,1761294108.4887428
8,24,-0.017682016957642675,0.011111935960763186,0.0,0.0,-0.4243684069834242,0.26668646305831645,0.0,0.0,0,1761294110.4846249
9,41,-0.007837582935527068,0.04000823142887422,0.0,0.0,-0.3213409003566098,1.6403374885838429,0.0,0.0,0,1761294164.353911
10,110,-0.01680251526034814,0.011839013501364955,-0.24545454545454545,-0.02239079105465424,-1.8482766786382951,1.302291485150145,-27.0,-2.4629870160119665,9,1761294166.303913
11,85,-0.009680277316637571,0.02668034847032817,0.0,-0.0020976377637058493,-0.8228235719141935,2.2678296199778942,0.0,-0.1782992099149972,0,1761294167.5020032
12,98,-0.01485321168026386,0.012395544253099746,0.0,-0.011926143487117409,-1.4556147446658583,1.2147633368037751,0.0,-1.168762061737506,0,1761294168.8262994
13,61,-0.013185868447040273,0.013290157631676933,0.0,0.0,-0.8043379752694566,0.810699615532293,0.0,0.0,0,1761294169.4017432
14,69,-0.006807110180975054,0.030920110512894148,-0.30434782608695654,-0.022933902534768354,-0.46969060248727873,2.133487625389696,-21.0,-1.5824392748990164,7,1761294236.7139914
15,84,-0.007600744302364419,0.028962278701718948,0.0,0.0,-0.6384625213986111,2.4328314109443916,0.0,0.0,0,1761294238.2237525
16,111,-0.01094105735730137,0.023713779025238125,0.0,0.0,-1.2144573666604521,2.632229471801432,0.0,0.0,0,1761294239.4957032
17,108,-0.009864316398801578,0.02383570939841431,-0.3333333333333333,-0.01916736754000583,-1.0653461710705705,2.5742566150287454,-36.0,-2.0700756943206295,12,1761294305.8340657
