episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,66,-0.006171176695464681,0.01544251298123412,0.0,0.0,-0.045454545454545456,-0.04999999999999994,0.0,-0.40729766190066896,1.019205856761452,0.0,0.0,-3.0,-3.2999999999999963,0.0,0,False,True,1764412774.724968
2,69,-0.009981563615202407,-0.006526769069067882,-1.5217391304347827,0.0,-0.043478260869565216,-0.04999999999999994,0.1434299441741051,-0.6887278894489661,-0.45034706576568384,-105.0,0.0,-3.0,-3.4499999999999957,9.896666148013251,7,False,True,1764412787.7947536
3,96,-0.009881618639370676,-0.0021603041384019987,-4.0625,0.0,-0.03125,-0.049999999999999906,0.28142256934630344,-0.9486353893795849,-0.2073891972865919,-390.0,0.0,-3.0,-4.799999999999991,27.016566657245132,26,False,True,1764412794.8549047
4,52,-0.008895115302728674,-0.0033668284784613145,-1.4423076923076923,0.0,-0.057692307692307696,-0.049999999999999975,0.17586637633039062,-0.4625459957418911,-0.17507508087998835,-75.0,0.0,-3.0,-2.5999999999999988,9.145051569180312,5,False,True,1764412803.324535
5,162,-0.010890142047548106,-0.009599959675702267,-0.37037037037037035,0.0,-0.018518518518518517,-0.04999999999999988,0.1510783708261892,-1.7642030117027931,-1.555193467463767,-60.0,0.0,-3.0,-8.09999999999998,24.474696073842647,4,False,True,1764412830.5850666
6,103,-0.007779541221237407,0.006616799842695981,-0.5825242718446602,0.0,-0.02912621359223301,-0.0499999999999999,0.05808785236997404,-0.8012927457874529,0.681530383797686,-60.0,0.0,-3.0,-5.14999999999999,5.983048794107326,4,False,True,1764412849.9550266
7,3,-0.0023034372499050287,1.6810550992446185,0.0,0.0,0.0,-0.05000000000000001,0.008908294694441639,-0.006910311749715086,5.0431652977338555,0.0,0.0,0.0,-0.15000000000000002,0.026724884083324914,0,True,False,1764412869.044475
8,183,-0.004990659479919749,0.047830088073320454,-1.4754098360655739,0.0,0.0,-0.049999999999999975,0.28987405855791604,-0.913290684825314,8.752906117417643,-270.0,0.0,0.0,-9.149999999999995,53.04695271609864,18,True,False,1764412909.877815
9,48,-0.0016668370050271326,0.1415829924771308,-2.8125,0.0,0.0,-0.04999999999999999,0.2801037260708583,-0.08000817624130237,6.795983638902278,-135.0,0.0,0.0,-2.3999999999999995,13.4449788514012,9,True,False,1764412914.536737
10,81,-0.0031477489396007294,0.03475114751240236,-2.5925925925925926,0.0,-0.037037037037037035,-0.04999999999999992,0.31138945606309026,-0.2549676641076591,2.8148429485045914,-210.0,0.0,-3.0,-4.049999999999994,25.22254594111031,14,False,True,1764412931.667073
11,106,-0.0039005825419368375,0.07904045540031802,-1.4150943396226414,0.0,0.0,-0.0499999999999999,0.20187915643645107,-0.4134617494453048,8.37828827243371,-150.0,0.0,0.0,-5.299999999999989,21.399190582263813,10,True,False,1764412949.6129925
12,79,-0.0018016108612684085,0.1021883727846506,-2.6582278481012658,0.0,0.0,-0.049999999999999926,0.31776484331658467,-0.14232725804020427,8.072881449987397,-210.0,0.0,0.0,-3.949999999999994,25.10342262201019,14,True,False,1764412973.7293577
13,118,-0.001846129738843866,0.07661868080751276,-0.1271186440677966,0.0,0.0,-0.04999999999999989,0.09504522310281935,-0.2178433091835762,9.041004335286505,-15.0,0.0,0.0,-5.899999999999987,11.215336326132682,1,True,False,1764412988.2428768
14,63,-0.0025724288108110093,0.11427275436990408,-2.380952380952381,0.0,0.0,-0.04999999999999995,0.16435003834252881,-0.16206301508109358,7.199183525303957,-150.0,0.0,0.0,-3.149999999999997,10.354052415579316,10,True,False,1764412996.8464043
15,88,-0.0015769591078325686,0.09697632206206562,-5.795454545454546,0.0,0.0,-0.04999999999999991,0.32731193116329577,-0.13877240148926603,8.533916341461774,-510.0,0.0,0.0,-4.399999999999992,28.803449942370026,34,True,False,1764413023.9035943
16,48,-0.0019732964618937865,0.14290624907020308,0.0,0.0,0.0,-0.04999999999999999,0.0,-0.09471823017090175,6.859499955369748,0.0,0.0,0.0,-2.3999999999999995,0.0,0,True,False,1764413034.042041
17,163,-0.003241852976400762,0.0459777635773402,-0.7361963190184049,0.0,0.0,-0.049999999999999885,0.06340408772919714,-0.5284220351533242,7.4943754631064525,-120.0,0.0,0.0,-8.14999999999998,10.334866299859135,8,True,False,1764413058.292649
18,70,-0.0019631931827853535,0.10954618572337052,-1.0714285714285714,0.0,0.0,-0.04999999999999993,0.15587628183126992,-0.13742352279497475,7.6682330006359365,-75.0,0.0,0.0,-3.4999999999999956,10.911339728188894,5,True,False,1764413065.6758099
19,32,-0.002600744609500531,0.18897585834819283,0.0,0.0,0.0,-0.050000000000000024,0.0,-0.083223827504017,6.047227467142171,0.0,0.0,0.0,-1.6000000000000008,0.0,0,True,False,1764413074.6342225
20,112,-0.0017480558437972602,0.08240744060680216,-1.7410714285714286,0.0,0.0,-0.04999999999999989,0.2080270693256218,-0.19578225450529316,9.229633347961842,-195.0,0.0,0.0,-5.599999999999988,23.29903176446964,13,True,False,1764413096.3659048
