episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at
1,14,-0.00780381147532281,0.14704884199948637,-0.21428571428571427,0.0,-0.10925336065451934,2.058683787992809,-3.0,0.0,1,1761213951.4747157
2,20,-0.0017547910220783555,0.14360680847973611,0.0,0.0,-0.03509582044156711,2.8721361695947225,0.0,0.0,0,1761213951.6164305
3,15,-0.008986615415459974,0.1420641665233487,-0.2,-0.006400195231677198,-0.1347992312318996,2.13096249785023,-3.0,-0.09600292847515797,1,1761213951.7087936
4,18,-0.003847758061498119,0.144925343172385,0.0,0.0,-0.06925964510696614,2.60865617710293,0.0,0.0,0,1761213951.848984
5,21,-0.005547927556236424,0.13451573231114233,0.0,-0.02338131164255442,-0.11650647868096492,2.824830378533989,0.0,-0.49100754449364287,0,1761213951.9823039
6,15,-0.0032879881562121924,0.15756254564544053,0.0,0.0,-0.049319822343182884,2.363438184681608,0.0,0.0,0,1761213952.069348
7,29,-0.017511337514146533,0.0747694254396462,-0.7241379310344828,0.0,-0.5078287879102494,2.1683133377497397,-21.0,0.0,7,1761213952.2747223
8,17,-0.008445675323770125,0.14157063379286494,0.0,0.0,-0.14357648050409214,2.406700774478704,0.0,0.0,0,1761213952.3809662
9,20,-0.0013080909344254882,0.1438814375451507,0.0,0.0,-0.026161818688509763,2.877628750903014,0.0,0.0,0,1761213952.489286
10,18,-0.00975665861286339,0.08060209828673114,0.0,-0.05669784588162193,-0.175619855031541,1.4508377691611605,0.0,-1.0205612258691947,0,1761213952.5916476
11,18,-0.021433882748415144,0.09139509932892495,-0.5,-0.09184749690599087,-0.3858098894714726,1.6451117879206492,-9.0,-1.6532549443078357,4,1761213952.6928
12,1,-0.00551952170532101,1.0,0.0,0.0,-0.00551952170532101,1.0,0.0,0.0,0,1761213952.7465365
13,17,-0.010693010837215675,0.1266752426332987,0.0,-0.01774341043567144,-0.18178118423266645,2.1534791247660783,0.0,-0.3016379774064145,0,1761213952.9465697
14,7,-0.0017531658174637012,0.23082575528907756,0.0,0.0,-0.012272160722245908,1.615780287023543,0.0,0.0,0,1761213953.014223
15,15,-0.0034098946643919283,0.15765187222226656,-0.2,-0.037888242162546916,-0.051148419965878926,2.3647780833339986,-3.0,-0.5683236324382037,1,1761213953.1733692
16,10,-0.004761037964945501,0.1878454653386598,0.0,0.0,-0.04761037964945501,1.878454653386598,0.0,0.0,0,1761213953.2591755
17,1,-0.020984001229582678,0.11422724329441247,0.0,0.0,-0.020984001229582678,0.11422724329441247,0.0,0.0,0,1761213953.3274305
18,18,-0.0042552358933085795,0.14604140039188104,0.0,0.0,-0.07659424607955442,2.628745207053859,0.0,0.0,0,1761213953.5232308
19,15,-0.001131716046714591,0.15977018789989833,0.0,0.0,-0.016975740700718864,2.396552818498475,0.0,0.0,0,1761213953.6119232
20,4,-0.0015980521829408862,0.33216249364912515,0.0,0.0,-0.006392208731763545,1.3286499745965006,0.0,0.0,0,1761213953.6424983
21,4,-0.0026831582806400066,0.33199303089147286,0.0,0.0,-0.010732633122560026,1.3279721235658914,0.0,0.0,0,1761213953.7919695
22,8,-0.004876510260619221,0.09803659544443602,0.0,0.0,-0.03901208208495377,0.7842927635554882,0.0,0.0,0,1761213953.9386194
23,6,-0.0033701553590443113,0.2528082355189664,0.0,0.0,-0.020220932154265868,1.5168494131137984,0.0,0.0,0,1761213954.0606945
24,16,-0.005248770882800214,0.14981870228754807,-0.1875,-0.008731787281358407,-0.08398033412480342,2.397099236600769,-3.0,-0.1397085965017345,1,1761213954.2176979
25,14,-0.004504311759676063,0.1628406280389528,0.0,0.0,-0.06306036463546488,2.2797687925453394,0.0,0.0,0,1761213954.3281853
26,7,-0.0010439489547315322,0.2314072665383934,0.0,0.0,-0.0073076426831207245,1.6198508657687538,0.0,0.0,0,1761213954.412626
27,13,-0.0030212354438297596,0.16771149340677022,0.0,0.0,-0.039276060769786875,2.1802494142880127,0.0,0.0,0,1761213954.5725586
28,8,-0.004208908212780759,0.21342890671331918,0.0,0.0,-0.03367126570224607,1.7074312537065535,0.0,0.0,0,1761213954.624501
29,19,-0.00430258304993567,0.14392109416613194,0.0,0.0,-0.08174907794877773,2.734500789156507,0.0,0.0,0,1761213954.7828948
30,16,-0.008021097798992544,0.1409004562882382,0.0,0.0,-0.1283375647838807,2.254407300611811,0.0,0.0,0,1761213954.8803306
31,7,-0.0017182893988244023,0.2312744878145256,0.0,0.0,-0.012028025791770817,1.618921414701679,0.0,0.0,0,1761213954.960915
32,28,-0.0161047980971922,0.08819781181702435,-0.32142857142857145,-0.0396349089733578,-0.45093434672138155,2.469538730876682,-9.0,-1.1097774512540184,4,1761213955.152302
33,10,-0.0010198096106086708,0.19118943052754478,0.0,0.0,-0.010198096106086707,1.9118943052754478,0.0,0.0,0,1761213955.272623
34,17,-0.003449786530023112,0.14764892603656743,0.0,0.0,-0.058646371010392905,2.510031742621646,0.0,0.0,0,1761213955.4180882
35,15,-0.005574148045321531,0.15483864996948732,0.0,0.0,-0.08361222067982298,2.3225797495423097,0.0,0.0,0,1761213955.5246773
36,11,-0.003899449568063783,0.18156830661984724,0.0,0.0,-0.04289394524870161,1.9972513728183197,0.0,0.0,0,1761213955.617989
37,18,-0.004185659895040981,0.1467329067629204,0.0,0.0,-0.07534187811073766,2.641192321732567,0.0,0.0,0,1761213955.7580009
38,12,-0.0038173671935944338,0.17264012205908955,0.0,0.0,-0.045808406323133204,2.0716814647090747,0.0,0.0,0,1761213955.8487427
39,23,-0.009242235831821799,0.11998639463258555,-0.13043478260869565,-0.032886971517556034,-0.2125714241319014,2.7596870765494677,-3.0,-0.7564003449037888,1,1761213956.008283
40,14,-0.000866574797520005,0.16431757371094255,0.0,0.0,-0.012132047165280069,2.3004460319531956,0.0,0.0,0,1761213956.10433
41,14,-0.010589154037247774,0.1468771526525967,-0.21428571428571427,0.0,-0.14824815652146883,2.056280137136354,-3.0,0.0,1,1761213956.2218153
42,17,-0.003232128737659402,0.14992677402651153,0.0,0.0,-0.05494618854020983,2.548755158450696,0.0,0.0,0,1761213956.4002936
43,17,-0.0034284580474884963,0.151439040247029,0.0,0.0,-0.058283786807304436,2.5744636841994932,0.0,0.0,0,1761213956.5140405
44,18,-0.0020635547015876504,0.14892540266122914,0.0,0.0,-0.03714398462857771,2.6806572479021247,0.0,0.0,0,1761213956.617934
45,3,-0.009838665736525679,0.09802255738590941,0.0,0.0,-0.029515997209577035,0.2940676721577282,0.0,0.0,0,1761213956.6546235
46,8,-0.004879949439128538,0.2125492100525716,0.0,0.0,-0.039039595513028304,1.7003936804205728,0.0,0.0,0,1761213956.7575953
47,20,-0.018108499810773514,0.09117644843104744,-0.3,-0.06896690959776969,-0.3621699962154703,1.8235289686209488,-6.0,-1.3793381919553938,2,1761213956.9690466
48,6,-0.006060376403450721,0.2500031085178611,0.0,0.0,-0.03636225842070433,1.5000186511071667,0.0,0.0,0,1761213957.0193005
49,15,-0.004278930401506828,0.15800689721122793,0.0,0.0,-0.06418395602260242,2.370103458168419,0.0,0.0,0,1761213957.1703749
50,13,-0.011451058538923777,0.14678193677619333,-0.23076923076923078,-0.022916913452490955,-0.1488637610060091,1.9081651780905133,-3.0,-0.2979198748823824,1,1761213957.275696
51,22,-0.006162486915486708,0.1330909837005446,0.0,-0.03468378339461427,-0.13557471214070757,2.928001641411981,0.0,-0.7630432346815139,0,1761213957.4455712
52,16,-0.004202247285180816,0.15260507317230246,0.0,0.0,-0.06723595656289305,2.4416811707568393,0.0,0.0,0,1761213957.548693
53,15,-0.012261819519133523,0.07648768120041037,0.0,0.0,-0.18392729278700284,1.1473152180061557,0.0,0.0,0,1761213957.6566074
54,12,-0.0032363673016529847,0.09677563590623928,0.0,0.0,-0.03883640761983582,1.1613076308748713,0.0,0.0,0,1761213957.7638538
55,11,-0.002688095031781067,0.18213496036011237,0.0,0.0,-0.02956904534959174,2.003484563961236,0.0,0.0,0,1761213957.875621
56,16,-0.00848536752327072,0.14183922195260223,0.0,0.0,-0.13576588037233153,2.2694275512416358,0.0,0.0,0,1761213958.0186353
57,17,-0.005077102020228313,0.14815610502676102,0.0,0.0,-0.08631073434388133,2.518653785454937,0.0,0.0,0,1761213958.1138313
58,5,-0.005714307706793188,0.28487571461114725,0.0,0.0,-0.02857153853396594,1.4243785730557361,0.0,0.0,0,1761213958.2017663
59,5,-0.0052163189955302365,0.2833813173307108,0.0,0.0,-0.026081594977651182,1.4169065866535542,0.0,0.0,0,1761213958.2899923
60,12,-0.0030726507282334663,0.1749194189955335,0.0,0.0,-0.036871808738801595,2.099033027946402,0.0,0.0,0,1761213958.4214034
61,17,-0.004175769872008765,0.15107385787436486,0.0,0.0,-0.070988087824149,2.5682555838642025,0.0,0.0,0,1761213958.5484555
62,13,-0.001891988068122089,0.16873973583320945,0.0,0.0,-0.024595844885587158,2.193616565831723,0.0,0.0,0,1761213958.6396427
63,22,-0.0019358351241891803,0.13944637019045691,0.0,0.0,-0.04258837273216197,3.067820144190052,0.0,0.0,0,1761213958.8359158
