episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,48,-0.14450193202722186,0.0014336329267295351,-0.0625,-6.93609273730665,0.06881438048301769,-3.0
2,35,-0.2273018798197111,-0.012245179625730879,-0.02857142857142857,-7.955565793689888,-0.4285812869005808,-1.0
3,5,-0.10019296621670011,0.017101580563250382,0.0,-0.5009648310835005,0.08550790281625191,0.0
4,10,-0.11324770770601433,0.010629234568328117,0.0,-1.1324770770601433,0.10629234568328116,0.0
5,11,-0.07621563423469042,0.018113497451093828,0.0,-0.8383719765815947,0.1992484719620321,0.0
6,4,-0.056472181207910456,0.02279405613593278,0.0,-0.22588872483164182,0.09117622454373112,0.0
7,50,-0.11973154797643737,0.006376525316507997,0.0,-5.9865773988218685,0.31882626582539986,0.0
8,83,-0.15642509617770314,0.0007992921919854205,0.0,-12.983282982749362,0.0663412519347899,0.0
