episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,5,-0.03980084659496858,10.018381337914692,-0.2,-0.1990042329748429,50.091906689573456,-1.0
2,15,-0.17090519213057964,-0.0015509200067262716,0.0,-2.5635778819586945,-0.023263800100894072,0.0
3,39,-0.17446790726967357,-0.002657066494000264,-0.02564102564102564,-6.804248383517269,-0.10362559326601029,-1.0
4,24,-0.10013846362949681,0.01004726953528254,0.0,-2.4033231271079236,0.24113446884678097,0.0
5,12,-0.08099438757452325,0.016534241541686482,0.0,-0.9719326508942789,0.1984108985002378,0.0
6,32,-0.15259089402827852,0.0018826905742750071,0.0,-4.882908608904913,0.06024609837680023,0.0
