episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,41,-0.10470866651376373,0.0,0.0,-4.293055327064313,0.0,0.0,0,1761072231.1181989
2,2,-0.10390928679314601,0.0,0.0,-0.20781857358629202,0.0,0.0,0,1761072231.2489061
3,13,-0.12534164525563127,0.0,0.0,-1.6294413883232066,0.0,0.0,0,1761072232.129088
4,18,-0.1386623639371933,0.0,-0.1111111111111111,-2.4959225508694796,0.0,-2.0,2,1761072232.5430913
5,30,-0.12506015999893397,0.0,-0.1,-3.7518047999680193,0.0,-3.0,3,1761072233.042194
6,4,-0.18186340542346707,0.0,0.0,-0.7274536216938683,0.0,0.0,0,1761072233.1248696
7,4,-0.10307283855953453,0.0,0.0,-0.4122913542381381,0.0,0.0,0,1761072234.3359847
8,21,-0.09949337233337305,0.0,0.0,-2.089360819000834,0.0,0.0,0,1761072235.2705834
9,25,-0.18731251840176166,0.0,-0.04,-4.682812960044042,0.0,-1.0,1,1761072235.970857
10,17,-0.05347300825005201,0.0,0.0,-0.9090411402508841,0.0,0.0,0,1761072300.8139205
11,9,-0.1311279594342227,0.0,0.0,-1.1801516349080043,0.0,0.0,0,1761072301.359866
12,27,-0.07652088135972879,0.0,-0.14814814814814814,-2.0660637967126774,0.0,-4.0,4,1761072302.135161
13,30,-0.11284296631623882,0.0,0.0,-3.3852889894871643,0.0,0.0,0,1761072302.9234343
14,41,-0.187713952563838,0.0,0.0,-7.696272055117357,0.0,0.0,0,1761072303.7381878
15,19,-0.1389732137063147,0.0,-0.2631578947368421,-2.6404910604199796,0.0,-5.0,5,1761072304.5982862
16,17,-0.22048450946472115,0.0,-0.058823529411764705,-3.7482366609002593,0.0,-1.0,1,1761072305.087536
17,23,-0.1451385489875189,0.0,0.0,-3.3381866267129348,0.0,0.0,0,1761072305.7199843
18,5,-0.1280671778445661,0.0,0.0,-0.6403358892228305,0.0,0.0,0,1761072306.0668945
19,8,-0.11122922759610443,0.0,0.0,-0.8898338207688354,0.0,0.0,0,1761072306.8549397
20,5,-0.10376183469080139,0.0,0.0,-0.5188091734540069,0.0,0.0,0,1761072374.199504
21,58,-0.1588435103865386,0.0,0.0,-9.212923602419238,0.0,0.0,0,1761072376.3554585
22,11,-0.1034986043887523,0.0,0.0,-1.1384846482762754,0.0,0.0,0,1761072376.5930848
23,84,-0.1520351794943067,0.0,0.0,-12.770955077521762,0.0,0.0,0,1761072378.889438
