episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,42,-0.16304363812927705,0.0,0.0,-6.847832801429636,0.0,0.0,0,1761051848.4322178
2,34,-0.14408003657919163,0.0,-0.08823529411764706,-4.898721243692515,0.0,-3.0,3,1761051849.5253768
3,23,-0.139651441383485,0.0,0.0,-3.211983151820155,0.0,0.0,0,1761051850.6972032
4,16,-0.2190730876693461,0.0,-0.0625,-3.5051694027095377,0.0,-1.0,1,1761051885.040934
5,33,-0.17837513939963207,0.0,0.0,-5.886379600187858,0.0,0.0,0,1761051886.002629
6,72,-0.12293246158178715,0.0,0.0,-8.851137233888675,0.0,0.0,0,1761051887.2905157
7,24,-0.1902433209282605,0.0,0.0,-4.565839702278252,0.0,0.0,0,1761051887.72953
8,31,-0.12000972823194309,0.0,-0.25806451612903225,-3.7203015751902355,0.0,-8.0,8,1761051920.4695127
9,61,-0.18822694800083448,0.0,-0.01639344262295082,-11.481843828050904,0.0,-1.0,1,1761051921.7659633
10,52,-0.11198567005258528,0.019230769230769232,0.0,-5.823254842734435,1.0,0.0,0,1761051922.6636224
11,13,-0.06907854084692845,0.0,0.0,-0.8980210310100698,0.0,0.0,0,1761051957.3137221
12,27,-0.04383278672517653,0.0,0.0,-1.1834852415797663,0.0,0.0,0,1761051957.9887536
13,88,-0.11718726627858639,0.011363636363636364,0.0,-10.312479432515602,1.0,0.0,0,1761051959.470237
14,23,-0.10156631217302943,0.0,-0.17391304347826086,-2.3360251799796767,0.0,-4.0,4,1761051959.8778365
15,23,-0.11235483419178496,0.0,0.0,-2.584161186411054,0.0,0.0,0,1761051996.7179601
16,11,-0.09971069602528325,0.0,-0.09090909090909091,-1.0968176562781158,0.0,-1.0,1,1761051997.0945716
17,6,-0.04472081001204101,0.0,0.0,-0.26832486007224604,0.0,0.0,0,1761051997.6108496
18,8,-0.15640095890881683,0.0,0.0,-1.2512076712705347,0.0,0.0,0,1761051998.2907712
19,48,-0.11615009792149487,0.0,0.0,-5.575204700231754,0.0,0.0,0,1761051999.4262936
20,21,-0.06754170345265494,0.0,0.0,-1.4183757725057535,0.0,0.0,0,1761051999.767785
21,31,-0.06434507588245261,0.03225806451612903,0.0,-1.994697352356031,1.0,0.0,0,1761052042.56312
22,19,-0.0998764462955752,0.0,0.0,-1.8976524796159286,0.0,0.0,0,1761052042.971571
23,14,-0.07125887154971981,0.07142857142857142,-0.07142857142857142,-0.9976242016960774,1.0,-1.0,1,1761052043.4230242
24,1,-0.10433393979168518,0.0,0.0,-0.10433393979168518,0.0,0.0,0,1761052043.7977898
25,7,-0.05972986845820062,0.14285714285714285,0.0,-0.41810907920740437,1.0,0.0,0,1761052044.4259088
