episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,terminated_collision,truncated,finished_at
1,3,-0.0013897650995936418,0.006950337984093761,-5.0,0.0,0.0,-0.01,0.6788059254719524,-0.004169295298780925,0.020851013952281283,-15.0,0.0,0.0,-0.03,2.036417776415857,1,False,True,False,1764710289.522645
2,75,-0.0015334214685163723,0.01196281946604205,0.0,0.0,0.0,-0.010000000000000005,0.02840740528626121,-0.11500661013872791,0.8972114599531538,0.0,0.0,0.0,-0.7500000000000004,2.1305553964695907,0,False,True,False,1764710309.9933476
3,21,-0.0011907605557101237,0.0119848287891989,-5.714285714285714,0.0,0.0,-0.010000000000000002,0.3682007123792472,-0.025005971669912596,0.2516814045731769,-120.0,0.0,0.0,-0.21000000000000005,7.732214959964191,8,False,True,False,1764710315.064445
4,309,-0.00496069350094662,-0.0017778536226744275,0.0,0.0,-0.006472491909385114,-0.009999999999999929,4.512824350408647e-05,-1.5328542917925054,-0.5493567694063981,0.0,0.0,-2.0,-3.089999999999978,0.013944627242762719,0,False,False,True,1764710361.3332283
5,32,-0.004541750411219543,0.0012179476946838907,-0.46875,0.0,0.0,-0.010000000000000004,0.17963946255020236,-0.14533601315902536,0.038974326229884504,-15.0,0.0,0.0,-0.3200000000000001,5.748462801606475,1,False,True,False,1764710376.7007482
6,12,-0.0017705494508946016,0.003338713518281448,0.0,0.0,0.0,-0.009999999999999998,0.16305857566340295,-0.021246593410735218,0.040064562219377375,0.0,0.0,0.0,-0.11999999999999998,1.9567029079608356,0,False,True,False,1764710422.5420704
7,400,-0.0027429006084408016,0.007829791718227183,-0.7875,0.0,0.0,-0.009999999999999896,0.08729094145092792,-1.0971602433763206,3.1319166872908735,-315.0,0.0,0.0,-3.9999999999999587,34.916376580371164,21,True,False,True,1764710502.6026556
8,229,-0.002550251444291996,0.015359411165597704,0.0,0.0,0.0,-0.00999999999999998,0.26668161660911355,-0.5840075807428671,3.517305156921874,0.0,0.0,0.0,-2.289999999999995,61.070090203487,0,True,False,True,1764710530.8680718
9,171,-0.00263487547035019,0.01610097601036011,0.0,0.0,0.0,-0.010000000000000007,0.047107947712244774,-0.4505637054298825,2.753266897771579,0.0,0.0,0.0,-1.7100000000000013,8.055459058793856,0,True,False,False,1764710565.9706473
10,39,-0.0057354640090803355,-0.0023129901015453693,0.0,0.0,0.0,-0.010000000000000005,0.17553761147520655,-0.22368309635413308,-0.09020661396026941,0.0,0.0,0.0,-0.3900000000000002,6.845966847533056,0,False,True,False,1764710583.7223568
11,21,-0.0015823274921259508,0.007045548340230597,-0.7142857142857143,0.0,0.0,-0.010000000000000002,0.12290873560442574,-0.03322887733464497,0.14795651514484254,-15.0,0.0,0.0,-0.21000000000000005,2.5810834476929405,1,False,True,False,1764710611.9563868
12,68,-0.002195403218497671,0.004450317658260901,-0.22058823529411764,0.0,0.0,-0.010000000000000005,0.20481213941427545,-0.14928741885784164,0.30262160076174127,-15.0,0.0,0.0,-0.6800000000000004,13.927225480170732,1,False,True,False,1764710637.1777666
13,56,-0.0021160467603729494,0.0033298538149883713,-0.5357142857142857,0.0,0.0,-0.010000000000000005,0.1717371527965453,-0.11849861858088516,0.18647181363934878,-30.0,0.0,0.0,-0.5600000000000003,9.617280556606538,2,False,True,False,1764710670.783178
14,400,-0.0019113300747058486,0.003651669134646936,-0.225,0.0,0.0,-0.009999999999999896,0.5263305665743281,-0.7645320298823395,1.4606676538587744,-90.0,0.0,0.0,-3.9999999999999587,210.5322266297312,6,False,False,True,1764710747.996337
15,12,-0.0032105891143639396,0.002885200544240981,-1.25,0.0,0.0,-0.009999999999999998,0.5441503868156717,-0.03852706937236727,0.03462240653089177,-15.0,0.0,0.0,-0.11999999999999998,6.529804641788061,1,False,True,False,1764710749.7707407
16,63,-0.002284529698537129,0.037370642164431596,0.0,0.0,0.0,-0.010000000000000005,0.0,-0.14392537100783914,2.3543504563591906,0.0,0.0,0.0,-0.6300000000000003,0.0,0,True,False,False,1764710777.250945
17,10,-0.0013013839954145465,0.20870747823147587,0.0,0.0,0.0,-0.009999999999999998,1.7956277920628997e-05,-0.013013839954145465,2.0870747823147586,0.0,0.0,0.0,-0.09999999999999999,0.00017956277920628996,0,True,False,False,1764710798.9272633
18,47,-0.0012289739179219914,0.008138791871472113,0.0,0.0,0.0,-0.010000000000000005,0.22233330916144198,-0.0577617741423336,0.3825232179591893,0.0,0.0,0.0,-0.47000000000000025,10.449665530587772,0,False,True,False,1764710832.4010577
19,58,-0.001538823731904974,0.005187099450462045,0.0,0.0,0.0,-0.010000000000000005,0.15652728334334753,-0.0892517764504885,0.3008517681267986,0.0,0.0,0.0,-0.5800000000000003,9.078582433914157,0,False,True,False,1764710856.349555
20,7,-0.0012446569539285455,0.004931015280786052,0.0,0.0,0.0,-0.01,0.31864566801903926,-0.008712598677499819,0.034517106965502364,0.0,0.0,0.0,-0.07,2.230519676133275,0,False,True,False,1764710879.988599
21,53,-0.0024309298065780726,0.005602219594674711,0.0,0.0,0.0,-0.010000000000000005,0.09890571849935752,-0.12883927974863785,0.29691763851775965,0.0,0.0,0.0,-0.5300000000000002,5.242003080465948,0,False,True,False,1764710946.05122
22,41,-0.0010458030281687034,0.009299367330857823,0.0,0.0,0.0,-0.010000000000000005,0.09164504796481776,-0.042877924154916834,0.38127406056517077,0.0,0.0,0.0,-0.4100000000000002,3.757446966557528,0,False,True,False,1764710970.2650337
23,158,-0.0010166258297047825,0.022734279485013466,-0.569620253164557,0.0,0.0,-0.010000000000000007,0.28670057504103025,-0.16062688109335563,3.5920161586321275,-90.0,0.0,0.0,-1.5800000000000012,45.29869085648278,6,True,False,False,1764711010.190467
24,13,-0.0015107784399813569,0.16629997693179746,0.0,0.0,0.0,-0.009999999999999998,0.0,-0.01964011971975764,2.161899700113367,0.0,0.0,0.0,-0.12999999999999998,0.0,0,True,False,True,1764711018.9016354
25,93,-0.0012741608973250342,0.005802725862221153,-0.16129032258064516,0.0,0.0,-0.010000000000000007,0.2740621622218942,-0.11849696345122819,0.5396535051865672,-15.0,0.0,0.0,-0.9300000000000006,25.487781086636165,1,False,True,False,1764711059.1731124
26,368,-0.002729017178332795,0.008409753690707506,-0.28532608695652173,0.0,0.0,-0.009999999999999907,0.43758707872075814,-1.0042783216264686,3.094789358180362,-105.0,0.0,0.0,-3.6799999999999655,161.032044969239,7,True,False,False,1764711118.2917757
27,46,-0.0024505381020757284,0.0038950345493899007,-0.32608695652173914,0.0,0.0,-0.010000000000000005,0.27741925237772536,-0.11272475269548352,0.17917158927193544,-15.0,0.0,0.0,-0.46000000000000024,12.761285609375367,1,False,True,False,1764711140.497085
28,81,-0.0014345779945471775,0.015226926884065267,0.0,0.0,-0.024691358024691357,-0.010000000000000005,0.0,-0.11620081755832137,1.2333810776092866,0.0,0.0,-2.0,-0.8100000000000005,0.0,0,False,False,True,1764711175.0504563
29,4,-0.0024374020710473568,0.005168925788352513,-3.75,0.0,0.0,-0.01,0.7419671358254192,-0.009749608284189427,0.020675703153410052,-15.0,0.0,0.0,-0.04,2.9678685433016767,1,False,True,False,1764711205.1339757
30,26,-0.001185113554856061,0.009613592005175463,0.0,0.0,0.0,-0.010000000000000002,0.11993071890032668,-0.030812952426257586,0.24995339213456202,0.0,0.0,0.0,-0.26000000000000006,3.1181986914084936,0,False,True,False,1764711246.974771
31,18,-0.0009777558540038289,0.12425499398805516,0.0,0.0,0.0,-0.010000000000000002,0.0,-0.017599605372068918,2.236589891784993,0.0,0.0,0.0,-0.18000000000000002,0.0,0,True,False,False,1764711271.7920322
32,36,-0.001304082799484888,0.008380926622971633,-0.4166666666666667,0.0,0.0,-0.010000000000000004,0.08790523390245045,-0.04694698078145597,0.3017133584269788,-15.0,0.0,0.0,-0.36000000000000015,3.164588420488216,1,False,True,False,1764711324.300501
33,109,-0.007968247968891933,-0.0038582872260606673,0.0,0.0,-0.01834862385321101,-0.010000000000000007,0.024308556236032758,-0.8685390286092207,-0.4205533076406127,0.0,0.0,-2.0,-1.0900000000000007,2.6496326297275705,0,False,False,True,1764711358.1463594
34,123,-0.0014943181068318497,0.005854005549862866,-1.0975609756097562,0.0,0.0,-0.010000000000000007,0.24590239281470966,-0.18380112714031752,0.7200426826331325,-135.0,0.0,0.0,-1.2300000000000009,30.245994316209288,9,False,True,False,1764711405.9574275
35,185,-0.0021593794074900884,0.018595419217654632,0.0,0.0,0.0,-0.010000000000000007,0.10033474463362084,-0.3994851903856664,3.440152555266107,0.0,0.0,0.0,-1.8500000000000014,18.561927757219856,0,True,False,False,1764711448.8197386
36,84,-0.001098799877635361,0.036944966219104716,0.0,0.0,0.0,-0.010000000000000005,0.03681999916231373,-0.09229918972137033,3.1033771624047963,0.0,0.0,0.0,-0.8400000000000005,3.0928799296343534,0,True,False,False,1764711485.070759
37,97,-0.002801920541209845,0.005258279795722591,0.0,0.0,0.0,-0.010000000000000007,0.3396943047936022,-0.271786292497355,0.5100531401850914,0.0,0.0,0.0,-0.9700000000000006,32.95034756497941,0,False,True,False,1764711538.4420576
38,45,-0.0008268603407022006,0.05662761857775542,0.0,0.0,0.0,-0.010000000000000005,0.22781746293678182,-0.03720871533159903,2.5482428359989937,0.0,0.0,0.0,-0.45000000000000023,10.251785832155182,0,True,False,False,1764711604.7898836
39,62,-0.0008778552826869231,0.047521191893625955,0.0,0.0,0.0,-0.010000000000000005,0.07005769824740318,-0.05442702752658923,2.946313897404809,0.0,0.0,0.0,-0.6200000000000003,4.343577291338997,0,True,False,False,1764711629.8387213
40,106,-0.0011716967598849085,0.0281088902321196,0.0,0.0,0.0,-0.010000000000000007,0.007163357229278582,-0.1241998565478003,2.9795423646046775,0.0,0.0,0.0,-1.0600000000000007,0.7593158663035297,0,True,False,False,1764711656.4644747
