episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,27,-0.16792522595696807,-0.003229761744479844,-0.037037037037037035,-4.533981100838138,-0.08720356710095578,-1.0,1760650108.8169053
2,138,-0.1757268547441928,-0.0035898012097291807,-0.014492753623188406,-24.250305954698607,-0.49539256694262696,-2.0,1760650111.7098484
3,20,-0.11256713943800065,0.009177797659970663,0.0,-2.251342788760013,0.18355595319941326,0.0,1760650112.4456697
4,10,-0.20082483567334758,-0.005249643893898509,0.0,-2.0082483567334757,-0.05249643893898509,0.0,1760650113.9573588
5,75,-0.1851351727336021,-0.0041432655437667505,-0.02666666666666667,-13.88513795502016,-0.3107449157825063,-2.0,1760650182.8818614
6,7,-0.10391890955788362,0.012308687903481783,0.0,-0.7274323669051853,0.08616081532437248,0.0,1760650183.0263004
7,7,-0.10594752963377221,0.013874479348045329,0.0,-0.7416327074364055,0.09712135543631731,0.0,1760650183.8238637
8,36,-0.17204159425389998,-0.002434474858258009,-0.1388888888888889,-6.193497393140399,-0.08764109489728833,-5.0,1760650185.209417
9,30,-0.14409922391709573,0.0030965587244935933,-0.03333333333333333,-4.322976717512872,0.09289676173480779,-1.0,1760650251.990553
10,16,-0.258091709506262,-0.01738925481016553,0.0,-4.129467352100192,-0.2782280769626485,0.0,1760650252.694275
11,29,-0.14429861641232414,0.00309676413075053,-0.034482758620689655,-4.1846598759574,0.08980615979176537,-1.0,1760650254.3018177
12,14,-0.15038547442836728,0.003616025674934018,0.0,-2.105396641997142,0.050624359449076256,0.0,1760650255.151083
13,25,-0.1947681377341315,-0.004820411551932624,0.0,-4.869203443353288,-0.1205102887983156,0.0,1760650256.2171803
14,33,-0.08703757066178812,0.01296097495693372,0.0,-2.872239831839008,0.42771217357881275,0.0,1760650257.3297162
15,80,-0.18066973290732286,-0.003979943677104091,-0.025,-14.45357863258583,-0.3183954941683273,-2.0,1760650258.753576
16,18,-0.07437939791030512,0.016371425906300117,0.0,-1.3388291623854922,0.2946856663134021,0.0,1760650328.225268
17,38,-0.06175837543135035,0.018674694577952032,0.0,-2.3468182663913133,0.7096383939621772,0.0,1760650330.09331
18,6,-0.18116815865423483,0.000869397458177372,0.0,-1.087008951925409,0.005216384749064232,0.0,1760650330.4957354
19,31,-0.0716003905142474,0.01412920110780953,0.0,-2.2196121059416694,0.43800523434209543,0.0,1760650332.5749936
20,25,-0.13858076317681825,0.0047533245994188945,-0.04,-3.464519079420456,0.11883311498547236,-1.0,1760650333.0507975
21,22,-0.07847098839838805,0.015011089083152658,0.0,-1.7263617447645372,0.3302439598293585,0.0,1760650333.743003
22,19,-0.06531558231623394,0.018802014711751358,-0.21052631578947367,-1.2409960640084448,0.3572382795232758,-4.0,1760650405.7629464
23,36,-0.06800810053865486,0.017307142621060097,0.0,-2.4482916193915747,0.6230571343581635,0.0,1760650406.721277
24,12,-0.06596221252528359,0.01927074777307141,0.0,-0.791546550303403,0.23124897327685692,0.0,1760650407.0071301
25,29,-0.06065738051326678,0.01872210475385605,0.0,-1.7590640348847366,0.5429410378618255,0.0,1760650408.2533302
26,35,-0.0881249700164503,0.013187895742625924,0.0,-3.08437395057576,0.46157635099190736,0.0,1760650409.157957
27,53,-0.13309072741670966,0.0050972866961416525,0.0,-7.053808553085612,0.2701561948955076,0.0,1760650410.0111547
28,32,-0.06342725478380987,0.01853337197517308,0.0,-2.0296721530819157,0.5930679032055386,0.0,1760650410.5508392
29,3,-0.06394010823953987,0.023077581447827233,0.0,-0.1918203247186196,0.0692327443434817,0.0,1760650411.0439289
30,46,-0.07116111863041455,0.016859833041130978,0.0,-3.2734114569990695,0.775552319892025,0.0,1760650493.6947525
31,15,-0.061605531734717854,0.019546485854396837,0.0,-0.9240829760207678,0.29319728781595256,0.0,1760650493.950528
