feature,index,min,max,mean,std,samples,episode_index
cos_drift,0,-0.9999192953109741,1.0,-0.08664221986916588,0.7059424114153741,165,1
sin_drift,1,-0.9999982118606567,0.9999826550483704,0.11218449004834179,0.6982321425648101,165,1
airspeed_norm,2,-0.5423992276191711,1.0000131130218506,-0.08293608769590996,0.2514438077793771,165,1
risk_0,3,0.014000000432133675,0.7467580437660217,0.08308184474255104,0.1435071863597734,165,1
risk_1,4,0.014000000432133675,0.0755973681807518,0.03180786922686929,0.022362051038397335,165,1
risk_2,5,0.014000000432133675,0.07329823821783066,0.02278454965262702,0.017885945103462256,165,1
x_r_0,6,-0.14535707235336304,0.09440671652555466,-0.0010861565806959364,0.04843944155629743,165,1
x_r_1,7,-0.11589297652244568,0.09557460248470306,-0.008209708814551547,0.056197017517979876,165,1
x_r_2,8,-0.11236342042684555,0.1576894074678421,-0.0045877420512790085,0.07236679014439575,165,1
y_r_0,9,-0.0973222479224205,0.07057061046361923,-0.009047873879193724,0.0362613513558657,165,1
y_r_1,10,-0.10360018908977509,0.08866056054830551,0.0029980414000226937,0.03762329550283814,165,1
y_r_2,11,-0.14356695115566254,0.14754749834537506,-0.006518763319278759,0.04984395748083671,165,1
vx_r_0,12,-0.46709567308425903,0.9260615706443787,-0.010660658737249449,0.19119557672395526,165,1
vx_r_1,13,-0.9261449575424194,0.9261449575424194,0.012020769881818329,0.24504785254712436,165,1
vx_r_2,14,-0.9207760691642761,0.7799668908119202,0.006084522003771834,0.2641483783316613,165,1
vy_r_0,15,-0.47308114171028137,0.47308114171028137,0.010150814854370577,0.2227144188869452,165,1
vy_r_1,16,-0.44519075751304626,0.4659115672111511,-0.007252295650224287,0.20360748061030487,165,1
vy_r_2,17,-0.4659115672111511,0.4426129460334778,-0.016015038998430653,0.22074096552810968,165,1
cos_trk_0,18,-0.9998951554298401,0.9998951554298401,-0.07456613908888717,0.6264042077954014,165,1
cos_trk_1,19,-0.9999741315841675,0.9999618530273438,0.06076912859624085,0.7125149696541712,165,1
cos_trk_2,20,-0.9996355175971985,0.9999983906745911,0.013047007233200774,0.7423622455266268,165,1
sin_trk_0,21,-0.9997896552085876,0.9998548030853271,-0.0033480080239701015,0.7798141069429423,165,1
sin_trk_1,22,-0.9994617104530334,0.9992914795875549,-0.059492627652644195,0.7008163995216168,165,1
sin_trk_2,23,-0.9999996423721313,0.9994617104530334,-0.08947859386645371,0.6684080755351589,165,1
dist_n_0,24,-0.04964926838874817,-0.03527267277240753,-0.04452841505408288,0.002706909556792647,165,1
dist_n_1,25,-0.04930310696363449,-0.037181414663791656,-0.04359395842660555,0.0022840991024798652,165,1
dist_n_2,26,-0.04821660742163658,-0.028404580429196358,-0.04187587692656299,0.003383665227817664,165,1
cos_drift,0,-0.9999192953109741,1.0,0.06259874573162084,0.7008714048061863,290,2
sin_drift,1,-0.9999982118606567,0.9999826550483704,-0.06248624025884999,0.7102036885105234,290,2
airspeed_norm,2,-0.5423992276191711,1.0000131130218506,-0.04854991156868797,0.248498820216453,290,2
risk_0,3,0.014000000432133675,0.7467580437660217,0.07295085868701852,0.12139385868761342,290,2
risk_1,4,0.014000000432133675,0.23468798398971558,0.03250217014152941,0.028886117441801237,290,2
risk_2,5,0.014000000432133675,0.1496143937110901,0.023643795233862168,0.02025509835149201,290,2
x_r_0,6,-0.14535707235336304,0.12620174884796143,0.0008263432019107169,0.04044838526177645,290,2
x_r_1,7,-0.11589297652244568,0.13359135389328003,-0.004566563250760926,0.04862504227779663,290,2
