episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,48,-0.001420079314031455,0.0026845989325289415,0.0,0.0,-0.06816380707350984,0.1288607487613892,0.0,0.0,0,False,True,1764248349.3955076
2,98,-0.001488257732201644,0.0036658545189401388,-0.15306122448979592,-0.04267209956776855,-0.1458492577557611,0.3592537428561336,-15.0,-4.181865757641318,5,False,True,1764248404.5499752
3,83,-0.0022120161588423076,-0.0006399437889297337,-0.14457831325301204,-0.049175547067648775,-0.18359734118391152,-0.0531153344811679,-12.0,-4.081570406614849,4,False,True,1764248457.9784868
4,123,-0.001507554172057694,0.003099497797984593,-0.1951219512195122,-0.02106319287883535,-0.18542916316309635,0.3812382291521049,-24.0,-2.590772724096748,8,False,True,1764248518.7280965
5,165,-0.003247020094925697,-0.003329096292711699,-0.03636363636363636,-0.02951571961123251,-0.53575831566274,-0.5493008882974304,-6.0,-4.870093735853364,2,False,True,1764248577.732818
6,255,-0.0020622367346794707,0.0011159655551192921,-0.011764705882352941,-0.013983563945761232,-0.5258703673432651,0.2845712165554195,-3.0,-3.565808806169114,1,False,True,1764248633.4437099
7,51,-0.003341989239657043,-0.004258689106485908,-0.29411764705882354,-0.05009474248188125,-0.1704414512225092,-0.2171931444307813,-15.0,-2.5548318665759435,5,False,True,1764248662.9620857
8,78,-0.0016111811724006354,0.003187122409105213,0.0,-0.03900853084115571,-0.12567213144724956,0.2485955479102066,0.0,-3.0426654056101454,0,False,True,1764248705.9797895
9,197,-0.0019075305564488568,0.0014384331427130515,-0.1065989847715736,-0.007595064282733483,-0.3757835196204248,0.28337132911447116,-21.0,-1.4962276636984961,7,False,True,1764248780.0117157
10,82,-0.0020457694735829934,-0.0001890740361762779,-0.07317073170731707,-0.019050355166371935,-0.16775309683380546,-0.015504070966454786,-6.0,-1.5621291236424988,2,False,True,1764248818.3513582
11,99,-0.0013805722107892429,0.0026892439484002832,-0.09090909090909091,-0.039771608640681355,-0.13667664886813505,0.266235150891628,-9.0,-3.937389255427454,3,False,True,1764248874.4575644
12,63,-0.0031359784311546356,-0.0031835679635641473,-0.047619047619047616,-0.031753281312136325,-0.19756664116274206,-0.20056478170454128,-3.0,-2.0004567226645884,1,False,True,1764248923.8173523
13,193,-0.002552310651463869,-0.001388551879719461,0.0,-0.02950767442369371,-0.4925959557325267,-0.26799051278585595,0.0,-5.694981163772886,0,False,True,1764249036.340332
14,85,-0.003455479929254359,-0.0037746074930948424,-0.10588235294117647,-0.05629138125289965,-0.2937157939866205,-0.3208416369130616,-9.0,-4.78476740649647,3,False,True,1764249075.5562549
15,77,-0.0025278366845830867,-0.0023526613085658623,-0.11688311688311688,-0.04977278818611762,-0.19464342471289767,-0.1811549207595714,-9.0,-3.832504690331057,3,False,True,1764249128.1825862
16,55,-0.0035922927368658712,-0.005646877327595025,-0.05454545454545454,-0.035497046167531576,-0.19757610052762292,-0.31057825301772635,-3.0,-1.9523375392142368,1,False,True,1764249169.4336526
17,269,-0.0027723593168739345,-0.002516654865947884,-0.07806691449814127,-0.021419997734019113,-0.7457646562390884,-0.6769801589399808,-21.0,-5.761979390451141,7,False,True,1764249252.204736
