episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,finished_at,pid,agent
1,60,-0.0374296229226912,-0.0043173170136309,-0.2,-0.0211189854149998,-2.2457773753614774,-0.2590390208178563,-12.0,-1.2671391248999933,2,1761290738.1251874,pid_35688,KL006
1,68,-0.0482286757270087,-0.0105308656537567,0.0,-0.0482251075372986,-3.279549949436598,-0.7160988644554565,0.0,-3.279307312536305,0,1761290738.1281867,pid_39504,KL002
1,61,-0.0118636363277258,0.0152917188188136,0.0,0.0,-0.7236818159912752,0.932794847947634,0.0,0.0,0,1761290738.1548662,pid_38436,KL003
1,58,-0.0435823738595355,-0.0080370722945266,0.0,-0.096215823108252,-2.5277776838530603,-0.466150193082546,0.0,-5.5805177402786175,0,1761290738.1693847,pid_28104,KL003
1,58,-0.0323923406142996,0.0002650825826998,0.0,-0.096215823108252,-1.8787557556293808,0.0153747897965923,0.0,-5.5805177402786175,0,1761290738.1693847,pid_28104,KL004
1,65,-0.0452298109433754,-0.0091393295087543,-0.1846153846153846,-0.0194944480753845,-2.939937711319402,-0.5940564180690333,-12.0,-1.2671391248999933,2,1761290738.1693847,pid_35688,KL004
1,74,-0.039343791766545,-0.0025867235915806,0.0,-0.0165107597917631,-2.911440590724336,-0.1914175457769649,0.0,-1.221796224590471,0,1761290738.1703846,pid_39504,KL006
1,78,-0.0274494019960019,0.0031289283905089,0.0,0.0,-2.1410533556881512,0.2440564144596957,0.0,0.0,0,1761290738.173388,pid_10056,KL004
1,78,-0.0432184812127304,-0.0082238337889887,0.0,0.0,-3.3710415345929774,-0.6414590355411194,0.0,0.0,0,1761290738.173388,pid_10056,KL005
1,70,-0.0137119113739783,0.0132514649580703,-0.4285714285714285,-0.0240952955028394,-0.9598337961784844,0.9276025470649266,-30.0,-1.686670685198763,5,1761290738.1899047,pid_32604,KL005
1,64,-0.0228448917498195,0.00674209813941,0.0,0.0,-1.462073071988452,0.4314942809222434,0.0,0.0,0,1761290738.191414,pid_31268,KL004
1,64,-0.0210833046389515,0.0082630546751495,0.0,0.0,-1.3493314968928982,0.5288354992095705,0.0,0.0,0,1761290738.212004,pid_28104,KL006
1,74,-0.0162849118830585,0.0108859856623697,0.0,-0.0011407331493663,-1.2050834793463336,0.8055629390153647,0.0,-0.0844142530531069,0,1761290738.2428062,pid_19884,KL003
1,75,-0.0382647549782026,-0.0038152452733022,0.0,0.0,-2.8698566233652003,-0.2861433954976711,0.0,0.0,0,1761290738.2502337,pid_35688,KL001
1,68,-0.01922333808583,0.0100120470051971,0.0,0.0,-1.3071869898364417,0.680819196353405,0.0,0.0,0,1761290738.2542412,pid_6248,KL002
1,76,-0.0148062174422904,0.0123845837249243,-0.631578947368421,-0.0285446752549701,-1.1252725256140756,0.9412283630942468,-48.0,-2.1693953193777347,8,1761290738.2802718,pid_36168,KL001
1,82,-0.0168655224682199,0.0093951681368913,0.0,0.0,-1.3829728423940375,0.7704037872250923,0.0,0.0,0,1761290738.2932832,pid_36192,KL005
1,78,-0.0231024544397578,0.0064998190550317,-0.2307692307692307,-0.0681935684556884,-1.801991446301112,0.5069858862924748,-18.0,-5.3190983395437,3,1761290738.3118377,pid_28396,KL001
1,90,-0.0184112654320711,0.0101405293656808,0.0,0.0,-1.6570138888863994,0.9126476429112738,0.0,0.0,0,1761290738.31439,pid_32604,KL003
1,104,-0.0169570224354323,0.0088373436122724,0.0,0.0,-1.7635303332849637,0.9190837356763342,0.0,0.0,0,1761290738.3249018,pid_10056,KL001
1,96,-0.0425440427699759,-0.0071523889553109,0.0,0.0,-4.084228105917695,-0.6866293397098553,0.0,0.0,0,1761290738.3339005,pid_25628,KL001
1,79,-0.0386570697068187,-0.0043636217483399,0.0,0.0,-3.0539085068386824,-0.3447261181188599,0.0,0.0,0,1761290738.340418,pid_27592,KL005
1,89,-0.0319082799282798,-0.0003835498964325,-0.8089887640449438,-0.0313436898775518,-2.839836913616903,-0.0341359407824928,-72.0,-2.789588399102114,12,1761290738.3549323,pid_36192,KL001
1,90,-0.045792311909777,-0.0098792657834459,0.0,0.0,-4.121308071879937,-0.8891339205101361,0.0,0.0,0,1761290738.369616,pid_27080,KL001
1,87,-0.0262892677986184,0.0042267432908278,-0.2068965517241379,-0.0139797891455705,-2.2871662984798022,0.3677266663020234,-18.0,-1.2162416556646367,3,1761290738.3706164,pid_28396,KL004
1,106,-0.0348493746920489,-0.0014190968567404,0.0,0.0,-3.694033717357188,-0.1504242668144877,0.0,0.0,0,1761290738.3841407,pid_33172,KL002
1,85,-0.0347595273731535,-0.0036495491459087,0.0,0.0,-2.954559826718054,-0.3102116774022465,0.0,0.0,0,1761290738.3861408,pid_27592,KL003
1,109,-0.0176368934613505,0.0105720198263829,-0.3853211009174312,-0.0080291122912019,-1.922421387287212,1.1523501610757458,-42.0,-0.8751732397410106,7,1761290738.3911412,pid_28900,KL004
1,112,-0.0206367400609952,0.0070250543772113,0.0,-0.029279529576217,-2.3113148868314703,0.7868060902476693,0.0,-3.279307312536305,0,1761290738.3941426,pid_39504,KL004
1,102,-0.019032959224452,0.0090505856696895,0.0,0.0,-1.941361840894105,0.9231597383083312,0.0,0.0,0,1761290738.4046946,pid_35688,KL005
1,124,-0.0395710849006515,-0.0058233801567501,0.0,0.0,-4.906814527680793,-0.7220991394370124,0.0,0.0,0,1761290738.4223351,pid_10056,KL006
1,96,-0.0419672359074578,-0.0065932346295672,0.0,0.0,-4.028854647115952,-0.6329505244384557,0.0,0.0,0,1761290738.441342,pid_28104,KL001
1,120,-0.0329066629891879,-0.000365369736299,0.0,-0.0876479922376419,-3.948799558702555,-0.0438443683558835,0.0,-10.517759068517034,0,1761290738.45286,pid_33172,KL005
1,99,-0.0297631341704671,0.0012733983881369,0.0,0.0,-2.9465502828762467,0.1260664404255569,0.0,0.0,0,1761290738.461866,pid_28396,KL006
1,103,-0.0175383977531511,0.0103987467252444,0.0,-0.014269802643156,-1.8064549685745703,1.071070912700181,0.0,-1.4697896722450694,0,1761290738.490045,pid_6248,KL001
1,104,-0.0184024636177535,0.0104073651596932,-0.0576923076923076,-0.010224215358617,-1.9138562162463693,1.082365976608103,-6.0,-1.0633183972961708,1,1761290738.5024009,pid_36168,KL004
1,116,-0.0087750881944534,0.0243754860265415,0.0,0.0,-1.0179102305566037,2.827556379078824,0.0,0.0,0,1761290738.5084045,pid_38436,KL006
1,125,-0.0431351875819202,-0.008567436233156,-0.864,-0.1044520643884508,-5.391898447740031,-1.0709295291445011,-108.0,-13.05650804855635,18,1761290738.5096817,pid_25628,KL002
1,102,-0.041573692636673,-0.0067938435033989,-1.1764705882352942,-0.0714534528873183,-4.240516648940653,-0.692972037346695,-120.0,-7.288252194506471,20,1761290738.5186963,pid_31268,KL001
1,115,-0.0259216222752396,0.0042831007497484,0.0,0.0,-2.9809865616525566,0.4925565862210666,0.0,0.0,0,1761290738.5262022,pid_19884,KL006
1,130,-0.0416214114794452,-0.0058199139400696,-0.5538461538461539,-0.0887214697042838,-5.410783492327879,-0.7565888122090585,-72.0,-11.5337910615569,12,1761290738.5362215,pid_25628,KL004
1,123,-0.0205679498709688,0.0079345975702562,-0.2926829268292683,-0.0112417413442428,-2.529857834129169,0.9759555011415192,-36.0,-1.3827341853418678,6,1761290738.5382226,pid_15664,KL005
1,107,-0.0422110336626712,-0.0072483228059322,-0.616822429906542,-0.0700465554813178,-4.51658060190582,-0.7755705402347524,-66.0,-7.494981436501014,11,1761290738.5462203,pid_27592,KL001
1,140,-0.033500150877398,-0.0014485399726928,-0.2571428571428571,-0.0108765499071389,-4.690021122835727,-0.2027955961770047,-36.0,-1.5227169869994506,6,1761290738.5809138,pid_25628,KL003
1,127,-0.0137853516988261,0.0129739323844246,0.0,0.0,-1.7507396657509184,1.6476894128219337,0.0,0.0,0,1761290738.5829177,pid_27080,KL002
2,9,-0.0090787228748688,0.1309287892803873,0.0,0.0,-0.0817085058738198,1.1783591035234855,0.0,0.0,0,1761290738.589927,pid_33172,KL005
1,123,-0.0231270776543582,0.006136658295153,0.0,0.0,-2.8446305514860666,0.7548089703038191,0.0,0.0,0,1761290738.5994306,pid_28396,KL002
1,126,-0.0454122289751956,-0.009352023189313,0.0,0.0,-5.721940850874657,-1.1783549218534497,0.0,0.0,0,1761290738.6034412,pid_19884,KL002
1,127,-0.0120263899547369,0.0201215707672853,0.0,0.0,-1.5273515242515951,2.5554394874452395,0.0,0.0,0,1761290738.6181102,pid_28396,KL005
1,131,-0.0226078539218081,0.006697037358667,-0.549618320610687,-0.0187953619516839,-2.9616288637568657,0.8773118939853832,-72.0,-2.4621924156706,12,1761290738.6181102,pid_36192,KL006
2,18,-0.0193716635316399,0.0114478486028234,0.0,0.0,-0.3486899435695186,0.2060612748508214,0.0,0.0,0,1761290738.632909,pid_10056,KL004
1,124,-0.0349452929517431,-0.0020689142332936,0.0,-0.0436095524098464,-4.3332163260161565,-0.2565453649284124,0.0,-5.407584498820964,0,1761290738.653934,pid_31268,KL003
1,123,-0.0364058680477676,-0.0040255172125891,-0.1951219512195122,-0.0110266330139885,-4.477921769875425,-0.4951386171484613,-24.0,-1.3562758607205885,4,1761290738.655934,pid_27592,KL002
1,130,-0.0421738234665335,-0.0068270573069735,0.0,-0.0159974328639198,-5.482597050649363,-0.8875174499065634,0.0,-2.07966627230958,0,1761290738.6589327,pid_28104,KL002
1,125,-0.0235465732145349,0.0053262807177148,-0.96,-0.0611486438546297,-2.9433216518168743,0.665785089714357,-120.0,-7.64358048182872,20,1761290738.6629438,pid_31268,KL005
1,153,-0.0201817450315679,0.0078933081455862,0.0,0.0,-3.0878069898298985,1.2076761462747028,0.0,0.0,0,1761290738.701689,pid_27080,KL003
1,140,-0.0089610672065761,0.0227849810650907,0.0,-0.0242492541706375,-1.2545494089206612,3.1898973491127087,0.0,-3.394895583889252,0,1761290738.716575,pid_28104,KL005
1,124,-0.034704937248747,-0.0027957375369977,-0.4354838709677419,-0.0562515512942154,-4.303412218844635,-0.3466714545877223,-54.0,-6.975192360482719,9,1761290738.7255695,pid_14368,KL002
1,175,-0.023481622980598,0.0059941699741872,-0.1371428571428571,-0.0375821177141126,-4.109284021604657,1.048979745482771,-24.0,-6.576870599969718,4,1761290738.7796512,pid_32604,KL004
1,153,-0.0398590193399942,-0.0060406574842792,0.0,0.0,-6.098429959019118,-0.9242205950947302,0.0,0.0,0,1761290738.8098826,pid_6248,KL005
2,32,-0.011977762854374,0.0153487091837285,-0.9375,-0.0633616138081066,-0.3832884113399696,0.4911586938793151,-30.0,-2.027571641859413,5,1761290738.811883,pid_33172,KL006
1,164,-0.0279022438557658,0.0023621545487096,-0.0365853658536585,-0.0212836253924025,-4.575967992345601,0.3873933459883855,-6.0,-3.490514564354016,1,1761290738.817881,pid_36192,KL004
1,159,-0.0372103657934158,-0.0045474866392237,0.0,0.0,-5.916448161153117,-0.723050375636574,0.0,0.0,0,1761290738.8448894,pid_36168,KL005
1,190,-0.0284703175856686,0.0023501057681274,-0.1578947368421052,-0.008877214132625,-5.409360341277049,0.4465200959442237,-30.0,-1.686670685198763,5,1761290738.8468902,pid_32604,KL001
1,168,-0.0267035645282461,0.0022535642394427,-0.25,-0.0442182867408245,-4.486198840745353,0.3785987922263776,-42.0,-7.428672172458519,7,1761290738.9020576,pid_27592,KL004
1,148,-0.0473252132422848,-0.0105678950477977,-0.6081081081081081,-0.0490778374499946,-7.004131559858155,-1.5640484670740735,-90.0,-7.263519942599201,15,1761290738.9264042,pid_14368,KL004
2,19,-0.0109256132060524,0.0693532156578982,0.0,0.0,-0.2075866509149958,1.3177110975000668,0.0,0.0,0,1761290738.927405,pid_28104,KL005
2,47,-0.0200297754542294,0.0087736083757454,-0.5106382978723404,-0.0498639301818076,-0.9413994463487833,0.4123595936600355,-24.0,-2.3436047185449613,4,1761290738.9294028,pid_33172,KL001
1,174,-0.0264758990144142,0.0044880826348536,-0.2413793103448276,-0.0109555314200875,-4.606806428508085,0.780926378464543,-42.0,-1.9062624670952324,7,1761290738.942922,pid_6248,KL003
1,180,-0.0349603055789707,-0.0021485626430474,0.0,0.0,-6.292855004214736,-0.386741275748542,0.0,0.0,0,1761290738.9549549,pid_27592,KL006
2,33,-0.0288890632516472,0.0030591836055017,-0.7272727272727273,-0.0313597617110533,-0.95333908730436,0.1009530589815581,-24.0,-1.034872136464762,4,1761290738.978527,pid_28396,KL001
1,154,-0.0450846999338306,-0.0085115790698948,-1.4025974025974026,-0.0495864999074122,-6.943043789809917,-1.3107831767638145,-216.0,-7.636320985741487,42,1761290738.982525,pid_14368,KL001
1,185,-0.0312760094408939,0.0004570161641518,-0.4216216216216216,-0.0149118308810362,-5.786061746565382,0.0845479903680985,-78.0,-2.7586887129917006,13,1761290738.990975,pid_15664,KL004
1,185,-0.0314443587439482,-0.0006116979612548,-0.227027027027027,-0.0182489304829205,-5.817206367630424,-0.1131641228321402,-42.0,-3.3760521393403016,7,1761290738.992973,pid_6248,KL004
1,199,-0.0234982601835716,0.0054614935006189,-0.0301507537688442,-0.0233605100243536,-4.676153776530766,1.086837206623171,-6.0,-4.648741494846383,1,1761290739.0208006,pid_36192,KL003
1,193,-0.0300983547384496,0.0014433118612752,-0.2487046632124352,-0.0127092268598404,-5.808982464520777,0.2785591892261181,-48.0,-2.452880783949216,8,1761290739.0248003,pid_36168,KL003
1,251,-0.0326763413612104,-0.0010090250996196,0.0,0.0,-8.201761681663816,-0.2532653000045348,0.0,0.0,0,1761290739.058112,pid_39504,KL001
1,164,-0.0341597300446991,-0.0018154310174834,-0.4390243902439024,-0.0381563689461279,-5.602195727330666,-0.2977306868672846,-72.0,-6.257644507164979,12,1761290739.0601115,pid_14368,KL003
1,167,-0.0255040621375488,0.0049739126774271,0.0,-0.0329549299513183,-4.259178376970652,0.8306434171303266,0.0,-5.503473301870167,0,1761290739.0801475,pid_14368,KL005
2,73,-0.0245517104750775,0.004911241756455,0.0,0.0,-1.7922748646806623,0.358520648221222,0.0,0.0,0,1761290739.0821495,pid_10056,KL003
2,41,-0.0237900160444956,0.0065866346991927,0.0,0.0,-0.975390657824322,0.2700520226669037,0.0,0.0,0,1761290739.088159,pid_27080,KL001
2,74,-0.0345308531073263,-0.0019382970679912,-0.3243243243243243,-0.0316703340343913,-2.555283129942149,-0.1434339830313544,-24.0,-2.3436047185449613,4,1761290739.1299894,pid_33172,KL004
2,78,-0.0344081987732622,-0.0024470987797939,0.0,0.0,-2.6838395043144563,-0.1908737048239275,0.0,0.0,0,1761290739.1556058,pid_33172,KL003
2,86,-0.0311465078392802,0.001921122396549,0.0,-0.016735078141038,-2.678599674178105,0.1652165261032211,0.0,-1.4392167201292747,0,1761290739.1681137,pid_10056,KL005
2,8,-0.0075640620638415,0.0219946467622838,0.0,0.0,-0.0605124965107322,0.1759571740982705,0.0,0.0,0,1761290739.1716287,pid_39504,KL001
2,64,-0.0459704987291306,-0.0089886487143647,0.0,0.0,-2.9421119186643625,-0.575273517719344,0.0,0.0,0,1761290739.2114422,pid_25628,KL001
2,20,-0.0067596859025881,0.0195803054833576,0.0,-0.0180427796731679,-0.1351937180517633,0.391606109667152,0.0,-0.3608555934633582,0,1761290739.215442,pid_27592,KL003
2,95,-0.03329295701815,-0.0013828236076139,0.0,0.0,-3.162830916724256,-0.1313682427233236,0.0,0.0,0,1761290739.2224414,pid_10056,KL001
2,74,-0.0323104582462146,-0.0001170659150247,0.0,0.0,-2.39097391021988,-0.0086628777118322,0.0,0.0,0,1761290739.281749,pid_28396,KL005
2,29,-0.0076092987068298,0.0516014724568138,0.0,0.0,-0.2206696624980657,1.4964427012476025,0.0,0.0,0,1761290739.3086429,pid_6248,KL004
1,216,-0.029387176124179,0.0023133204425104,-0.3055555555555556,-0.0193116601508179,-6.3476300428226695,0.4996772155822487,-66.0,-4.171318592576673,11,1761290739.3146436,pid_14368,KL006
1,251,-0.0362787379090977,-0.0041514320403382,-0.4541832669322709,-0.016499692822046,-9.105963215183545,-1.042009442124895,-114.0,-4.141422898333569,19,1761290739.3488293,pid_15664,KL002
2,80,-0.0168411412178552,0.0107246651772704,0.0,0.0,-1.347291297428421,0.8579732141816399,0.0,0.0,0,1761290739.3553452,pid_25628,KL003
2,73,-0.012550621571636,0.0138119637348693,0.0,0.0,-0.9161953747294282,1.0082733526454637,0.0,0.0,0,1761290739.3563457,pid_27080,KL002
2,129,-0.034120841639476,-0.0023728183941156,0.0,0.0,-4.401588571492406,-0.3060935728409204,0.0,0.0,0,1761290739.391318,pid_10056,KL006
2,79,-0.0307089595371675,0.0009548503756471,0.0,0.0,-2.42600780343624,0.0754331796761274,0.0,0.0,0,1761290739.4030595,pid_27080,KL006
2,45,-0.0102396920528245,0.0164446149478942,0.0,0.0,-0.4607861423771059,0.7400076726552434,0.0,0.0,0,1761290739.4216475,pid_27592,KL005
1,328,-0.0331647515417465,-0.0015978370610534,0.0,0.0,-10.878038505692873,-0.5240905560255383,0.0,0.0,0,1761290739.4416564,pid_35688,KL002
2,49,-0.033277732529529,-0.0002606132003492,0.0,0.0,-1.6306088939469237,-0.0127700468171112,0.0,0.0,0,1761290739.4695113,pid_6248,KL003
2,47,-0.010635594838259,0.015907258104318,-1.4042553191489362,-0.0776172672588628,-0.4998729573981775,0.7476411309029486,-66.0,-3.648011561166554,11,1761290739.4906676,pid_36168,KL005
2,1,-0.0011485257588964,1.0,0.0,0.0,-0.0011485257588964,1.0,0.0,0.0,0,1761290739.4933703,pid_35688,KL001
2,101,-0.0405683059546965,-0.0055127901302787,0.0,-0.012510009430075,-4.09739890142435,-0.5567918031581551,0.0,-1.2635109524375774,0,1761290739.5006337,pid_25628,KL005
2,101,-0.0376002021429759,-0.0035853965980012,0.0,0.0,-3.797620416440567,-0.3621250563981264,0.0,0.0,0,1761290739.5006337,pid_25628,KL006
1,304,-0.0219259377203761,0.0061302412684015,-0.0986842105263157,-0.0037544309240862,-6.665485066994334,1.8635933455940636,-30.0,-1.1413470009222255,5,1761290739.5082295,pid_31268,KL006
1,313,-0.0369751816822009,-0.0036654996655647,0.0,0.0,-11.57323186652889,-1.147301395321778,0.0,0.0,0,1761290739.5225952,pid_38436,KL005
2,105,-0.032116799531102,0.0006050489513856,-0.4571428571428571,-0.058007025478811,-3.3722639507657184,0.0635301398954943,-48.0,-6.0907376752751565,8,1761290739.5245955,pid_28396,KL006
2,59,-0.0263832565109118,0.0049537392796751,-0.9152542372881356,-0.0526626953335759,-1.556612134143799,0.2922706175008367,-54.0,-3.107099024680984,10,1761290739.538799,pid_6248,KL006
2,6,-0.008459609428411,0.1876084925859412,0.0,0.0,-0.0507576565704663,1.1256509555156475,0.0,0.0,0,1761290739.540797,pid_35688,KL003
2,67,-0.0322638766290149,-8.465693569729464e-05,-0.7164179104477612,-0.135472419640056,-2.161679734144001,-0.0056720146917187,-48.0,-9.076652115883755,8,1761290739.570161,pid_27592,KL001
2,119,-0.012458299274733,0.0102075372847758,-0.4033613445378151,-0.0436387241968594,-1.4825376136932389,1.2146969368883214,-48.0,-5.19300817942627,8,1761290739.6102865,pid_28396,KL003
2,122,-0.0261437208912198,0.0045053676993044,0.0,-0.0103566471511276,-3.1895339487288186,0.5496548593151394,0.0,-1.2635109524375774,0,1761290739.6384945,pid_25628,KL002
2,85,-0.0438341648957625,-0.0084178994709425,0.0,0.0,-3.725904016139818,-0.7155214550301157,0.0,0.0,0,1761290739.641494,pid_32604,KL001
2,108,-0.0441541463301035,-0.0085810767072179,-0.3888888888888889,-0.0225165855438206,-4.768647803651186,-0.9267562843795428,-42.0,-2.4317912387326346,7,1761290739.6424935,pid_28104,KL002
2,109,-0.0387992320719081,-0.0048022709231666,-0.3853211009174312,-0.0212391673312071,-4.22911629583799,-0.5234475306251605,-42.0,-2.31506923910158,7,1761290739.649607,pid_28104,KL003
2,127,-0.0234964873524844,0.0066139840001792,-0.5669291338582677,-0.0311351911744791,-2.984053893765531,0.8399759680227621,-72.0,-3.954169279158856,12,1761290739.6746478,pid_28396,KL004
2,113,-0.0245881320218879,0.0041505458286007,-0.3716814159292035,-0.0215202764489613,-2.778458918473333,0.469011678631889,-42.0,-2.4317912387326346,7,1761290739.6756504,pid_28104,KL004
2,124,-0.0366387992381831,-0.0034609333132805,0.0,-0.0276867369784582,-4.543211105534715,-0.4291557308467915,0.0,-3.4331553853288224,0,1761290739.6781695,pid_27080,KL004
1,325,-0.0373067375432224,-0.0039637010325176,0.0,0.0,-12.124689701547291,-1.2882028355682298,0.0,0.0,0,1761290739.686176,pid_15664,KL001
2,69,-0.0318166205100571,4.757248027657028e-05,0.0,0.0,-2.1953468151939424,0.0032825011390833,0.0,0.0,0,1761290739.698173,pid_36168,KL001
2,71,-0.0090082602924555,0.0304536877544632,0.0,0.0,-0.6395864807643459,2.1622118305668883,0.0,0.0,0,1761290739.70169,pid_39504,KL005
2,70,-0.0359431213698053,-0.0024598230769268,-0.9428571428571428,-0.0521144508738079,-2.516018495886373,-0.1721876153848829,-66.0,-3.648011561166554,11,1761290739.7054012,pid_36168,KL004
2,73,-0.0465842643529291,-0.0101506109564552,-0.410958904109589,-0.0241675574241635,-3.40065129776383,-0.7409945998212296,-30.0,-1.7642316919639358,5,1761290739.7184105,pid_39504,KL003
1,333,-0.0251122656188682,0.0042174143413303,-0.2882882882882883,-0.0098743911268325,-8.362384451083134,1.4043989756630144,-96.0,-3.288172245235225,16,1761290739.7224092,pid_28900,KL003
2,74,-0.017032856157569,0.0112089204807679,-0.4054054054054054,-0.0679906240371378,-1.260431355660113,0.8294601155768261,-30.0,-5.031306178748204,5,1761290739.7264094,pid_39504,KL004
2,74,-0.0192071537870833,0.0235239104173258,0.0,0.0,-1.4213293802441678,1.740769370882113,0.0,0.0,0,1761290739.7449305,pid_36192,KL005
2,24,-0.0054570623861189,0.060582993462544,0.0,0.0,-0.1309694972668537,1.453991843101058,0.0,0.0,0,1761290739.763036,pid_31268,KL004
2,98,-0.0386777590093348,-0.0051050252490604,-0.5510204081632653,-0.0152959390797122,-3.790420382914815,-0.5002924744079256,-54.0,-1.499002029811799,14,1761290739.7770977,pid_6248,KL001
