episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,18,-0.003513172488275657,0.12108291354075752,0.0,0.0,-0.06323710478896183,2.1794924437336354,0.0,0.0,0,True,False,1761594175.4974403
2,45,-0.0027924059248683438,0.054212070953632244,0.0,-0.4677768644264947,-0.12565826661907548,2.439543192913451,0.0,-21.049958899192262,0,True,False,1761594175.7833374
3,81,-0.0035543890979611867,0.0341021445595261,-0.2716049382716049,-1.6988807558553247,-0.2879055169348561,2.7622737093216143,-22.0,-137.6093412242813,2,True,False,1761594176.0749965
4,84,-0.004814031288281594,0.03296588122591931,0.0,-0.66989991197271,-0.4043786282156539,2.769134022977222,0.0,-56.27159260570764,0,True,False,1761594176.2834444
5,42,-0.004171267155947424,0.0571907731807403,0.0,0.0,-0.17519322054979178,2.4020124735910926,0.0,0.0,0,True,False,1761594176.4197836
6,14,-0.020508635348486185,0.0030091475804096615,-0.7857142857142857,-1.4944303111391335,-0.2871208948788066,0.04212806612573526,-11.0,-20.92202435594787,1,False,True,1761594176.5543292
7,80,-0.004995537310570645,0.03419306839083814,0.0,0.0,-0.3996429848456516,2.735445471267051,0.0,0.0,0,True,False,1761594176.9444463
8,72,-0.003917376816443352,0.037271172807672476,0.0,0.0,-0.28205113078392136,2.6835244421524185,0.0,0.0,0,True,False,1761594177.125778
9,101,-0.0006721745640915951,0.029599579042693253,0.0,-0.6370112679509737,-0.06788963097325111,2.9895574833120184,0.0,-64.33813806304835,0,True,False,1761594177.4007652
10,117,-0.003376726151357786,0.026567014598142258,0.0,-0.21468337907887874,-0.395076959708861,3.108340707982644,0.0,-25.11795535222881,0,True,False,1761594177.686027
11,36,-0.0029581902050741737,0.06531688381112222,0.0,0.0,-0.10649484738267025,2.3514078172004,0.0,0.0,0,True,True,1761594177.7803717
12,30,-0.0036065556795406616,0.0764357708717046,0.0,-0.6291151589035248,-0.10819667038621984,2.293073126151138,0.0,-18.87345476710574,0,True,False,1761594177.9831054
13,73,-0.004592489455145788,0.009393167561257366,-0.1506849315068493,-0.5537658618766446,-0.33525173022564253,0.6857012319717878,-11.0,-40.42490791699505,1,False,True,1761594178.3104253
14,37,-0.001548488568150138,0.06386817913362969,-0.2972972972972973,-0.39573978366792156,-0.057294077021555104,2.3631226279442985,-11.0,-14.642371995713098,1,True,False,1761594178.4721706
15,88,-0.0034595336607174927,0.03222802056481749,0.0,-0.16917666743753124,-0.30443896214313937,2.836065809703939,0.0,-14.887546734502749,0,True,False,1761594178.7925706
16,54,-0.0010228949911901607,0.04689412903190377,0.0,-0.13144104627321562,-0.05523632952426867,2.5322829677228036,0.0,-7.097816498753644,0,True,False,1761594178.9301987
17,15,-0.002670586591439217,0.14354065953223163,0.0,-0.11284601213347252,-0.04005879887158825,2.1531098929834744,0.0,-1.6926901820020879,0,True,False,1761594179.0721219
18,27,-0.00640445598145929,0.08318653991184251,0.0,0.0,-0.17292031149940082,2.2460365776197477,0.0,0.0,0,True,False,1761594179.3141167
19,89,-0.002113462156691212,0.0321396720076138,-0.12359550561797752,-0.4099772381128603,-0.18809813194551786,2.8604308086776284,-11.0,-36.48797419204457,1,True,False,1761594179.6747236
20,34,-0.005906652053474013,0.06801705146301533,0.0,0.0,-0.20082616981811643,2.3125797497425213,0.0,0.0,0,True,False,1761594179.7781713
21,2,-0.0015545356160683284,1.0086504440544757,0.0,0.0,-0.003109071232136657,2.0173008881089514,0.0,0.0,0,True,False,1761594179.8950517
22,40,-0.002631301563066828,0.05976916486178911,0.0,0.0,-0.10525206252267312,2.3907665944715646,0.0,0.0,0,True,False,1761594180.2193682
23,38,-0.0030918573480973703,0.062361888357859385,0.0,0.0,-0.11749057922770006,2.3697517575986566,0.0,0.0,0,True,False,1761594180.3954568
24,88,-0.004552652457000038,0.03207579256882728,0.0,0.0,-0.4006334162160034,2.8226697460568007,0.0,0.0,0,True,False,1761594180.7060733
25,71,-0.0015423822885493772,0.03793313219358485,0.0,0.0,-0.10950914248700579,2.6932523857445245,0.0,0.0,0,True,False,1761594180.9068398
26,99,-0.005222487705526915,0.028945639376715092,-0.1111111111111111,-0.5484738714305738,-0.5170262828471646,2.865618298294794,-11.0,-54.2989132716268,1,True,False,1761594181.1930184
27,84,-0.004726960454990791,0.03308408928938168,0.0,-1.2421746231216428,-0.3970646782192265,2.7790635003080615,0.0,-104.342668342218,0,True,False,1761594181.3925939
28,98,-0.009308626539973662,0.027879142006598513,-0.11224489795918367,-0.3986237387053168,-0.9122454009174189,2.7321559166466542,-11.0,-39.06512639312105,1,True,False,1761594181.6225286
29,41,-0.0019809405709498465,0.05863945277302699,0.0,0.0,-0.0812185634089437,2.4042175636941066,0.0,0.0,0,True,False,1761594181.7417347
30,83,-0.002318887764391408,0.03375400362084299,0.0,-0.5437460343054267,-0.1924676844444869,2.8015823005299683,0.0,-45.13092084735042,0,True,False,1761594182.0872731
