episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion
1,106,-0.1537597210418259,0.001194416043524577,-0.02830188679245283,-16.298530430433544,0.12660810061360517,-3.0
2,33,-0.1655312381741011,-0.00048056427903786,-0.030303030303030304,-5.462530859745336,-0.01585862120824938,-1.0
3,25,-0.19030162611790236,-0.005523772759879089,0.0,-4.757540652947559,-0.13809431899697722,0.0
4,32,-0.0643777475034043,0.018106911491769857,-0.0625,-2.0600879201089377,0.5794211677366354,-2.0
5,27,-0.2061358485065062,-0.007967248406898352,0.0,-5.565667909675668,-0.21511570698625548,0.0
6,71,-0.13802521205609,0.00400451451612191,0.0,-9.79979005598239,0.28432053064465557,0.0
