episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at
1,25,-0.14580364903149484,0.0,0.0,-3.6450912257873713,0.0,0.0,1761039015.124793
2,13,-0.09818407496541695,0.0,0.0,-1.2763929745504203,0.0,0.0,1761039015.8846686
3,50,-0.12510088379237871,0.0,-0.02,-6.255044189618936,0.0,-1.0,1761039016.8094828
4,89,-0.17865311373785236,0.0,0.0,-15.900127122668861,0.0,0.0,1761039052.7522838
5,15,-0.18862464879287344,0.0,0.0,-2.8293697318931015,0.0,0.0,1761039053.0728734
6,26,-0.12163718132143288,0.0,0.0,-3.1625667143572547,0.0,0.0,1761039054.618061
7,34,-0.14973433693323768,0.0,-0.029411764705882353,-5.090967455730081,0.0,-1.0,1761039055.3062243
8,33,-0.16948430971944617,0.0,0.0,-5.592982220741724,0.0,0.0,1761039090.4421604
9,5,-0.08359300265574991,0.0,0.0,-0.4179650132787496,0.0,0.0,1761039090.729569
10,28,-0.12363520006207751,0.0,0.0,-3.4617856017381703,0.0,0.0,1761039091.4880447
11,29,-0.16722802254597796,0.0,0.0,-4.849612653833361,0.0,0.0,1761039092.289959
12,32,-0.15783862148603825,0.0,0.0,-5.050835887553224,0.0,0.0,1761039129.7404084
13,30,-0.08715442805034847,0.0,0.0,-2.614632841510454,0.0,0.0,1761039130.3257005
14,7,-0.13146557078848492,0.0,0.0,-0.9202589955193944,0.0,0.0,1761039131.0959737
15,35,-0.08937558862877507,0.0,0.0,-3.128145602007127,0.0,0.0,1761039132.3953934
16,40,-0.08146949068108353,0.0,-0.1,-3.2587796272433414,0.0,-4.0,1761039171.293383
17,64,-0.10014036464672801,0.0,0.0,-6.408983337390593,0.0,0.0,1761039172.272665
18,7,-0.22636185308773535,0.0,0.0,-1.5845329716141474,0.0,0.0,1761039172.4154315
19,27,-0.09902036886681513,0.0,0.0,-2.6735499594040086,0.0,0.0,1761039173.2205431
20,55,-0.08107113776842162,0.01818181818181818,0.0,-4.458912577263189,1.0,0.0,1761039216.1428757
21,9,-0.049343758454938054,0.0,0.0,-0.4440938260944425,0.0,0.0,1761039216.3555071
22,40,-0.06798674126674917,0.0,-0.125,-2.719469650669967,0.0,-5.0,1761039217.5468361
23,22,-0.046568610016086205,0.0,-0.3181818181818182,-1.0245094203538965,0.0,-7.0,1761039218.004458
24,17,-0.0794850698389445,0.0,0.0,-1.3512461872620565,0.0,0.0,1761039261.9469848
25,20,-0.12237668274329157,0.0,0.0,-2.4475336548658313,0.0,0.0,1761039262.4431117
26,30,-0.07062450857255205,0.0,0.0,-2.1187352571765614,0.0,0.0,1761039263.28249
27,28,-0.06453443392834625,0.0,0.0,-1.8069641499936948,0.0,0.0,1761039263.8822558
28,29,-0.08485094463048849,0.0,0.0,-2.460677394284166,0.0,0.0,1761039264.4376495
29,25,-0.05941127604846793,0.0,0.0,-1.4852819012116982,0.0,0.0,1761039265.117498
30,34,-0.10025151387448146,0.0,0.0,-3.4085514717323697,0.0,0.0,1761039312.2839255
31,19,-0.06675491305477632,0.0,0.0,-1.2683433480407502,0.0,0.0,1761039312.6964626
32,30,-0.11413532309612358,0.0,0.0,-3.4240596928837075,0.0,0.0,1761039313.5246181
33,10,-0.07156776577949878,0.0,0.0,-0.7156776577949878,0.0,0.0,1761039313.7413883
34,20,-0.06259829655638184,0.0,0.0,-1.2519659311276368,0.0,0.0,1761039314.7420554
35,36,-0.0595999449062515,0.0,0.0,-2.145598016625054,0.0,0.0,1761039364.1338139
36,18,-0.04166908604122378,0.0,0.0,-0.750043548742028,0.0,0.0,1761039364.622109
37,34,-0.05803878581880673,0.0,0.0,-1.973318717839429,0.0,0.0,1761039365.4952903
38,41,-0.045412569157426835,0.0,0.0,-1.8619153354545004,0.0,0.0,1761039366.313013
39,33,-0.05830235764051762,0.0,-0.21212121212121213,-1.9239778021370815,0.0,-7.0,1761039367.0157256
40,39,-0.05207126566866941,0.0,0.0,-2.030779361078107,0.0,0.0,1761039367.9187617
41,26,-0.055667341980056635,0.0,-0.4230769230769231,-1.4473508914814726,0.0,-11.0,1761039419.088795
42,20,-0.05049059688781652,0.0,0.0,-1.0098119377563304,0.0,0.0,1761039419.6539636
43,14,-0.07794511137324693,0.0,0.0,-1.0912315592254571,0.0,0.0,1761039420.1794052
44,20,-0.04859259427289973,0.05,0.0,-0.9718518854579947,1.0,0.0,1761039420.7786224
45,13,-0.06305729625349102,0.0,0.0,-0.8197448512953832,0.0,0.0,1761039421.4530423
46,22,-0.050650321015453574,0.0,0.0,-1.1143070623399787,0.0,0.0,1761039422.245757
47,4,-0.0657752252897705,0.0,0.0,-0.263100901159082,0.0,0.0,1761039473.0294414
48,25,-0.05032453613454649,0.0,0.0,-1.2581134033636623,0.0,0.0,1761039474.0217538
49,9,-0.09468600865317126,0.0,0.0,-0.8521740778785413,0.0,0.0,1761039474.4171193
50,29,-0.046200510304392664,0.0,0.0,-1.3398147988273872,0.0,0.0,1761039475.3631082
51,35,-0.05184505914777396,0.0,0.0,-1.8145770701720885,0.0,0.0,1761039476.179891
52,17,-0.060403609957247306,0.0,0.0,-1.0268613692732043,0.0,0.0,1761039476.5410347
53,11,-0.06811263802774598,0.0,0.0,-0.7492390183052057,0.0,0.0,1761039529.065026
54,17,-0.04859656785998047,0.0,-0.058823529411764705,-0.826141653619668,0.0,-1.0,1761039529.5686295
55,22,-0.062249578382590605,0.0,-0.22727272727272727,-1.3694907244169934,0.0,-5.0,1761039530.379339
56,23,-0.06019603991225166,0.0,-0.043478260869565216,-1.3845089179817882,0.0,-1.0,1761039530.8892467
57,34,-0.06433914330059927,0.0,-0.029411764705882353,-2.1875308722203752,0.0,-1.0,1761039531.7861805
58,20,-0.046500518504665814,0.0,0.0,-0.9300103700933162,0.0,0.0,1761039532.17417
59,11,-0.04145118410800101,0.09090909090909091,0.0,-0.45596302518801113,1.0,0.0,1761039532.52652
60,36,-0.04062827081473086,0.0,0.0,-1.462617749330311,0.0,0.0,1761039584.6763787
61,20,-0.051795230597496876,0.0,0.0,-1.0359046119499375,0.0,0.0,1761039585.0624244
62,31,-0.048579832334464314,0.0,0.0,-1.5059748023683937,0.0,0.0,1761039585.9258077
63,41,-0.05273320349278446,0.0,-0.04878048780487805,-2.162061343204163,0.0,-2.0,1761039586.681188
64,42,-0.04503018969086396,0.0,-0.023809523809523808,-1.8912679670162864,0.0,-1.0,1761039587.3688912
65,5,-0.09290571635422422,0.0,0.0,-0.4645285817711211,0.0,0.0,1761039587.4862466
66,29,-0.04826654219810373,0.0,0.0,-1.3997297237450081,0.0,0.0,1761039638.7644393
67,19,-0.03968718445733903,0.05263157894736842,0.0,-0.7540565046894415,1.0,0.0,1761039639.239111
68,36,-0.04761543054871445,0.0,-0.027777777777777776,-1.7141554997537203,0.0,-1.0,1761039640.025408
69,20,-0.05900566119614313,0.0,0.0,-1.1801132239228627,0.0,0.0,1761039640.4276164
70,17,-0.04782654670539753,0.0,0.0,-0.813051293991758,0.0,0.0,1761039641.042645
71,35,-0.05239717808858816,0.0,-0.05714285714285714,-1.8339012331005857,0.0,-2.0,1761039694.9958448
72,24,-0.05367900347676948,0.0,0.0,-1.2882960834424675,0.0,0.0,1761039695.6201193
73,41,-0.04753979900930283,0.0,-0.024390243902439025,-1.9491317593814161,0.0,-1.0,1761039696.5121157
74,25,-0.05923412808727558,0.0,0.0,-1.4808532021818894,0.0,0.0,1761039696.9207487
75,13,-0.05955804980345854,0.0,0.0,-0.774254647444961,0.0,0.0,1761039697.2064219
76,24,-0.05565886344924611,0.0,0.0,-1.3358127227819065,0.0,0.0,1761039698.0510943
77,21,-0.04922862779907423,0.0,0.0,-1.0338011837805587,0.0,0.0,1761039698.5228193
78,20,-0.05417176428316628,0.0,0.0,-1.0834352856633256,0.0,0.0,1761039750.0810852
79,30,-0.04706022139208055,0.03333333333333333,-0.03333333333333333,-1.4118066417624164,1.0,-1.0,1761039750.871521
80,15,-0.05162264128716444,0.0,0.0,-0.7743396193074666,0.0,0.0,1761039751.4195852
81,36,-0.057804964344852196,0.0,0.0,-2.080978716414679,0.0,0.0,1761039752.5463903
82,29,-0.05196391543645866,0.034482758620689655,0.0,-1.506953547657301,1.0,0.0,1761039752.9904058
83,34,-0.04598097263386432,0.0,-0.14705882352941177,-1.5633530695513869,0.0,-5.0,1761039804.295131
84,35,-0.03710380931620692,0.0,0.0,-1.2986333260672422,0.0,0.0,1761039804.870218
85,21,-0.04877891880443886,0.0,0.0,-1.024357294893216,0.0,0.0,1761039805.2767918
86,15,-0.050719097402924934,0.0,0.0,-0.760786461043874,0.0,0.0,1761039805.7855175
87,27,-0.03240935467140761,0.0,0.0,-0.8750525761280055,0.0,0.0,1761039806.4089327
88,30,-0.031070342783026863,0.03333333333333333,0.0,-0.9321102834908059,1.0,0.0,1761039807.1477804
89,19,-0.04562719476941266,0.0,0.0,-0.8669167006188405,0.0,0.0,1761039807.5434487
90,17,-0.05268560291385012,0.0,0.0,-0.8956552495354521,0.0,0.0,1761039859.2998307
