episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,total_intrusions,finished_at
1,17,-0.03160236706218215,0.0021279275120158155,0.0,-0.5372402400570965,0.03617476770426886,0.0,0,1761132480.598534
2,4,-0.013986418737307462,0.03961261288624349,0.0,-0.05594567494922985,0.15845045154497395,0.0,0,1761132480.8117962
3,12,-0.03825245094434342,-0.009398079115430308,0.0,-0.45902941133212105,-0.1127769493851637,0.0,0,1761132481.6617732
4,6,-0.012864139006181817,0.04011878870037946,0.0,-0.07718483403709091,0.24071273220227674,0.0,0,1761132482.0454488
5,46,-0.03450257134936132,-0.005317416393457714,-0.13043478260869565,-1.587118282070621,-0.2446011540990548,-6.0,1,1761132482.9742136
6,8,-0.00918885607640699,0.22335062771311942,0.0,-0.07351084861125592,1.7868050217049554,0.0,0,1761132483.1135786
7,18,-0.025479640795598377,0.01099470253182996,-0.3333333333333333,-0.4586335343207708,0.1979046455729393,-6.0,1,1761132483.8526363
8,5,-0.03164855441436907,0.010784220940210809,0.0,-0.15824277207184534,0.053921104701054046,0.0,0,1761132484.2217185
9,13,-0.010410082818004075,0.15502295632515029,0.0,-0.13533107663405297,2.015298432226954,0.0,0,1761132484.6134398
10,12,-0.01789383115949066,0.029739297903667635,0.0,-0.21472597391388792,0.3568715748440116,0.0,0,1761132485.035779
11,33,-0.021773135584030375,0.020037950354680277,0.0,-0.7185134742730024,0.6612523617044491,0.0,0,1761132485.932655
12,9,-0.014451052396089506,0.19654667977459672,0.0,-0.13005947156480555,1.7689201179713705,0.0,0,1761132486.1132243
13,12,-0.03681727121631855,-0.007620060158951679,-0.5,-0.44180725459582265,-0.09144072190742014,-6.0,1,1761132486.4648826
14,11,-0.030798358722713293,0.007505479028081388,0.0,-0.33878194594984623,0.08256026930889526,0.0,0,1761132487.079539
15,32,-0.033914888193267274,-0.004393703591670725,0.0,-1.0852764221845528,-0.1405985149334632,0.0,0,1761132487.723502
16,22,-0.030734641342916612,0.004028615154958862,-0.2727272727272727,-0.6761621095441654,0.08862953340909496,-6.0,1,1761132488.040115
17,11,-0.03406204004475466,0.002879345500278907,-1.0909090909090908,-0.37468244049230126,0.03167280050306798,-12.0,2,1761132488.2172225
18,20,-0.04084827295929831,-0.013219919115011917,-1.5,-0.8169654591859662,-0.2643983823002383,-30.0,5,1761132489.003459
19,19,-0.028731275437509706,0.007955892618870175,0.0,-0.5458942333126844,0.1511619597585333,0.0,0,1761132489.532946
20,32,-0.02531870011716795,0.013581297675882604,-0.375,-0.8101984037493744,0.43460152562824333,-12.0,2,1761132490.152271
21,9,-0.02268640899074656,0.025633237781714238,0.0,-0.20417768091671903,0.23069914003542813,0.0,0,1761132490.3304133
22,4,-0.023615943714651873,0.02618001296318409,0.0,-0.09446377485860749,0.10472005185273636,0.0,0,1761132490.614426
23,6,-0.012916323276052128,0.2900418763437138,0.0,-0.07749793965631277,1.7402512580622829,0.0,0,1761132491.4254794
24,13,-0.026723995846208524,0.010712186106871838,0.0,-0.3474119460007108,0.1392584193893339,0.0,0,1761132492.6833096
25,2,-0.03314743507586598,0.020478768289662913,0.0,-0.06629487015173197,0.040957536579325826,0.0,0,1761132544.4547417
26,19,-0.015996840872418643,0.03047945942478115,0.0,-0.30393997657595423,0.5791097290708419,0.0,0,1761132545.6328826
27,4,-0.01184521008195345,0.4112121630253455,0.0,-0.0473808403278138,1.644848652101382,0.0,0,1761132546.019567
28,9,-0.013706280470040544,0.037426154413479136,0.0,-0.1233565242303649,0.3368353897213122,0.0,0,1761132546.9559767
29,17,-0.014320498151331336,0.03502384353537391,0.0,-0.2434484685726327,0.5954053401013565,0.0,0,1761132547.6220737
30,5,-0.022185118990034877,0.028814117194356986,0.0,-0.11092559495017439,0.14407058597178493,0.0,0,1761132548.1754284
31,28,-0.022213606308287677,0.017761851902880994,0.0,-0.621980976632055,0.49733185328066787,0.0,0,1761132549.317451
32,26,-0.0152309278981226,0.028141181626628785,0.0,-0.3960041253511876,0.7316707222923484,0.0,0,1761132549.6932411
33,1,-0.06241746450120023,-0.04719055977949529,0.0,-0.06241746450120023,-0.04719055977949529,0.0,0,1761132549.746424
34,15,-0.021779784801025933,0.019990083545632316,-0.4,-0.326696772015389,0.29985125318448475,-6.0,1,1761132550.7063456
35,21,-0.03443224182669026,-0.004407118596237637,0.0,-0.7230770783604955,-0.09254949052099037,0.0,0,1761132551.3932188
36,11,-0.02590919693207697,0.015883852411302187,0.0,-0.28500116625284666,0.17472237652432407,0.0,0,1761132551.7055798
37,11,-0.038876129176807606,-0.008771456816052686,0.0,-0.42763742094488366,-0.09648602497657954,0.0,0,1761132552.115238
38,47,-0.02536088027378313,0.012711674637620698,0.0,-1.1919613728678071,0.5974487079681728,0.0,0,1761132553.0989778
39,14,-0.019803935621142153,0.02708383238528922,0.0,-0.27725509869599013,0.37917365339404907,0.0,0,1761132553.5964632
40,8,-0.024078386862819722,0.019551452872303827,0.0,-0.19262709490255778,0.15641162297843061,0.0,0,1761132554.0850153
41,2,-0.02120282923143229,0.03751747047364146,0.0,-0.04240565846286458,0.07503494094728291,0.0,0,1761132554.9051285
42,2,-0.031025298517327157,0.025696850338727893,0.0,-0.06205059703465431,0.051393700677455786,0.0,0,1761132556.9643316
43,5,-0.014086443812234733,0.03916368423650076,0.0,-0.07043221906117367,0.1958184211825038,0.0,0,1761132557.998206
44,9,-0.03032943246019944,0.010099730411494867,0.0,-0.272964892141795,0.0908975737034538,0.0,0,1761132558.7521262
45,21,-0.03901265984615643,-0.010780716489467072,0.0,-0.819265856769285,-0.22639504627880852,0.0,0,1761132611.8676276
46,18,-0.022087244169718242,0.021745775425023997,-0.6666666666666666,-0.39757039505492836,0.391423957650432,-12.0,2,1761132612.919073
47,10,-0.016990058487318153,0.03433541345680072,0.0,-0.16990058487318155,0.3433541345680072,0.0,0,1761132613.7290084
48,10,-0.02344278912167923,0.019099988479280267,0.0,-0.2344278912167923,0.19099988479280267,0.0,0,1761132614.4313548
49,67,-0.02469682063878057,0.014642915351981126,0.0,-1.6546869827982982,0.9810753285827355,0.0,0,1761132615.6955056
50,17,-0.017674677788807297,0.02840122994670095,0.0,-0.3004695224097241,0.4828209090939162,0.0,0,1761132616.069418
51,34,-0.0218898841918052,0.018383633692127702,0.0,-0.7442560625213768,0.6250435455323419,0.0,0,1761132616.7764823
52,2,-0.015566032603167173,0.7838425705381853,0.0,-0.031132065206334346,1.5676851410763706,0.0,0,1761132616.8364565
53,9,-0.02505900583082434,0.018431430137987308,0.0,-0.22553105247741906,0.16588287124188578,0.0,0,1761132617.2953398
54,27,-0.04615421007606013,-0.024618518540519864,-0.4444444444444444,-1.2461636720536236,-0.6647000005940363,-12.0,3,1761132618.9659853
55,12,-0.027822705471030742,0.012008476127522769,0.0,-0.3338724656523689,0.14410171353027323,0.0,0,1761132619.4775877
56,24,-0.044797609938845934,-0.023014360253662575,0.0,-1.0751426385323024,-0.5523446460879018,0.0,0,1761132619.9811447
57,17,-0.0285252080613091,0.006671043625379357,0.0,-0.4849285370422547,0.11340774163144907,0.0,0,1761132620.881695
58,19,-0.015607984629512338,0.10779769353432571,0.0,-0.29655170796073443,2.0481561771521886,0.0,0,1761132622.17356
59,26,-0.022641497327485886,0.018727842468532298,0.0,-0.588678930514633,0.4869239041818398,0.0,0,1761132622.7152364
60,34,-0.019358163467065145,0.022941108792455284,-0.35294117647058826,-0.6581775578802149,0.7799976989434796,-12.0,2,1761132623.5987427
61,13,-0.017770004898654313,0.03186906748298513,-0.46153846153846156,-0.23101006368250607,0.41429787727880674,-6.0,1,1761132624.0559118
62,21,-0.01618943737004655,0.02989354666689482,0.0,-0.3399781847709775,0.6277644800047912,0.0,0,1761132677.8164246
63,40,-0.019821613874697032,0.02410236407875461,0.0,-0.7928645549878812,0.9640945631501845,0.0,0,1761132678.6970901
64,29,-0.028305623961745047,0.009100952086638431,-0.20689655172413793,-0.8208630948906064,0.2639276105125145,-6.0,1,1761132679.214547
65,25,-0.03436515899858941,-0.004928532369960763,-0.24,-0.8591289749647353,-0.12321330924901908,-6.0,1,1761132679.6145442
66,19,-0.021051392643054324,0.019358997063868927,0.0,-0.3999764602180321,0.36782094421350964,0.0,0,1761132680.386762
