episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,49,-0.011133336028009724,-0.013840949398342661,0.0,0.0,-0.061224489795918366,-0.04999999999999999,0.038757586340460906,-0.5455334653724765,-0.6782065205187904,0.0,0.0,-3.0,-2.4499999999999993,1.8991217306825845,0,False,True,1764412773.8958485
2,90,-0.008985355789429859,0.002431572605474107,-3.5,0.0,-0.03333333333333333,-0.04999999999999991,0.26859867728727443,-0.8086820210486874,0.21884153449266963,-315.0,0.0,-3.0,-4.499999999999992,24.1738809558547,21,False,True,1764412781.8346772
3,98,-0.007901965827704503,0.005553276515652745,0.0,0.0,-0.030612244897959183,-0.049999999999999906,0.0001774808648545472,-0.7743926511150413,0.5442210985339689,0.0,0.0,-3.0,-4.899999999999991,0.017393124755745625,0,False,True,1764412792.8238454
4,43,-0.011072104137593936,-0.015059684527609666,-2.441860465116279,0.0,-0.06976744186046512,-0.05000000000000001,0.22160529854171548,-0.47610047791653926,-0.6475664346872156,-105.0,0.0,-3.0,-2.1500000000000004,9.529027837293766,7,False,True,1764412803.9639132
5,130,-0.011242065589515446,-0.011888671509719608,-3.3461538461538463,0.0,-0.023076923076923078,-0.049999999999999885,0.23683911973786806,-1.461468526637008,-1.5455272962635491,-435.0,0.0,-3.0,-6.499999999999985,30.789085565922846,29,False,True,1764412827.9332674
6,80,-0.006574565408200672,0.017986919737584057,0.0,0.0,-0.0375,-0.04999999999999992,0.004602552020923587,-0.5259652326560538,1.4389535790067245,0.0,0.0,-3.0,-3.999999999999994,0.3682041616738869,0,False,True,1764412851.695649
7,161,-0.0039841836809021754,0.05761110727127385,-1.2111801242236024,0.0,0.0,-0.04999999999999987,0.10711882494433712,-0.6414535726252503,9.27538827067509,-195.0,0.0,0.0,-8.04999999999998,17.246130816038278,13,True,False,1764412878.0987732
8,41,-0.00283339725878168,0.028121988074960646,-5.487804878048781,0.0,-0.07317073170731707,-0.05000000000000002,0.3614793362187926,-0.11616928761004888,1.1530015110733864,-225.0,0.0,-3.0,-2.0500000000000007,14.820652784970495,15,False,True,1764412890.4378948
9,155,-0.004467109242963275,0.058822383641860036,-3.0,0.0,0.0,-0.04999999999999987,0.26189079078205396,-0.6924019326593076,9.117469464488305,-465.0,0.0,0.0,-7.7499999999999805,40.593072571218364,31,True,False,1764412922.234024
10,110,-0.003171712393357514,0.08012944295854083,0.0,0.0,0.0,-0.04999999999999989,0.15451762474933084,-0.34888836326932654,8.814238725439491,0.0,0.0,0.0,-5.4999999999999885,16.996938722426393,0,True,False,1764412934.7331848
11,45,-0.0026689265957556053,0.1493945218234824,-9.666666666666666,0.0,0.0,-0.05,0.702063272905443,-0.12010169680900223,6.722753482056708,-435.0,0.0,0.0,-2.25,31.592847280744934,29,True,False,1764412945.7400699
12,37,-0.0016095552146457115,0.16753347297644536,0.0,0.0,0.0,-0.050000000000000024,0.01036128159167435,-0.05955354294189132,6.198738500128479,0.0,0.0,0.0,-1.850000000000001,0.383367418891951,0,True,False,1764412959.0811975
13,96,-0.0018561758358553724,0.0924214682797363,-0.9375,0.0,0.0,-0.049999999999999906,0.07423591370761803,-0.17819288024211574,8.872460954854684,-90.0,0.0,0.0,-4.799999999999991,7.126647715931331,6,True,False,1764412977.0905948
14,123,-0.004294271040442716,0.05853816373967986,-0.7317073170731707,0.0,0.0,-0.049999999999999885,0.10052681338304154,-0.5281953379744541,7.200194139980623,-90.0,0.0,0.0,-6.149999999999986,12.364798046114108,6,True,False,1764412993.1626084
15,17,-0.0023776380649562006,0.316466915913295,0.0,0.0,0.0,-0.05000000000000001,0.0,-0.04041984710425541,5.379937570526015,0.0,0.0,0.0,-0.8500000000000002,0.0,0,True,False,1764412995.6504078
16,140,-0.0028168904230919064,0.05305924935457469,-0.9642857142857143,0.0,0.0,-0.04999999999999988,0.22314010124560724,-0.3943646592328669,7.4282949096404565,-135.0,0.0,0.0,-6.999999999999983,31.239614174385014,9,True,False,1764413027.7899852
17,72,-0.0021562074398521515,0.10714453781027412,0.0,0.0,0.0,-0.04999999999999993,0.019327921036817033,-0.1552469356693549,7.714406722339737,0.0,0.0,0.0,-3.599999999999995,1.3916103146508263,0,True,False,1764413036.2219179
18,74,-0.0024038121824169934,0.10302442747566384,-4.864864864864865,0.0,0.0,-0.04999999999999993,0.40415894861896773,-0.1778821014988575,7.6238076331991245,-360.0,0.0,0.0,-3.699999999999995,29.907762197803613,24,True,False,1764413050.5372913
19,117,-0.0020727926186777587,0.06593109698232308,0.0,0.0,0.0,-0.04999999999999989,0.028823349047447558,-0.24251673638529778,7.7139383469318,0.0,0.0,0.0,-5.849999999999987,3.3723318385513643,0,True,False,1764413066.8652556
20,90,-0.001670283973009243,0.09671905915341564,-1.0,0.0,0.0,-0.04999999999999991,0.13162773135323985,-0.15032555757083185,8.704715323807408,-90.0,0.0,0.0,-4.499999999999992,11.846495821791587,6,True,False,1764413076.9123614
21,58,-0.0021019940371369513,0.11793011034856613,-7.241379310344827,0.0,0.0,-0.04999999999999996,0.46486316704091635,-0.12191565415394318,6.839946400216835,-420.0,0.0,0.0,-2.8999999999999977,26.96206368837315,28,True,False,1764413086.8840866
22,38,-0.0014420242366419756,0.16858653627961678,0.0,0.0,0.0,-0.050000000000000024,1.0802049831799354e-05,-0.054796920992395075,6.406288378625438,0.0,0.0,0.0,-1.900000000000001,0.00041047789360837547,0,True,False,1764413097.036484
23,124,-0.0023721566884636084,0.05769895123693274,-1.0887096774193548,0.0,0.0,-0.049999999999999885,0.35309602284998653,-0.29414742936948746,7.15466995337966,-135.0,0.0,0.0,-6.199999999999986,43.78390683339833,9,True,False,1764413119.1354508
24,16,-0.0022728136753681996,0.33678840741022886,0.0,0.0,0.0,-0.05000000000000001,0.07990305835557932,-0.03636501880589119,5.388614518563662,0.0,0.0,0.0,-0.8000000000000002,1.278448933689269,0,True,False,1764413121.3440146
25,90,-0.0031224181574489715,0.08136393689391612,-5.666666666666667,0.0,0.0,-0.04999999999999991,0.48507077676252924,-0.2810176341704074,7.322754320452451,-510.0,0.0,0.0,-4.499999999999992,43.65636990862763,34,True,False,1764413144.6931868
26,30,-0.002656386592966073,0.025912838273584468,0.0,0.0,-0.1,-0.050000000000000024,0.11498573444907209,-0.07969159778898219,0.777385148207534,0.0,0.0,-3.0,-1.5000000000000007,3.4495720334721627,0,False,True,1764413155.1655295
27,114,-0.0022480930409998897,0.07962729741692269,-4.342105263157895,0.0,0.0,-0.04999999999999989,0.5209479759698786,-0.25628260667398745,9.077511905529187,-495.0,0.0,0.0,-5.699999999999988,59.38806926056617,33,True,False,1764413178.4947677
28,147,-0.002392813115135786,0.06012943221784813,0.0,0.0,0.0,-0.04999999999999988,0.030071217799676246,-0.35174352792496055,8.839026536023676,0.0,0.0,0.0,-7.349999999999982,4.420469016552408,0,True,False,1764413197.625055
29,60,-0.00258034092938275,0.10267864720861196,0.0,0.0,0.0,-0.049999999999999954,0.07473997670644666,-0.154820455762965,6.160718832516718,0.0,0.0,0.0,-2.9999999999999973,4.4843986023868,0,True,False,1764413205.1696136
30,137,-0.003004349482993765,0.054322847562638714,-1.8613138686131387,0.0,0.0,-0.04999999999999988,0.2555527633174984,-0.41159587917014584,7.442230116081504,-255.0,0.0,0.0,-6.849999999999984,35.01072857449728,17,True,False,1764413233.003456
31,12,-0.004461427939718757,0.44048631073798367,0.0,0.0,0.0,-0.049999999999999996,0.0,-0.05353713527662509,5.285835728855804,0.0,0.0,0.0,-0.6,0.0,0,True,False,1764413234.3289034
32,92,-0.0016614242194144756,0.09597025452457134,-0.16304347826086957,0.0,0.0,-0.04999999999999991,0.18371188203383032,-0.15285102818613175,8.829263416260563,-15.0,0.0,0.0,-4.599999999999992,16.90149314711239,1,True,False,1764413258.8972325
33,128,-0.002704628655582527,0.07215354193262122,0.0,0.0,0.0,-0.049999999999999885,4.837559667393496e-05,-0.34619246791456343,9.235653367375516,0.0,0.0,0.0,-6.399999999999985,0.006192076374263675,0,True,False,1764413274.0926356
34,56,-0.0019480356363804348,0.11924362265252693,-3.482142857142857,0.0,0.0,-0.04999999999999997,0.2715390567791949,-0.10908999563730434,6.677642868541508,-195.0,0.0,0.0,-2.799999999999998,15.206187179634913,13,True,False,1764413299.095229
35,121,-0.0027262988236681435,0.060399390805565945,-2.355371900826446,0.0,0.0,-0.04999999999999989,0.19990378224590355,-0.3298821576638454,7.308326287473479,-285.0,0.0,0.0,-6.0499999999999865,24.18835765175433,19,True,False,1764413319.8041203
36,142,-0.0021523377206554405,0.05962401382099224,-3.4859154929577465,0.0,0.0,-0.04999999999999988,0.24575983145886077,-0.30563195633307255,8.466609962580899,-495.0,0.0,0.0,-7.099999999999983,34.89789606715823,33,True,False,1764413340.8303726
37,137,-0.003670342887779485,0.049480883109383304,-4.37956204379562,0.0,0.0,-0.04999999999999988,0.327635550568471,-0.5028369756257894,6.778880985985513,-600.0,0.0,0.0,-6.849999999999984,44.886070427880526,40,True,False,1764413360.9288085
38,28,-0.0020354618119518926,0.21904077715084908,-5.357142857142857,0.0,0.0,-0.050000000000000024,0.35363268170439577,-0.056992930734652995,6.133141760223774,-150.0,0.0,0.0,-1.4000000000000006,9.901715087723082,10,True,False,1764413367.9308891
39,83,-0.003675802913861955,0.07965881798243056,0.0,0.0,0.0,-0.04999999999999992,0.10310964858767027,-0.3050916418505423,6.611681892541736,0.0,0.0,0.0,-4.149999999999993,8.558100832776633,0,True,False,1764413420.4737306
40,31,-0.002112815765567273,0.18479454829932315,-4.838709677419355,0.0,0.0,-0.050000000000000024,0.3497948407670484,-0.06549728873258547,5.7286309972790175,-150.0,0.0,0.0,-1.5500000000000007,10.843640063778501,10,True,False,1764413433.3880568
41,68,-0.0023407233005645132,0.11093742302018797,-4.1911764705882355,0.0,0.0,-0.04999999999999994,0.42427778191770565,-0.1591691844383869,7.543744765372782,-285.0,0.0,0.0,-3.399999999999996,28.850889170403985,19,True,False,1764413453.8651307
42,71,-0.002871327987116338,0.10868705316534436,-5.915492957746479,0.0,0.0,-0.04999999999999993,0.544808754712739,-0.20386428708525997,7.7167807747394495,-420.0,0.0,0.0,-3.5499999999999954,38.68142158460447,28,True,False,1764413468.1621673
43,70,-0.003797176205848607,0.10327349602789637,-6.642857142857143,0.0,0.0,-0.04999999999999993,0.5469802155526612,-0.2658023344094025,7.229144721952746,-465.0,0.0,0.0,-3.4999999999999956,38.288615088686285,31,True,False,1764413491.1533706
44,107,-0.003095695773753027,0.0723409944149428,-4.205607476635514,0.0,0.0,-0.0499999999999999,0.37241229488704863,-0.3312394477915739,7.740486402398878,-450.0,0.0,0.0,-5.349999999999989,39.8481155529142,30,True,False,1764413510.2987094
45,45,-0.0025066675648461353,0.1418530129898659,-3.0,0.0,0.0,-0.05,0.4521558603410989,-0.11280004041807609,6.383385584543966,-135.0,0.0,0.0,-2.25,20.34701371534945,9,True,False,1764413526.284863
46,120,-0.002265043727756935,0.0756000996372909,-2.875,0.0,0.0,-0.04999999999999989,0.2311392307572329,-0.2718052473308322,9.072011956474908,-345.0,0.0,0.0,-5.999999999999987,27.736707690867945,23,True,False,1764413551.8200395
47,127,-0.00375774891990627,0.05169035424864752,0.0,0.0,0.0,-0.049999999999999885,0.05977076173273392,-0.4772341128280963,6.5646749895782355,0.0,0.0,0.0,-6.349999999999985,7.590886740057208,0,True,False,1764413577.6197014
48,150,-0.002874646313399249,0.055968687427150755,-3.3,0.0,0.0,-0.04999999999999988,0.27751164219191116,-0.43119694700988737,8.395303114072613,-495.0,0.0,0.0,-7.499999999999981,41.62674632878667,33,True,False,1764413595.467896
49,43,-0.0023128447476298292,0.15172801626031393,-5.232558139534884,0.0,0.0,-0.05000000000000001,0.29642637766683,-0.09945232414808267,6.524304699193499,-225.0,0.0,0.0,-2.1500000000000004,12.74633423967369,15,True,False,1764413601.0161605
50,82,-0.0024589071032430914,0.10153793419461417,-2.5609756097560976,0.0,0.0,-0.04999999999999992,0.2761988142512645,-0.20163038246593348,8.326110603958362,-210.0,0.0,0.0,-4.099999999999993,22.648302768603692,14,True,False,1764413623.5163927
51,75,-0.0018584057747147908,0.10728951659005326,-1.6,0.0,0.0,-0.049999999999999926,0.2359104064605231,-0.1393804331036093,8.046713744253994,-120.0,0.0,0.0,-3.7499999999999947,17.693280484539233,8,True,False,1764413640.222173
52,78,-0.002303479074818612,0.0961497413725835,0.0,0.0,0.0,-0.049999999999999926,0.13450266197429386,-0.17967136783585175,7.499679827061513,0.0,0.0,0.0,-3.899999999999994,10.491207633994922,0,True,False,1764413659.5786602
53,137,-0.003520963604850634,0.051151126476162434,0.0,0.0,0.0,-0.04999999999999988,0.0577516628802835,-0.4823720138645369,7.007704327234253,0.0,0.0,0.0,-6.849999999999984,7.911977814598839,0,True,False,1764413689.9727085
54,92,-0.0023110645324431202,0.09054674563443676,-1.141304347826087,0.0,0.0,-0.04999999999999991,0.2291466055443152,-0.21261793698476708,8.330300598368183,-105.0,0.0,0.0,-4.599999999999992,21.081487710077,7,True,False,1764413702.198562
55,221,-0.0036727020358841575,0.04142112578194222,-0.3393665158371041,0.0,0.0,-0.0500000000000001,0.0795835577539013,-0.8116671499303988,9.15406879780923,-75.0,0.0,0.0,-11.050000000000022,17.587966263612188,5,True,False,1764413729.4146562
56,53,-0.003081809364766845,0.12726239841411102,-3.1132075471698113,0.0,0.0,-0.049999999999999975,0.24741480879190536,-0.16333589633264278,6.744907115947884,-165.0,0.0,0.0,-2.6499999999999986,13.112984865970985,11,True,False,1764413735.0109296
57,64,-0.002846710168794903,0.10900651701265397,0.0,0.0,0.0,-0.04999999999999995,0.04098991863868409,-0.1821894508028738,6.976417088809854,0.0,0.0,0.0,-3.1999999999999966,2.623354792875782,0,True,True,1764413756.1016033
58,130,-0.0027157959108045013,0.0599080031575127,-2.6538461538461537,0.0,0.0,-0.049999999999999885,0.1904446174072794,-0.3530534684045852,7.7880404104766505,-345.0,0.0,0.0,-6.499999999999985,24.757800262946322,23,True,False,1764413773.7908905
59,157,-0.003371833032793277,0.04758289748908722,-1.7197452229299364,0.0,0.0,-0.04999999999999987,0.19746408743163493,-0.5293777861485445,7.470514905786693,-270.0,0.0,0.0,-7.84999999999998,31.001861726766684,18,True,False,1764413789.9110138
60,73,-0.0018889339673175032,0.10246949980116256,-5.342465753424658,0.0,0.0,-0.04999999999999993,0.5447156170229893,-0.13789217961417774,7.480273485484867,-390.0,0.0,0.0,-3.649999999999995,39.76424004267822,26,True,False,1764413799.374201
61,100,-0.002210405928073982,0.0893742132104967,-6.3,0.0,0.0,-0.049999999999999906,0.41258836954771616,-0.2210405928073982,8.93742132104967,-630.0,0.0,0.0,-4.99999999999999,41.25883695477162,42,True,False,1764413818.6667173
62,20,-0.003523094827431172,0.28115126586350775,0.0,0.0,0.0,-0.05000000000000001,0.0,-0.07046189654862343,5.623025317270155,0.0,0.0,0.0,-1.0000000000000002,0.0,0,True,False,1764413826.3606079
63,138,-0.0026798559603670342,0.057106492789074405,-2.282608695652174,0.0,0.0,-0.04999999999999988,0.2622405088765179,-0.3698201225306507,7.880696004892268,-315.0,0.0,0.0,-6.8999999999999835,36.18919022495947,21,True,False,1764413851.8010752
