episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,mean_reward_path_efficiency,mean_reward_boundary,mean_reward_step,mean_reward_proximity,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,sum_reward_path_efficiency,sum_reward_boundary,sum_reward_step,sum_reward_proximity,total_intrusions,terminated_waypoint,truncated,finished_at
1,6,-0.003551668024533407,0.003553976707995602,0.0,0.0,-0.16666666666666666,-0.02,0.0,-0.02131000814720044,0.021323860247973614,0.0,0.0,-1.0,-0.12000000000000001,0.0,0,False,True,1764577427.920314
2,233,-0.005157790910688991,-0.0030778066363456973,-1.4592274678111588,0.0,-0.004291845493562232,-0.019999999999999952,0.16431132485300756,-1.201765282190535,-0.7171289462685475,-340.0,0.0,-1.0,-4.659999999999989,38.284538690750765,34,False,True,1764577450.0127335
3,142,-0.001990622079274384,0.011801386715122366,-4.647887323943662,0.0,-0.007042253521126761,-0.020000000000000014,0.4071685720747693,-0.2826683352569625,1.675796913547376,-660.0,0.0,-1.0,-2.840000000000002,57.81793723461724,66,False,True,1764577460.0680919
4,82,-0.0058324316606957255,-0.00582897931074096,-0.7317073170731707,0.0,-0.012195121951219513,-0.02000000000000001,0.46493192224414365,-0.4782593961770495,-0.4779763034807587,-60.0,0.0,-1.0,-1.640000000000001,38.12441762401978,6,False,True,1764577477.469477
5,123,-0.003592882254728181,0.0046503285782564015,-0.24390243902439024,0.0,-0.008130081300813009,-0.020000000000000014,0.04840096547585723,-0.4419245173315663,0.5719904151255374,-30.0,0.0,-1.0,-2.4600000000000017,5.953318753530439,3,False,True,1764577504.8535068
6,104,-0.005263709238624978,-0.0032762134480929348,0.0,0.0,-0.009615384615384616,-0.020000000000000014,0.0,-0.5474257608169978,-0.3407261986016652,0.0,0.0,-1.0,-2.0800000000000014,0.0,0,False,True,1764577529.938167
7,104,-0.002448822613443785,0.0049280037899539,-1.3461538461538463,0.0,-0.009615384615384616,-0.020000000000000014,0.21442902534985359,-0.25467755179815366,0.5125123941552057,-140.0,0.0,-1.0,-2.0800000000000014,22.300618636384772,14,False,True,1764577559.0260062
8,29,-0.0008202492036860636,0.08491385161810437,0.0,0.0,0.0,-0.020000000000000007,0.0,-0.023787226906895845,2.4625016969250266,0.0,0.0,0.0,-0.5800000000000002,0.0,0,True,False,1764577569.3482413
9,100,-0.0015187126964329783,0.033808422776187834,-4.0,0.0,0.0,-0.020000000000000014,0.4551160856711839,-0.15187126964329783,3.3808422776187834,-400.0,0.0,0.0,-2.0000000000000013,45.51160856711839,40,True,False,1764577608.5590734
10,92,-0.0019864466045534587,0.0337211464828167,-1.7391304347826086,0.0,0.0,-0.020000000000000014,0.14231290934728308,-0.1827530876189182,3.102345476419136,-160.0,0.0,0.0,-1.8400000000000012,13.092787659950043,16,True,False,1764577632.6595736
